stamp,localization_valid,load_s_actual,load_s_dot_actual,load_pose_x,load_pose_y,load_pose_yaw,load_x_reference,load_y_reference,load_yaw_reference,load_s_reference,load_velocity_reference,evaluation_active,agv1_robot_pose_x,agv1_robot_pose_y,agv1_robot_pose_yaw,agv1_support_pose_x,agv1_support_pose_y,agv1_support_pose_yaw,agv1_s_actual,agv1_s_initial_offset,agv1_s_tracking_actual,agv1_s_dot_actual,agv1_s_execute_reference,agv1_s_dot_execute_reference,agv1_support_reference_x,agv1_support_reference_y,agv1_support_reference_yaw,agv2_robot_pose_x,agv2_robot_pose_y,agv2_robot_pose_yaw,agv2_support_pose_x,agv2_support_pose_y,agv2_support_pose_yaw,agv2_s_actual,agv2_s_initial_offset,agv2_s_tracking_actual,agv2_s_dot_actual,agv2_s_execute_reference,agv2_s_dot_execute_reference,agv2_support_reference_x,agv2_support_reference_y,agv2_support_reference_yaw,agv3_robot_pose_x,agv3_robot_pose_y,agv3_robot_pose_yaw,agv3_support_pose_x,agv3_support_pose_y,agv3_support_pose_yaw,agv3_s_actual,agv3_s_initial_offset,agv3_s_tracking_actual,agv3_s_dot_actual,agv3_s_execute_reference,agv3_s_dot_execute_reference,agv3_support_reference_x,agv3_support_reference_y,agv3_support_reference_yaw
1789189038.3265285,True,0.0,-2.0723107709803546e-06,-8.078240511385595e-05,0.00016451018773356674,-0.0007981546272427494,0.0,0.0,0.0,0.0,0.0,False,0.19791356450338526,0.0031729449732514903,-0.008443218021539023,0.18008420003151074,0.003323485761937107,-0.008443218021539023,0.006879119274623037,nan,nan,0.00012903558792568576,0.0,0.0,0.0,0.0,0.0,-0.1862585282789242,0.15421045939192035,0.0015645845708331938,-0.08717864954909797,0.1543654783679527,0.0015645845708331936,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,-0.19219785929053845,-0.15963500493642047,0.024624726859502122,-0.09314789769775444,-0.1571954335666891,0.024624726859502122,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0
1789189038.3365314,True,0.0,-1.8650796938823191e-06,-1.5537896641141615e-05,-6.39176584005437e-05,0.000276668989560723,0.0,0.0,0.0,0.0,0.0,False,0.19791356450338526,0.0031729449732514903,-0.008443218021539023,0.18008420003151074,0.003323485761937107,-0.008443218021539023,0.006879119274623037,nan,nan,0.00012903558792568576,0.0,0.0,0.0,0.0,0.0,-0.1862978638364965,0.15426750096423747,0.002692138554782453,-0.08721822288287895,0.15453423773004438,0.002692138554782453,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,-0.1919712024927257,-0.160108082099222,0.020778701805183927,-0.09291259083855533,-0.15804947646718312,0.020778701805183923,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0
1789189038.3465252,True,0.0,-1.6785717244940873e-06,-1.5537896641141615e-05,-6.39176584005437e-05,0.000276668989560723,0.0,0.0,0.0,0.0,0.0,False,0.19791356450338526,0.0031729449732514903,-0.008443218021539023,0.18008420003151074,0.003323485761937107,-0.008443218021539023,0.006879119274623029,nan,nan,0.00010451882621970816,0.0,0.0,0.0,0.0,0.0,-0.1862978638364965,0.15426750096423747,0.002692138554782453,-0.08721822288287895,0.15453423773004438,0.002692138554782453,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,-0.1919712024927257,-0.160108082099222,0.020778701805183927,-0.09291259083855533,-0.15804947646718312,0.020778701805183923,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0
1789189038.356538,True,0.0,-1.5107145520446785e-06,-1.5537896641141615e-05,-6.39176584005437e-05,0.000276668989560723,0.0,0.0,0.0,0.0,0.0,False,0.19791356450338526,0.0031729449732514903,-0.008443218021539023,0.18008420003151074,0.003323485761937107,-0.008443218021539023,0.006879119274623029,nan,nan,9.406694359773734e-05,0.0,0.0,0.0,0.0,0.0,-0.1862978638364965,0.15426750096423747,0.002692138554782453,-0.08721822288287895,0.15453423773004438,0.002692138554782453,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,-0.1919712024927257,-0.160108082099222,0.020778701805183927,-0.09291259083855533,-0.15804947646718312,0.020778701805183923,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0
1789189038.3665302,True,0.0,-1.3596430968402107e-06,-1.3886608864958443e-05,-7.615933111612681e-05,0.00020876530527796678,0.0,0.0,0.0,0.0,0.0,False,0.19791853759061462,0.0031385142301005864,-0.008314538518719994,0.1800891538948393,0.003286760743790356,-0.008314538518719994,0.0068840731379515956,nan,nan,0.00012593969450360647,0.0,0.0,0.0,0.0,0.0,-0.1862978638364965,0.15426750096423747,0.002692138554782453,-0.08721822288287895,0.15453423773004438,0.002692138554782453,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,-0.1919712024927257,-0.160108082099222,0.020778701805183927,-0.09291259083855533,-0.15804947646718312,0.020778701805183923,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0
1789189038.3764925,True,0.0,-1.2236787871561895e-06,-1.2524370155952055e-05,-4.6613164994777995e-05,0.00020349525074083916,0.0,0.0,0.0,0.0,0.0,False,0.19791853759061462,0.0031385142301005864,-0.008314538518719994,0.1800891538948393,0.003286760743790356,-0.008314538518719994,0.0068840731379515956,nan,nan,0.00012593969450360647,0.0,0.0,0.0,0.0,0.0,-0.18631951187844953,0.1543167711216964,0.0035604077035411574,-0.08724013987174552,0.15466953557165888,0.0035604077035411574,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,-0.19194577782688826,-0.16012668725848178,0.020495494708489437,-0.09288658713356174,-0.15809613581043358,0.020495494708489437,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0
1789189038.3865023,True,0.0,-1.1013109084405705e-06,-1.2524370155952055e-05,-4.6613164994777995e-05,0.00020349525074083916,0.0,0.0,0.0,0.0,0.0,False,0.19791853759061462,0.0031385142301005864,-0.008314538518719994,0.1800891538948393,0.003286760743790356,-0.008314538518719994,0.006884073137951587,nan,nan,0.00010201115254782364,0.0,0.0,0.0,0.0,0.0,-0.18631951187844953,0.1543167711216964,0.0035604077035411574,-0.08724013987174552,0.15466953557165888,0.0035604077035411574,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,-0.19194577782688826,-0.16012668725848178,0.020495494708489437,-0.09288658713356174,-0.15809613581043358,0.020495494708489437,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0
1789189038.3965209,True,0.0,-9.911798175965135e-07,-1.2524370155952055e-05,-4.6613164994777995e-05,0.00020349525074083916,0.0,0.0,0.0,0.0,0.0,False,0.19791853759061462,0.0031385142301005864,-0.008314538518719994,0.1800891538948393,0.003286760743790356,-0.008314538518719994,0.006884073137951587,nan,nan,0.00010201115254782364,0.0,0.0,0.0,0.0,0.0,-0.18631951187844953,0.1543167711216964,0.0035604077035411574,-0.08724013987174552,0.15466953557165888,0.0035604077035411574,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,-0.19194577782688826,-0.16012668725848178,0.020495494708489437,-0.09288658713356174,-0.15809613581043358,0.020495494708489437,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0
1789189038.4065197,True,0.0,-8.920618358368621e-07,-1.3140301963190012e-05,1.0427850962289409e-05,-7.305453355266475e-05,0.0,0.0,0.0,0.0,0.0,False,0.1979255520634262,0.0031453773618429492,-0.008205173299678403,0.1800961522612649,0.0032916739601967712,-0.008205173299678403,0.006891071504377207,nan,nan,0.00016130539505996932,0.0,0.0,0.0,0.0,0.0,-0.18628292553597947,0.1543170908008452,0.002877144379671348,-0.08720333562582415,0.15460215787268705,0.002877144379671348,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,-0.19198947446713743,-0.15998627439805946,0.021436099829068578,-0.09293223754133044,-0.15786254827999696,0.021436099829068578,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0
1789189038.416757,True,0.0,-8.02855652253176e-07,-1.3140301963190012e-05,1.0427850962289409e-05,-7.305453355266475e-05,0.0,0.0,0.0,0.0,0.0,False,0.1979255520634262,0.0031453773618429492,-0.008205173299678403,0.1800961522612649,0.0032916739601967712,-0.008205173299678403,0.006891071504377207,nan,nan,0.00016130539505996932,0.0,0.0,0.0,0.0,0.0,-0.18628292553597947,0.1543170908008452,0.002877144379671348,-0.08720333562582415,0.15460215787268705,0.002877144379671348,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,-0.19198947446713743,-0.15998627439805946,0.021436099829068578,-0.09293223754133044,-0.15786254827999696,0.021436099829068578,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0
