stamp,common_velocity_reference,public_reference_velocity,common_boundary_lower,common_boundary_upper,evaluation_active,mapped_path_capability_available,agv1_boundary_lower,agv1_boundary_upper,agv1_robust_margin,agv1_risk_factor,agv1_risk_signal,agv1_z,agv1_upsilon,agv1_phi,agv1_zeta_z,agv1_zeta_v,agv1_zeta_phi,agv1_mapped_path_velocity_lower,agv1_mapped_path_velocity_upper,agv2_boundary_lower,agv2_boundary_upper,agv2_robust_margin,agv2_risk_factor,agv2_risk_signal,agv2_z,agv2_upsilon,agv2_phi,agv2_zeta_z,agv2_zeta_v,agv2_zeta_phi,agv2_mapped_path_velocity_lower,agv2_mapped_path_velocity_upper,agv3_boundary_lower,agv3_boundary_upper,agv3_robust_margin,agv3_risk_factor,agv3_risk_signal,agv3_z,agv3_upsilon,agv3_phi,agv3_zeta_z,agv3_zeta_v,agv3_zeta_phi,agv3_mapped_path_velocity_lower,agv3_mapped_path_velocity_upper
1789189038.4265263,0.0,0.0,0.0,0.0,False,False,-0.2,0.2,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,nan,nan,-0.2,0.2,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,nan,nan,-0.2,0.2,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,nan,nan
1789189038.4365385,0.0,0.0,0.0,0.0,False,False,-0.2,0.2,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,nan,nan,-0.2,0.2,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,nan,nan,-0.2,0.2,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,nan,nan
1789189038.4465485,0.0,0.0,0.0,0.0,False,False,-0.2,0.2,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,nan,nan,-0.2,0.2,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,nan,nan,-0.2,0.2,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,nan,nan
1789189038.4565334,0.0,0.0,0.0,0.0,False,False,-0.2,0.2,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,nan,nan,-0.2,0.2,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,nan,nan,-0.2,0.2,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,nan,nan
1789189038.466526,0.0,0.0,0.0,0.0,False,False,-0.2,0.2,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,nan,nan,-0.2,0.2,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,nan,nan,-0.2,0.2,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,nan,nan
1789189038.4765263,0.0,0.0,0.0,0.0,False,False,-0.2,0.2,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,nan,nan,-0.2,0.2,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,nan,nan,-0.2,0.2,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,nan,nan
1789189038.4865208,0.0,0.0,0.0,0.0,False,False,-0.2,0.2,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,nan,nan,-0.2,0.2,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,nan,nan,-0.2,0.2,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,nan,nan
1789189038.4965208,0.0,0.0,0.0,0.0,False,False,-0.2,0.2,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,nan,nan,-0.2,0.2,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,nan,nan,-0.2,0.2,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,nan,nan
1789189038.506521,3.066456029188369e-08,3.066456029188369e-08,-0.009999999999999998,0.11,False,True,-0.015,0.115,1.0,0.0,0.0,0.0040127032,0.1,0.0,0.0,0.0,0.0,-0.1599999999999905,0.1599999999999905,-0.015,0.115,1.0,0.0,0.0,0.0040127032,0.1,0.0,0.0,0.0,0.0,-0.16000000000000766,0.16000000000000766,-0.015,0.115,1.0,0.0,0.0,0.0040127032,0.1,0.0,0.0,0.0,0.0,-0.16000000000000766,0.16000000000000766
1789189038.5165565,2.4366001349912755e-07,2.4366001349912755e-07,-0.009999999999999998,0.11,False,True,-0.015,0.115,1.0,0.0,0.0,0.0040127032,0.1,0.0,0.0,0.0,0.0,-0.15999999999999612,0.15999999999999612,-0.015,0.115,1.0,0.0,0.0,0.0040127032,0.1,0.0,0.0,0.0,0.0,-0.1600000000000047,0.1600000000000047,-0.015,0.115,1.0,0.0,0.0,0.0040127032,0.1,0.0,0.0,0.0,0.0,-0.1600000000000047,0.1600000000000047
1789189038.5265205,8.162332526807707e-07,8.162332526807707e-07,-0.009999999999999998,0.11,False,True,-0.015,0.115,1.0,0.0,0.0,0.0040127032,0.1,0.0,0.0,0.0,0.0,-0.16000000000000053,0.16000000000000053,-0.015,0.115,1.0,0.0,0.0,0.0040127032,0.1,0.0,0.0,0.0,0.0,-0.16000000000000053,0.16000000000000053,-0.015,0.115,1.0,0.0,0.0,0.0040127032,0.1,0.0,0.0,0.0,0.0,-0.16000000000000053,0.16000000000000053
1789189038.536518,1.9223579413884165e-06,1.9223579413884165e-06,-0.009999999999999998,0.11,False,True,-0.015,0.115,1.0,0.0,0.0,0.0040127032,0.1,0.0,0.0,0.0,0.0,-0.16000000000000178,0.16000000000000178,-0.015,0.115,1.0,0.0,0.0,0.0040127032,0.1,0.0,0.0,0.0,0.0,-0.16000000000000178,0.16000000000000178,-0.015,0.115,1.0,0.0,0.0,0.0040127032,0.1,0.0,0.0,0.0,0.0,-0.16000000000000178,0.16000000000000178
1789189038.5465178,3.730053336703072e-06,3.730053336703072e-06,-0.009999999999999998,0.11,False,True,-0.015,0.115,1.0,0.0,0.0,0.008004120114639447,0.09999958148618593,0.0,8.737099999999581e-06,0.0,0.0,-0.1599999999999975,0.1599999999999975,-0.015,0.115,1.0,0.0,0.0,0.008004434000000001,0.1,0.0,0.0,0.0,0.0,-0.1600000000000061,0.1600000000000061,-0.015,0.115,1.0,0.0,0.0,0.00800422997451564,0.09999972796602086,0.0,5.679114999999728e-06,0.0,0.0,-0.1600000000000061,0.1600000000000061
1789189038.5565224,6.419858892867287e-06,6.419858892867287e-06,-0.009999999999999998,0.11,False,True,-0.015,0.115,1.0,0.0,0.0,0.008004120114639447,0.09999958148618593,0.0,8.737099999999581e-06,0.0,0.0,-0.16000000000000325,0.16000000000000325,-0.015,0.115,1.0,0.0,0.0,0.008004434000000001,0.1,0.0,0.0,0.0,0.0,-0.16000000000000325,0.16000000000000325,-0.015,0.115,1.0,0.0,0.0,0.00800422997451564,0.09999972796602086,0.0,5.679114999999728e-06,0.0,0.0,-0.16000000000000325,0.16000000000000325
1789189038.5665174,1.0140256668095458e-05,1.0140256668095458e-05,-0.009999999999999998,0.11,False,True,-0.015,0.115,1.0,0.0,0.0,0.008004120114639447,0.09999958148618593,0.0,8.737099999999581e-06,0.0,0.0,-0.15999999999998843,0.15999999999998843,-0.015,0.115,1.0,0.0,0.0,0.008004434000000001,0.1,0.0,0.0,0.0,0.0,-0.16000000000000555,0.16000000000000555,-0.015,0.115,1.0,0.0,0.0,0.00800422997451564,0.09999972796602086,0.0,5.679114999999728e-06,0.0,0.0,-0.16000000000000555,0.16000000000000555
1789189038.5765169,1.5055210886660535e-05,1.5055210886660535e-05,-0.009999999999999998,0.11,False,True,-0.015,0.115,1.0,0.0,0.0,0.008004120114639447,0.09999958148618593,0.0,8.737099999999581e-06,0.0,0.0,-0.15999999999999887,0.15999999999999887,-0.015,0.115,1.0,0.0,0.0,0.008004434000000001,0.1,0.0,0.0,0.0,0.0,-0.15999999999999887,0.15999999999999887,-0.015,0.115,1.0,0.0,0.0,0.00800422997451564,0.09999972796602086,0.0,5.679114999999728e-06,0.0,0.0,-0.15999999999999887,0.15999999999999887
1789189038.5865183,2.1324050196448334e-05,2.1324050196448334e-05,-0.009999999999999998,0.11,False,True,-0.015,0.115,1.0,0.0,0.0,0.011999358319909958,0.09999971043449227,0.0,1.8653413779375763e-06,-9.542114960958692e-07,0.0,-0.1599999999999925,0.1599999999999925,-0.015,0.115,1.0,0.0,0.0,0.011999737377014666,0.09999981712888154,0.0,5.179108449153424e-07,6.905477932250825e-07,0.0,-0.16000000000000966,0.16000000000000966,-0.015,0.115,1.0,0.0,0.0,0.011999489725790933,0.09999973536582292,0.0,1.4288958517578136e-06,-3.3167219765234405e-07,0.0,-0.16000000000000966,0.16000000000000966
1789189038.5965216,2.9118955881754143e-05,2.9118955881754143e-05,-0.009999999999999998,0.11,False,True,-0.015,0.115,1.0,0.0,0.0,0.011999358319909958,0.09999971043449227,0.0,1.8653413779375763e-06,-9.542114960958692e-07,0.0,-0.15999999999999548,0.15999999999999548,-0.015,0.115,1.0,0.0,0.0,0.011999737377014666,0.09999981712888154,0.0,5.179108449153424e-07,6.905477932250825e-07,0.0,-0.16000000000000406,0.16000000000000406,-0.015,0.115,1.0,0.0,0.0,0.011999489725790933,0.09999973536582292,0.0,1.4288958517578136e-06,-3.3167219765234405e-07,0.0,-0.16000000000000406,0.16000000000000406
1789189038.6065302,3.8533367339413037e-05,3.8533367339413037e-05,-0.009999999999999998,0.11,False,True,-0.015,0.115,1.0,0.0,0.0,0.011999358319909958,0.09999971043449227,0.0,1.8653413779375763e-06,-9.542114960958692e-07,0.0,-0.16000000000000095,0.16000000000000095,-0.015,0.115,1.0,0.0,0.0,0.011999737377014666,0.09999981712888154,0.0,5.179108449153424e-07,6.905477932250825e-07,0.0,-0.16000000000000095,0.16000000000000095,-0.015,0.115,1.0,0.0,0.0,0.011999489725790933,0.09999973536582292,0.0,1.4288958517578136e-06,-3.3167219765234405e-07,0.0,-0.16000000000000095,0.16000000000000095
1789189038.6165316,4.978713804322096e-05,4.978713804322096e-05,-0.009999999999999998,0.11,False,True,-0.015,0.115,1.0,0.0,0.0,0.011999358319909958,0.09999971043449227,0.0,1.8653413779375763e-06,-9.542114960958692e-07,0.0,-0.15999999999999895,0.15999999999999895,-0.015,0.115,1.0,0.0,0.0,0.011999737377014666,0.09999981712888154,0.0,5.179108449153424e-07,6.905477932250825e-07,0.0,-0.15999999999999895,0.15999999999999895,-0.015,0.115,1.0,0.0,0.0,0.011999489725790933,0.09999973536582292,0.0,1.4288958517578136e-06,-3.3167219765234405e-07,0.0,-0.15999999999999895,0.15999999999999895
1789189038.6265569,6.304009625784071e-05,6.304009625784071e-05,-0.009999999999999998,0.11,False,True,-0.015,0.115,1.0,0.0,0.0,0.016011090145535638,0.09999976053600101,0.0,9.460381004668118e-07,-4.1620496152861e-07,0.0,-0.15999999999999298,0.15999999999999298,-0.015,0.115,1.0,0.0,0.0,0.016011485012702192,0.09999974365010701,0.0,6.26708328441139e-07,1.8845744788331675e-07,0.0,-0.16000000000001005,0.16000000000001005,-0.015,0.115,1.0,0.0,0.0,0.01601122520568066,0.0999997470959263,0.0,8.725302451516316e-07,-2.3383020919878766e-07,0.0,-0.16000000000001005,0.16000000000001005
1789189038.6365254,7.852231222621304e-05,7.852231222621304e-05,-0.009999999999999998,0.11,False,True,-0.015,0.115,1.0,0.0,0.0,0.016011090145535638,0.09999976053600101,0.0,9.460381004668118e-07,-4.1620496152861e-07,0.0,-0.15999999999999595,0.15999999999999595,-0.015,0.115,1.0,0.0,0.0,0.016011485012702192,0.09999974365010701,0.0,6.26708328441139e-07,1.8845744788331675e-07,0.0,-0.1600000000000045,0.1600000000000045,-0.015,0.115,1.0,0.0,0.0,0.01601122520568066,0.0999997470959263,0.0,8.725302451516316e-07,-2.3383020919878766e-07,0.0,-0.1600000000000045,0.1600000000000045
1789189038.646566,9.591683127503578e-05,9.591683127503578e-05,-0.009999999999999998,0.11,False,True,-0.015,0.115,1.0,0.0,0.0,0.016011090145535638,0.09999976053600101,0.0,9.460381004668118e-07,-4.1620496152861e-07,0.0,-0.1600000000000042,0.1600000000000042,-0.015,0.115,1.0,0.0,0.0,0.016011485012702192,0.09999974365010701,0.0,6.26708328441139e-07,1.8845744788331675e-07,0.0,-0.1600000000000042,0.1600000000000042,-0.015,0.115,1.0,0.0,0.0,0.01601122520568066,0.0999997470959263,0.0,8.725302451516316e-07,-2.3383020919878766e-07,0.0,-0.1600000000000042,0.1600000000000042
1789189038.6565561,0.0001159227912778512,0.0001159227912778512,-0.009999999999999998,0.11,False,True,-0.015,0.115,1.0,0.0,0.0,0.016011090145535638,0.09999976053600101,0.0,9.460381004668118e-07,-4.1620496152861e-07,0.0,-0.15999999999998946,0.15999999999998946,-0.015,0.115,1.0,0.0,0.0,0.016011485012702192,0.09999974365010701,0.0,6.26708328441139e-07,1.8845744788331675e-07,0.0,-0.16000000000000644,0.16000000000000644,-0.015,0.115,1.0,0.0,0.0,0.01601122520568066,0.0999997470959263,0.0,8.725302451516316e-07,-2.3383020919878766e-07,0.0,-0.16000000000000644,0.16000000000000644
1789189038.666582,0.00013825296331727182,0.00013825296331727182,-0.009999999999999998,0.11,False,True,-0.015,0.115,1.0,0.0,0.0,0.019992429304732676,0.09999955270547645,0.0,5.361030253061419e-06,-2.1182604521274843e-07,0.0,-0.15999999999998868,0.15999999999998868,-0.015,0.115,1.0,0.0,0.0,0.019992992146518698,0.09999971700783701,0.0,6.546741880865403e-07,-2.033171328519323e-08,0.0,-0.16000000000000564,0.16000000000000564,-0.015,0.115,1.0,0.0,0.0,0.019992621645387867,0.09999960719990685,0.0,3.7475947869132504e-06,-1.7169388840526656e-07,0.0,-0.16000000000000564,0.16000000000000564
1789189038.6765423,0.0001635246448303587,0.0001635246448303587,-0.009999999999999998,0.11,False,True,-0.015,0.115,1.0,0.0,0.0,0.019992429304732676,0.09999955270547645,0.0,5.361030253061419e-06,-2.1182604521274843e-07,0.0,-0.16000000000000092,0.16000000000000092,-0.015,0.115,1.0,0.0,0.0,0.019992992146518698,0.09999971700783701,0.0,6.546741880865403e-07,-2.033171328519323e-08,0.0,-0.16000000000000092,0.16000000000000092,-0.015,0.115,1.0,0.0,0.0,0.019992621645387867,0.09999960719990685,0.0,3.7475947869132504e-06,-1.7169388840526656e-07,0.0,-0.16000000000000092,0.16000000000000092
1789189038.6865563,0.00019134179901518852,0.00019134179901518852,-0.009999999999999998,0.11,False,True,-0.015,0.115,1.0,0.0,0.0,0.019992429304732676,0.09999955270547645,0.0,5.361030253061419e-06,-2.1182604521274843e-07,0.0,-0.16000000000000258,0.16000000000000258,-0.015,0.115,1.0,0.0,0.0,0.019992992146518698,0.09999971700783701,0.0,6.546741880865403e-07,-2.033171328519323e-08,0.0,-0.16000000000000258,0.16000000000000258,-0.015,0.115,1.0,0.0,0.0,0.019992621645387867,0.09999960719990685,0.0,3.7475947869132504e-06,-1.7169388840526656e-07,0.0,-0.16000000000000258,0.16000000000000258
1789189038.6966105,0.0002221395475205703,0.0002221395475205703,-0.009999999999999998,0.11,False,True,-0.015,0.115,1.0,0.0,0.0,0.019992429304732676,0.09999955270547645,0.0,5.361030253061419e-06,-2.1182604521274843e-07,0.0,-0.15999999999999903,0.15999999999999903,-0.015,0.115,1.0,0.0,0.0,0.019992992146518698,0.09999971700783701,0.0,6.546741880865403e-07,-2.033171328519323e-08,0.0,-0.15999999999999903,0.15999999999999903,-0.015,0.115,1.0,0.0,0.0,0.019992621645387867,0.09999960719990685,0.0,3.7475947869132504e-06,-1.7169388840526656e-07,0.0,-0.15999999999999903,0.15999999999999903
1789189038.706559,0.00025599139281842043,0.00025599139281842043,-0.009999999999999998,0.11,False,True,-0.015,0.115,1.0,0.0,0.0,0.024005808357756973,0.10000057450832188,0.0,-1.809240957750466e-05,-6.551924284420307e-07,0.0,-0.15999999999998937,0.15999999999998937,-0.015,0.115,1.0,0.0,0.0,0.024005690683376442,0.0999996090581679,0.0,9.333429168527363e-07,2.741102907294346e-07,0.0,-0.1600000000000061,0.1600000000000061,-0.015,0.115,1.0,0.0,0.0,0.024005760678320803,0.10000022936645998,0.0,-1.1385809104568108e-05,-3.2153244640051336e-07,0.0,-0.1600000000000061,0.1600000000000061
1789189038.7165532,0.00029238214776126735,0.00029238214776126735,-0.009999999999999998,0.11,False,True,-0.015,0.115,1.0,0.0,0.0,0.024005808357756973,0.10000057450832188,0.0,-1.809240957750466e-05,-6.551924284420307e-07,0.0,-0.1599999999999945,0.1599999999999945,-0.015,0.115,1.0,0.0,0.0,0.024005690683376442,0.0999996090581679,0.0,9.333429168527363e-07,2.741102907294346e-07,0.0,-0.16000000000000283,0.16000000000000283,-0.015,0.115,1.0,0.0,0.0,0.024005760678320803,0.10000022936645998,0.0,-1.1385809104568108e-05,-3.2153244640051336e-07,0.0,-0.16000000000000283,0.16000000000000283
1789189038.726519,0.00033257707418849,0.00033257707418849,-0.009999999999999998,0.11,False,True,-0.015,0.115,1.0,0.0,0.0,0.024005808357756973,0.10000057450832188,0.0,-1.809240957750466e-05,-6.551924284420307e-07,0.0,-0.15999999999999262,0.15999999999999262,-0.015,0.115,1.0,0.0,0.0,0.024005690683376442,0.0999996090581679,0.0,9.333429168527363e-07,2.741102907294346e-07,0.0,-0.16000000000000922,0.16000000000000922,-0.015,0.115,1.0,0.0,0.0,0.024005760678320803,0.10000022936645998,0.0,-1.1385809104568108e-05,-3.2153244640051336e-07,0.0,-0.16000000000000922,0.16000000000000922
1789189038.7365398,0.00037598649082016264,0.00037598649082016264,-0.009999999999999998,0.11,False,True,-0.015,0.115,1.0,0.0,0.0,0.024005808357756973,0.10000057450832188,0.0,-1.809240957750466e-05,-6.551924284420307e-07,0.0,-0.16000000000000264,0.16000000000000264,-0.015,0.115,1.0,0.0,0.0,0.024005690683376442,0.0999996090581679,0.0,9.333429168527363e-07,2.741102907294346e-07,0.0,-0.16000000000000264,0.16000000000000264,-0.015,0.115,1.0,0.0,0.0,0.024005760678320803,0.10000022936645998,0.0,-1.1385809104568108e-05,-3.2153244640051336e-07,0.0,-0.16000000000000264,0.16000000000000264
1789189038.7465553,0.0004228369553152066,0.0004228369553152066,-0.009999999999999998,0.11,False,True,-0.015,0.115,1.0,0.0,0.0,0.028003535602228215,0.10000002991369726,0.0,2.682675686429408e-06,1.8160719653659287e-06,0.0,-0.15999999999999379,0.15999999999999379,-0.015,0.115,1.0,0.0,0.0,0.028003482606681944,0.09999998120210041,0.0,-1.8766932489283628e-07,-1.5857584460543528e-06,0.0,-0.16000000000001013,0.16000000000001013,-0.015,0.115,1.0,0.0,0.0,0.028003511521037885,0.10000003756567828,0.0,1.6433173039400242e-06,4.932830015479118e-07,0.0,-0.16000000000001013,0.16000000000001013
1789189038.7566075,0.0004732315497302506,0.0004732315497302506,-0.009999999999999998,0.11,False,True,-0.015,0.115,1.0,0.0,0.0,0.028003535602228215,0.10000002991369726,0.0,2.682675686429408e-06,1.8160719653659287e-06,0.0,-0.15999999999999953,0.15999999999999953,-0.015,0.115,1.0,0.0,0.0,0.028003482606681944,0.09999998120210041,0.0,-1.8766932489283628e-07,-1.5857584460543528e-06,0.0,-0.15999999999999953,0.15999999999999953,-0.015,0.115,1.0,0.0,0.0,0.028003511521037885,0.10000003756567828,0.0,1.6433173039400242e-06,4.932830015479118e-07,0.0,-0.15999999999999953,0.15999999999999953
1789189038.7665682,0.0005272993450427881,0.0005272993450427881,-0.009999999999999998,0.11,False,True,-0.015,0.115,1.0,0.0,0.0,0.028003535602228215,0.10000002991369726,0.0,2.682675686429408e-06,1.8160719653659287e-06,0.0,-0.1600000000000038,0.1600000000000038,-0.015,0.115,1.0,0.0,0.0,0.028003482606681944,0.09999998120210041,0.0,-1.8766932489283628e-07,-1.5857584460543528e-06,0.0,-0.1600000000000038,0.1600000000000038,-0.015,0.115,1.0,0.0,0.0,0.028003511521037885,0.10000003756567828,0.0,1.6433173039400242e-06,4.932830015479118e-07,0.0,-0.1600000000000038,0.1600000000000038
1789189038.7765443,0.0005853394531275876,0.0005853394531275876,-0.009999999999999998,0.11,False,True,-0.015,0.115,1.0,0.0,0.0,0.028003535602228215,0.10000002991369726,0.0,2.682675686429408e-06,1.8160719653659287e-06,0.0,-0.1599999999999916,0.1599999999999916,-0.015,0.115,1.0,0.0,0.0,0.028003482606681944,0.09999998120210041,0.0,-1.8766932489283628e-07,-1.5857584460543528e-06,0.0,-0.16000000000000753,0.16000000000000753,-0.015,0.115,1.0,0.0,0.0,0.028003511521037885,0.10000003756567828,0.0,1.6433173039400242e-06,4.932830015479118e-07,0.0,-0.16000000000000753,0.16000000000000753
1789189038.7865543,0.0006470290314442154,0.0006470290314442154,-0.009999999999999998,0.11,False,True,-0.015,0.115,1.0,0.0,0.0,0.03200108786610193,0.10000005473526354,0.0,-8.635372732657128e-07,7.250370929190452e-08,0.0,-0.15999999999999912,0.15999999999999912,-0.015,0.115,1.0,0.0,0.0,0.0320010048021604,0.10000000919231555,0.0,-8.19099022116021e-08,-1.0507517472779782e-07,0.0,-0.15999999999999912,0.15999999999999912,-0.015,0.115,1.0,0.0,0.0,0.03200105512281202,0.10000004713268035,0.0,-6.142719217080635e-07,8.690285357090822e-08,0.0,-0.15999999999999912,0.15999999999999912
1789189038.796531,0.0007127597471676536,0.0007127597471676536,-0.009999999999999998,0.11,False,True,-0.015,0.115,1.0,0.0,0.0,0.03200108786610193,0.10000005473526354,0.0,-8.635372732657128e-07,7.250370929190452e-08,0.0,-0.15999999999999479,0.15999999999999479,-0.015,0.115,1.0,0.0,0.0,0.0320010048021604,0.10000000919231555,0.0,-8.19099022116021e-08,-1.0507517472779782e-07,0.0,-0.16000000000000256,0.16000000000000256,-0.015,0.115,1.0,0.0,0.0,0.03200105512281202,0.10000004713268035,0.0,-6.142719217080635e-07,8.690285357090822e-08,0.0,-0.16000000000000256,0.16000000000000256
1789189038.8065257,0.0007819992284544471,0.0007819992284544471,-0.009999999999999998,0.11,False,True,-0.015,0.115,1.0,0.0,0.0,0.03200108786610193,0.10000005473526354,0.0,-8.635372732657128e-07,7.250370929190452e-08,0.0,-0.15999999999999012,0.15999999999999012,-0.015,0.115,1.0,0.0,0.0,0.0320010048021604,0.10000000919231555,0.0,-8.19099022116021e-08,-1.0507517472779782e-07,0.0,-0.16000000000000555,0.16000000000000555,-0.015,0.115,1.0,0.0,0.0,0.03200105512281202,0.10000004713268035,0.0,-6.142719217080635e-07,8.690285357090822e-08,0.0,-0.16000000000000555,0.16000000000000555
1789189038.8165216,0.0008568667575772272,0.0008568667575772272,-0.009999999999999998,0.11,False,True,-0.015,0.115,1.0,0.0,0.0,0.03200108786610193,0.10000005473526354,0.0,-8.635372732657128e-07,7.250370929190452e-08,0.0,-0.15999999999999037,0.15999999999999037,-0.015,0.115,1.0,0.0,0.0,0.0320010048021604,0.10000000919231555,0.0,-8.19099022116021e-08,-1.0507517472779782e-07,0.0,-0.16000000000000558,0.16000000000000558,-0.015,0.115,1.0,0.0,0.0,0.03200105512281202,0.10000004713268035,0.0,-6.142719217080635e-07,8.690285357090822e-08,0.0,-0.16000000000000558,0.16000000000000558
