stamp,localization_valid,load_s_actual,load_s_dot_actual,load_pose_x,load_pose_y,load_pose_yaw,equivalent_load_pose_x,equivalent_load_pose_y,equivalent_load_pose_yaw,measured_load_source_frame,measured_load_alignment_status,measured_load_pose_x,measured_load_pose_y,measured_load_pose_yaw,measured_load_pose_valid,load_x_reference,load_y_reference,load_yaw_reference,load_s_reference,load_velocity_reference,evaluation_active,agv1_robot_pose_x,agv1_robot_pose_y,agv1_robot_pose_yaw,agv1_support_pose_x,agv1_support_pose_y,agv1_support_pose_yaw,agv1_s_actual,agv1_s_initial_offset,agv1_s_tracking_actual,agv1_s_dot_actual,agv1_s_execute_reference,agv1_s_dot_execute_reference,agv1_support_reference_x,agv1_support_reference_y,agv1_support_reference_yaw,agv2_robot_pose_x,agv2_robot_pose_y,agv2_robot_pose_yaw,agv2_support_pose_x,agv2_support_pose_y,agv2_support_pose_yaw,agv2_s_actual,agv2_s_initial_offset,agv2_s_tracking_actual,agv2_s_dot_actual,agv2_s_execute_reference,agv2_s_dot_execute_reference,agv2_support_reference_x,agv2_support_reference_y,agv2_support_reference_yaw,agv3_robot_pose_x,agv3_robot_pose_y,agv3_robot_pose_yaw,agv3_support_pose_x,agv3_support_pose_y,agv3_support_pose_yaw,agv3_s_actual,agv3_s_initial_offset,agv3_s_tracking_actual,agv3_s_dot_actual,agv3_s_execute_reference,agv3_s_dot_execute_reference,agv3_support_reference_x,agv3_support_reference_y,agv3_support_reference_yaw
1789284699.0140822,True,0.0001545903685591099,-2.2160638009400018e-32,0.0001545903685591099,0.0007465147339573247,0.004624555544538697,nan,nan,nan,,missing_or_inconsistent_frame,nan,nan,nan,False,0.0,0.0,0.0,0.0,0.0,True,0.19306337184700617,0.003237366530865593,0.022646129134908932,0.17523794368408752,0.0028336205604511237,0.022646129134908932,0.002032862927199803,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,-0.18599052831638296,0.15366049068863497,0.04564076374032178,-0.08701370615313773,0.15818100774593374,0.04564076374032178,-0.000411165774693828,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,-0.1868005345035323,-0.16158779010651125,0.028392046108947078,-0.08776046642527256,-0.15877508410451288,0.028392046108947078,-0.0011579260468286487,nan,nan,-1.6968521082242486e-30,0.0,0.0,0.0,0.0,0.0
1789284699.0241182,True,0.0001545903685591099,-1.9944574208460017e-32,0.0001545903685591099,0.0007465147339573247,0.004624555544538697,nan,nan,nan,,missing_or_inconsistent_frame,nan,nan,nan,False,0.0,0.0,0.0,0.0,0.0,True,0.19306337184700617,0.003237366530865593,0.022646129134908932,0.17523794368408752,0.0028336205604511237,0.022646129134908932,0.002032862927199803,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,-0.18599052831638296,0.15366049068863497,0.04564076374032178,-0.08701370615313773,0.15818100774593374,0.04564076374032178,-0.000411165774693828,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,-0.1868005345035323,-0.16158779010651125,0.028392046108947078,-0.08776046642527256,-0.15877508410451288,0.028392046108947078,-0.0011579260468286487,nan,nan,-1.6968521082242486e-30,0.0,0.0,0.0,0.0,0.0
1789284699.0341048,True,0.00014637254344970763,-1.7950116787614016e-32,0.00014637254344970763,0.0007675372022053394,0.00460235159343432,nan,nan,nan,,missing_or_inconsistent_frame,nan,nan,nan,False,0.0,0.0,0.0,0.0,0.0,True,0.19305319784694241,0.003235860458086881,0.02228449521859388,0.17522762484138707,0.002838560793329219,0.02228449521859388,0.002022544084499367,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,-0.18600359033370994,0.1536908394478027,0.045921421277038466,-0.0870280407857655,0.15823913491779967,0.045921421277038466,-0.0004255004073215815,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,-0.1868005345035323,-0.16158779010651125,0.028392046108947078,-0.08776046642527256,-0.15877508410451288,0.028392046108947078,-0.0011579260468286487,nan,nan,-1.3744502076616413e-30,0.0,0.0,0.0,0.0,0.0
1789284699.0441053,True,0.00014637254344970763,-1.7950116787614016e-32,0.00014637254344970763,0.0007675372022053394,0.00460235159343432,nan,nan,nan,,missing_or_inconsistent_frame,nan,nan,nan,False,0.0,0.0,0.0,0.0,0.0,True,0.19305319784694241,0.003235860458086881,0.02228449521859388,0.17522762484138707,0.002838560793329219,0.02228449521859388,0.002022544084499367,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,-0.18600359033370994,0.1536908394478027,0.045921421277038466,-0.0870280407857655,0.15823913491779967,0.045921421277038466,-0.0004255004073215815,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,-0.1868005345035323,-0.16158779010651125,0.028392046108947078,-0.08776046642527256,-0.15877508410451288,0.028392046108947078,-0.0011579260468286487,nan,nan,-1.3744502076616413e-30,0.0,0.0,0.0,0.0,0.0
1789284699.0541081,True,0.00014637254344970763,-1.6155105108852615e-32,0.00014637254344970763,0.0007675372022053394,0.00460235159343432,nan,nan,nan,,missing_or_inconsistent_frame,nan,nan,nan,False,0.0,0.0,0.0,0.0,0.0,True,0.19305319784694241,0.003235860458086881,0.02228449521859388,0.17522762484138707,0.002838560793329219,0.02228449521859388,0.002022544084499353,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,-0.18600359033370994,0.1536908394478027,0.045921421277038466,-0.0870280407857655,0.15823913491779967,0.045921421277038466,-0.0004255004073215954,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,-0.1868005345035323,-0.16158779010651125,0.028392046108947078,-0.08776046642527256,-0.15877508410451288,0.028392046108947078,-0.0011579260468286487,nan,nan,-1.1133046682059294e-30,0.0,0.0,0.0,0.0,0.0
1789284699.0640953,True,0.00014637254344970763,-1.4539594597967355e-32,0.00014637254344970763,0.0007675372022053394,0.00460235159343432,nan,nan,nan,,missing_or_inconsistent_frame,nan,nan,nan,False,0.0,0.0,0.0,0.0,0.0,True,0.19305319784694241,0.003235860458086881,0.02228449521859388,0.17522762484138707,0.002838560793329219,0.02228449521859388,0.002022544084499353,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,-0.18600359033370994,0.1536908394478027,0.045921421277038466,-0.0870280407857655,0.15823913491779967,0.045921421277038466,-0.0004255004073215954,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,-0.1868005345035323,-0.16158779010651125,0.028392046108947078,-0.08776046642527256,-0.15877508410451288,0.028392046108947078,-0.0011579260468286487,nan,nan,-1.1133046682059294e-30,0.0,0.0,0.0,0.0,0.0
1789284699.0741024,True,9.874696330045007e-05,-1.308563513817062e-32,9.874696330045007e-05,0.0009600901316611603,0.0038373875126847265,nan,nan,nan,,missing_or_inconsistent_frame,nan,nan,nan,False,0.0,0.0,0.0,0.0,0.0,True,0.19305319784694241,0.003235860458086881,0.02228449521859388,0.17522762484138707,0.002838560793329219,0.02228449521859388,0.002022544084499353,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,-0.18600359033370994,0.1536908394478027,0.045921421277038466,-0.0870280407857655,0.15823913491779967,0.045921421277038466,-0.0004255004073215954,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,-0.18693332781497296,-0.16134520872178004,0.03177546605932613,-0.08790334316572034,-0.15819742531614542,0.03177546605932613,-0.0013008027872764318,nan,nan,-9.017767812468029e-31,0.0,0.0,0.0,0.0,0.0
1789284699.0841131,True,0.00013294713131031347,-1.1777071624353557e-32,0.00013294713131031347,0.0007446587407236861,0.004219692244044156,nan,nan,nan,,missing_or_inconsistent_frame,nan,nan,nan,False,0.0,0.0,0.0,0.0,0.0,True,0.1930386518407573,0.0032247634420283777,0.022378205353319025,0.17521311614447543,0.0028257933421697184,0.022378205353319025,0.002008035387587731,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,-0.18589757562017906,0.15330552649716006,0.04341373396116155,-0.08691093158482427,0.15760560819614675,0.04341373396116155,-0.00030839120638036926,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,-0.18693332781497296,-0.16134520872178004,0.03177546605932613,-0.08790334316572034,-0.15819742531614542,0.03177546605932613,-0.0013008027872764318,nan,nan,-9.017767812468029e-31,0.0,0.0,0.0,0.0,0.0
1789284699.0940516,True,0.00013294713131031347,-1.0599364461918201e-32,0.00013294713131031347,0.0007446587407236861,0.004219692244044156,nan,nan,nan,,missing_or_inconsistent_frame,nan,nan,nan,False,0.0,0.0,0.0,0.0,0.0,True,0.1930386518407573,0.0032247634420283777,0.022378205353319025,0.17521311614447543,0.0028257933421697184,0.022378205353319025,0.002008035387587724,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,-0.18589757562017906,0.15330552649716006,0.04341373396116155,-0.08691093158482427,0.15760560819614675,0.04341373396116155,-0.0003083912063803554,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,-0.18693332781497296,-0.16134520872178004,0.03177546605932613,-0.08790334316572034,-0.15819742531614542,0.03177546605932613,-0.0013008027872764352,nan,nan,-7.304391928099104e-31,0.0,0.0,0.0,0.0,0.0
1789284699.104077,True,9.372203331238504e-05,-9.539428015726381e-33,9.372203331238504e-05,0.0005190509498444463,0.0025219303913821,nan,nan,nan,,missing_or_inconsistent_frame,nan,nan,nan,False,0.0,0.0,0.0,0.0,0.0,True,0.19292804122654506,0.0024541858667473937,0.02612519722285578,0.17510412559913677,0.0019884265866140075,0.02612519722285578,0.0018990448422490681,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,-0.1859026848407198,0.1533845367065606,0.04423742732173186,-0.08691961633347939,0.15776615157906476,0.04423742732173186,-0.0003170759550354743,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,-0.18693332781497296,-0.16134520872178004,0.03177546605932613,-0.08790334316572034,-0.15819742531614542,0.03177546605932613,-0.0013008027872764352,nan,nan,-7.304391928099104e-31,0.0,0.0,0.0,0.0,0.0
