topic,bag_stamp,header_stamp,robot_id,command_seq,control_mode,linear_velocity_reference,angular_velocity_reference,wheel_left_raw,wheel_right_raw,experiment_id,method_id
/agv1/chassis_command,1789540607.4322164,1789540607.4314451,1,130,1,0.0296582819958662,-3.3103550580058037e-07,0.029658304420929545,0.029658259570802856,candidate_B_spatial_gradient15_fake_validation,M1b_R1
/agv2/chassis_command,1789540607.4322183,1789540607.4314451,2,130,1,0.030091458506418603,1.1175701332550964e-08,0.030091457728117717,0.03009145928471949,candidate_B_spatial_gradient15_fake_validation,M1b_R1
/agv3/chassis_command,1789540607.4322205,1789540607.4314451,3,130,1,0.029411997621562685,1.1313133097081648e-08,0.0294119968477283,0.02941199839539707,candidate_B_spatial_gradient15_fake_validation,M1b_R1
/agv1/chassis_command,1789540607.4419632,1789540607.4413078,1,131,1,0.03243404343431437,-3.510742876423912e-07,0.03243406721684827,0.03243401965178047,candidate_B_spatial_gradient15_fake_validation,M1b_R1
/agv2/chassis_command,1789540607.4420187,1789540607.4413078,2,131,1,0.03303482295313567,1.1183439733780583e-08,0.03303482217429587,0.03303482373197548,candidate_B_spatial_gradient15_fake_validation,M1b_R1
/agv3/chassis_command,1789540607.4420195,1789540607.4413078,3,131,1,0.03224020953879003,1.115429426193344e-08,0.03224020877582045,0.032240210301759616,candidate_B_spatial_gradient15_fake_validation,M1b_R1
/agv1/chassis_command,1789540607.4521856,1789540607.4513385,1,132,1,0.03561179594200044,-3.798102584377846e-07,0.03561182167117134,0.03561177021282953,candidate_B_spatial_gradient15_fake_validation,M1b_R1
/agv2/chassis_command,1789540607.4522052,1789540607.4513385,2,132,1,0.036121751066084756,1.1334889372029395e-08,0.03612175027669766,0.036121751855471854,candidate_B_spatial_gradient15_fake_validation,M1b_R1
/agv3/chassis_command,1789540607.4522078,1789540607.4513385,3,132,1,0.03544203590406564,1.1469201403090932e-08,0.03544203511955596,0.03544203668857532,candidate_B_spatial_gradient15_fake_validation,M1b_R1
/agv1/chassis_command,1789540607.4620757,1789540607.4612749,1,133,1,0.03872053684068208,-4.0582982930725595e-07,0.038720564332475164,0.038720509348888994,candidate_B_spatial_gradient15_fake_validation,M1b_R1
/agv3/chassis_command,1789540607.4620965,1789540607.4612749,3,133,1,0.03837272321074968,1.1303742554375008e-08,0.03837272243755762,0.03837272398394174,candidate_B_spatial_gradient15_fake_validation,M1b_R1
/agv2/chassis_command,1789540607.4620965,1789540607.4612749,2,133,1,0.039253635418821285,1.1342989801686558e-08,0.039253634628870056,0.039253636208772515,candidate_B_spatial_gradient15_fake_validation,M1b_R1
/agv1/chassis_command,1789540607.4722426,1789540607.471336,1,134,1,0.04204037973345705,-4.410355988798299e-07,0.04204040961016534,0.04204034985674875,candidate_B_spatial_gradient15_fake_validation,M1b_R1
/agv2/chassis_command,1789540607.4722457,1789540607.471336,2,134,1,0.042479720635340064,1.1550778077655356e-08,0.04247971983091799,0.042479721439762134,candidate_B_spatial_gradient15_fake_validation,M1b_R1
/agv3/chassis_command,1789540607.47226,1789540607.471336,3,134,1,0.041734256598188066,1.1678258931986466e-08,0.041734255799378554,0.04173425739699758,candidate_B_spatial_gradient15_fake_validation,M1b_R1
