topic,bag_stamp,header_stamp,frame_id,angular_velocity_x,angular_velocity_y,angular_velocity_z,linear_acceleration_x,linear_acceleration_y,linear_acceleration_z,orientation_x,orientation_y,orientation_z,orientation_w
/agv1/imu,1789645452.8033056,1789645452.8031983,agv1/imu_link,0.0009777164086699486,0.0008342571672983468,-0.0009218617342412472,-0.042459700256586075,0.08488284051418304,9.812649726867676,0.0029365508817136288,0.0035666008479893208,-0.053568098694086075,0.998553454875946
/agv1/imu,1789645452.8114054,1789645452.8112106,agv1/imu_link,0.001327041070908308,0.000470570259494707,0.0002859755768440664,-0.04878938943147659,0.021531574428081512,9.820775032043457,0.002937240758910775,0.00356373586691916,-0.05356835573911667,0.998553454875946
/agv2/imu,1789645452.8121533,1789645452.8004134,agv2/imu_link,-0.0010551873128861189,-0.0046828389167785645,0.0003169929841533303,-0.009962077252566814,-0.01455762330442667,9.767260551452637,0.00023075206263456494,-0.00037714012432843447,-0.1507023572921753,0.9885791540145874
/agv3/imu,1789645452.8144379,1789645452.8017151,agv3/imu_link,0.0004522619128692895,0.0008796736365184188,0.002546127652749419,0.008761159144341946,-0.07890241593122482,9.795738220214844,-0.0021179423201829195,-0.0007437156164087355,0.004202133510261774,0.9999886751174927
/agv2/imu,1789645452.8209572,1789645452.808532,agv2/imu_link,-0.0005557909025810659,-0.006385667249560356,0.00010082819790113717,0.009875308722257614,-0.029043449088931084,9.841318130493164,0.00022451886616181582,-0.00038546070572920144,-0.15070131421089172,0.9885792136192322
/agv3/imu,1789645452.8223526,1789645452.8097363,agv3/imu_link,-7.186023867689073e-05,-0.002309296280145645,0.0012935242848470807,0.019634542986750603,-0.10697440803050995,9.821013450622559,-0.002119543729349971,-0.0007490502903237939,0.004209054633975029,0.9999885559082031
/agv1/imu,1789645452.8234038,1789645452.8232167,agv1/imu_link,0.00036986710620112717,-0.00013544602552428842,-8.142062142724171e-05,-0.08224635571241379,0.1093183234333992,9.836122512817383,0.00293671153485775,0.003560311160981655,-0.05356912687420845,0.998553454875946
/agv1/imu,1789645452.8314705,1789645452.8311975,agv1/imu_link,0.0009905644692480564,-0.0010765613988041878,-0.0014404134126380086,-0.12564997375011444,0.07854770869016647,9.79098129272461,0.002938120858743787,0.0035585504956543446,-0.05357295647263527,0.9985532164573669
/agv2/imu,1789645452.832322,1789645452.820572,agv2/imu_link,0.001342589850537479,-0.005488999653607607,2.2977401386015117e-05,-0.01897907257080078,-0.02270590513944626,9.801580429077148,0.0002208280930062756,-0.0004005342489108443,-0.1507018357515335,0.988579273223877
/agv3/imu,1789645452.8354375,1789645452.8217423,agv3/imu_link,-0.0013237150851637125,-0.0013797231949865818,0.00022647224250249565,0.0006061201565898955,-0.03543611243367195,9.789420127868652,-0.0021193481516093016,-0.0007606148137710989,0.004213116131722927,0.9999885559082031
/agv2/imu,1789645452.8406177,1789645452.8285346,agv2/imu_link,0.001075743930414319,-0.005120541900396347,-9.599215991329402e-05,-0.023487567901611328,-0.02994881570339203,9.804289817810059,0.00022204186825547367,-0.0004060031787957996,-0.15070179104804993,0.988579273223877
/agv3/imu,1789645452.8423061,1789645452.8297293,agv3/imu_link,-0.0013751871883869171,0.0003776464727707207,-0.00016246037557721138,-0.007548918481916189,-0.051735978573560715,9.848995208740234,-0.0021207190584391356,-0.000760462018661201,0.004213918000459671,0.9999885559082031
/agv1/imu,1789645452.8433056,1789645452.843193,agv1/imu_link,0.0018054824322462082,-0.0024458609987050295,-0.0014623680617660284,-0.11208634823560715,0.07130756974220276,9.775632858276367,0.0029435709584504366,0.0035458742640912533,-0.05358216166496277,0.9985527396202087
/agv1/imu,1789645452.8513608,1789645452.851195,agv1/imu_link,0.0015378155512735248,-0.0037412901874631643,-0.0003223584499210119,-0.10485241562128067,0.039631932973861694,9.802718162536621,0.002945051295682788,0.0035329232923686504,-0.0535857155919075,0.998552680015564
/agv2/imu,1789645452.8526356,1789645452.840555,agv2/imu_link,-0.0003921509487554431,-0.005965390242636204,0.0006651041330769658,0.023400798439979553,-0.009125445038080215,9.826868057250977,0.00022019278549123555,-0.00042219850001856685,-0.15069904923439026,0.9885795712471008
/agv3/imu,1789645452.8539543,1789645452.841704,agv3/imu_link,-0.0013348518405109644,-0.0008836876368150115,-0.0012936978600919247,-0.0157039575278759,-0.020947342738509178,9.863438606262207,-0.002125940751284361,-0.0007623030687682331,0.004209386650472879,0.9999885559082031
/agv2/imu,1789645452.8608136,1789645452.8485234,agv2/imu_link,0.00055715162307024,-0.005641935393214226,0.00034266512375324965,-0.03250456228852272,0.0035496579948812723,9.77358341217041,0.00022026583610568196,-0.000431182561442256,-0.15069830417633057,0.9885796904563904
/agv1/imu,1789645452.8633738,1789645452.8631928,agv1/imu_link,0.0014017093926668167,-0.00021174456924200058,0.0007106802659109235,-0.041555456817150116,0.059542328119277954,9.812649726867676,0.0029484136030077934,0.003512798110023141,-0.0535813644528389,0.9985529780387878
/agv3/imu,1789645452.8634498,1789645452.8497393,agv3/imu_link,-0.0006431197398342192,-0.0009630260174162686,-0.0015938751166686416,0.02869569882750511,-0.041774947196245193,9.807473182678223,-0.002126198960468173,-0.0007682910654693842,0.004204266704618931,0.9999886751174927
/agv1/imu,1789645452.8713274,1789645452.8711624,agv1/imu_link,0.002887427806854248,0.002006529364734888,2.3042914108373225e-05,-0.12293725460767746,0.05049214884638786,9.827997207641602,0.00295300898142159,0.003517337143421173,-0.0535808727145195,0.9985529780387878
/agv2/imu,1789645452.8734589,1789645452.8605733,agv2/imu_link,0.00037867153878323734,-0.0038283055182546377,0.0023724001366645098,0.010777005925774574,0.006265747360885143,9.841318130493164,0.00022208162408787757,-0.00043888247455470264,-0.15068800747394562,0.9885812401771545
/agv3/imu,1789645452.8741052,1789645452.8617518,agv3/imu_link,-0.0016630104510113597,0.00041250005597248673,-0.0010052280267700553,-0.00029999532853253186,-0.0689413845539093,9.806571006774902,-0.0021304001566022635,-0.0007673186482861638,0.004197987727820873,0.9999886751174927
/agv2/imu,1789645452.8801036,1789645452.868532,agv2/imu_link,0.00030722268274985254,-0.0018254852620884776,0.002181068994104862,-0.008158679120242596,-0.032664909958839417,9.806096076965332,0.00022139839711599052,-0.00043585256207734346,-0.1506797969341278,0.9885825514793396
/agv3/imu,1789645452.8827786,1789645452.8697436,agv3/imu_link,-0.0002289199037477374,-0.0008700682083144784,-0.002043447457253933,0.03956908360123634,-0.053547076880931854,9.810181617736816,-0.0021306637208908796,-0.0007723131566308439,0.004191721323877573,0.9999886751174927
/agv1/imu,1789645452.8832955,1789645452.8831599,agv1/imu_link,0.0018879934214055538,0.001585395191796124,0.0006557531887665391,-0.06777848303318024,-0.01014405582100153,9.778341293334961,0.0029562825802713633,0.0035175387747585773,-0.05357857793569565,0.9985529780387878
/agv1/imu,1789645452.8913376,1789645452.8911545,agv1/imu_link,0.0009151545818895102,-0.0004264123272150755,0.0008666574722155929,-0.11841603368520737,0.07130756974220276,9.81987190246582,0.0029558581300079823,0.0035151615738868713,-0.05357595905661583,0.9985532164573669
/agv2/imu,1789645452.8923683,1789645452.880542,agv2/imu_link,-0.0016790542285889387,0.0006918557919561863,0.0018858581315726042,0.008973607793450356,-0.0036932588554918766,9.813321113586426,0.00021715598995797336,-0.00042014423524960876,-0.15066872537136078,0.9885841012001038
/agv3/imu,1789645452.8938134,1789645452.8817232,agv3/imu_link,-0.0004981404053978622,-0.0007787279319018126,-0.0015860081184655428,0.04681800678372383,-0.010986316949129105,9.8318452835083,-0.0021301517263054848,-0.0007774089463055134,0.004178645089268684,0.9999887943267822
/agv3/imu,1789645452.9015524,1789645452.8896987,agv3/imu_link,-0.00035592634230852127,-0.0020284592173993587,0.0013358091237023473,0.027789581567049026,-0.03543611243367195,9.806571006774902,-0.0021282141096889973,-0.00078573141945526,0.0041793761774897575,0.9999887347221375
/agv1/imu,1789645452.9032562,1789645452.903166,agv1/imu_link,-0.00012864547898061574,0.0013005095534026623,-0.0026846504770219326,-0.11932028084993362,0.030581753700971603,9.846054077148438,0.0029504853300750256,0.0035205213353037834,-0.05357823893427849,0.9985531568527222
/agv1/imu,1789645452.911278,1789645452.9111707,agv1/imu_link,0.0003046958881895989,0.0004745551268570125,-0.0023026871494948864,-0.13469238579273224,0.07673767954111099,9.835219383239746,0.002949545858427882,0.0035252601373940706,-0.05358761176466942,0.9985525012016296
/agv3/imu,1789645452.913498,1789645452.9017248,agv3/imu_link,-0.002278049010783434,0.00031236419454216957,0.0010915992315858603,0.003324466524645686,-0.02819172665476799,9.824623107910156,-0.0021315880585461855,-0.0007911427528597414,0.004185544792562723,0.9999886751174927
/agv1/imu,1789645452.9232867,1789645452.9231699,agv1/imu_link,0.0021693489979952574,-0.002491891849786043,-0.0009670207509770989,-0.10033119469881058,0.08578785508871078,9.832510948181152,0.0029537007212638855,0.003512705210596323,-0.05359550565481186,0.9985522031784058
/agv3/imu,1789645452.923672,1789645452.9097345,agv3/imu_link,-0.0017587272450327873,0.00046270916936919093,0.0011209811782464385,0.0132917370647192,-0.04268049821257591,9.839066505432129,-0.00213471706956625,-0.0007909088162705302,0.004189609084278345,0.9999887347221375
/agv1/imu,1789645452.931331,1789645452.9311707,agv1/imu_link,0.0027674254961311817,-0.002900524064898491,-0.0001580352254677564,-0.08767180144786835,0.09212297946214676,9.813552856445312,0.0029614141676574945,0.0035003828816115856,-0.053597282618284225,0.9985520243644714
/agv3/imu,1789645452.933471,1789645452.9217055,agv3/imu_link,-0.001817838754504919,-0.00033848080784082413,-0.000991721055470407,-0.016610072925686836,-0.0825246050953865,9.841773986816406,-0.0021467094775289297,-0.0007889047265052795,0.004189612809568644,0.9999886751174927
/agv2/imu,1789645452.9426892,1789645452.888533,agv2/imu_link,-0.0007797362632118165,0.002837921492755413,0.001952209509909153,-0.004551881458610296,0.011697933077812195,9.790742874145508,0.00021699146600440145,-0.0003991789708379656,-0.1506611853837967,0.9885854125022888
/agv2/imu,1789645452.9426956,1789645452.9005384,agv2/imu_link,2.0107836462557316e-07,-0.0014952246565371752,2.6153516955673695e-05,0.009875308722257614,-0.013652265071868896,9.799774169921875,0.00021970471425447613,-0.00037795864045619965,-0.1506544053554535,0.9885864853858948
/agv2/imu,1789645452.9427023,1789645452.9085414,agv2/imu_link,0.0005204699700698256,-0.003512287512421608,0.0010682408465072513,0.011678706854581833,-0.025421995669603348,9.82054615020752,0.00021879714040551335,-0.00037577550392597914,-0.15065164864063263,0.9885868430137634
/agv2/imu,1789645452.9427044,1789645452.9205513,agv2/imu_link,7.125537376850843e-05,-0.0015229827258735895,0.0002847204450517893,0.021597400307655334,0.03252130746841431,9.83590030670166,0.00021690843277610838,-0.0003709168522618711,-0.15064695477485657,0.988587498664856
/agv3/imu,1789645452.9428585,1789645452.9297419,agv3/imu_link,4.599994281306863e-05,-0.001848198240622878,0.0008268420351669192,0.032320160418748856,-0.06169700622558594,9.801155090332031,-0.0021478866692632437,-0.0007965061813592911,0.004190016537904739,0.9999886751174927
/agv1/imu,1789645452.9433,1789645452.9431946,agv1/imu_link,0.002267261268571019,-0.0006004203460179269,0.0017947150627151132,-0.0930972620844841,0.04234698787331581,9.855082511901855,0.0029686845373362303,0.0034908766392618418,-0.053594280034303665,0.9985522627830505
/agv2/imu,1789645452.9434786,1789645452.928539,agv2/imu_link,-0.0001538796059321612,0.0004308580537326634,0.00021128183288965374,0.008973607793450356,0.017130116000771523,9.810611724853516,0.0002200984163209796,-0.00035928544821217656,-0.1506458967924118,0.9885877370834351
/agv1/imu,1789645452.9514291,1789645452.9512026,agv1/imu_link,0.0020670362282544374,-0.0012293560430407524,0.0011889109155163169,-0.08224635571241379,0.012481394223868847,9.79910659790039,0.0029695620760321617,0.003483987646177411,-0.053589221090078354,0.9985526204109192
/agv2/imu,1789645452.951704,1789645452.9405122,agv2/imu_link,-1.0766207196866162e-05,-0.0009671883890405297,0.0022836332209408283,-0.04512835294008255,-0.028138084337115288,9.814224243164062,0.00022176277707330883,-0.0003383505390956998,-0.15063834190368652,0.9885889291763306
/agv3/imu,1789645452.953606,1789645452.941747,agv3/imu_link,0.00043997878674417734,-0.0017978685209527612,0.0018348792800679803,0.03322627395391464,-0.03271946683526039,9.846287727355957,-0.002139521762728691,-0.000804635405074805,0.004199334420263767,0.9999887347221375
/agv3/imu,1789645452.963253,1789645452.9497378,agv3/imu_link,-0.000379413366317749,-0.00030724541284143925,0.0012047684285789728,0.045911893248558044,-0.03453056141734123,9.810181617736816,-0.00213735387660563,-0.0008109363843686879,0.004204435274004936,0.9999885559082031
/agv2/imu,1789645452.9632561,1789645452.9485357,agv2/imu_link,4.652472125599161e-05,-0.0005000494420528412,0.0007218358223326504,-0.041521552950143814,0.0026442925445735455,9.768163681030273,0.00022491393610835075,-0.00032528347219340503,-0.1506330817937851,0.9885897636413574
/agv1/imu,1789645452.963409,1789645452.9632747,agv1/imu_link,0.0023598596453666687,0.0010296041145920753,-0.00015592353884130716,-0.08857604116201401,0.027866698801517487,9.763896942138672,0.0029786217492073774,0.003480953397229314,-0.05358609929680824,0.9985526204109192
