stamp,evaluation_active,agv1_wheel_left_raw,agv1_wheel_left_applied,agv1_wheel_left_actual,agv1_wheel_left_firmware_target_nominal,agv1_wheel_left_firmware_feedback_nominal,agv1_wheel_left_reported_limit,agv1_wheel_left_speed_limit_active,agv1_wheel_left_accel_limit_active,agv1_wheel_left_decel_limit_active,agv1_wheel_right_raw,agv1_wheel_right_applied,agv1_wheel_right_actual,agv1_wheel_right_firmware_target_nominal,agv1_wheel_right_firmware_feedback_nominal,agv1_wheel_right_reported_limit,agv1_wheel_right_speed_limit_active,agv1_wheel_right_accel_limit_active,agv1_wheel_right_decel_limit_active,agv1_wheel_left_pre_limit,agv1_wheel_right_pre_limit,agv1_wheel_left_fleet_scaled,agv1_wheel_right_fleet_scaled,agv2_wheel_left_raw,agv2_wheel_left_applied,agv2_wheel_left_actual,agv2_wheel_left_firmware_target_nominal,agv2_wheel_left_firmware_feedback_nominal,agv2_wheel_left_reported_limit,agv2_wheel_left_speed_limit_active,agv2_wheel_left_accel_limit_active,agv2_wheel_left_decel_limit_active,agv2_wheel_right_raw,agv2_wheel_right_applied,agv2_wheel_right_actual,agv2_wheel_right_firmware_target_nominal,agv2_wheel_right_firmware_feedback_nominal,agv2_wheel_right_reported_limit,agv2_wheel_right_speed_limit_active,agv2_wheel_right_accel_limit_active,agv2_wheel_right_decel_limit_active,agv2_wheel_left_pre_limit,agv2_wheel_right_pre_limit,agv2_wheel_left_fleet_scaled,agv2_wheel_right_fleet_scaled,agv3_wheel_left_raw,agv3_wheel_left_applied,agv3_wheel_left_actual,agv3_wheel_left_firmware_target_nominal,agv3_wheel_left_firmware_feedback_nominal,agv3_wheel_left_reported_limit,agv3_wheel_left_speed_limit_active,agv3_wheel_left_accel_limit_active,agv3_wheel_left_decel_limit_active,agv3_wheel_right_raw,agv3_wheel_right_applied,agv3_wheel_right_actual,agv3_wheel_right_firmware_target_nominal,agv3_wheel_right_firmware_feedback_nominal,agv3_wheel_right_reported_limit,agv3_wheel_right_speed_limit_active,agv3_wheel_right_accel_limit_active,agv3_wheel_right_decel_limit_active,agv3_wheel_left_pre_limit,agv3_wheel_right_pre_limit,agv3_wheel_left_fleet_scaled,agv3_wheel_right_fleet_scaled
1789552108.144124,True,0.10587876574189671,0.10587876574189671,0.1364395892182479,0.098204031916755,0.12684640502929687,0.16,False,False,False,0.09516064410871532,0.09516064410871532,0.07644836311635315,0.08766919615075588,0.07063381958007812,0.16,False,False,False,0.1521155961863485,0.11336998771664603,0.10587876574189671,0.09516064410871532,0.1293722902787741,0.1293722902787741,0.1573117940130653,0.11745632662784648,0.14308236694335938,0.16,False,False,False,0.11033371463560389,0.11033371463560389,0.1389513474671985,0.09952986786092452,0.12610035705566405,0.16,False,False,False,0.13405709632652543,0.1571809686479392,0.12906010433917495,0.11016863833804035,0.08299238085178111,0.08299238085178111,0.06097081981375397,0.07576459830520517,0.05585711669921875,0.16,False,False,False,0.06431287475616689,0.06431287475616689,0.07001064924982776,0.05841332079106558,0.06366603851318359,0.16,False,False,False,0.07299652660533154,0.08289712357010368,0.08302078354456884,0.06405778542376665
1789552108.1541214,True,0.10573364102197898,0.10573364102197898,0.09758432051709247,0.09806942671497683,0.09072308349609375,0.16,False,False,False,0.09509364072186859,0.09509364072186859,0.08906524023692505,0.08760746755361104,0.08229107666015625,0.16,False,False,False,0.15187462637767804,0.11299032551687574,0.10573364102197898,0.09509364072186859,0.12861887591675045,0.12861887591675045,0.1351838689792304,0.11677230624603772,0.12295599365234375,0.16,False,False,False,0.1098352860915349,0.1098352860915349,0.12255632149109126,0.09908024530182605,0.11122163391113281,0.16,False,False,False,0.1338210110079694,0.15703454042278842,0.12861887591675045,0.1098352860915349,0.08327409609347391,0.08327409609347391,0.10667487547663113,0.07602177904763294,0.09772791290283203,0.16,False,False,False,0.06428405206627388,0.06428405206627388,0.055365474182904474,0.058387142066554126,0.05034806060791015,0.16,False,False,False,0.07342005667097433,0.08339115099525075,0.08327409609347391,0.06428405206627388
1789552108.1641219,True,0.10633206776572952,0.10633206776572952,0.09001265914991836,0.09862447586606327,0.08368379211425782,0.16,False,False,False,0.09518079413391094,0.09518079413391094,0.10848793472616579,0.08768775988083426,0.10023651123046876,0.16,False,False,False,0.15245355526805957,0.11284387148869826,0.10633206776572952,0.09518079413391094,0.12861887591675045,0.12861887591675045,0.11080640639219287,0.11677230624603772,0.10078356170654297,0.16,False,False,False,0.1098352860915349,0.1098352860915349,0.0913995981000495,0.09908024530182605,0.08294645690917969,0.16,False,False,False,0.13413739372466163,0.15740485623181386,0.1286358053155737,0.10992855145480099,0.08327409609347391,0.08327409609347391,0.10667487547663113,0.07602177904763294,0.09772791290283203,0.16,False,False,False,0.06428405206627388,0.06428405206627388,0.055365474182904474,0.058387142066554126,0.05034806060791015,0.16,False,False,False,0.07383129021896527,0.08404507041076571,0.0835036760357783,0.06466160706924387
1789552108.1741233,True,0.10633250666952714,0.10633250666952714,0.09790899004507317,0.09862488295545693,0.09102492523193359,0.16,False,False,False,0.0953010923664709,0.0953010923664709,0.11788788554612686,0.08779858772826707,0.10892151641845703,0.16,False,False,False,0.1523813739255398,0.11267911070620223,0.10633250666952714,0.0953010923664709,0.12886561092382026,0.12886561092382026,0.13282234986754576,0.11699631547953332,0.12080808258056641,0.16,False,False,False,0.1103015959080736,0.1103015959080736,0.10109497066348831,0.0995008941902971,0.09174514770507812,0.16,False,False,False,0.13472153378473023,0.15810550005175156,0.12886561092382026,0.1103015959080736,0.08347327313166432,0.08347327313166432,0.06338066198125934,0.07620360981493034,0.058064842224121095,0.16,False,False,False,0.06432372784651595,0.06432372784651595,0.06220687895156914,0.05842317830482994,0.05656947326660156,0.16,False,False,False,0.07391408463631845,0.08391270917866032,0.08347327313166432,0.06432372784651595
1789552108.1841214,True,0.10565977633640979,0.10565977633640979,0.11703674638105466,0.09800091618892064,0.10880779266357422,0.16,False,False,False,0.09509145238160387,0.09509145238160387,0.10757692409407013,0.0876054514887377,0.09939479064941406,0.16,False,False,False,0.15154434609332684,0.1120948401069759,0.10565977633640979,0.09509145238160387,0.12843186203467702,0.12843186203467702,0.14339475947745176,0.1166025174638385,0.13042417907714843,0.16,False,False,False,0.11024382482578866,0.11024382482578866,0.13096847976554962,0.09944878003638692,0.1188557891845703,0.16,False,False,False,0.13453107001399658,0.15825993816798403,0.12843186203467702,0.11024382482578866,0.08347327313166432,0.08347327313166432,0.06338066198125934,0.07620360981493034,0.058064842224121095,0.16,False,False,False,0.06432372784651595,0.06432372784651595,0.06220687895156914,0.05842317830482994,0.05656947326660156,0.16,False,False,False,0.07421116721993432,0.08395839197370722,0.08362972916558206,0.06413906573427217
1789552108.1941633,True,0.10551255430865787,0.10551255430865787,0.1077932540038759,0.09786436570487513,0.10021421813964844,0.16,False,False,False,0.09506116456435178,0.09506116456435178,0.07689612295107377,0.08757754805642572,0.07104752349853516,0.16,False,False,False,0.15129387680924258,0.11175778115442939,0.10551255430865787,0.09506116456435178,0.1280764875358319,0.1280764875358319,0.1409515147984046,0.1162798750871625,0.12820193481445313,0.16,False,False,False,0.11005187817143398,0.11005187817143398,0.14155617882082513,0.09927562874525743,0.12846427917480469,0.16,False,False,False,0.1344094596254648,0.15826713922477925,0.1280764875358319,0.11005187817143398,0.08396069203031423,0.08396069203031423,0.10644349411919735,0.07664857954207346,0.09751593780517578,0.16,False,False,False,0.06419406657477839,0.06419406657477839,0.06448232038013717,0.05830541113163329,0.05863870620727539,0.16,False,False,False,0.07471231786892807,0.08426872893206161,0.08396069203031423,0.06419406657477839
1789552108.204143,True,0.10606214079899483,0.10606214079899483,0.09803165920828769,0.09837411483974542,0.09113896942138672,0.16,False,False,False,0.09502793460674049,0.09502793460674049,0.08197784406947389,0.08754693410147417,0.07574273681640625,0.16,False,False,False,0.15179811006422295,0.11147722551502935,0.10606214079899483,0.09502793460674049,0.12779466123525446,0.12779466123525446,0.12874546620694677,0.11602400667869875,0.11709996795654297,0.16,False,False,False,0.1099818037475549,0.1099818037475549,0.11003808430193952,0.09921241598955396,0.09986115264892578,0.16,False,False,False,0.13438546079752164,0.15841592934944046,0.12779466123525446,0.1099818037475549,0.08396069203031423,0.08396069203031423,0.10644349411919735,0.07664857954207346,0.09751593780517578,0.16,False,False,False,0.06419406657477839,0.06419406657477839,0.06448232038013717,0.05830541113163329,0.05863870620727539,0.16,False,False,False,0.07514377664806748,0.0846531645638777,0.08421901015236366,0.06432255121053282
1789552108.2141495,True,0.10627061158914167,0.10627061158914167,0.09645845262988005,0.09856747440514874,0.08967637634277344,0.16,False,False,False,0.09501612446415159,0.09501612446415159,0.10796191084878068,0.08753605370320772,0.09975049591064453,0.16,False,False,False,0.15192775861876445,0.11118232753756245,0.10627061158914167,0.09501612446415159,0.12764997538405287,0.12764997538405287,0.10801502908230841,0.1158926472619292,0.09824467468261719,0.16,False,False,False,0.11013064239158897,0.11013064239158897,0.09256982348689616,0.09934668039479252,0.08400845336914063,0.16,False,False,False,0.13454531099822237,0.15882502167979867,0.12764997538405287,0.11013064239158897,0.08414015635720201,0.08414015635720201,0.06017026646652426,0.07681241437241831,0.055123706817626954,0.16,False,False,False,0.06406707053558716,0.06406707053558716,0.07411805264699296,0.058190064703649826,0.06740121459960938,0.16,False,False,False,0.07519122165079731,0.08460594662898796,0.08414015635720201,0.06406707053558716
1789552108.224238,True,0.10622021937097467,0.10622021937097467,0.10835110819018817,0.09852073491997858,0.10073284912109375,0.16,False,False,False,0.0952543048963447,0.0952543048963447,0.12153571824074526,0.08775548356546627,0.11229190063476563,0.16,False,False,False,0.1517993848199771,0.11115032543319828,0.10622021937097467,0.0952543048963447,0.12835468426924912,0.12835468426924912,0.1202215893498012,0.1165324482333644,0.10934710693359374,0.16,False,False,False,0.11077757537116764,0.11077757537116764,0.12441441726115154,0.09993026587621129,0.11290788269042969,0.16,False,False,False,0.1356830427616212,0.15985863130543942,0.12835468426924912,0.11077757537116764,0.08414015635720201,0.08414015635720201,0.06017026646652426,0.07681241437241831,0.055123706817626954,0.16,False,False,False,0.06406707053558716,0.06406707053558716,0.07411805264699296,0.058190064703649826,0.06740121459960938,0.16,False,False,False,0.07542563584986266,0.085099200305032,0.08420572784028627,0.06431607280696491
1789552108.2341259,True,0.10622917387243232,0.10622917387243232,0.12283058296567406,0.09852904034496897,0.11419425964355469,0.16,False,False,False,0.0953019847822184,0.0953019847822184,0.08745698765141052,0.08779940988927645,0.08080514526367187,0.16,False,False,False,0.15171340056026497,0.1109084414582596,0.10622917387243232,0.0953019847822184,0.12817749844631396,0.12817749844631396,0.14640688724985088,0.11637158228712775,0.13316384887695312,0.16,False,False,False,0.11076033540099732,0.11076033540099732,0.1321988986449021,0.09991471403914458,0.119972412109375,0.16,False,False,False,0.13578761860541366,0.16007138676145516,0.12817749844631396,0.11076033540099732,0.08449453987193667,0.08449453987193667,0.10779647212287288,0.07713593472891718,0.09875543975830078,0.16,False,False,False,0.06449297194613687,0.06449297194613687,0.043393298990063944,0.058576897290657175,0.03946084594726563,0.16,False,False,False,0.07590034113669854,0.08553658111506947,0.08449453987193667,0.06449297194613687
