stamp,common_velocity_reference,public_reference_velocity,common_boundary_lower,common_boundary_upper,evaluation_active,mapped_path_capability_available,agv1_mapped_path_velocity_lower,agv1_mapped_path_velocity_upper,agv2_mapped_path_velocity_lower,agv2_mapped_path_velocity_upper,agv3_mapped_path_velocity_lower,agv3_mapped_path_velocity_upper,agv1_boundary_lower,agv1_boundary_upper,agv1_robust_margin,agv1_risk_factor,agv1_risk_signal,agv1_z,agv1_upsilon,agv1_phi,agv1_zeta_z,agv1_zeta_v,agv1_zeta_phi,agv2_boundary_lower,agv2_boundary_upper,agv2_robust_margin,agv2_risk_factor,agv2_risk_signal,agv2_z,agv2_upsilon,agv2_phi,agv2_zeta_z,agv2_zeta_v,agv2_zeta_phi,agv3_boundary_lower,agv3_boundary_upper,agv3_robust_margin,agv3_risk_factor,agv3_risk_signal,agv3_z,agv3_upsilon,agv3_phi,agv3_zeta_z,agv3_zeta_v,agv3_zeta_phi
1789204571.1096468,9.597520643813186e-05,9.597520643813186e-05,-0.009999999999999998,0.11,False,True,-0.15999999999998832,0.15999999999998832,-0.16000000000000536,0.16000000000000536,-0.16000000000000536,0.16000000000000536,-0.015,0.115,1.0,0.0,0.0,0.016050182096734724,0.09999726744971967,0.0,3.6132685260481516e-05,-4.417845963394784e-06,0.0,-0.015,0.115,1.0,0.0,0.0,0.016053079206081795,0.09999903369063574,0.0,2.661408222172368e-06,3.1229879480648703e-06,0.0,-0.015,0.115,1.0,0.0,0.0,0.01605118850327578,0.099997826562712,0.0,2.4595575283901602e-05,-1.5942213238688553e-06,0.0
1789204571.1195574,0.00011581304416228381,0.00011581304416228381,-0.009999999999999998,0.11,False,True,-0.15999999999998885,0.15999999999998885,-0.16000000000000586,0.16000000000000586,-0.16000000000000586,0.16000000000000586,-0.015,0.115,1.0,0.0,0.0,0.016050182096734724,0.09999726744971967,0.0,3.6132685260481516e-05,-4.417845963394784e-06,0.0,-0.015,0.115,1.0,0.0,0.0,0.016053079206081795,0.09999903369063574,0.0,2.661408222172368e-06,3.1229879480648703e-06,0.0,-0.015,0.115,1.0,0.0,0.0,0.01605118850327578,0.099997826562712,0.0,2.4595575283901602e-05,-1.5942213238688553e-06,0.0
1789204571.1295676,0.00013827276129384168,0.00013827276129384168,-0.009999999999999998,0.11,False,True,-0.16000000000000172,0.16000000000000172,-0.16000000000000172,0.16000000000000172,-0.16000000000000172,0.16000000000000172,-0.015,0.115,1.0,0.0,0.0,0.020054259700508604,0.0999961743859217,0.0,4.634696215480641e-05,-4.946081590287421e-06,0.0,-0.015,0.115,1.0,0.0,0.0,0.02005872588344028,0.0999981212752514,0.0,4.78781215308699e-06,2.9733688398231317e-06,0.0,-0.015,0.115,1.0,0.0,0.0,0.02005580212573432,0.09999678197228193,0.0,3.210056455608436e-05,-2.1725717670798006e-06,0.0
1789204571.1395528,0.00016336701452932022,0.00016336701452932022,-0.009999999999999998,0.11,False,True,-0.15999999999998799,0.15999999999998799,-0.16000000000000492,0.16000000000000492,-0.16000000000000492,0.16000000000000492,-0.015,0.115,1.0,0.0,0.0,0.020054259700508604,0.0999961743859217,0.0,4.634696215480641e-05,-4.946081590287421e-06,0.0,-0.015,0.115,1.0,0.0,0.0,0.02005872588344028,0.0999981212752514,0.0,4.78781215308699e-06,2.9733688398231317e-06,0.0,-0.015,0.115,1.0,0.0,0.0,0.02005580212573432,0.09999678197228193,0.0,3.210056455608436e-05,-2.1725717670798006e-06,0.0
1789204571.149649,0.00019115678086317764,0.00019115678086317764,-0.009999999999999998,0.11,False,True,-0.15999999999998807,0.15999999999998807,-0.16000000000000494,0.16000000000000494,-0.16000000000000494,0.16000000000000494,-0.015,0.115,1.0,0.0,0.0,0.020054259700508604,0.0999961743859217,0.0,4.634696215480641e-05,-4.946081590287421e-06,0.0,-0.015,0.115,1.0,0.0,0.0,0.02005872588344028,0.0999981212752514,0.0,4.78781215308699e-06,2.9733688398231317e-06,0.0,-0.015,0.115,1.0,0.0,0.0,0.02005580212573432,0.09999678197228193,0.0,3.210056455608436e-05,-2.1725717670798006e-06,0.0
1789204571.1595716,0.00022182378095435295,0.00022182378095435295,-0.009999999999999998,0.11,False,True,-0.1599999999999971,0.1599999999999971,-0.1600000000000055,0.1600000000000055,-0.1600000000000055,0.1600000000000055,-0.015,0.115,1.0,0.0,0.0,0.020054259700508604,0.0999961743859217,0.0,4.634696215480641e-05,-4.946081590287421e-06,0.0,-0.015,0.115,1.0,0.0,0.0,0.02005872588344028,0.0999981212752514,0.0,4.78781215308699e-06,2.9733688398231317e-06,0.0,-0.015,0.115,1.0,0.0,0.0,0.02005580212573432,0.09999678197228193,0.0,3.210056455608436e-05,-2.1725717670798006e-06,0.0
1789204571.1695626,0.000255673332304569,0.000255673332304569,-0.009999999999999998,0.11,False,True,-0.15999999999999265,0.15999999999999265,-0.1600000000000094,0.1600000000000094,-0.1600000000000094,0.1600000000000094,-0.015,0.115,1.0,0.0,0.0,0.02406873438505255,0.09999528227370064,0.0,4.83814773963545e-05,-6.258572496176118e-06,0.0,-0.015,0.115,1.0,0.0,0.0,0.02407476049966605,0.09999700910623352,0.0,7.389940637633763e-06,3.2861922991678227e-06,0.0,-0.015,0.115,1.0,0.0,0.0,0.024070804228751914,0.09999579830460091,0.0,3.446579920192063e-05,-2.9449518980428916e-06,0.0
1789204571.1795673,0.00029247529695930686,0.00029247529695930686,-0.009999999999999998,0.11,False,True,-0.1599999999999976,0.1599999999999976,-0.16000000000000594,0.16000000000000594,-0.16000000000000594,0.16000000000000594,-0.015,0.115,1.0,0.0,0.0,0.02406873438505255,0.09999528227370064,0.0,4.83814773963545e-05,-6.258572496176118e-06,0.0,-0.015,0.115,1.0,0.0,0.0,0.02407476049966605,0.09999700910623352,0.0,7.389940637633763e-06,3.2861922991678227e-06,0.0,-0.015,0.115,1.0,0.0,0.0,0.024070804228751914,0.09999579830460091,0.0,3.446579920192063e-05,-2.9449518980428916e-06,0.0
1789204571.1895068,0.0003324697291286872,0.0003324697291286872,-0.009999999999999998,0.11,False,True,-0.16000000000000206,0.16000000000000206,-0.16000000000000206,0.16000000000000206,-0.16000000000000206,0.16000000000000206,-0.015,0.115,1.0,0.0,0.0,0.02406873438505255,0.09999528227370064,0.0,4.83814773963545e-05,-6.258572496176118e-06,0.0,-0.015,0.115,1.0,0.0,0.0,0.02407476049966605,0.09999700910623352,0.0,7.389940637633763e-06,3.2861922991678227e-06,0.0,-0.015,0.115,1.0,0.0,0.0,0.024070804228751914,0.09999579830460091,0.0,3.446579920192063e-05,-2.9449518980428916e-06,0.0
1789204571.199525,0.0003758321016336922,0.0003758321016336922,-0.009999999999999998,0.11,False,True,-0.16000000000000056,0.16000000000000056,-0.16000000000000056,0.16000000000000056,-0.16000000000000056,0.16000000000000056,-0.015,0.115,1.0,0.0,0.0,0.02406873438505255,0.09999528227370064,0.0,4.83814773963545e-05,-6.258572496176118e-06,0.0,-0.015,0.115,1.0,0.0,0.0,0.02407476049966605,0.09999700910623352,0.0,7.389940637633763e-06,3.2861922991678227e-06,0.0,-0.015,0.115,1.0,0.0,0.0,0.024070804228751914,0.09999579830460091,0.0,3.446579920192063e-05,-2.9449518980428916e-06,0.0
1789204571.2095072,0.0004229233614156862,0.0004229233614156862,-0.009999999999999998,0.11,False,True,-0.16000000000000295,0.16000000000000295,-0.16000000000000295,0.16000000000000295,-0.16000000000000295,0.16000000000000295,-0.015,0.115,1.0,0.0,0.0,0.02808539374470473,0.09999392601980274,0.0,6.0849995479556724e-05,-6.857383552472118e-06,0.0,-0.015,0.115,1.0,0.0,0.0,0.028093329216791134,0.09999585143390392,0.0,9.982385527632781e-06,2.93763416549242e-06,0.0,-0.015,0.115,1.0,0.0,0.0,0.028088108618333135,0.09999450833200012,0.0,4.359079273409916e-05,-3.529078921801072e-06,0.0
1789204571.2195837,0.00047328106512348444,0.00047328106512348444,-0.009999999999999998,0.11,False,True,-0.159999999999995,0.159999999999995,-0.1600000000000031,0.1600000000000031,-0.1600000000000031,0.1600000000000031,-0.015,0.115,1.0,0.0,0.0,0.02808539374470473,0.09999392601980274,0.0,6.0849995479556724e-05,-6.857383552472118e-06,0.0,-0.015,0.115,1.0,0.0,0.0,0.028093329216791134,0.09999585143390392,0.0,9.982385527632781e-06,2.93763416549242e-06,0.0,-0.015,0.115,1.0,0.0,0.0,0.028088108618333135,0.09999450833200012,0.0,4.359079273409916e-05,-3.529078921801072e-06,0.0
1789204571.22958,0.0005271956421339764,0.0005271956421339764,-0.009999999999999998,0.11,False,True,-0.16000000000000053,0.16000000000000053,-0.16000000000000053,0.16000000000000053,-0.16000000000000053,0.16000000000000053,-0.015,0.115,1.0,0.0,0.0,0.02808539374470473,0.09999392601980274,0.0,6.0849995479556724e-05,-6.857383552472118e-06,0.0,-0.015,0.115,1.0,0.0,0.0,0.028093329216791134,0.09999585143390392,0.0,9.982385527632781e-06,2.93763416549242e-06,0.0,-0.015,0.115,1.0,0.0,0.0,0.028088108618333135,0.09999450833200012,0.0,4.359079273409916e-05,-3.529078921801072e-06,0.0
1789204571.2395422,0.0005850513865728518,0.0005850513865728518,-0.009999999999999998,0.11,False,True,-0.15999999999999742,0.15999999999999742,-0.1600000000000054,0.1600000000000054,-0.1600000000000054,0.1600000000000054,-0.015,0.115,1.0,0.0,0.0,0.02808539374470473,0.09999392601980274,0.0,6.0849995479556724e-05,-6.857383552472118e-06,0.0,-0.015,0.115,1.0,0.0,0.0,0.028093329216791134,0.09999585143390392,0.0,9.982385527632781e-06,2.93763416549242e-06,0.0,-0.015,0.115,1.0,0.0,0.0,0.028088108618333135,0.09999450833200012,0.0,4.359079273409916e-05,-3.529078921801072e-06,0.0
1789204571.249507,0.0006470280013931737,0.0006470280013931737,-0.009999999999999998,0.11,False,True,-0.15999999999999756,0.15999999999999756,-0.16000000000000544,0.16000000000000544,-0.16000000000000544,0.16000000000000544,-0.015,0.115,1.0,0.0,0.0,0.032099881614031,0.09999225222700019,0.0,7.511987371559487e-05,-8.46524405635207e-06,0.0,-0.015,0.115,1.0,0.0,0.0,0.03211013486584181,0.09999446511449722,0.0,1.315607054440393e-05,3.2685160049894524e-06,0.0,-0.015,0.115,1.0,0.0,0.0,0.03210337940346292,0.0999929226976427,0.0,5.4113677361262487e-05,-4.446836345830403e-06,0.0
1789204571.2595766,0.0007124575463054854,0.0007124575463054854,-0.009999999999999998,0.11,False,True,-0.15999999999999467,0.15999999999999467,-0.16000000000000247,0.16000000000000247,-0.16000000000000247,0.16000000000000247,-0.015,0.115,1.0,0.0,0.0,0.032099881614031,0.09999225222700019,0.0,7.511987371559487e-05,-8.46524405635207e-06,0.0,-0.015,0.115,1.0,0.0,0.0,0.03211013486584181,0.09999446511449722,0.0,1.315607054440393e-05,3.2685160049894524e-06,0.0,-0.015,0.115,1.0,0.0,0.0,0.03210337940346292,0.0999929226976427,0.0,5.4113677361262487e-05,-4.446836345830403e-06,0.0
1789204571.269552,0.0007821412936941759,0.0007821412936941759,-0.009999999999999998,0.11,False,True,-0.15999999999999698,0.15999999999999698,-0.1600000000000047,0.1600000000000047,-0.1600000000000047,0.1600000000000047,-0.015,0.115,1.0,0.0,0.0,0.032099881614031,0.09999225222700019,0.0,7.511987371559487e-05,-8.46524405635207e-06,0.0,-0.015,0.115,1.0,0.0,0.0,0.03211013486584181,0.09999446511449722,0.0,1.315607054440393e-05,3.2685160049894524e-06,0.0,-0.015,0.115,1.0,0.0,0.0,0.03210337940346292,0.0999929226976427,0.0,5.4113677361262487e-05,-4.446836345830403e-06,0.0
1789204571.279567,0.0008559480567789085,0.0008559480567789085,-0.009999999999999998,0.11,False,True,-0.15999999999998887,0.15999999999998887,-0.16000000000000408,0.16000000000000408,-0.16000000000000408,0.16000000000000408,-0.015,0.115,1.0,0.0,0.0,0.032099881614031,0.09999225222700019,0.0,7.511987371559487e-05,-8.46524405635207e-06,0.0,-0.015,0.115,1.0,0.0,0.0,0.03211013486584181,0.09999446511449722,0.0,1.315607054440393e-05,3.2685160049894524e-06,0.0,-0.015,0.115,1.0,0.0,0.0,0.03210337940346292,0.0999929226976427,0.0,5.4113677361262487e-05,-4.446836345830403e-06,0.0
1789204571.2895584,0.0009344110648760694,0.0009344110648760694,-0.009999999999999998,0.11,False,True,-0.15999999999999928,0.15999999999999928,-0.15999999999999928,0.15999999999999928,-0.15999999999999928,0.15999999999999928,-0.015,0.115,1.0,0.0,0.0,0.03611754661223519,0.09999048351577311,0.0,8.674913067465566e-05,-1.0497037010870346e-05,0.0,-0.015,0.115,1.0,0.0,0.0,0.03613041275556037,0.09999277955795094,0.0,1.7008714189706287e-05,3.7553043515520246e-06,0.0,-0.015,0.115,1.0,0.0,0.0,0.036121924086335244,0.09999116475416717,0.0,6.318673141752671e-05,-5.606286872746061e-06,0.0
1789204571.299566,0.0010166160643382373,0.0010166160643382373,-0.009999999999999998,0.11,False,True,-0.1599999999999975,0.1599999999999975,-0.16000000000000492,0.16000000000000492,-0.16000000000000492,0.16000000000000492,-0.015,0.115,1.0,0.0,0.0,0.03611754661223519,0.09999048351577311,0.0,8.674913067465566e-05,-1.0497037010870346e-05,0.0,-0.015,0.115,1.0,0.0,0.0,0.03613041275556037,0.09999277955795094,0.0,1.7008714189706287e-05,3.7553043515520246e-06,0.0,-0.015,0.115,1.0,0.0,0.0,0.036121924086335244,0.09999116475416717,0.0,6.318673141752671e-05,-5.606286872746061e-06,0.0
1789204571.3095057,0.0011038534916288066,0.0011038534916288066,-0.009999999999999998,0.11,False,True,-0.15999999999999523,0.15999999999999523,-0.1600000000000025,0.1600000000000025,-0.1600000000000025,0.1600000000000025,-0.015,0.115,1.0,0.0,0.0,0.03611754661223519,0.09999048351577311,0.0,8.674913067465566e-05,-1.0497037010870346e-05,0.0,-0.015,0.115,1.0,0.0,0.0,0.03613041275556037,0.09999277955795094,0.0,1.7008714189706287e-05,3.7553043515520246e-06,0.0,-0.015,0.115,1.0,0.0,0.0,0.036121924086335244,0.09999116475416717,0.0,6.318673141752671e-05,-5.606286872746061e-06,0.0
