stamp,evaluation_active,agv1_wheel_left_raw,agv1_wheel_left_applied,agv1_wheel_left_actual,agv1_wheel_left_reported_limit,agv1_wheel_left_speed_limit_active,agv1_wheel_left_accel_limit_active,agv1_wheel_left_decel_limit_active,agv1_wheel_right_raw,agv1_wheel_right_applied,agv1_wheel_right_actual,agv1_wheel_right_reported_limit,agv1_wheel_right_speed_limit_active,agv1_wheel_right_accel_limit_active,agv1_wheel_right_decel_limit_active,agv1_wheel_left_pre_limit,agv1_wheel_right_pre_limit,agv1_wheel_left_fleet_scaled,agv1_wheel_right_fleet_scaled,agv2_wheel_left_raw,agv2_wheel_left_applied,agv2_wheel_left_actual,agv2_wheel_left_reported_limit,agv2_wheel_left_speed_limit_active,agv2_wheel_left_accel_limit_active,agv2_wheel_left_decel_limit_active,agv2_wheel_right_raw,agv2_wheel_right_applied,agv2_wheel_right_actual,agv2_wheel_right_reported_limit,agv2_wheel_right_speed_limit_active,agv2_wheel_right_accel_limit_active,agv2_wheel_right_decel_limit_active,agv2_wheel_left_pre_limit,agv2_wheel_right_pre_limit,agv2_wheel_left_fleet_scaled,agv2_wheel_right_fleet_scaled,agv3_wheel_left_raw,agv3_wheel_left_applied,agv3_wheel_left_actual,agv3_wheel_left_reported_limit,agv3_wheel_left_speed_limit_active,agv3_wheel_left_accel_limit_active,agv3_wheel_left_decel_limit_active,agv3_wheel_right_raw,agv3_wheel_right_applied,agv3_wheel_right_actual,agv3_wheel_right_reported_limit,agv3_wheel_right_speed_limit_active,agv3_wheel_right_accel_limit_active,agv3_wheel_right_decel_limit_active,agv3_wheel_left_pre_limit,agv3_wheel_right_pre_limit,agv3_wheel_left_fleet_scaled,agv3_wheel_right_fleet_scaled
1788864822.768553,True,0.0,0.0,0.0,0.15,False,False,False,0.0,0.0,0.0,0.15,False,False,False,nan,nan,nan,nan,0.0,0.0,0.0,0.15,False,False,False,0.0,0.0,0.0,0.15,False,False,False,nan,nan,nan,nan,nan,nan,nan,nan,False,False,False,nan,nan,nan,nan,False,False,False,nan,nan,nan,nan
1788864822.7785451,True,0.0,0.0,0.0,0.15,False,False,False,0.0,0.0,0.0,0.15,False,False,False,nan,nan,nan,nan,0.0,0.0,0.0,0.15,False,False,False,0.0,0.0,0.0,0.15,False,False,False,nan,nan,nan,nan,0.0,0.0,0.0,0.15,False,False,False,0.0,0.0,0.0,0.15,False,False,False,nan,nan,nan,nan
1788864822.7884786,True,0.0,0.0,0.0,0.15,False,False,False,0.0,0.0,0.0,0.15,False,False,False,nan,nan,nan,nan,0.0,0.0,0.0,0.15,False,False,False,0.0,0.0,0.0,0.15,False,False,False,nan,nan,nan,nan,0.0,0.0,0.0,0.15,False,False,False,0.0,0.0,0.0,0.15,False,False,False,nan,nan,nan,nan
1788864822.7984645,True,0.0,0.0,0.0,0.15,False,False,False,0.0,0.0,0.0,0.15,False,False,False,nan,nan,nan,nan,0.0,0.0,0.0,0.15,False,False,False,0.0,0.0,0.0,0.15,False,False,False,nan,nan,nan,nan,0.0,0.0,0.0,0.15,False,False,False,0.0,0.0,0.0,0.15,False,False,False,nan,nan,nan,nan
1788864822.8085425,True,0.0,0.0,0.0,0.15,False,False,False,0.0,0.0,0.0,0.15,False,False,False,nan,nan,nan,nan,0.0,0.0,0.0,0.15,False,False,False,0.0,0.0,0.0,0.15,False,False,False,nan,nan,nan,nan,0.0,0.0,0.0,0.15,False,False,False,0.0,0.0,0.0,0.15,False,False,False,nan,nan,nan,nan
1788864822.818473,True,0.0,0.0,0.0,0.15,False,False,False,0.0,0.0,0.0,0.15,False,False,False,nan,nan,nan,nan,0.0,0.0,0.0,0.15,False,False,False,0.0,0.0,0.0,0.15,False,False,False,nan,nan,nan,nan,0.0,0.0,0.0,0.15,False,False,False,0.0,0.0,0.0,0.15,False,False,False,nan,nan,nan,nan
1788864822.8284652,True,0.0,0.0,0.0,0.15,False,False,False,0.0,0.0,0.0,0.15,False,False,False,nan,nan,nan,nan,0.0,0.0,0.0,0.15,False,False,False,0.0,0.0,0.0,0.15,False,False,False,nan,nan,nan,nan,0.0,0.0,0.0,0.15,False,False,False,0.0,0.0,0.0,0.15,False,False,False,nan,nan,nan,nan
1788864822.8385255,True,0.0,0.0,0.0,0.15,False,False,False,0.0,0.0,0.0,0.15,False,False,False,nan,nan,nan,nan,0.0,0.0,0.0,0.15,False,False,False,0.0,0.0,0.0,0.15,False,False,False,nan,nan,nan,nan,0.0,0.0,0.0,0.15,False,False,False,0.0,0.0,0.0,0.15,False,False,False,nan,nan,nan,nan
1788864822.848513,True,0.0,0.0,0.0,0.15,False,False,False,0.0,0.0,0.0,0.15,False,False,False,nan,nan,nan,nan,0.0,0.0,0.0,0.15,False,False,False,0.0,0.0,0.0,0.15,False,False,False,nan,nan,nan,nan,0.0,0.0,0.0,0.15,False,False,False,0.0,0.0,0.0,0.15,False,False,False,nan,nan,nan,nan
1788864822.8585892,True,0.0,0.0,0.0,0.15,False,False,False,0.0,0.0,0.0,0.15,False,False,False,nan,nan,nan,nan,0.0,0.0,0.0,0.15,False,False,False,0.0,0.0,0.0,0.15,False,False,False,nan,nan,nan,nan,0.0,0.0,0.0,0.15,False,False,False,0.0,0.0,0.0,0.15,False,False,False,nan,nan,nan,nan
1788864822.8684633,True,0.0,0.0,0.0,0.15,False,False,False,0.0,0.0,0.0,0.15,False,False,False,nan,nan,nan,nan,0.0,0.0,0.0,0.15,False,False,False,0.0,0.0,0.0,0.15,False,False,False,nan,nan,nan,nan,0.0,0.0,0.0,0.15,False,False,False,0.0,0.0,0.0,0.15,False,False,False,nan,nan,nan,nan
1788864822.8784602,True,0.0,0.0,0.0,0.15,False,False,False,0.0,0.0,0.0,0.15,False,False,False,nan,nan,nan,nan,0.0,0.0,0.0,0.15,False,False,False,0.0,0.0,0.0,0.15,False,False,False,nan,nan,nan,nan,0.0,0.0,0.0,0.15,False,False,False,0.0,0.0,0.0,0.15,False,False,False,nan,nan,nan,nan
1788864822.8884637,True,0.0,0.0,0.0,0.15,False,False,False,0.0,0.0,0.0,0.15,False,False,False,nan,nan,nan,nan,0.0,0.0,0.0,0.15,False,False,False,0.0,0.0,0.0,0.15,False,False,False,nan,nan,nan,nan,0.0,0.0,0.0,0.15,False,False,False,0.0,0.0,0.0,0.15,False,False,False,nan,nan,nan,nan
1788864822.8984609,True,0.0,0.0,0.0,0.15,False,False,False,0.0,0.0,0.0,0.15,False,False,False,nan,nan,nan,nan,0.0,0.0,0.0,0.15,False,False,False,0.0,0.0,0.0,0.15,False,False,False,nan,nan,nan,nan,0.0,0.0,0.0,0.15,False,False,False,0.0,0.0,0.0,0.15,False,False,False,nan,nan,nan,nan
1788864822.9084678,True,2.4073987396204874e-06,2.4073987396204874e-06,0.0,0.15,False,False,False,2.5091298974317795e-06,2.5091298974317795e-06,0.0,0.15,False,False,False,2.4073987396204874e-06,2.5091298974317795e-06,2.4073987396204874e-06,2.5091298974317795e-06,2.4697853867110767e-06,2.4697853867110767e-06,0.0,0.15,False,False,False,2.436470207925645e-06,2.436470207925645e-06,0.0,0.15,False,False,False,2.4697853867110767e-06,2.436470207925645e-06,2.4697853867110767e-06,2.436470207925645e-06,0.0,0.0,0.0,0.15,False,False,False,0.0,0.0,0.0,0.15,False,False,False,7.468251807977036e-06,7.363406080686976e-06,7.468251807977036e-06,7.363406080686976e-06
1788864822.9184601,True,1.2052214815793132e-05,1.2052214815793132e-05,0.0,0.15,False,False,False,1.2854130474257474e-05,1.2854130474257474e-05,0.0,0.15,False,False,False,1.2052214815793132e-05,1.2854130474257474e-05,1.2052214815793132e-05,1.2854130474257474e-05,2.4697853867110767e-06,2.4697853867110767e-06,0.0,0.15,False,False,False,2.436470207925645e-06,2.436470207925645e-06,0.0,0.15,False,False,False,1.2543989493035841e-05,1.2281376761771468e-05,1.2543989493035841e-05,1.2281376761771468e-05,7.468251807977036e-06,7.468251807977036e-06,0.0,0.15,False,False,False,7.363406080686976e-06,7.363406080686976e-06,0.0,0.15,False,False,False,2.167000749701264e-05,2.0843542654152886e-05,2.167000749701264e-05,2.0843542654152886e-05
1788864822.928685,True,3.383622726977954e-05,3.383622726977954e-05,0.0,0.15,False,False,False,3.621522620940359e-05,3.621522620940359e-05,0.0,0.15,False,False,False,3.383622726977954e-05,3.621522620940359e-05,3.383622726977954e-05,3.621522620940359e-05,1.2543989493035841e-05,1.2543989493035841e-05,0.0,0.15,False,False,False,1.2281376761771468e-05,1.2281376761771468e-05,0.0,0.15,False,False,False,3.442656239679043e-05,3.572048504102994e-05,3.442656239679043e-05,3.572048504102994e-05,2.167000749701264e-05,2.167000749701264e-05,0.0,0.15,False,False,False,2.0843542654152886e-05,2.0843542654152886e-05,0.0,0.15,False,False,False,4.287889162658939e-05,4.1981007708515565e-05,4.287889162658939e-05,4.1981007708515565e-05
1788864822.938499,True,7.037205798788398e-05,7.037205798788398e-05,0.0,0.15,False,False,False,7.993781275355406e-05,7.993781275355406e-05,0.0,0.15,False,False,False,7.037205798788398e-05,7.993781275355406e-05,7.037205798788398e-05,7.993781275355406e-05,1.2543989493035841e-05,1.2543989493035841e-05,0.0,0.15,False,False,False,1.2281376761771468e-05,1.2281376761771468e-05,0.0,0.15,False,False,False,7.410123194513615e-05,7.688169517648911e-05,7.410123194513615e-05,7.688169517648911e-05,4.287889162658939e-05,4.287889162658939e-05,0.0,0.15,False,False,False,4.1981007708515565e-05,4.1981007708515565e-05,0.0,0.15,False,False,False,7.939857556667798e-05,7.705508598363043e-05,7.939857556667798e-05,7.705508598363043e-05
1788864822.9484627,True,0.0001283630278321691,0.0001283630278321691,0.0,0.15,False,False,False,0.00014673729940163782,0.00014673729940163782,0.0,0.15,False,False,False,0.0001283630278321691,0.00014673729940163782,0.0001283630278321691,0.00014673729940163782,0.00013552617183409368,0.00013552617183409368,0.0,0.15,False,False,False,0.00014086699711620998,0.00014086699711620998,0.0,0.15,False,False,False,0.00013552617183409368,0.00014086699711620998,0.00013552617183409368,0.00014086699711620998,7.939857556667798e-05,7.939857556667798e-05,0.0,0.15,False,False,False,7.705508598363043e-05,7.705508598363043e-05,0.0,0.15,False,False,False,0.00013449568951676635,0.00012999423059851414,0.00013449568951676635,0.00012999423059851414
1788864822.9585307,True,0.00021243119877860302,0.00021243119877860302,0.0,0.15,False,False,False,0.00024380089786822277,0.00024380089786822277,0.0,0.15,False,False,False,0.00021243119877860302,0.00024380089786822277,0.00021243119877860302,0.00024380089786822277,0.00013552617183409368,0.00013552617183409368,0.0,0.15,False,False,False,0.00014086699711620998,0.00014086699711620998,0.0,0.15,False,False,False,0.00022466056826799988,0.00023377877022942313,0.00022466056826799988,0.00023377877022942313,0.00013449568951676635,0.00013449568951676635,0.0,0.15,False,False,False,0.00012999423059851414,0.00012999423059851414,0.0,0.15,False,False,False,0.00021334451976094074,0.0002056593672656547,0.00021334451976094074,0.0002056593672656547
1788864822.9685304,True,0.00032481070453080466,0.00032481070453080466,0.0,0.15,False,False,False,0.0003697564930400861,0.0003697564930400861,0.0,0.15,False,False,False,0.00032481070453080466,0.0003697564930400861,0.00032481070453080466,0.0003697564930400861,0.000349612476322747,0.000349612476322747,0.0,0.15,False,False,False,0.0003478744449909877,0.0003478744449909877,0.0,0.15,False,False,False,0.000349612476322747,0.0003478744449909877,0.000349612476322747,0.0003478744449909877,0.00021334451976094074,0.00021334451976094074,0.0,0.15,False,False,False,0.0002056593672656547,0.0002056593672656547,0.0,0.15,False,False,False,0.0003290122725414864,0.00030532959417591205,0.0003290122725414864,0.00030532959417591205
1788864822.9785223,True,0.0004719184965617237,0.0004719184965617237,0.0,0.15,False,False,False,0.0005379925830846334,0.0005379925830846334,0.0,0.15,False,False,False,0.0004719184965617237,0.0005379925830846334,0.0004719184965617237,0.0005379925830846334,0.000349612476322747,0.000349612476322747,0.0,0.15,False,False,False,0.0003478744449909877,0.0003478744449909877,0.0,0.15,False,False,False,0.0005083792311991059,0.0005058242392557278,0.0005083792311991059,0.0005058242392557278,0.0003290122725414864,0.0003290122725414864,0.0,0.15,False,False,False,0.00030532959417591205,0.00030532959417591205,0.0,0.15,False,False,False,0.0004734411703402206,0.0004386256934676941,0.0004734411703402206,0.0004386256934676941
