stamp,evaluation_active,m2b_agv1_z,m2b_agv1_upsilon,m2b_agv1_phi,m2b_agv1_reference_acceleration,m2b_agv1_zeta_z,m2b_agv1_zeta_v,m2b_agv1_zeta_phi,m2b_agv1_debug_s_actual,m2b_agv1_debug_s_dot_actual,m2b_agv1_position_error,m2b_agv1_velocity_error,m2b_agv1_psi,m2b_agv1_gamma,m2b_agv1_gamma_inverse_upsilon,m2b_agv1_composite_error,m2b_agv1_channel_input_raw,m2b_agv1_channel_input_limited,m2b_agv1_reported_capability,m2b_agv1_delta_inverse,m2b_agv1_mapping_zeta,m2b_agv2_z,m2b_agv2_upsilon,m2b_agv2_phi,m2b_agv2_reference_acceleration,m2b_agv2_zeta_z,m2b_agv2_zeta_v,m2b_agv2_zeta_phi,m2b_agv2_debug_s_actual,m2b_agv2_debug_s_dot_actual,m2b_agv2_position_error,m2b_agv2_velocity_error,m2b_agv2_psi,m2b_agv2_gamma,m2b_agv2_gamma_inverse_upsilon,m2b_agv2_composite_error,m2b_agv2_channel_input_raw,m2b_agv2_channel_input_limited,m2b_agv2_reported_capability,m2b_agv2_delta_inverse,m2b_agv2_mapping_zeta,m2b_agv3_z,m2b_agv3_upsilon,m2b_agv3_phi,m2b_agv3_reference_acceleration,m2b_agv3_zeta_z,m2b_agv3_zeta_v,m2b_agv3_zeta_phi,m2b_agv3_debug_s_actual,m2b_agv3_debug_s_dot_actual,m2b_agv3_position_error,m2b_agv3_velocity_error,m2b_agv3_psi,m2b_agv3_gamma,m2b_agv3_gamma_inverse_upsilon,m2b_agv3_composite_error,m2b_agv3_channel_input_raw,m2b_agv3_channel_input_limited,m2b_agv3_reported_capability,m2b_agv3_delta_inverse,m2b_agv3_mapping_zeta,m2b_delta_z,m2b_delta_w
1789626729.3727896,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1789626729.382791,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1789626729.3927548,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1789626729.4027526,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1789626729.412762,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1789626729.4227557,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1789626729.4327543,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1789626729.4427514,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1789626729.4527535,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1789626729.4627526,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1789626729.4727824,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1789626729.4829662,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1789626729.492768,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1789626729.5027466,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1789626729.5127857,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1789626729.5227466,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1789626729.5327675,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1789626729.5427728,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1789626729.5527582,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1789626729.5627666,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1789626729.572824,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1789626729.582817,True,0.0,0.0,0.0,1.4950292464086537e-07,0.0,-6.424919075475205e-08,-1.9064269266361987e-05,0.00962994975882827,0.0,0.00962994975882827,0.0,0.0,1.0,0.0,0.012037437198535337,-0.0427327525518758,-0.0427327525518758,0.1599999999999905,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0029921846796582517,0.0,-0.0029921846796582517,0.0,0.0,1.0,0.0,-0.0037402308495728146,0.013277819515983492,0.013277819515983492,0.16000000000000766,1.0,0.0,0.0,0.0,0.0,9.717690101656251e-08,0.0,-4.176197399058884e-08,-1.23917750231353e-05,-0.006968463004143506,0.0,-0.006968463004143506,0.0,0.0,1.0,0.0,-0.008710578755179383,0.030922651757787824,0.030922651757787824,0.16000000000000766,1.0,0.0,0.0,0.0
1789626729.5928166,True,2.2756292200846844e-08,9.229643296323955e-06,0.0,-4.1781256333409846e-05,2.0986785378106037e-08,1.7944784267125458e-05,-0.0009968052099336125,0.00962994975882827,0.0,0.009629927002536069,-9.229643296323955e-06,-9.230047375175883e-06,1.000087564107207,-1.7133196838628339e-13,0.012028178705794909,-0.04273350279799663,-0.04273350279799663,0.16000000000000042,0.9999562213675074,-1.7134697091713113e-13,2.3777752661199117e-08,-3.049421299473119e-09,0.0009223066416666668,0.0009653125952860503,1.9159191771027468e-09,-1.8482885458637696e-05,0.0018446132833333335,-0.0029968822113063225,0.0,-0.002996905989058984,3.049421299473119e-09,3.0494212553626185e-09,0.9999999710695927,4.321485023174655e-19,-0.0037461294369024742,0.014264071152139573,0.014264071152139573,0.16000000000000042,1.000000014465204,4.321484898152333e-19,2.2883293944448643e-08,9.247143319714794e-06,0.0,-3.479808908485519e-05,1.3661094513142978e-08,1.4947527294270541e-05,-0.0009707307110401815,-0.006975634349545713,0.0,-0.006975657232839658,-9.247143319714794e-06,-9.247548932321496e-06,1.0000877301361997,-1.4323777530954456e-13,-0.008728819089981894,0.03095364598635407,0.03095364598635407,0.16000000000000042,0.9999561383659962,-1.4325034157908141e-13,1.021460460352273e-09,9.250192741014268e-06
1789626729.6027515,True,3.310863620322642e-07,2.6455005303551492e-05,0.0,-0.00011146675879291181,5.510955845132716e-07,4.7619066043293426e-05,-0.0012071341685564827,0.009634032195662133,0.0,0.0096337011093001,-2.6455005303551492e-05,-2.6458324949552553e-05,1.00025099015803,-3.754635148044532e-12,0.012015668061675571,-0.042743277401087146,-0.042743277401087146,0.16000000000000306,0.9998745330247704,-3.7555775245136855e-12,8.57849386825906e-08,1.225943742174467e-06,0.0009223066416666668,0.0010408658767290348,-4.93960150148193e-07,-5.069634949699247e-05,0.0018446132833333335,-0.002996882211306326,0.0,-0.0029969679962450085,-1.225943742174467e-06,-1.2259508714724066e-06,1.0000116307628728,7.531132628415263e-14,-0.003747435946177733,0.014344642993157112,0.014344642993157112,0.16000000000000306,0.9999941846789252,7.531220221233027e-14,3.3444366548111e-07,2.6693231677789912e-05,0.0,-9.476179292762055e-05,4.540388193490843e-07,4.049009680611079e-05,-0.0011074445341450472,-0.006975634349545713,0.0,-0.006975968793211195,-2.6693231677789912e-05,-2.6696611377389243e-05,1.000253250376946,-3.2496839935228937e-12,-0.008746657602891382,0.030959134406398865,0.030959134406398865,0.16000000000000306,0.9998734034236947,-3.2505069772192084e-12,2.486587267985194e-07,2.5467287935615443e-05
1789626729.6127477,True,6.014955963914725e-07,3.428309177927774e-05,0.0,-0.00013679501794116545,1.0025636002280166e-06,5.827123024817499e-05,-0.001358695135762664,0.009634032195662133,0.0,0.009633430700065742,-3.428309177927774e-05,-3.428866654783364e-05,1.000325261221162,-7.73749470688067e-12,0.012007499708534344,-0.042732575052505654,-0.042732575052505654,0.15999999999999168,0.9998374165834614,-7.740011413857764e-12,1.3331416795349307e-07,2.5121780140822557e-06,0.0009223066416666668,0.0010722515440691064,-9.441711483638853e-07,-6.39522454018308e-05,0.0018446132833333335,-0.002996882211306326,0.0,-0.0029970155254742795,-2.5121780140822557e-06,-2.5122079508558977e-06,1.0000238335448204,3.2577363867713366e-13,-0.003748781614793705,0.014381203818915049,0.014381203818915049,0.16000000000000883,0.9999880834810542,3.257814030177524e-13,6.09303887879399e-07,3.469350965071758e-05,0.0,-0.00011785241225216007,8.387204658206455e-07,5.021506055730851e-05,-0.001205959162829065,-0.006975634349545713,0.0,-0.006976243653433593,-3.469350965071758e-05,-3.469921868787033e-05,1.0003291552031497,-6.826579528119128e-12,-0.008755003785479862,0.030966639126733787,0.030966639126733787,0.16000000000000883,0.9998354707290642,-6.828826532290524e-12,4.759897199259059e-07,3.2181331636635324e-05
1789626729.622784,True,9.48006242214755e-07,4.207012008191081e-05,0.0,-0.00015759831029485104,1.5482802567452393e-06,6.693018890777305e-05,-0.001539389567475308,0.009634032195662133,0.0,0.009633084189419919,-4.207012008191081e-05,-4.207851478308613e-05,1.000399143910321,-1.3422482121231793e-11,0.011999276721991812,-0.04271719660830042,-0.04271719660830042,0.15999999999999875,0.9998004991093767,-1.3427839623231876e-11,2.004857863871996e-07,4.007535448909064e-06,0.0009223066416666668,0.0011026651143334894,-1.5098789613612496e-06,-7.673082616492299e-05,0.0018446132833333335,-0.0030122622265394833,0.0,-0.0030124627123258706,-4.007535448909064e-06,-4.007611631749783e-06,1.0000380203635832,8.525303248924778e-13,-0.003769586002039088,0.014485932648507114,0.014485932648507114,0.15999999999999875,0.9999809904632188,8.52562738405396e-13,9.628442919208938e-07,4.267577698083031e-05,0.0,-0.00013799021692496356,1.3120833340512828e-06,5.862532840139401e-05,-0.0013234105434422835,-0.006960306178500096,0.0,-0.006961269022792017,-4.267577698083031e-05,-4.2684415114113365e-05,1.0004048903827332,-1.2093224583091361e-11,-0.008744270693604134,0.030909388395197638,0.030909388395197638,0.15999999999999875,0.9997976279337562,-1.2098121013421286e-11,7.623585055336941e-07,3.866824153192124e-05
1789626729.6327517,True,1.3677541440273905e-06,4.972562260730972e-05,0.0,-0.00017271551967160007,2.162718135909964e-06,7.311010219796963e-05,-0.0017468141851851382,0.009644000703411697,0.0,0.00964263294926767,-4.972562260730972e-05,-4.973735020907538e-05,1.0004717798372373,-2.0548960863481595e-11,0.012003553836375512,-0.042740608154076334,-0.042740608154076334,0.15999999999998946,0.9997642093574273,-2.0558655448893167e-11,2.900701973933153e-07,5.765808643362984e-06,0.0009223066416666668,0.0011313836830192218,-2.179989740952647e-06,-8.872714460375328e-05,0.0018446132833333335,-0.0030122622265394833,0.0,-0.0030125522967368768,-5.765808643362984e-06,-5.7659663394086726e-06,1.0000547015833217,1.8106462429871751e-12,-0.0037714563372605045,0.01452183329575269,0.01452183329575269,0.16000000000000655,0.9999726505434812,1.810745288203502e-12,1.392375991711887e-06,5.053313928316954e-05,0.0,-0.00015418772915259303,1.8560830572863583e-06,6.530582584336528e-05,-0.001458236544953673,-0.006960306178500093,0.0,-0.006961698554491805,-5.053313928316954e-05,-5.054525085086208e-05,1.0004794416763,-1.894508871358403e-11,-0.008752668443965618,0.03092394718574608,0.03092394718574608,0.16000000000000655,0.99976038168792,-1.8954171778674525e-11,1.1023057943185717e-06,4.476733063980655e-05
1789626729.6427455,True,1.857430230794838e-06,5.723210605557156e-05,0.0,-0.0001816428682866056,2.817020066978991e-06,7.660934096383502e-05,-0.0019770425354371313,0.009644000703411697,0.0,0.009642143273180902,-5.723210605557156e-05,-5.724764134662224e-05,1.000543002961857,-2.862600969154418e-11,0.011995431450129506,-0.04271397069993802,-0.04271397069993802,0.1599999999999886,0.9997286300241329,-2.8641553699592836e-11,4.0516670441087994e-07,7.804109521764943e-06,0.0009223066416666668,0.001158189776782629,-2.9416095495875357e-06,-9.985439153316283e-05,0.0018446132833333335,-0.0030122622265394833,0.0,-0.003012667393243894,-7.804109521764943e-06,-7.804398419856043e-06,1.0000740395773626,3.395628494956644e-12,-0.0037736386399747236,0.014557014999165296,0.014557014999165296,0.16000000000000572,0.9999629826572711,3.395879905855291e-12,1.8945127276144573e-06,5.823050452112116e-05,0.0,-0.00016596472297796238,2.449490293325e-06,7.006111385600738e-05,-0.001607884972617469,-0.006960306178500093,0.0,-0.006962200691227707,-5.823050452112116e-05,-5.82465865142686e-05,1.0005524760627105,-2.7075422309581723e-11,-0.008760997450548903,0.030942658068732566,0.030942658068732566,0.16000000000000572,0.9997238981009899,-2.7090380832295545e-11,1.4893460232035774e-06,5.0426394999356216e-05
1789626729.6527467,True,1.857430230794838e-06,5.723210605557156e-05,0.0,-0.0001816428682866056,2.817020066978991e-06,7.660934096383502e-05,-0.0019770425354371313,0.009644000703411697,0.0,0.009642143273180902,-5.723210605557156e-05,-5.724764134662224e-05,1.000543002961857,-2.862600969154418e-11,0.011995431450129506,-0.04271397069993802,-0.04271397069993802,0.1599999999999886,0.9997286300241329,-2.8641553699592836e-11,4.0516670441087994e-07,7.804109521764943e-06,0.0009223066416666668,0.001158189776782629,-2.9416095495875357e-06,-9.985439153316283e-05,0.0018446132833333335,-0.0030122622265394833,0.0,-0.003012667393243894,-7.804109521764943e-06,-7.804398419856043e-06,1.0000740395773626,3.395628494956644e-12,-0.0037736386399747236,0.014557014999165296,0.014557014999165296,0.16000000000000572,0.9999629826572711,3.395879905855291e-12,1.8945127276144573e-06,5.823050452112116e-05,0.0,-0.00016596472297796238,2.449490293325e-06,7.006111385600738e-05,-0.001607884972617469,-0.006960306178500093,0.0,-0.006962200691227707,-5.823050452112116e-05,-5.82465865142686e-05,1.0005524760627105,-2.7075422309581723e-11,-0.008760997450548903,0.030942658068732566,0.030942658068732566,0.16000000000000572,0.9997238981009899,-2.7090380832295545e-11,1.4893460232035774e-06,5.0426394999356216e-05
1789626729.6627855,True,2.410206381845872e-06,6.450261746491186e-05,0.0,-0.00018299143941445634,3.4773173093434657e-06,7.684846494882278e-05,-0.0022319664534396796,0.009657260533582047,0.0,0.009654850327200202,-6.450261746491186e-05,-6.452235014523673e-05,1.000611988172155,-3.6628111369334304e-11,0.012004040558855017,-0.04273932830573009,-0.04273932830573009,0.15999999999999556,0.9996941729450266,-3.665052734026071e-11,5.478107152051442e-07,1.0165130319564647e-05,0.0009223066416666668,0.0011824151835965054,-3.77658067432344e-06,-0.00010983476635745588,0.0018446132833333335,-0.0029950704505631517,0.0,-0.002995618261278357,-1.0165130319564647e-05,-1.0165620460630946e-05,1.0000964394161382,5.881371435306918e-12,-0.003754688447058577,0.014514702887854464,0.014514702887854464,0.1600000000000041,0.9999517844416681,5.881938631334231e-12,2.461995722887856e-06,6.56624095316733e-05,0.0,-0.00017217964179552163,3.065909077292201e-06,7.241420515588783e-05,-0.0017735855193191257,-0.006957631253515749,0.0,-0.006960093249238636,-6.56624095316733e-05,-6.568285813606486e-05,1.0006229927882702,-3.5714049341114896e-11,-0.00876579941968436,0.03095438159682625,0.03095438159682625,0.1600000000000041,0.999688676696297,-3.5736298936294336e-11,1.9141850076827117e-06,5.549727921210865e-05
1789626729.6727993,True,3.033067674834459e-06,7.18670545475471e-05,0.0,-0.00017819064210173298,4.122433770126576e-06,7.445268589868367e-05,-0.002508692421825669,0.009657260533582047,0.0,0.009654227465907213,-7.18670545475471e-05,-7.189154982987542e-05,1.0006818656249503,-4.427303472868943e-11,0.011995892782554142,-0.042699006473663974,-0.042699006473663974,0.16000000000000322,0.9996592745268912,-4.430322298918316e-11,7.241520006942817e-07,1.2719496094867099e-05,0.0009223066416666668,0.0012061613182783473,-4.686283563003933e-06,-0.00011957064416888083,0.0018446132833333335,-0.002995070450563138,0.0,-0.002995794602563832,-1.2719496094867099e-05,-1.2720263512906901e-05,1.0001206737085806,9.393252408041345e-12,-0.003757463516717697,0.014549089074606272,0.014549089074606272,0.16000000000000322,0.9999396696429266,9.394385926645057e-12,3.101519889558038e-06,7.314258181106792e-05,0.0,-0.00017402320629032327,3.6910055142603675e-06,7.288420726523923e-05,-0.0019534573987700183,-0.006957631253515735,0.0,-0.006960732773405293,-7.314258181106792e-05,-7.316795422761234e-05,1.000693968570475,-4.478540372340176e-11,-0.008774083920984228,0.030982832972979123,0.030982832972979123,0.16000000000000322,0.9996532304775736,-4.4816483386001835e-11,2.377367888863756e-06,6.042308571620082e-05
1789626729.6827629,True,3.723832527141314e-06,7.928505291838721e-05,0.0,-0.00016639323422418777,4.722111332432103e-06,6.907348995194357e-05,-0.0028062575594615703,0.009657260533582047,0.0,0.009653536701054906,-7.928505291838721e-05,-7.931486530124225e-05,1.0007522523541232,-5.0312789323228566e-11,0.01198760601101739,-0.04265115232714329,-0.04265115232714329,0.15999999999999032,0.9996241261616998,-5.035063723743947e-11,9.357966477090482e-07,1.550485409389407e-05,0.0009223066416666668,0.0012290130267085186,-5.662297346883733e-06,-0.0001288879552190291,0.0018446132833333335,-0.002995070450563138,0.0,-0.002996006247210847,-1.550485409389407e-05,-1.5505994407455615e-05,1.000147099660834,1.4221638456090419e-11,-0.0037605138034210147,0.014583628500486587,0.014583628500486587,0.1600000000000074,0.9999264598237572,1.4223730454283812e-11,3.8100581151605144e-06,8.061261048843002e-05,0.0,-0.00017075185652295287,4.301274920299186e-06,7.116368404036307e-05,-0.0021468747382333542,-0.006957631253515735,0.0,-0.006961441311630895,-8.061261048843002e-05,-8.06434294826145e-05,1.0007648491845682,-5.337345303844466e-11,-0.008782445069021233,0.03101666513057971,0.03101666513057971,0.1600000000000074,0.9996178362653696,-5.341427568047871e-11,2.8742614674514663e-06,6.510775639453595e-05
1789626729.692773,True,4.485176865842211e-06,8.685309431356483e-05,0.0,-0.00014799412333608818,5.248653366691159e-06,6.089486555503251e-05,-0.0031207739553033476,0.009657260533582047,0.0,0.009652775356716206,-8.685309431356483e-05,-8.688886899336148e-05,1.0008240638841481,-5.3695740705720076e-11,0.011979080326901896,-0.04259571999059841,-0.04259571999059841,0.15999999999999479,0.9995882708543556,-5.3739989426368244e-11,1.1860812075307274e-06,1.850356237280737e-05,0.0009223066416666668,0.0012514570648792874,-6.7023447134241425e-06,-0.00013799705900907177,0.0018446132833333335,-0.002996055825231138,0.0,-0.0029972419064386684,-1.850356237280737e-05,-1.850518641047783e-05,1.0001755499316412,2.0623882816008334e-11,-0.0037650575694588135,0.01462312628245535,0.01462312628245535,0.16000000000000328,0.999912238783526,2.062750333722686e-11,4.589330262643387e-06,8.815108944112168e-05,0.0,-0.00016258792195210841,4.8756437572577654e-06,6.73590443188801e-05,-0.0023513103955305095,-0.006957631253515735,0.0,-0.006962220583778379,-8.815108944112168e-05,-8.818794126679645e-05,1.0008363803941969,-6.076624041412e-11,-0.008790963670989771,0.031055951744355288,0.031055951744355288,0.16000000000000328,0.9995821217147672,-6.081706410623142e-11,3.4032490551126592e-06,6.96475270683143e-05
1789626729.7027557,True,5.313076972883135e-06,9.450437426959801e-05,0.0,-0.00012187752857532621,5.671696565771623e-06,4.945294408996377e-05,-0.003452919086111414,0.009664578958267375,0.0,0.009659265881294492,-9.450437426959801e-05,-9.454672881285355e-05,1.0008966663726122,-5.2349981785423205e-11,0.011979535622805263,-0.04256435200590106,-0.04256435200590106,0.15999999999998785,0.999552025291754,-5.239692225369706e-11,1.4753932018093513e-06,2.1759845541866036e-05,0.0009223066416666668,0.001272927640696437,-7.796246270274813e-06,-0.00014666005558138556,0.0018446132833333335,-0.0029960558252311448,0.0,-0.0029975312184329543,-2.1759845541866036e-05,-2.1762091456247753e-05,1.0002064441435696,2.900974515490575e-11,-0.0037686761144974405,0.014658445235805295,0.014658445235805295,0.16000000000000486,0.9998967969422318,2.9015734046899428e-11,5.4339557010103805e-06,9.567537239551962e-05,0.0,-0.0001485995552002784,5.388801910165299e-06,6.108286314716982e-05,-0.0025672047305557535,-0.006959903955797018,0.0,-0.006965337911498028,-9.567537239551962e-05,-9.571878292956713e-05,1.0009077779960693,-6.54186296012554e-11,-0.008802391172302103,0.031111372315396738,0.031111372315396738,0.16000000000000486,0.9995464784160549,-6.547801519374043e-11,3.958562499201029e-06,7.391552685365359e-05
1789626729.712786,True,6.2152724679569225e-06,0.00010242871434684753,0.0,-8.842914156368408e-05,5.9648725780816435e-06,3.492706729029033e-05,-0.0038025180076108616,0.009664578958267375,0.0,0.009658363685799419,-0.00010242871434684753,-0.00010247846861246375,1.000971861103249,-4.46160329514928e-11,0.01197047613863681,-0.04249166698660257,-0.04249166698660257,0.15999999999999975,0.999514490543332,-4.465939353849963e-11,1.8086958874212803e-06,2.5224340247083988e-05,0.0009223066416666668,0.001294500971096266,-8.948262561437625e-06,-0.00015533725520157346,0.0018446132833333335,-0.0029960558252311448,0.0,-0.002997864521118566,-2.5224340247083988e-05,-2.5227358232554614e-05,1.0002393140021808,3.9641896173354904e-11,-0.0037725580096307624,0.014694864870758786,0.014694864870758786,0.15999999999999975,0.9998803685489853,3.965138303418218e-11,6.350381868323264e-06,0.00010335722134889393,0.0,-0.0001291040042547465,5.820743898028579e-06,5.248179046968374e-05,-0.002794444029530393,-0.006959903955797014,0.0,-0.006966254337665337,-0.00010335722134889393,-0.00010340788161158721,1.000980671863848,-6.632375871437761e-11,-0.008811225803693258,0.031163117667339417,0.031163117667339417,0.15999999999999975,0.9995100928294464,-6.638880055845345e-11,4.541685980901984e-06,7.813288110180994e-05
1789626729.7227757,True,7.199225756688054e-06,0.00011075064683113378,0.0,-4.806993702693377e-05,6.1004712552957965e-06,1.7512430493873362e-05,-0.004167167647575931,0.009664578958267375,0.0,0.009657379732510686,-0.00011075064683113378,-0.00011080881289140753,1.0010508299280974,-2.8351717223427044e-11,0.01196091585274695,-0.04240994542334064,-0.04240994542334064,0.15999999999999104,0.9994750773087808,-2.8381510056398375e-11,2.189937614631522e-06,2.888350138891304e-05,0.0009223066416666668,0.0013167831602830654,-1.0163796434839368e-05,-0.0001642863478315789,0.0018446132833333335,-0.0029960558252311448,0.0,-0.002998245762845776,-2.888350138891304e-05,-2.8887458451286956e-05,1.0002740310369767,5.286999491649021e-11,-0.003776694662008507,0.014732956413877783,0.014732956413877783,0.16000000000000802,0.9998630179812951,5.288448293602212e-11,7.34444590741436e-06,0.00011130270377827124,0.0,-0.00010435542994615681,6.149861013319185e-06,4.1676189858793196e-05,-0.003031466295507688,-0.006959903955797014,0.0,-0.006967248401704429,-0.00011130270377827124,-0.0001113614510749496,1.0010560685769723,-6.216374604638996e-11,-0.008820421953205485,0.0312214241315818,0.0312214241315818,0.16000000000000802,0.9994724629024562,-6.222939522521643e-11,5.154508292782838e-06,8.24192023893582e-05
