topic,bag_stamp,header_stamp,confidence
/camera/world/agv1_confidence,1789552081.909401,1789552081.909401,0.663
/camera/world/agv3_confidence,1789552081.9094162,1789552081.9094162,0.6497
/camera/world/agv2_confidence,1789552081.9094505,1789552081.9094505,0.6532
/camera/world/agv1_confidence,1789552081.9410493,1789552081.9410493,0.6634
/camera/world/agv3_confidence,1789552081.9410758,1789552081.9410758,0.6501
/camera/world/agv2_confidence,1789552081.9411106,1789552081.9411106,0.6531
/camera/world/agv1_confidence,1789552081.974017,1789552081.974017,0.6626
/camera/world/agv3_confidence,1789552081.974274,1789552081.974274,0.6496
/camera/world/agv2_confidence,1789552081.9742796,1789552081.9742796,0.653
/camera/world/agv3_confidence,1789552082.002702,1789552082.002702,0.6503
/camera/world/agv1_confidence,1789552082.0027044,1789552082.0027044,0.6632
/camera/world/agv2_confidence,1789552082.002712,1789552082.002712,0.6534
/camera/world/agv1_confidence,1789552082.0347438,1789552082.0347438,0.6636
/camera/world/agv3_confidence,1789552082.0348997,1789552082.0348997,0.6493
/camera/world/agv2_confidence,1789552082.0349236,1789552082.0349236,0.6535
/camera/world/agv2_confidence,1789552082.0889518,1789552082.0889518,0.6535
/camera/world/agv3_confidence,1789552082.0889769,1789552082.0889769,0.6499
/camera/world/agv1_confidence,1789552082.088997,1789552082.088997,0.6622
/camera/world/agv2_confidence,1789552082.1149647,1789552082.1149647,0.6536
/camera/world/agv3_confidence,1789552082.1152873,1789552082.1152873,0.6491
/camera/world/agv1_confidence,1789552082.1152918,1789552082.1152918,0.663
/camera/world/agv1_confidence,1789552082.149332,1789552082.149332,0.6624
/camera/world/agv2_confidence,1789552082.1495612,1789552082.1495612,0.6534
/camera/world/agv3_confidence,1789552082.149817,1789552082.149817,0.649
/camera/world/agv1_confidence,1789552082.1763535,1789552082.1763535,0.6633
/camera/world/agv2_confidence,1789552082.176538,1789552082.176538,0.6532
/camera/world/agv3_confidence,1789552082.1767461,1789552082.1767461,0.6504
/camera/world/agv1_confidence,1789552082.2105832,1789552082.2105832,0.6631
/camera/world/agv3_confidence,1789552082.210608,1789552082.210608,0.6494
/camera/world/agv2_confidence,1789552082.210619,1789552082.210619,0.6529
/camera/world/agv1_confidence,1789552082.2408543,1789552082.2408543,0.6631
/camera/world/agv2_confidence,1789552082.240866,1789552082.240866,0.652
/camera/world/agv3_confidence,1789552082.2408824,1789552082.2408824,0.6502
/camera/world/agv2_confidence,1789552082.271063,1789552082.271063,0.6537
/camera/world/agv1_confidence,1789552082.271079,1789552082.271079,0.6623
/camera/world/agv3_confidence,1789552082.2711802,1789552082.2711802,0.6496
/camera/world/agv1_confidence,1789552082.3021576,1789552082.3021576,0.6629
/camera/world/agv3_confidence,1789552082.302326,1789552082.302326,0.6496
/camera/world/agv2_confidence,1789552082.302338,1789552082.302338,0.6543
/camera/world/agv2_confidence,1789552082.3487847,1789552082.3487847,0.6525
/camera/world/agv1_confidence,1789552082.3489335,1789552082.3489335,0.663
/camera/world/agv3_confidence,1789552082.34894,1789552082.34894,0.6487
/camera/world/agv3_confidence,1789552082.3838506,1789552082.3838506,0.6493
/camera/world/agv2_confidence,1789552082.3838649,1789552082.3838649,0.6533
/camera/world/agv1_confidence,1789552082.3840008,1789552082.3840008,0.6623
/camera/world/agv1_confidence,1789552082.4104958,1789552082.4104958,0.663
/camera/world/agv3_confidence,1789552082.410712,1789552082.410712,0.6485
/camera/world/agv2_confidence,1789552082.4107175,1789552082.4107175,0.6535
/camera/world/agv1_confidence,1789552082.4423528,1789552082.4423528,0.6631
