topic,bag_stamp,header_stamp,frame_id,robot_localization_source_1,robot_localization_source_2,robot_localization_source_3,robot_pose_valid_1,robot_pose_valid_2,robot_pose_valid_3,robot_pose_stamp_1,robot_pose_stamp_2,robot_pose_stamp_3,robot_pose_x_1,robot_pose_x_2,robot_pose_x_3,robot_pose_y_1,robot_pose_y_2,robot_pose_y_3,robot_pose_yaw_1,robot_pose_yaw_2,robot_pose_yaw_3,support_pose_valid_1,support_pose_valid_2,support_pose_valid_3,support_pose_x_1,support_pose_x_2,support_pose_x_3,support_pose_y_1,support_pose_y_2,support_pose_y_3,support_pose_yaw_1,support_pose_yaw_2,support_pose_yaw_3,path_state_valid_1,path_state_valid_2,path_state_valid_3,s_actual_1,s_actual_2,s_actual_3,s_dot_actual_1,s_dot_actual_2,s_dot_actual_3,load_localization_source,load_pose_valid,load_pose_stamp,load_pose_x,load_pose_y,load_pose_yaw,load_path_state_valid,load_s_actual,load_s_dot_actual
/multi_agv/cooperative_state,1789531027.587026,1789531027.5864372,world,1,1,1,True,True,True,1789531027.5768368,1789531027.5776029,1789531027.5809624,0.19312274578930178,-0.18348655459440594,-0.18347038504153504,-3.720907507143064e-11,0.15000000000200522,-0.1499999999979673,-3.19424215966535e-08,1.483190015250102e-09,1.5175052325844263e-09,True,True,True,0.1752927457893018,-0.08440655459440594,-0.08439038504153504,5.323243019969012e-10,0.1500000001489597,-0.14999999984761286,-3.19424215966535e-08,1.483190015250102e-09,1.5175052325844263e-09,True,True,True,0.0020876650324140843,0.0021959857840379684,0.002212155336908875,0.020364468809824295,0.021814685393681348,0.021688869909460638,1,True,1789531027.5768368,0.002165268717786976,2.7789037737690874e-10,2.6956028023878737e-05,True,0.002165268717786976,0.020781890421835345
/multi_agv/cooperative_state,1789531027.597,1789531027.596445,world,1,1,1,True,True,True,1789531027.5846848,1789531027.5896087,1789531027.5809624,0.19337511193516033,-0.1830733409789647,-0.18347038504153504,-4.563519953118743e-11,0.15000000000264854,-0.1499999999979673,-3.4834557904872554e-08,1.6283205894751518e-09,1.5175052325844263e-09,True,True,True,0.17554511193516034,-0.08399334097896469,-0.08439038504153504,5.754649679126901e-10,0.15000000016398254,-0.14999999984761286,-3.4834557904872554e-08,1.6283205894751518e-09,1.5175052325844263e-09,True,True,True,0.0023400311782726417,0.0026091993994792223,0.002212155336908875,0.02272290436121807,0.024335311425993267,0.021688869909460638,1,True,1789531027.5809624,0.002387128638220243,2.972782205341647e-10,-0.0006618291860038116,True,0.002387128638220243,0.02289098467596096
/multi_agv/cooperative_state,1789531027.60697,1789531027.6064305,world,1,1,1,True,True,True,1789531027.5967124,1789531027.5976079,1789531027.600955,0.19379648755734533,-0.18277135440761386,-0.18277314471118689,-6.13195278603416e-11,0.1500000000031553,-0.14999999999682098,-3.9608895718856736e-08,1.7261028162351977e-09,1.7669523622032557e-09,True,True,True,0.17596648755734534,-0.08369135440761385,-0.08369314471118688,6.449070828068736e-10,0.15000000017417758,-0.14999999982175133,-3.9608895718856736e-08,1.7261028162351977e-09,1.7669523622032557e-09,True,True,True,0.0027614068004576256,0.002911185970830046,0.0029093956672570235,0.025185191915770764,0.027018685695073444,0.026566716153534113,1,True,1789531027.5967124,0.0028606628128482374,3.324444423449634e-10,-2.983792224787351e-06,True,0.0028606628128482374,0.025641335174596772
/multi_agv/cooperative_state,1789531027.617053,1789531027.6164353,world,1,1,1,True,True,True,1789531027.6047142,1789531027.6095853,1789531027.600955,0.19409984398227922,-0.18228958608253956,-0.18277314471118689,-7.384820129906233e-11,0.15000000000402294,-0.14999999999682098,-4.299145439645713e-08,1.873879718061744e-09,1.7669523622032557e-09,True,True,True,0.17626984398227924,-0.08320958608253956,-0.08369314471118688,6.92689430589768e-10,0.15000000018968696,-0.14999999982175133,-4.299145439645713e-08,1.873879718061744e-09,1.7669523622032557e-09,True,True,True,0.0030647632253915334,0.003392954295904349,0.0029093956672570235,0.02773035403631716,0.029659548404506908,0.026566716153534113,1,True,1789531027.600955,0.0031223710628509684,3.535416866371464e-10,-0.0008060639421792576,True,0.0031223710628509684,0.027878591590119975
/multi_agv/cooperative_state,1789531027.6271098,1789531027.626408,world,1,1,1,True,True,True,1789531027.6167114,1789531027.617611,1789531027.6209564,0.19459189348451525,-0.18193695130614554,-0.18193821317499886,-9.635455853646791e-11,0.15000000000470176,-0.14999999999523728,-4.8488598469731414e-08,1.9743424672924448e-09,2.0195995986682647e-09,True,True,True,0.17676189348451526,-0.08285695130614554,-0.08285821317499886,7.681971521788428e-10,0.15000000020031962,-0.14999999979513534,-4.8488598469731414e-08,1.9743424672924448e-09,2.0195995986682647e-09,True,True,True,0.003556812727627575,0.003745589072298373,0.0037443272034450433,0.030387006581305866,0.03251533674017354,0.032305008171627896,1,True,1789531027.6167114,0.0036822430011236584,3.911271399351249e-10,-2.1027876381929476e-06,True,0.0036822430011236584,0.030985228143095542
/multi_agv/cooperative_state,1789531027.6373756,1789531027.6364057,world,1,1,1,True,True,True,1789531027.6247134,1789531027.629587,1789531027.6209564,0.1949442030334262,-0.18137783207125135,-0.18193821317499886,-1.1412830943293057e-10,0.15000000000584843,-0.14999999999523728,-5.240989242594195e-08,2.1258443894112133e-09,2.0195995986682647e-09,True,True,True,0.1771142030334262,-0.08229783207125135,-0.08285821317499886,8.203400725216139e-10,0.15000000021647708,-0.14999999979513534,-5.240989242594194e-08,2.1258443894112133e-09,2.0195995986682647e-09,True,True,True,0.003909122276538503,0.0043047083071925465,0.0037443272034450433,0.03311509553847258,0.03534959512084648,0.032305008171627896,1,True,1789531027.6209564,0.003986052595725367,4.138939376069656e-10,-0.0009341745214989164,True,0.003986052595725367,0.03334319962005767
/multi_agv/cooperative_state,1789531027.6472058,1789531027.6464033,world,1,1,1,True,True,True,1789531027.63669,1789531027.6375852,1789531027.6409554,0.19551014546901507,-0.18097395595902124,-0.18100055920169877,-1.4559478699110992e-10,0.1500000000067281,-0.1499999999932204,-5.8790383672402426e-08,2.2286958945016977e-09,2.2803861021714056e-09,True,True,True,0.17768014546901512,-0.08189395595902124,-0.08192055920169877,9.026377538878247e-10,0.1500000002275473,-0.14999999976727973,-5.879038367240243e-08,2.2286958945016977e-09,2.2803861021714056e-09,True,True,True,0.0044750647121274256,0.004708584419422669,0.004681981176745129,0.03594297373478284,0.038378815769561515,0.03768672457256003,1,True,1789531027.63669,0.0046218767694317375,4.543017721257479e-10,-4.435624214745265e-05,True,0.0046218767694317375,0.03655393983634889
/multi_agv/cooperative_state,1789531027.657321,1789531027.6564035,world,1,1,1,True,True,True,1789531027.644675,1789531027.649585,1789531027.6409554,0.195912641128088,-0.18033418769604262,-0.18100055920169877,-1.7017695737698474e-10,0.15000000000820427,-0.1499999999932204,-6.33583643327995e-08,2.384668462696027e-09,2.2803861021714056e-09,True,True,True,0.17808264112808805,-0.08125418769604262,-0.08192055920169877,9.595026786768295e-10,0.1500000002444772,-0.14999999976727973,-6.33583643327995e-08,2.384668462696027e-09,2.2803861021714056e-09,True,True,True,0.004877560371200345,0.0053483526824012854,0.004681981176745129,0.038835527637248124,0.04136599427976978,0.03768672457256003,1,True,1789531027.6409554,0.004969298076782258,4.789000492051846e-10,-0.0011109115277847174,True,0.004969298076782258,0.039043673637283824
/multi_agv/cooperative_state,1789531027.6671953,1789531027.666403,world,1,1,1,True,True,True,1789531027.6566978,1789531027.6575863,1789531027.660955,0.19655885551498653,-0.17987599416403355,-0.17992581578831673,-2.135426681149186e-10,0.1500000000093215,-0.14999999999062483,-7.085626041458683e-08,2.490550876643738e-09,2.5484001575648563e-09,True,True,True,0.17872885551498657,-0.08079599416403355,-0.08084581578831673,1.0498244550771634e-09,0.1500000002560853,-0.14999999973812933,-7.085626041458684e-08,2.490550876643738e-09,2.5484001575648563e-09,True,True,True,0.005523774758098857,0.00580654621441036,0.005756724590127179,0.041818296533523786,0.044545733231204324,0.04359810270317539,1,True,1789531027.6566978,0.005695681854212135,5.225934684962916e-10,-8.307574488805097e-05,True,0.005695681854212135,0.04248682938221781
/multi_agv/cooperative_state,1789531027.6773093,1789531027.6764033,world,1,1,1,True,True,True,1789531027.6646771,1789531027.6695843,1789531027.660955,0.19701364923626052,-0.17915411108498996,-0.17992581578831673,-2.4698631304737054e-10,0.1500000000111777,-0.14999999999062483,-7.621544861891037e-08,2.6510802442203385e-09,2.5484001575648563e-09,True,True,True,0.17918364923626057,-0.08007411108498996,-0.08084581578831673,1.1119351358277999e-09,0.15000000027384672,-0.14999999973812933,-7.621544861891036e-08,2.6510802442203385e-09,2.5484001575648563e-09,True,True,True,0.005978568479372871,0.006528429293453938,0.005756724590127179,0.04485384318065245,0.0476700388273369,0.04359810270317539,1,True,1789531027.660955,0.006087907454317995,5.492175047606841e-10,-0.0012865782598323614,True,0.006087907454317995,0.04505239618071057
