stamp,evaluation_active,agv1_wheel_left_raw,agv1_wheel_left_applied,agv1_wheel_left_actual,agv1_wheel_left_reported_limit,agv1_wheel_left_speed_limit_active,agv1_wheel_left_accel_limit_active,agv1_wheel_left_decel_limit_active,agv1_wheel_right_raw,agv1_wheel_right_applied,agv1_wheel_right_actual,agv1_wheel_right_reported_limit,agv1_wheel_right_speed_limit_active,agv1_wheel_right_accel_limit_active,agv1_wheel_right_decel_limit_active,agv1_wheel_left_pre_limit,agv1_wheel_right_pre_limit,agv1_wheel_left_fleet_scaled,agv1_wheel_right_fleet_scaled,agv2_wheel_left_raw,agv2_wheel_left_applied,agv2_wheel_left_actual,agv2_wheel_left_reported_limit,agv2_wheel_left_speed_limit_active,agv2_wheel_left_accel_limit_active,agv2_wheel_left_decel_limit_active,agv2_wheel_right_raw,agv2_wheel_right_applied,agv2_wheel_right_actual,agv2_wheel_right_reported_limit,agv2_wheel_right_speed_limit_active,agv2_wheel_right_accel_limit_active,agv2_wheel_right_decel_limit_active,agv2_wheel_left_pre_limit,agv2_wheel_right_pre_limit,agv2_wheel_left_fleet_scaled,agv2_wheel_right_fleet_scaled,agv3_wheel_left_raw,agv3_wheel_left_applied,agv3_wheel_left_actual,agv3_wheel_left_reported_limit,agv3_wheel_left_speed_limit_active,agv3_wheel_left_accel_limit_active,agv3_wheel_left_decel_limit_active,agv3_wheel_right_raw,agv3_wheel_right_applied,agv3_wheel_right_actual,agv3_wheel_right_reported_limit,agv3_wheel_right_speed_limit_active,agv3_wheel_right_accel_limit_active,agv3_wheel_right_decel_limit_active,agv3_wheel_left_pre_limit,agv3_wheel_right_pre_limit,agv3_wheel_left_fleet_scaled,agv3_wheel_right_fleet_scaled
1788935362.1439815,True,0.0,0.0,0.0,0.15,False,False,False,0.0,0.0,0.0,0.15,False,False,False,nan,nan,nan,nan,nan,nan,nan,nan,False,False,False,nan,nan,nan,nan,False,False,False,nan,nan,nan,nan,nan,nan,nan,nan,False,False,False,nan,nan,nan,nan,False,False,False,nan,nan,nan,nan
1788935362.1540065,True,0.0,0.0,0.0,0.15,False,False,False,0.0,0.0,0.0,0.15,False,False,False,nan,nan,nan,nan,0.0,0.0,0.0,0.15,False,False,False,0.0,0.0,0.0,0.15,False,False,False,nan,nan,nan,nan,nan,nan,nan,0.15,False,False,False,nan,nan,nan,0.15,False,False,False,nan,nan,nan,nan
1788935362.1640117,True,0.0,0.0,0.0,0.15,False,False,False,0.0,0.0,0.0,0.15,False,False,False,nan,nan,nan,nan,0.0,0.0,0.0,0.15,False,False,False,0.0,0.0,0.0,0.15,False,False,False,nan,nan,nan,nan,0.0,0.0,0.0,0.15,False,False,False,0.0,0.0,0.0,0.15,False,False,False,nan,nan,nan,nan
1788935362.1740093,True,0.0,0.0,0.0,0.15,False,False,False,0.0,0.0,0.0,0.15,False,False,False,nan,nan,nan,nan,0.0,0.0,0.0,0.15,False,False,False,0.0,0.0,0.0,0.15,False,False,False,nan,nan,nan,nan,0.0,0.0,0.0,0.15,False,False,False,0.0,0.0,0.0,0.15,False,False,False,nan,nan,nan,nan
1788935362.1840115,True,0.0,0.0,0.0,0.15,False,False,False,0.0,0.0,0.0,0.15,False,False,False,nan,nan,nan,nan,0.0,0.0,0.0,0.15,False,False,False,0.0,0.0,0.0,0.15,False,False,False,nan,nan,nan,nan,0.0,0.0,0.0,0.15,False,False,False,0.0,0.0,0.0,0.15,False,False,False,nan,nan,nan,nan
1788935362.194028,True,0.0,0.0,0.0,0.15,False,False,False,0.0,0.0,0.0,0.15,False,False,False,nan,nan,nan,nan,0.0,0.0,0.0,0.15,False,False,False,0.0,0.0,0.0,0.15,False,False,False,nan,nan,nan,nan,0.0,0.0,0.0,0.15,False,False,False,0.0,0.0,0.0,0.15,False,False,False,nan,nan,nan,nan
1788935362.2039917,True,0.0,0.0,0.0,0.15,False,False,False,0.0,0.0,0.0,0.15,False,False,False,nan,nan,nan,nan,0.0,0.0,0.0,0.15,False,False,False,0.0,0.0,0.0,0.15,False,False,False,nan,nan,nan,nan,0.0,0.0,0.0,0.15,False,False,False,0.0,0.0,0.0,0.15,False,False,False,nan,nan,nan,nan
1788935362.2139726,True,0.0,0.0,0.0,0.15,False,False,False,0.0,0.0,0.0,0.15,False,False,False,nan,nan,nan,nan,0.0,0.0,0.0,0.15,False,False,False,0.0,0.0,0.0,0.15,False,False,False,nan,nan,nan,nan,0.0,0.0,0.0,0.15,False,False,False,0.0,0.0,0.0,0.15,False,False,False,nan,nan,nan,nan
1788935362.2239916,True,0.0,0.0,0.0,0.15,False,False,False,0.0,0.0,0.0,0.15,False,False,False,nan,nan,nan,nan,0.0,0.0,0.0,0.15,False,False,False,0.0,0.0,0.0,0.15,False,False,False,nan,nan,nan,nan,0.0,0.0,0.0,0.15,False,False,False,0.0,0.0,0.0,0.15,False,False,False,nan,nan,nan,nan
1788935362.234036,True,0.0,0.0,0.0,0.15,False,False,False,0.0,0.0,0.0,0.15,False,False,False,nan,nan,nan,nan,0.0,0.0,0.0,0.15,False,False,False,0.0,0.0,0.0,0.15,False,False,False,nan,nan,nan,nan,0.0,0.0,0.0,0.15,False,False,False,0.0,0.0,0.0,0.15,False,False,False,nan,nan,nan,nan
1788935362.2439795,True,0.0,0.0,0.0,0.15,False,False,False,0.0,0.0,0.0,0.15,False,False,False,nan,nan,nan,nan,0.0,0.0,0.0,0.15,False,False,False,0.0,0.0,0.0,0.15,False,False,False,nan,nan,nan,nan,0.0,0.0,0.0,0.15,False,False,False,0.0,0.0,0.0,0.15,False,False,False,nan,nan,nan,nan
1788935362.2539785,True,0.0,0.0,0.0,0.15,False,False,False,0.0,0.0,0.0,0.15,False,False,False,nan,nan,nan,nan,0.0,0.0,0.0,0.15,False,False,False,0.0,0.0,0.0,0.15,False,False,False,nan,nan,nan,nan,0.0,0.0,0.0,0.15,False,False,False,0.0,0.0,0.0,0.15,False,False,False,nan,nan,nan,nan
1788935362.2639763,True,0.0,0.0,0.0,0.15,False,False,False,0.0,0.0,0.0,0.15,False,False,False,nan,nan,nan,nan,0.0,0.0,0.0,0.15,False,False,False,0.0,0.0,0.0,0.15,False,False,False,nan,nan,nan,nan,0.0,0.0,0.0,0.15,False,False,False,0.0,0.0,0.0,0.15,False,False,False,nan,nan,nan,nan
1788935362.2739744,True,0.0,0.0,0.0,0.15,False,False,False,0.0,0.0,0.0,0.15,False,False,False,nan,nan,nan,nan,0.0,0.0,0.0,0.15,False,False,False,0.0,0.0,0.0,0.15,False,False,False,nan,nan,nan,nan,0.0,0.0,0.0,0.15,False,False,False,0.0,0.0,0.0,0.15,False,False,False,nan,nan,nan,nan
1788935362.2839751,True,0.0,0.0,0.0,0.15,False,False,False,0.0,0.0,0.0,0.15,False,False,False,nan,nan,nan,nan,0.0,0.0,0.0,0.15,False,False,False,0.0,0.0,0.0,0.15,False,False,False,nan,nan,nan,nan,0.0,0.0,0.0,0.15,False,False,False,0.0,0.0,0.0,0.15,False,False,False,nan,nan,nan,nan
1788935362.2940075,True,0.0,0.0,0.0,0.15,False,False,False,0.0,0.0,0.0,0.15,False,False,False,4.315995510804725e-08,5.924532304069099e-08,4.315995510804725e-08,5.924532304069099e-08,-5.534967761761212e-08,-5.534967761761212e-08,0.0,0.15,False,False,False,-4.8096617610711e-08,-4.8096617610711e-08,0.0,0.15,False,False,False,-5.534967761761212e-08,-4.8096617610711e-08,-5.534967761761212e-08,-4.8096617610711e-08,0.0,0.0,0.0,0.15,False,False,False,0.0,0.0,0.0,0.15,False,False,False,4.184161513147915e-08,6.068301943960584e-08,4.184161513147915e-08,6.068301943960584e-08
1788935362.3041084,True,4.315995510804725e-08,4.315995510804725e-08,0.0,0.15,False,False,False,5.924532304069099e-08,5.924532304069099e-08,0.0,0.15,False,False,False,3.4339396762406857e-07,4.713741298817232e-07,3.4339396762406857e-07,4.713741298817232e-07,-4.40379129720338e-07,-4.40379129720338e-07,0.0,0.15,False,False,False,-3.826715409144739e-07,-3.826715409144739e-07,0.0,0.15,False,False,False,-4.40379129720338e-07,-3.826715409144739e-07,-4.40379129720338e-07,-3.826715409144739e-07,0.0,0.0,0.0,0.15,False,False,False,0.0,0.0,0.0,0.15,False,False,False,3.329048439008154e-07,4.828128840402439e-07,3.329048439008154e-07,4.828128840402439e-07
1788935362.3141067,True,3.4339396762406857e-07,3.4339396762406857e-07,0.0,0.15,False,False,False,4.713741298817232e-07,4.713741298817232e-07,0.0,0.15,False,False,False,1.1517763627215583e-06,1.581034055057224e-06,1.1517763627215583e-06,1.581034055057224e-06,-1.47707340841248e-06,-1.47707340841248e-06,0.0,0.15,False,False,False,-1.283516640440823e-06,-1.283516640440823e-06,0.0,0.15,False,False,False,-1.47707340841248e-06,-1.283516640440823e-06,-1.47707340841248e-06,-1.283516640440823e-06,0.0,0.0,0.0,0.15,False,False,False,0.0,0.0,0.0,0.15,False,False,False,1.1165948111625729e-06,1.619400701887509e-06,1.1165948111625729e-06,1.619400701887509e-06
1788935362.3241901,True,1.1517763627215583e-06,1.1517763627215583e-06,0.0,0.15,False,False,False,1.581034055057224e-06,1.581034055057224e-06,0.0,0.15,False,False,False,2.7413442008263147e-06,3.7630205070236133e-06,2.7413442008263147e-06,3.7630205070236133e-06,-3.51558113758148e-06,-3.51558113758148e-06,0.0,0.15,False,False,False,-3.054896633735887e-06,-3.054896633735887e-06,0.0,0.15,False,False,False,-3.51558113758148e-06,-3.054896633735887e-06,-3.51558113758148e-06,-3.054896633735887e-06,0.0,0.0,0.0,0.15,False,False,False,0.0,0.0,0.0,0.15,False,False,False,2.6576084502640012e-06,3.854336840665993e-06,2.6576084502640012e-06,3.854336840665993e-06
1788935362.3340492,True,2.7413442008263147e-06,2.7413442008263147e-06,0.0,0.15,False,False,False,3.7630205070236133e-06,3.7630205070236133e-06,0.0,0.15,False,False,False,5.279107331672962e-06,7.246576879510548e-06,5.279107331672962e-06,7.246576879510548e-06,-6.7700667388620695e-06,-6.7700667388620695e-06,0.0,0.15,False,False,False,-5.882914168907447e-06,-5.882914168907447e-06,0.0,0.15,False,False,False,-6.7700667388620695e-06,-5.882914168907447e-06,-6.7700667388620695e-06,-5.882914168907447e-06,5.117854730362185e-06,5.117854730362185e-06,0.0,0.15,False,False,False,7.42242680324846e-06,7.42242680324846e-06,0.0,0.15,False,False,False,5.117854730362185e-06,7.42242680324846e-06,5.117854730362185e-06,7.42242680324846e-06
1788935362.3440442,True,5.279107331672962e-06,5.279107331672962e-06,0.0,0.15,False,False,False,7.246576879510548e-06,7.246576879510548e-06,0.0,0.15,False,False,False,9.046484241610046e-06,1.2424283455751021e-05,9.046484241610046e-06,1.2424283455751021e-05,-1.162266826243912e-05,-1.162266826243912e-05,0.0,0.15,False,False,False,-1.007547690603448e-05,-1.007547690603448e-05,0.0,0.15,False,False,False,-1.162266826243912e-05,-1.007547690603448e-05,-1.162266826243912e-05,-1.007547690603448e-05,8.834292767404582e-06,8.834292767404582e-06,0.0,0.15,False,False,False,1.2686933485182775e-05,1.2686933485182775e-05,0.0,0.15,False,False,False,8.834292767404582e-06,1.2686933485182775e-05,8.834292767404582e-06,1.2686933485182775e-05
1788935362.3539777,True,9.046484241610046e-06,9.046484241610046e-06,0.0,0.15,False,False,False,1.2424283455751021e-05,1.2424283455751021e-05,0.0,0.15,False,False,False,1.4275009231695806e-05,1.960503716500012e-05,1.4275009231695806e-05,1.960503716500012e-05,-1.8340051147459312e-05,-1.8340051147459312e-05,0.0,0.15,False,False,False,-1.589864675930469e-05,-1.589864675930469e-05,0.0,0.15,False,False,False,-1.8340051147459312e-05,-1.589864675930469e-05,-1.8340051147459312e-05,-1.589864675930469e-05,1.3940177619478858e-05,1.3940177619478858e-05,0.0,0.15,False,False,False,2.001948601127921e-05,2.001948601127921e-05,0.0,0.15,False,False,False,1.3940177619478858e-05,2.001948601127921e-05,1.3940177619478858e-05,2.001948601127921e-05
