stamp,evaluation_active,agv1_wheel_left_raw,agv1_wheel_left_applied,agv1_wheel_left_actual,agv1_wheel_left_reported_limit,agv1_wheel_left_speed_limit_active,agv1_wheel_left_accel_limit_active,agv1_wheel_left_decel_limit_active,agv1_wheel_right_raw,agv1_wheel_right_applied,agv1_wheel_right_actual,agv1_wheel_right_reported_limit,agv1_wheel_right_speed_limit_active,agv1_wheel_right_accel_limit_active,agv1_wheel_right_decel_limit_active,agv1_wheel_left_pre_limit,agv1_wheel_right_pre_limit,agv1_wheel_left_fleet_scaled,agv1_wheel_right_fleet_scaled,agv2_wheel_left_raw,agv2_wheel_left_applied,agv2_wheel_left_actual,agv2_wheel_left_reported_limit,agv2_wheel_left_speed_limit_active,agv2_wheel_left_accel_limit_active,agv2_wheel_left_decel_limit_active,agv2_wheel_right_raw,agv2_wheel_right_applied,agv2_wheel_right_actual,agv2_wheel_right_reported_limit,agv2_wheel_right_speed_limit_active,agv2_wheel_right_accel_limit_active,agv2_wheel_right_decel_limit_active,agv2_wheel_left_pre_limit,agv2_wheel_right_pre_limit,agv2_wheel_left_fleet_scaled,agv2_wheel_right_fleet_scaled,agv3_wheel_left_raw,agv3_wheel_left_applied,agv3_wheel_left_actual,agv3_wheel_left_reported_limit,agv3_wheel_left_speed_limit_active,agv3_wheel_left_accel_limit_active,agv3_wheel_left_decel_limit_active,agv3_wheel_right_raw,agv3_wheel_right_applied,agv3_wheel_right_actual,agv3_wheel_right_reported_limit,agv3_wheel_right_speed_limit_active,agv3_wheel_right_accel_limit_active,agv3_wheel_right_decel_limit_active,agv3_wheel_left_pre_limit,agv3_wheel_right_pre_limit,agv3_wheel_left_fleet_scaled,agv3_wheel_right_fleet_scaled
1788412643.2154334,False,0.0,0.0,0.0,0.08,False,False,False,0.0,0.0,0.0,0.08,False,False,False,nan,nan,nan,nan,0.0,0.0,0.0,0.08,False,False,False,0.0,0.0,0.0,0.08,False,False,False,nan,nan,nan,nan,nan,nan,nan,nan,False,False,False,nan,nan,nan,nan,False,False,False,nan,nan,nan,nan
1788412643.2254612,False,0.0,0.0,0.0,0.08,False,False,False,0.0,0.0,0.0,0.08,False,False,False,nan,nan,nan,nan,0.0,0.0,0.0,0.08,False,False,False,0.0,0.0,0.0,0.08,False,False,False,nan,nan,nan,nan,0.0,0.0,0.0,0.08,False,False,False,0.0,0.0,0.0,0.08,False,False,False,nan,nan,nan,nan
1788412643.2354732,False,0.0,0.0,0.0,0.08,False,False,False,0.0,0.0,0.0,0.08,False,False,False,nan,nan,nan,nan,0.0,0.0,0.0,0.08,False,False,False,0.0,0.0,0.0,0.08,False,False,False,nan,nan,nan,nan,0.0,0.0,0.0,0.08,False,False,False,0.0,0.0,0.0,0.08,False,False,False,nan,nan,nan,nan
1788412643.2454996,False,0.0,0.0,0.0,0.08,False,False,False,0.0,0.0,0.0,0.08,False,False,False,nan,nan,nan,nan,0.0,0.0,0.0,0.08,False,False,False,0.0,0.0,0.0,0.08,False,False,False,nan,nan,nan,nan,0.0,0.0,0.0,0.08,False,False,False,0.0,0.0,0.0,0.08,False,False,False,nan,nan,nan,nan
1788412643.2554314,False,0.0,0.0,0.0,0.08,False,False,False,0.0,0.0,0.0,0.08,False,False,False,nan,nan,nan,nan,0.0,0.0,0.0,0.08,False,False,False,0.0,0.0,0.0,0.08,False,False,False,nan,nan,nan,nan,0.0,0.0,0.0,0.08,False,False,False,0.0,0.0,0.0,0.08,False,False,False,nan,nan,nan,nan
1788412643.2654877,False,0.0,0.0,0.0,0.08,False,False,False,0.0,0.0,0.0,0.08,False,False,False,nan,nan,nan,nan,0.0,0.0,0.0,0.08,False,False,False,0.0,0.0,0.0,0.08,False,False,False,nan,nan,nan,nan,0.0,0.0,0.0,0.08,False,False,False,0.0,0.0,0.0,0.08,False,False,False,nan,nan,nan,nan
1788412643.2754295,False,0.0,0.0,0.0,0.08,False,False,False,0.0,0.0,0.0,0.08,False,False,False,nan,nan,nan,nan,0.0,0.0,0.0,0.08,False,False,False,0.0,0.0,0.0,0.08,False,False,False,nan,nan,nan,nan,0.0,0.0,0.0,0.08,False,False,False,0.0,0.0,0.0,0.08,False,False,False,nan,nan,nan,nan
1788412643.285487,False,0.0,0.0,0.0,0.08,False,False,False,0.0,0.0,0.0,0.08,False,False,False,nan,nan,nan,nan,0.0,0.0,0.0,0.08,False,False,False,0.0,0.0,0.0,0.08,False,False,False,nan,nan,nan,nan,0.0,0.0,0.0,0.08,False,False,False,0.0,0.0,0.0,0.08,False,False,False,nan,nan,nan,nan
1788412643.2954295,False,0.0,0.0,0.0,0.08,False,False,False,0.0,0.0,0.0,0.08,False,False,False,nan,nan,nan,nan,0.0,0.0,0.0,0.08,False,False,False,0.0,0.0,0.0,0.08,False,False,False,nan,nan,nan,nan,0.0,0.0,0.0,0.08,False,False,False,0.0,0.0,0.0,0.08,False,False,False,nan,nan,nan,nan
1788412643.305595,False,0.0,0.0,0.0,0.08,False,False,False,0.0,0.0,0.0,0.08,False,False,False,nan,nan,nan,nan,0.0,0.0,0.0,0.08,False,False,False,0.0,0.0,0.0,0.08,False,False,False,nan,nan,nan,nan,0.0,0.0,0.0,0.08,False,False,False,0.0,0.0,0.0,0.08,False,False,False,nan,nan,nan,nan
