topic,bag_stamp,header_stamp,robot_id,capability_seq,max_wheel_velocity_left,max_wheel_velocity_right,max_wheel_acceleration_left,max_wheel_acceleration_right,max_wheel_deceleration_left,max_wheel_deceleration_right,derating_ratio,derating_mode,derating_active,battery_voltage
/agv1/capability_report,1789709965.851878,1789709965.8517683,1,12520,0.16,0.16,1.0,1.0,2.0,2.0,1.0,0,False,11.204689025878906
/agv2/capability_report,1789709965.8520896,1789709965.8476806,2,12373,0.16,0.16,1.0,1.0,2.0,2.0,1.0,0,False,12.05567741394043
/agv1/capability_report,1789709965.8598242,1789709965.8597383,1,12521,0.16,0.16,1.0,1.0,2.0,2.0,1.0,0,False,11.204689025878906
/agv3/capability_report,1789709965.860635,1789709965.8593416,3,12279,0.16,0.16,1.0,1.0,2.0,2.0,1.0,0,False,11.222417831420898
/agv2/capability_report,1789709965.8624947,1789709965.8596919,2,12374,0.16,0.16,1.0,1.0,2.0,2.0,1.0,0,False,12.05567741394043
/agv2/capability_report,1789709965.870849,1789709965.8677258,2,12375,0.16,0.16,1.0,1.0,2.0,2.0,1.0,0,False,12.05567741394043
/agv1/capability_report,1789709965.8718014,1789709965.8717027,1,12522,0.16,0.16,1.0,1.0,2.0,2.0,1.0,0,False,11.204689025878906
/agv3/capability_report,1789709965.87328,1789709965.8712964,3,12280,0.16,0.16,1.0,1.0,2.0,2.0,1.0,0,False,11.222417831420898
/agv1/capability_report,1789709965.8798516,1789709965.8797355,1,12523,0.16,0.16,1.0,1.0,2.0,2.0,1.0,0,False,11.204689025878906
/agv2/capability_report,1789709965.881075,1789709965.8795834,2,12376,0.16,0.16,1.0,1.0,2.0,2.0,1.0,0,False,12.05567741394043
/agv3/capability_report,1789709965.885285,1789709965.8793306,3,12281,0.16,0.16,1.0,1.0,2.0,2.0,1.0,0,False,11.222417831420898
/agv2/capability_report,1789709965.8898263,1789709965.887721,2,12377,0.16,0.16,1.0,1.0,2.0,2.0,1.0,0,False,12.05567741394043
/agv1/capability_report,1789709965.8919027,1789709965.891749,1,12524,0.16,0.16,1.0,1.0,2.0,2.0,1.0,0,False,11.204689025878906
/agv3/capability_report,1789709965.8935578,1789709965.8912966,3,12282,0.16,0.16,1.0,1.0,2.0,2.0,1.0,0,False,11.222417831420898
/agv1/capability_report,1789709965.899854,1789709965.8997476,1,12525,0.16,0.16,1.0,1.0,2.0,2.0,1.0,0,False,11.204689025878906
/agv3/capability_report,1789709965.9010239,1789709965.899352,3,12283,0.16,0.16,1.0,1.0,2.0,2.0,1.0,0,False,11.222417831420898
/agv2/capability_report,1789709965.9011526,1789709965.8997364,2,12378,0.16,0.16,1.0,1.0,2.0,2.0,1.0,0,False,12.05567741394043
/agv2/capability_report,1789709965.9094055,1789709965.9077225,2,12379,0.16,0.16,1.0,1.0,2.0,2.0,1.0,0,False,12.05567741394043
/agv1/capability_report,1789709965.911866,1789709965.9117382,1,12526,0.16,0.16,1.0,1.0,2.0,2.0,1.0,0,False,11.204689025878906
/agv3/capability_report,1789709965.912926,1789709965.9113555,3,12284,0.16,0.16,1.0,1.0,2.0,2.0,1.0,0,False,11.222417831420898
/agv1/capability_report,1789709965.9199524,1789709965.9197345,1,12527,0.16,0.16,1.0,1.0,2.0,2.0,1.0,0,False,11.204689025878906
/agv3/capability_report,1789709965.9217286,1789709965.9193623,3,12285,0.16,0.16,1.0,1.0,2.0,2.0,1.0,0,False,11.222417831420898
/agv2/capability_report,1789709965.9217305,1789709965.9197428,2,12380,0.16,0.16,1.0,1.0,2.0,2.0,1.0,0,False,12.05567741394043
/agv1/capability_report,1789709965.9319103,1789709965.931734,1,12528,0.16,0.16,1.0,1.0,2.0,2.0,1.0,0,False,11.204689025878906
/agv2/capability_report,1789709965.9328022,1789709965.9277222,2,12381,0.16,0.16,1.0,1.0,2.0,2.0,1.0,0,False,12.05567741394043
/agv3/capability_report,1789709965.9328957,1789709965.9313507,3,12286,0.16,0.16,1.0,1.0,2.0,2.0,1.0,0,False,11.222417831420898
/agv1/capability_report,1789709965.9398487,1789709965.9397354,1,12529,0.16,0.16,1.0,1.0,2.0,2.0,1.0,0,False,11.204689025878906
/agv3/capability_report,1789709965.9406877,1789709965.9392972,3,12287,0.16,0.16,1.0,1.0,2.0,2.0,1.0,0,False,11.222417831420898
/agv2/capability_report,1789709965.941487,1789709965.9396071,2,12382,0.16,0.16,1.0,1.0,2.0,2.0,1.0,0,False,12.05567741394043
/agv2/capability_report,1789709965.949796,1789709965.947722,2,12383,0.16,0.16,1.0,1.0,2.0,2.0,1.0,0,False,12.05567741394043
/agv1/capability_report,1789709965.9518576,1789709965.9517453,1,12530,0.16,0.16,1.0,1.0,2.0,2.0,1.0,0,False,11.204689025878906
/agv3/capability_report,1789709965.9530735,1789709965.9513195,3,12288,0.16,0.16,1.0,1.0,2.0,2.0,1.0,0,False,11.222417831420898
/agv1/capability_report,1789709965.959845,1789709965.9597154,1,12531,0.16,0.16,1.0,1.0,2.0,2.0,1.0,0,False,11.204689025878906
/agv2/capability_report,1789709965.961358,1789709965.9597442,2,12384,0.16,0.16,1.0,1.0,2.0,2.0,1.0,0,False,12.05567741394043
/agv3/capability_report,1789709965.9631526,1789709965.9593499,3,12289,0.16,0.16,1.0,1.0,2.0,2.0,1.0,0,False,11.222417831420898
/agv2/capability_report,1789709965.9691496,1789709965.9677222,2,12385,0.16,0.16,1.0,1.0,2.0,2.0,1.0,0,False,12.05567741394043
/agv1/capability_report,1789709965.97187,1789709965.9717171,1,12532,0.16,0.16,1.0,1.0,2.0,2.0,1.0,0,False,11.204689025878906
/agv3/capability_report,1789709965.9733922,1789709965.971358,3,12290,0.16,0.16,1.0,1.0,2.0,2.0,1.0,0,False,11.222417831420898
/agv1/capability_report,1789709965.979845,1789709965.9797134,1,12533,0.16,0.16,1.0,1.0,2.0,2.0,1.0,0,False,11.204689025878906
/agv3/capability_report,1789709965.980848,1789709965.9793587,3,12291,0.16,0.16,1.0,1.0,2.0,2.0,1.0,0,False,11.222417831420898
/agv2/capability_report,1789709965.981067,1789709965.9797394,2,12386,0.16,0.16,1.0,1.0,2.0,2.0,1.0,0,False,12.05567741394043
/agv2/capability_report,1789709965.9899967,1789709965.9877234,2,12387,0.16,0.16,1.0,1.0,2.0,2.0,1.0,0,False,12.05567741394043
/agv1/capability_report,1789709965.991841,1789709965.9917107,1,12534,0.16,0.16,1.0,1.0,2.0,2.0,1.0,0,False,10.19413948059082
/agv3/capability_report,1789709965.9958358,1789709965.9913588,3,12292,0.16,0.16,1.0,1.0,2.0,2.0,1.0,0,False,11.222417831420898
/agv1/capability_report,1789709965.9997964,1789709965.9997132,1,12535,0.16,0.16,1.0,1.0,2.0,2.0,1.0,0,False,10.19413948059082
/agv3/capability_report,1789709966.0006967,1789709965.999341,3,12293,0.16,0.16,1.0,1.0,2.0,2.0,1.0,0,False,11.169230461120605
/agv2/capability_report,1789709966.002588,1789709965.9997697,2,12388,0.16,0.16,1.0,1.0,2.0,2.0,1.0,0,False,11.967033386230469
/agv2/capability_report,1789709966.0096734,1789709966.0077164,2,12389,0.16,0.16,1.0,1.0,2.0,2.0,1.0,0,False,11.967033386230469
/agv1/capability_report,1789709966.0118375,1789709966.0117042,1,12536,0.16,0.16,1.0,1.0,2.0,2.0,1.0,0,False,10.19413948059082
/agv3/capability_report,1789709966.012532,1789709966.01136,3,12294,0.16,0.16,1.0,1.0,2.0,2.0,1.0,0,False,11.169230461120605
/agv1/capability_report,1789709966.0197713,1789709966.0196793,1,12537,0.16,0.16,1.0,1.0,2.0,2.0,1.0,0,False,10.19413948059082
/agv2/capability_report,1789709966.0216448,1789709966.0197506,2,12390,0.16,0.16,1.0,1.0,2.0,2.0,1.0,0,False,11.967033386230469
/agv3/capability_report,1789709966.021677,1789709966.019325,3,12295,0.16,0.16,1.0,1.0,2.0,2.0,1.0,0,False,11.169230461120605
/agv2/capability_report,1789709966.0298858,1789709966.0277185,2,12391,0.16,0.16,1.0,1.0,2.0,2.0,1.0,0,False,11.967033386230469
/agv1/capability_report,1789709966.0319245,1789709966.031744,1,12538,0.16,0.16,1.0,1.0,2.0,2.0,1.0,0,False,10.19413948059082
/agv3/capability_report,1789709966.032692,1789709966.0313587,3,12296,0.16,0.16,1.0,1.0,2.0,2.0,1.0,0,False,11.169230461120605
/agv1/capability_report,1789709966.0399084,1789709966.0397317,1,12539,0.16,0.16,1.0,1.0,2.0,2.0,1.0,0,False,10.19413948059082
/agv3/capability_report,1789709966.0417316,1789709966.0392969,3,12297,0.16,0.16,1.0,1.0,2.0,2.0,1.0,0,False,11.169230461120605
