evidence_scope,phase,metric,M1b_R1,M1_R1
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,pulse,wheel_margin_below_1p0_fraction,0.34864296757451624,0.20790272808836624
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,pulse,wheel_margin_below_0p7_duration_seconds,1.0701251029968262,0.5503320693969727
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,pulse,wheel_margin_below_0p7_fraction,0.30580410735693647,0.15679127078018748
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,pulse,wheel_margin_below_0p5_duration_seconds,0.9500360488891602,0.45073485374450684
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,pulse,wheel_margin_below_0p5_fraction,0.27148688043469077,0.12841572285794894
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,pulse,risk_contraction_minimum,0.0,1.352132829313124e-08
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,pulse,risk_contraction_peak,0.0,0.024206051728609262
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,pulse,risk_contraction_mean,0.0,0.006830814885387937
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,pulse,risk_contraction_integral,0.0,0.02397592973663309
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,pulse,common_velocity_reference_minimum,0.09986320387046548,0.08279394827139074
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,pulse,common_velocity_reference_peak,0.09991155559217674,0.0998721877779258
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,pulse,common_velocity_reference_mean,0.0998911422513158,0.09581517195756625
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,pulse,risk_boundary_active_fraction,0.0,0.36452591555058017
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,pulse,risk_boundary_active_duration_seconds,0,1.2794736623764038
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,pulse,actual_reference_reduction_peak_mps,3.435409229493591e-06,0.007556114959553231
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,pulse,actual_reference_reduction_mean_mps,1.2646194774927256e-07,0.0011569158154970513
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,pulse,actual_reference_reduction_positive_fraction,0.12,0.45014245014245013
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,pulse,upper_clipping_reduction_peak_mps,0.0,0.007556114959553231
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,pulse,upper_clipping_reduction_mean_mps,0.0,0.001157403010670704
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,pulse,actual_reference_reduction_definition,same_run_candidate_common_velocity_minus_published_common_velocity,same_run_candidate_common_velocity_minus_published_common_velocity
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,pulse,controller_raw_wheel_peak_mps,0.16740934088078163,0.16042145041997175
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,pulse,controller_raw_wheel_rms_mps,0.1251788594930735,0.1191841950742722
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,pulse,controller_raw_above_0p150_duration_seconds,1.2201669216156006,0.7301208972930908
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,pulse,wheel_demand_capability_ratio_peak,1.0463083805048852,1.0026340651248233
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,pulse,disturbed_wheel_peak_mps,0.15738495434595404,0.13594540749871475
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,pulse,physical_speed_limiter_duration_seconds,0,0
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,pulse,heading_error_peak,0.11317896691398133,0.11224587786288787
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,pulse,heading_error_IAE,0.15457015761460394,0.15101647096929965
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,pulse,heading_error_rms,0.05977256551054818,0.05844252564910962
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,pulse,support_error_peak,0.025345865993063904,0.02437260893665078
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,pulse,support_error_IAE,0.04566628228454775,0.04479537900539677
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,pulse,support_error_rms,0.015717720113674127,0.015359512850032198
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,pulse,rigid_fit_error_peak,0.010902760137469353,0.01072470094278585
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,pulse,rigid_fit_error_IAE,0.0185475766256279,0.01822403224825627
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,pulse,rigid_fit_error_rms,0.006605441859319245,0.0064556773711583765
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,pulse,pairwise_side_error_peak,0.020647645583027452,0.020336960179426544
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,pulse,pairwise_side_error_IAE,0.03648992967107517,0.035955996861872744
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,pulse,pairwise_side_error_rms,0.012957277487360194,0.012696649427067707
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,pulse,progress_error_peak,0.0076713931719840645,0.00715477636764783
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,pulse,progress_error_IAE,0.0104596357904333,0.009102985928373773
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,pulse,progress_error_rms,0.003924323611659946,0.003339182377137169
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,pulse,J_risk_0p5,0.4106165807900116,0.13662249511653402
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,pulse,J_risk_0p7,0.6126155448631763,0.2381226775079484
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,pulse,controller_raw_above_0p155_duration_seconds,0.9499878883361816,0.4496912956237793
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,pulse,controller_raw_above_0p160_duration_seconds,0.6698205471038818,0.019186019897460938
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,pulse,raw_first_above_0p160_relative_seconds,2.270028591156006,2.35040020942688
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,pulse,applied_wheel_peak_mps,0.15738495434595404,0.13594540749871475
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,pulse,physical_speed_limiter_max_continuous_seconds,0.0,0.0
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,pulse,physical_speed_limiter_samples,0,0
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,pulse,physical_speed_limiter_first_relative_seconds,,
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,pulse,physical_speed_limiter_first_input_output,,
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,pulse,lateral_error_peak,0.019299771234647996,0.018549770550643167
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,pulse,lateral_error_IAE,0.030543872707076276,0.03011458994710274
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,pulse,lateral_error_rms,0.011150746279946225,0.010867270228503095
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,pulse,longitudinal_error_peak,0.004751876435472389,0.004446038977418736
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,pulse,longitudinal_error_IAE,0.0060442087895868,0.005172439207980259
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,pulse,longitudinal_error_rms,0.0023603250251533607,0.001973723975142926
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,recovery,samples,1501,1499
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,recovery,observation_duration_seconds,15.009673118591309,14.989879608154297
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,recovery,robust_margin_minimum,1.0,1.0
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,recovery,robust_margin_p05,1.0,1.0
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,recovery,robust_margin_mean,1.0,1.0
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,recovery,wheel_margin_minimum,1.0,1.0
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,recovery,wheel_margin_p05,1.0,1.0
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,recovery,wheel_margin_mean,1.0,1.0
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,recovery,wheel_margin_below_1p0_duration_seconds,0,0
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,recovery,wheel_margin_below_1p0_fraction,0.0,0.0
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,recovery,wheel_margin_below_0p7_duration_seconds,0,0
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,recovery,wheel_margin_below_0p7_fraction,0.0,0.0
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,recovery,wheel_margin_below_0p5_duration_seconds,0,0
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,recovery,wheel_margin_below_0p5_fraction,0.0,0.0
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,recovery,risk_contraction_minimum,0.0,6.297192108317695e-07
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,recovery,risk_contraction_peak,0.0,0.01285293209285758
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,recovery,risk_contraction_mean,0.0,0.001308809192433009
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,recovery,risk_contraction_integral,0.0,0.019618892224616453
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,recovery,common_velocity_reference_minimum,0.09980793812474259,0.09414706790714242
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,recovery,common_velocity_reference_peak,0.0999232593767737,0.10053299369670561
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,recovery,common_velocity_reference_mean,0.0998580089619962,0.09976055793156972
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,recovery,risk_boundary_active_fraction,0.0,0.06005812243113449
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,recovery,risk_boundary_active_duration_seconds,0,0.9002640247344971
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,recovery,actual_reference_reduction_peak_mps,4.975374737287153e-06,0.0015873723192647432
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,recovery,actual_reference_reduction_mean_mps,-1.6441707374985865e-08,4.361273817305885e-05
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,recovery,actual_reference_reduction_positive_fraction,0.11858760826115923,0.17478318879252835
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,recovery,upper_clipping_reduction_peak_mps,0.0,0.0015873723192647432
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,recovery,upper_clipping_reduction_mean_mps,0.0,4.358094189418106e-05
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,recovery,actual_reference_reduction_definition,same_run_candidate_common_velocity_minus_published_common_velocity,same_run_candidate_common_velocity_minus_published_common_velocity
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,recovery,controller_raw_wheel_peak_mps,0.13822486206224796,0.13613850781639922
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,recovery,controller_raw_wheel_rms_mps,0.12261025528757548,0.12264878939537643
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,recovery,controller_raw_above_0p150_duration_seconds,0,0
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,recovery,wheel_demand_capability_ratio_peak,0.8639053878890497,0.8508656738524951
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,recovery,disturbed_wheel_peak_mps,0.13822486206224796,0.13613850781639922
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,recovery,physical_speed_limiter_duration_seconds,0,0
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,recovery,heading_error_peak,0.018243998248944404,0.018133709863128455
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,recovery,heading_error_IAE,0.11452058370652954,0.10918619258488302
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,recovery,heading_error_rms,0.009114078136683048,0.008710966382091555
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,recovery,support_error_peak,0.01778561745881195,0.017399567387657428
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,recovery,support_error_IAE,0.11426363470182377,0.11000566696096631
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,recovery,support_error_rms,0.008550950503844279,0.008240373346521966
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,recovery,rigid_fit_error_peak,0.007096796602074603,0.006832935187129919
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,recovery,rigid_fit_error_IAE,0.0411217498658982,0.039365234953564573
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,recovery,rigid_fit_error_rms,0.0032426658881230886,0.003105327952121181
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,recovery,pairwise_side_error_peak,0.01501350973089094,0.014349299171317331
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,recovery,pairwise_side_error_IAE,0.08239247363556917,0.0789465438198776
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,recovery,pairwise_side_error_rms,0.0065257604051588355,0.0062485476105425455
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,recovery,progress_error_peak,0.00391480004558975,0.004064704940314634
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,recovery,progress_error_IAE,0.02047269322391741,0.019995548358019304
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,recovery,progress_error_rms,0.001542434741838138,0.0015216483310611475
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,recovery,J_risk_0p5,0.0,0.0
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,recovery,J_risk_0p7,0.0,0.0
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,recovery,controller_raw_above_0p155_duration_seconds,0,0
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,recovery,controller_raw_above_0p160_duration_seconds,0,0
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,recovery,raw_first_above_0p160_relative_seconds,,
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,recovery,applied_wheel_peak_mps,0.13822486206224796,0.13613850781639922
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,recovery,physical_speed_limiter_max_continuous_seconds,0.0,0.0
