evidence_scope,method,phase,metric,statistic,value
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,M1b,pulse,agv1_longitudinal,RMS,0.0007961820067626814
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,M1b,pulse,agv1_longitudinal,IAE,0.002402791518803268
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,M1b,pulse,agv1_longitudinal,existing_quality_threshold,
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,M1b,pulse,agv1_longitudinal,quality_exceeded,
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,M1b,pulse,agv1_longitudinal,duration_above_threshold_seconds,
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,M1b,pulse,agv1_longitudinal,first_exceedance_relative_wall_seconds,
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,M1b,pulse,agv1_longitudinal,first_exceedance_value,
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,M1b,pulse,agv1_progress,peak,0.0013788613059704247
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,M1b,pulse,agv1_progress,RMS,0.0007296645501056569
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,M1b,pulse,agv1_progress,IAE,0.0021680494793531236
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,M1b,pulse,agv1_progress,existing_quality_threshold,
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,M1b,pulse,agv1_progress,quality_exceeded,
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,M1b,pulse,agv1_progress,duration_above_threshold_seconds,
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,M1b,pulse,agv1_progress,first_exceedance_relative_wall_seconds,
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,M1b,pulse,agv1_progress,first_exceedance_value,
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,M1b,pulse,agv2_lateral,peak,0.019299771234647996
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,M1b,pulse,agv2_lateral,RMS,0.011150746279946225
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,M1b,pulse,agv2_lateral,IAE,0.030543872707076276
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,M1b,pulse,agv2_lateral,existing_quality_threshold,
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,M1b,pulse,agv2_lateral,quality_exceeded,
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,M1b,pulse,agv2_lateral,duration_above_threshold_seconds,
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,M1b,pulse,agv2_lateral,first_exceedance_relative_wall_seconds,
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,M1b,pulse,agv2_lateral,first_exceedance_value,
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,M1b,pulse,agv2_heading,peak,0.11317896691398133
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,M1b,pulse,agv2_heading,RMS,0.05977256551054818
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,M1b,pulse,agv2_heading,IAE,0.15457015761460394
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,M1b,pulse,agv2_heading,existing_quality_threshold,
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,M1b,pulse,agv2_heading,quality_exceeded,
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,M1b,pulse,agv2_heading,duration_above_threshold_seconds,
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,M1b,pulse,agv2_heading,first_exceedance_relative_wall_seconds,
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,M1b,pulse,agv2_heading,first_exceedance_value,
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,M1b,pulse,agv2_longitudinal,peak,0.004751876435472389
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,M1b,pulse,agv2_longitudinal,RMS,0.0023603250251533607
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,M1b,pulse,agv2_longitudinal,IAE,0.0060442087895868
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,M1b,pulse,agv2_longitudinal,existing_quality_threshold,
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,M1b,pulse,agv2_longitudinal,quality_exceeded,
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,M1b,pulse,agv2_longitudinal,duration_above_threshold_seconds,
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,M1b,pulse,agv2_longitudinal,first_exceedance_relative_wall_seconds,
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,M1b,pulse,agv2_longitudinal,first_exceedance_value,
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,M1b,pulse,agv2_progress,peak,0.0076713931719840645
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,M1b,pulse,agv2_progress,RMS,0.003924323611659946
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,M1b,pulse,agv2_progress,IAE,0.0104596357904333
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,M1b,pulse,agv2_progress,existing_quality_threshold,
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,M1b,pulse,agv2_progress,quality_exceeded,
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,M1b,pulse,agv2_progress,duration_above_threshold_seconds,
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,M1b,pulse,agv2_progress,first_exceedance_relative_wall_seconds,
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,M1b,pulse,agv2_progress,first_exceedance_value,
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,M1b,pulse,agv3_lateral,peak,0.0024301604609284237
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,M1b,pulse,agv3_lateral,RMS,0.0018436221148104403
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,M1b,pulse,agv3_lateral,IAE,0.006352536129891246
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,M1b,pulse,agv3_lateral,existing_quality_threshold,
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,M1b,pulse,agv3_lateral,quality_exceeded,
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,M1b,pulse,agv3_lateral,duration_above_threshold_seconds,
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,M1b,pulse,agv3_lateral,first_exceedance_relative_wall_seconds,
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,M1b,pulse,agv3_lateral,first_exceedance_value,
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,M1b,pulse,agv3_heading,peak,0.008998874015822445
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,M1b,pulse,agv3_heading,RMS,0.004947629657170682
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,M1b,pulse,agv3_heading,IAE,0.01402486820786757
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,M1b,pulse,agv3_heading,existing_quality_threshold,
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,M1b,pulse,agv3_heading,quality_exceeded,
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,M1b,pulse,agv3_heading,duration_above_threshold_seconds,
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,M1b,pulse,agv3_heading,first_exceedance_relative_wall_seconds,
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,M1b,pulse,agv3_heading,first_exceedance_value,
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,M1b,pulse,agv3_longitudinal,peak,0.0008222228397317504
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,M1b,pulse,agv3_longitudinal,RMS,0.0004142549230932514
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,M1b,pulse,agv3_longitudinal,IAE,0.001200775918767445
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,M1b,pulse,agv3_longitudinal,existing_quality_threshold,
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,M1b,pulse,agv3_longitudinal,quality_exceeded,
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,M1b,pulse,agv3_longitudinal,duration_above_threshold_seconds,
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,M1b,pulse,agv3_longitudinal,first_exceedance_relative_wall_seconds,
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,M1b,pulse,agv3_longitudinal,first_exceedance_value,
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,M1b,pulse,agv3_progress,peak,0.0016950838717098016
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,M1b,pulse,agv3_progress,RMS,0.000990429558882313
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,M1b,pulse,agv3_progress,IAE,0.0031404875777404275
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,M1b,pulse,agv3_progress,existing_quality_threshold,
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,M1b,pulse,agv3_progress,quality_exceeded,
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,M1b,pulse,agv3_progress,duration_above_threshold_seconds,
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,M1b,pulse,agv3_progress,first_exceedance_relative_wall_seconds,
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,M1b,pulse,agv3_progress,first_exceedance_value,
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,M1b,pulse,d12,peak,0.020206499524408617
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,M1b,pulse,d12,RMS,0.011733233392805353
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,M1b,pulse,d12,IAE,0.033025960259832246
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,M1b,pulse,d12,existing_quality_threshold,
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,M1b,pulse,d12,quality_exceeded,
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,M1b,pulse,d12,duration_above_threshold_seconds,
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,M1b,pulse,d12,first_exceedance_relative_wall_seconds,
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,M1b,pulse,d12,first_exceedance_value,
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,M1b,pulse,d13,peak,0.0008189525688124255
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,M1b,pulse,d13,RMS,0.0006021465196341494
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,M1b,pulse,d13,IAE,0.001992283117368282
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,M1b,pulse,d13,existing_quality_threshold,
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,M1b,pulse,d13,quality_exceeded,
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,M1b,pulse,d13,duration_above_threshold_seconds,
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,M1b,pulse,d13,first_exceedance_relative_wall_seconds,
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,M1b,pulse,d13,first_exceedance_value,
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,M1b,pulse,d23,peak,0.020647645583027452
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,M1b,pulse,d23,RMS,0.012861024054025894
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,M1b,pulse,d23,IAE,0.035718295331201355
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,M1b,pulse,d23,existing_quality_threshold,
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,M1b,pulse,d23,quality_exceeded,
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,M1b,pulse,d23,duration_above_threshold_seconds,
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,M1b,pulse,d23,first_exceedance_relative_wall_seconds,
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,M1b,pulse,d23,first_exceedance_value,
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,M1b,recovery,rigid_fit,peak,0.007096796602074603
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,M1b,recovery,rigid_fit,RMS,0.0032426658881230886
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,M1b,recovery,rigid_fit,IAE,0.0411217498658982
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,M1b,recovery,rigid_fit,existing_quality_threshold,0.01
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,M1b,recovery,rigid_fit,quality_exceeded,False
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,M1b,recovery,rigid_fit,duration_above_threshold_seconds,0
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,M1b,recovery,rigid_fit,first_exceedance_relative_wall_seconds,
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,M1b,recovery,rigid_fit,first_exceedance_value,
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,M1b,recovery,support,peak,0.01778561745881195
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,M1b,recovery,support,RMS,0.008550950503844279
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,M1b,recovery,support,IAE,0.11426363470182377
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,M1b,recovery,support,existing_quality_threshold,
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,M1b,recovery,support,quality_exceeded,
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,M1b,recovery,support,duration_above_threshold_seconds,
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,M1b,recovery,support,first_exceedance_relative_wall_seconds,
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,M1b,recovery,support,first_exceedance_value,
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,M1b,recovery,pairwise_side,peak,0.01501350973089094
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,M1b,recovery,pairwise_side,RMS,0.0065257604051588355
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,M1b,recovery,pairwise_side,IAE,0.08239247363556917
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,M1b,recovery,pairwise_side,existing_quality_threshold,
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,M1b,recovery,pairwise_side,quality_exceeded,
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,M1b,recovery,pairwise_side,duration_above_threshold_seconds,
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,M1b,recovery,pairwise_side,first_exceedance_relative_wall_seconds,
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,M1b,recovery,pairwise_side,first_exceedance_value,
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,M1b,recovery,progress,peak,0.00391480004558975
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,M1b,recovery,progress,RMS,0.001542434741838138
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,M1b,recovery,progress,IAE,0.02047269322391741
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,M1b,recovery,progress,existing_quality_threshold,
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,M1b,recovery,progress,quality_exceeded,
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,M1b,recovery,progress,duration_above_threshold_seconds,
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,M1b,recovery,progress,first_exceedance_relative_wall_seconds,
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,M1b,recovery,progress,first_exceedance_value,
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,M1b,recovery,agv1_lateral,peak,0.0022083337328383467
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,M1b,recovery,agv1_lateral,RMS,0.0015358810575774714
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,M1b,recovery,agv1_lateral,IAE,0.022731649688864115
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,M1b,recovery,agv1_lateral,existing_quality_threshold,
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,M1b,recovery,agv1_lateral,quality_exceeded,
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,M1b,recovery,agv1_lateral,duration_above_threshold_seconds,
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,M1b,recovery,agv1_lateral,first_exceedance_relative_wall_seconds,
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,M1b,recovery,agv1_lateral,first_exceedance_value,
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,M1b,recovery,agv1_heading,peak,0.0010260135808830562
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,M1b,recovery,agv1_heading,RMS,0.0004663285671487062
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,M1b,recovery,agv1_heading,IAE,0.006133911971588186
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,M1b,recovery,agv1_heading,existing_quality_threshold,
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,M1b,recovery,agv1_heading,quality_exceeded,
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,M1b,recovery,agv1_heading,duration_above_threshold_seconds,
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,M1b,recovery,agv1_heading,first_exceedance_relative_wall_seconds,
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,M1b,recovery,agv1_heading,first_exceedance_value,
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,M1b,recovery,agv1_longitudinal,peak,0.0014745133089724607
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,M1b,recovery,agv1_longitudinal,RMS,0.0006428108252392895
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,M1b,recovery,agv1_longitudinal,IAE,0.008908533629265377
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,M1b,recovery,agv1_longitudinal,existing_quality_threshold,
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,M1b,recovery,agv1_longitudinal,quality_exceeded,
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,M1b,recovery,agv1_longitudinal,duration_above_threshold_seconds,
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,M1b,recovery,agv1_longitudinal,first_exceedance_relative_wall_seconds,
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,M1b,recovery,agv1_longitudinal,first_exceedance_value,
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,M1b,recovery,agv1_progress,peak,0.001376900276832238
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,M1b,recovery,agv1_progress,RMS,0.000576704250982785
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,M1b,recovery,agv1_progress,IAE,0.00792409387456741
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,M1b,recovery,agv1_progress,existing_quality_threshold,
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,M1b,recovery,agv1_progress,quality_exceeded,
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,M1b,recovery,agv1_progress,duration_above_threshold_seconds,
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,M1b,recovery,agv1_progress,first_exceedance_relative_wall_seconds,
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,M1b,recovery,agv1_progress,first_exceedance_value,
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,M1b,recovery,agv2_lateral,peak,0.01912477750552961
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,M1b,recovery,agv2_lateral,RMS,0.009555463871113331
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,M1b,recovery,agv2_lateral,IAE,0.1269791395243162
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,M1b,recovery,agv2_lateral,existing_quality_threshold,
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,M1b,recovery,agv2_lateral,quality_exceeded,
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,M1b,recovery,agv2_lateral,duration_above_threshold_seconds,
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,M1b,recovery,agv2_lateral,first_exceedance_relative_wall_seconds,
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,M1b,recovery,agv2_lateral,first_exceedance_value,
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,M1b,recovery,agv2_heading,peak,0.018243998248944404
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,M1b,recovery,agv2_heading,RMS,0.009114078136683048
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,M1b,recovery,agv2_heading,IAE,0.11452058370652954
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,M1b,recovery,agv2_heading,existing_quality_threshold,
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,M1b,recovery,agv2_heading,quality_exceeded,
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,M1b,recovery,agv2_heading,duration_above_threshold_seconds,
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,M1b,recovery,agv2_heading,first_exceedance_relative_wall_seconds,
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,M1b,recovery,agv2_heading,first_exceedance_value,
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,M1b,recovery,agv2_longitudinal,peak,0.0032922070142215815
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,M1b,recovery,agv2_longitudinal,RMS,0.001058986461154583
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,M1b,recovery,agv2_longitudinal,IAE,0.01336586642787289
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,M1b,recovery,agv2_longitudinal,existing_quality_threshold,
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,M1b,recovery,agv2_longitudinal,quality_exceeded,
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,M1b,recovery,agv2_longitudinal,duration_above_threshold_seconds,
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,M1b,recovery,agv2_longitudinal,first_exceedance_relative_wall_seconds,
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,M1b,recovery,agv2_longitudinal,first_exceedance_value,
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,M1b,recovery,agv2_progress,peak,0.00391480004558975
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,M1b,recovery,agv2_progress,RMS,0.001542434741838138
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,M1b,recovery,agv2_progress,IAE,0.02047269322391741
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,M1b,recovery,agv2_progress,existing_quality_threshold,
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,M1b,recovery,agv2_progress,quality_exceeded,
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,M1b,recovery,agv2_progress,duration_above_threshold_seconds,
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,M1b,recovery,agv2_progress,first_exceedance_relative_wall_seconds,
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,M1b,recovery,agv2_progress,first_exceedance_value,
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,M1b,recovery,agv3_lateral,peak,0.0024706794664633184
