topic,bag_stamp,header_stamp,experiment_id,method_id,path_progress_actual_1,path_progress_actual_2,path_progress_actual_3,path_velocity_actual_1,path_velocity_actual_2,path_velocity_actual_3,common_velocity_lower_bound,common_velocity_upper_bound,common_velocity_reference,channel_input_raw_1,channel_input_raw_2,channel_input_raw_3,channel_input_limited_1,channel_input_limited_2,channel_input_limited_3
/multi_agv/controller_state,1788412775.2964928,1788412775.295921,exp2a_m1_r1_unloaded_serial,M1_R1,0.008242185895520894,0.0,0.0,-0.0007177046118491555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/multi_agv/controller_state,1788412775.3067832,1788412775.305948,exp2a_m1_r1_unloaded_serial,M1_R1,0.008242185895520825,0.0,0.0,-0.0005741636894810479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/multi_agv/controller_state,1788412775.3169167,1788412775.3159683,exp2a_m1_r1_unloaded_serial,M1_R1,0.008242185895520823,0.0,0.0,-0.0004593309515848675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/multi_agv/controller_state,1788412775.3264842,1788412775.3259082,exp2a_m1_r1_unloaded_serial,M1_R1,0.008242185895520823,0.0,0.0,-0.00036746476126789406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/multi_agv/controller_state,1788412775.3364813,1788412775.3359075,exp2a_m1_r1_unloaded_serial,M1_R1,0.008316590173024533,0.0,0.0,0.0009454259500790672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/multi_agv/controller_state,1788412775.3473728,1788412775.3459134,exp2a_m1_r1_unloaded_serial,M1_R1,2.7362116705530182e-05,0.0,0.0,0.0007563407600612615,0.0,0.0,-0.04511005389502048,0.4965526482113063,4.933877393684041e-07,-4.25532940736512e-06,0.0001497063867091484,0.0001497063867091484,-4.25532940736512e-06,0.0001497063867091484,0.0001497063867091484
/multi_agv/controller_state,1788412775.356722,1788412775.3559134,exp2a_m1_r1_unloaded_serial,M1_R1,2.7362116705552733e-05,0.0,0.0,0.0006050726080493808,0.0,0.0,-0.04511005389502048,0.4965526482113063,3.8843873209899005e-06,0.0004423300790523407,0.0005964511662191525,0.0005964511662191525,0.0004423300790523407,0.0005964511662191525,0.0005964511662191525
/multi_agv/controller_state,1788412775.366586,1788412775.3659081,exp2a_m1_r1_unloaded_serial,M1_R1,2.4354461418097176e-05,0.0,0.0,0.0004105546888995426,0.0,0.0,-0.04511005389502048,0.4965526482113063,1.2900888766675695e-05,0.0011989706888860788,0.001336434841362006,0.001336434841362006,0.0011989706888860788,0.001336434841362006,0.001336434841362006
/multi_agv/controller_state,1788412775.3766289,1788412775.3759086,exp2a_m1_r1_unloaded_serial,M1_R1,2.4354461418059012e-05,0.0,0.0,0.0003284437511189803,0.0,0.0,-0.04511005389502048,0.4965526482113063,3.01127151227948e-05,0.002228814773856286,0.0023666979293309534,0.0023666979293309534,0.002228814773856286,0.0023666979293309534,0.0023666979293309534
/multi_agv/controller_state,1788412775.3865652,1788412775.3859084,exp2a_m1_r1_unloaded_serial,M1_R1,2.4354461418059012e-05,0.0,0.0,0.00026275500089518425,0.0,0.0,-0.040251800993605875,0.483246241951308,5.79091500226384e-05,0.003544457666233063,0.0036828268845901153,0.0036828268845901153,0.003544457666233063,0.0036828268845901153,0.0036828268845901153
/multi_agv/controller_state,1788412775.3965616,1788412775.3959072,exp2a_m1_r1_unloaded_serial,M1_R1,-3.0460597913676418e-05,0.0,0.0,-0.0007030836079886082,0.0,0.0,-0.040251800993605875,0.483246241951308,9.851261571485384e-05,0.00545826076969504,0.005280204186390034,0.005280204186390034,0.00545826076969504,0.005280204186390034,0.005280204186390034
/multi_agv/controller_state,1788412775.4065812,1788412775.4059107,exp2a_m1_r1_unloaded_serial,M1_R1,-3.046059791364346e-05,0.0,0.0,-0.000562466886390064,0.0,0.0,-0.040251800993605875,0.483246241951308,0.00015401534732734177,0.007334663051622526,0.007154940615830312,0.007154940615830312,0.007334663051622526,0.007154940615830312,0.007154940615830312
/multi_agv/controller_state,1788412775.4166512,1788412775.415913,exp2a_m1_r1_unloaded_serial,M1_R1,-3.046059791364346e-05,0.0,0.0,-0.0004499735091120512,0.0,0.0,-0.040251800993605875,0.483246241951308,0.0002263076962824761,0.009482308441248727,0.009301151584270351,0.009301151584270351,0.009482308441248727,0.009301151584270351,0.009301151584270351
/multi_agv/controller_state,1788412775.4268532,1788412775.4259458,exp2a_m1_r1_unloaded_serial,M1_R1,-1.5947230599822754e-05,0.0,0.0,2.9465762304653432e-06,0.0,0.0,-0.03548488151972866,0.4702433908090055,0.00031744795670568624,0.011810383627223857,0.011721068517392297,0.011721068517392297,0.011810383627223857,0.011721068517392297,0.011721068517392297
/multi_agv/controller_state,1788412775.436642,1788412775.4359486,exp2a_m1_r1_unloaded_serial,M1_R1,-1.5947230599838366e-05,0.0,0.0,1.8858087872898776e-06,0.0,0.0,-0.03548488151972866,0.4702433908090055,0.00042849844129505386,0.014483632794325709,0.014394368450824823,0.014394368450824823,0.014483632794325709,0.014394368450824823,0.014394368450824823
/multi_agv/controller_state,1788412775.4467664,1788412775.4459088,exp2a_m1_r1_unloaded_serial,M1_R1,-1.5947230599838366e-05,0.0,0.0,1.8858087872898776e-06,0.0,0.0,-0.03548488151972866,0.4702433908090055,0.0005605418040665779,0.017397812602565725,0.01730864398879867,0.01730864398879867,0.017397812602565725,0.01730864398879867,0.01730864398879867
/multi_agv/controller_state,1788412775.4567263,1788412775.456079,exp2a_m1_r1_unloaded_serial,M1_R1,2.899307840346574e-05,0.0,0.0,0.0007486974440084436,0.0,0.0,-0.03548488151972866,0.4702433908090055,0.0007188156204815636,0.020321316676185593,0.02053763891210492,0.02053763891210492,0.020321316676185593,0.02053763891210492,0.02053763891210492
/multi_agv/controller_state,1788412775.4670496,1788412775.4659214,exp2a_m1_r1_unloaded_serial,M1_R1,2.899307840348135e-05,0.0,0.0,0.0005989579552071469,0.0,0.0,-0.030911509558800808,0.4578196751185378,0.0008956976732988748,0.023683338495122185,0.023899292284596144,0.023899292284596144,0.023683338495122185,0.023899292284596144,0.023899292284596144
/multi_agv/controller_state,1788412775.4766533,1788412775.4759429,exp2a_m1_r1_unloaded_serial,M1_R1,2.899307840348135e-05,0.0,0.0,0.00038333309133257407,0.0,0.0,-0.030911509558800808,0.4578196751185378,0.0011007831342169292,0.02735027086208946,0.027554479696597085,0.027554479696597085,0.02735027086208946,0.027554479696597085,0.027554479696597085
/multi_agv/controller_state,1788412775.4864526,1788412775.4859085,exp2a_m1_r1_unloaded_serial,M1_R1,2.899307840348135e-05,0.0,0.0,0.00038333309133257407,0.0,0.0,-0.030911509558800808,0.4578196751185378,0.0013306216112987886,0.031201544914049913,0.03141438500994734,0.03141438500994734,0.031201544914049913,0.03141438500994734,0.03141438500994734
/multi_agv/controller_state,1788412775.496976,1788412775.4960072,exp2a_m1_r1_unloaded_serial,M1_R1,2.6672680420596756e-05,0.0,0.0,0.00026807548378710933,0.0,0.0,-0.030911509558800808,0.4578196751185378,0.0015906301140055582,0.03535550981024266,0.035546771187503316,0.035546771187503316,0.03535550981024266,0.035546771187503316,0.035546771187503316
/multi_agv/controller_state,1788412775.5065434,1788412775.5059054,exp2a_m1_r1_unloaded_serial,M1_R1,2.6672680420534306e-05,0.0,0.0,0.00021446038702812597,0.0,0.0,-0.026411459948805713,0.4456443287790864,0.001872657561332232,0.039618144095105265,0.039806664947669726,0.039806664947669726,0.039618144095105265,0.039806664947669726,0.039806664947669726
/multi_agv/controller_state,1788412775.5165,1788412775.5159078,exp2a_m1_r1_unloaded_serial,M1_R1,2.6672680420558592e-05,0.0,0.0,0.00017156830962290238,0.0,0.0,-0.026411459948805713,0.4456443287790864,0.002185413436675529,0.04412561361202237,0.044311191019764946,0.044311191019764946,0.04412561361202237,0.044311191019764946,0.044311191019764946
/multi_agv/controller_state,1788412775.5264783,1788412775.5259635,exp2a_m1_r1_unloaded_serial,M1_R1,2.9332558724629032e-05,0.0,0.0,0.0002042536460484757,0.0,0.0,-0.026411459948805713,0.4456443287790864,0.0025283976500270824,0.04882048055935852,0.049034680729958875,0.049034680729958875,0.04882048055935852,0.049034680729958875,0.049034680729958875
/multi_agv/controller_state,1788412775.5363352,1788412775.5359056,exp2a_m1_r1_unloaded_serial,M1_R1,4.659194442865021e-05,0.0,0.0,0.00045270120439790145,0.0,0.0,-0.026411459948805713,0.4456443287790864,0.0028959723871798313,0.05349958371006849,0.05388837889657664,0.05388837889657664,0.05349958371006849,0.05388837889657664,0.05388837889657664
/multi_agv/controller_state,1788412775.54647,1788412775.545905,exp2a_m1_r1_unloaded_serial,M1_R1,4.931791492248164e-05,0.0,0.0,0.0004302421171812909,0.0,0.0,-0.021964012516668865,0.43365998052904337,0.0032944449825680743,0.058533073169155986,0.05894690033374285,0.05894690033374285,0.058533073169155986,0.05894690033374285,0.05894690033374285
/multi_agv/controller_state,1788412775.5566902,1788412775.5560684,exp2a_m1_r1_unloaded_serial,M1_R1,0.0007119410788435278,0.0,0.0,0.009362937918494409,0.0,0.0,-0.021964012516668865,0.43365998052904337,0.00372892326588218,0.05683632299095038,0.06425677859508766,0.06425677859508766,0.05683632299095038,0.06425677859508766,0.06425677859508766
/multi_agv/controller_state,1788412775.5666075,1788412775.565965,exp2a_m1_r1_unloaded_serial,M1_R1,0.0007119410788435278,0.0,0.0,0.009362937918494409,0.0,0.0,-0.021964012516668865,0.43365998052904337,0.004180629495444049,0.061750958306799615,0.06958258556361352,0.06958258556361352,0.061750958306799615,0.06958258556361352,0.06958258556361352
/multi_agv/controller_state,1788412775.5767014,1788412775.575906,exp2a_m1_r1_unloaded_serial,M1_R1,0.0007196895755124354,0.0,0.0,0.007618150376369989,0.0,0.0,-0.021964012516668865,0.43365998052904337,0.004662655359556992,0.06758022582075426,0.07507723154465176,0.07507723154465176,0.06758022582075426,0.07507723154465176,0.07507723154465176
/multi_agv/controller_state,1788412775.586729,1788412775.5859065,exp2a_m1_r1_unloaded_serial,M1_R1,0.0007348927316388892,0.0,0.0,0.00648111376287907,0.0,0.0,-0.019999999999999997,0.42198387168129636,0.005176020741040786,0.0733745091650765,0.08074234176017671,0.08074234176017671,0.0733745091650765,0.08074234176017671,0.08074234176017671
/multi_agv/controller_state,1788412775.596783,1788412775.5959089,exp2a_m1_r1_unloaded_serial,M1_R1,0.0002551142532369582,0.0,0.0,-0.002770267082182246,0.0,0.0,-0.019999999999999997,0.42198387168129636,0.005717521139905394,0.08671226780699326,0.08653399307647852,0.08653399307647852,0.08671226780699326,0.08653399307647852,0.08653399307647852
/multi_agv/controller_state,1788412775.6069112,1788412775.605909,exp2a_m1_r1_unloaded_serial,M1_R1,0.0003130780957323158,0.0,0.0,-0.0007555192627558404,0.0,0.0,-0.019999999999999997,0.42198387168129636,0.006286602604193792,0.09120597425677006,0.09244048326439992,0.09244048326439992,0.09120597425677006,0.09244048326439992,0.09244048326439992
/multi_agv/controller_state,1788412775.6167903,1788412775.6159418,exp2a_m1_r1_unloaded_serial,M1_R1,0.00034322117851616485,0.0,0.0,-0.00010396315713643342,0.0,0.0,-0.019999999999999997,0.42198387168129636,0.0068847488364088116,0.09667819445778028,0.09847108441554192,0.09847108441554192,0.09667819445778028,0.09847108441554192,0.09847108441554192
/multi_agv/controller_state,1788412775.6266508,1788412775.6259377,exp2a_m1_r1_unloaded_serial,M1_R1,0.0003824270658773603,0.0,0.0,0.0008987744191008817,0.0,0.0,-0.019999999999999997,0.4106114137226745,0.007507700414846381,0.1018419695844845,0.10457813613301412,0.10457813613301412,0.1018419695844845,0.10457813613301412,0.10457813613301412
/multi_agv/controller_state,1788412775.6363535,1788412775.635906,exp2a_m1_r1_unloaded_serial,M1_R1,0.0003824270658773603,0.0,0.0,0.0008987744191008817,0.0,0.0,-0.019999999999999997,0.4106114137226745,0.008154507618195351,0.10796334430454585,0.11074875454945114,0.11074875454945114,0.10796334430454585,0.11074875454945114,0.11074875454945114
/multi_agv/controller_state,1788412775.6464167,1788412775.645907,exp2a_m1_r1_unloaded_serial,M1_R1,0.0003824270658773603,0.0,0.0,0.0008987744191008817,0.0,0.0,-0.019999999999999997,0.4106114137226745,0.008828575454395115,0.11417537939916406,0.11701154963903673,0.11701154963903673,0.11417537939916406,0.11701154963903673,0.11701154963903673
/multi_agv/controller_state,1788412775.6563969,1788412775.655907,exp2a_m1_r1_unloaded_serial,M1_R1,0.0003824270658773603,0.0,0.0,0.0008987744191008817,0.0,0.0,-0.019999999999999997,0.4106114137226745,0.009526985513763284,0.12044658666432057,0.1233346896390906,0.1233346896390906,0.12044658666432057,0.1233346896390906,0.1233346896390906
/multi_agv/controller_state,1788412775.6665175,1788412775.6659052,exp2a_m1_r1_unloaded_serial,M1_R1,0.0003824270658773603,0.0,0.0,0.0008987744191008817,0.0,0.0,-0.019999999999999997,0.39953009534279366,0.010248903182046595,0.1267658116812595,0.12970678254528506,0.12970678254528506,0.1267658116812595,0.12970678254528506,0.12970678254528506
/multi_agv/controller_state,1788412775.6767273,1788412775.675957,exp2a_m1_r1_unloaded_serial,M1_R1,0.001100910271698577,0.0,0.0,0.011066762544570324,0.0,0.0,-0.019999999999999997,0.39953009534279366,0.010997266680843207,0.11838451012736677,0.13614898884255744,0.13614898884255744,0.11838451012736677,0.13614898884255744,0.13614898884255744
/multi_agv/controller_state,1788412775.6868825,1788412775.6859438,exp2a_m1_r1_unloaded_serial,M1_R1,0.0012205447459457796,0.0,0.0,0.011886341546871099,0.0,0.0,-0.019999999999999997,0.39953009534279366,0.011762343471883731,0.12245870564374571,0.14257434251285311,0.14257434251285311,0.12245870564374571,0.14257434251285311,0.14257434251285311
/multi_agv/controller_state,1788412775.697036,1788412775.6960428,exp2a_m1_r1_unloaded_serial,M1_R1,0.0007267630345046076,0.0,0.0,0.0033164992834029865,0.0,0.0,-0.019999999999999997,0.39953009534279366,0.01255675233525028,0.1412308725768997,0.14908378333009134,0.14908378333009134,0.1412308725768997,0.14908378333009134,0.14908378333009134
/multi_agv/controller_state,1788412775.70681,1788412775.7059505,exp2a_m1_r1_unloaded_serial,M1_R1,0.0007267630345046076,0.0,0.0,0.0033164992834029865,0.0,0.0,-0.019999999999999997,0.38882923902528566,0.013355531988944284,0.1474027727165524,0.1554733315246382,0.1554733315246382,0.1474027727165524,0.1554733315246382,0.1554733315246382
/multi_agv/controller_state,1788412775.7167742,1788412775.7159388,exp2a_m1_r1_unloaded_serial,M1_R1,0.0009692650697282808,0.0,0.0,0.006658820205876838,0.0,0.0,-0.019999999999999997,0.38882923902528566,0.014178679720976377,0.14778895111791276,0.1618976379402482,0.1618976379402482,0.14778895111791276,0.1618976379402482,0.1618976379402482
/multi_agv/controller_state,1788412775.726779,1788412775.7259076,exp2a_m1_r1_unloaded_serial,M1_R1,0.002384066769618255,0.0,0.0,0.04112969533363759,0.0,0.0,-0.019999999999999997,0.38882923902528566,0.015017026794970611,0.09501825717509106,0.16828270014875585,0.16828270014875585,0.09501825717509106,0.16828270014875585,0.16828270014875585
/multi_agv/controller_state,1788412775.7365477,1788412775.7359285,exp2a_m1_r1_unloaded_serial,M1_R1,0.0025783321034898304,0.0,0.0,0.03613257228767005,0.0,0.0,-0.019999999999999997,0.38882923902528566,0.015875195232831627,0.10505523343398973,0.17465863539241003,0.17465863539241003,0.10505523343398973,0.17465863539241003,0.17465863539241003
/multi_agv/controller_state,1788412775.7466936,1788412775.745946,exp2a_m1_r1_unloaded_serial,M1_R1,0.0028012584134941565,0.0,0.0,0.03449577962811174,0.0,0.0,-0.019999999999999997,0.3782776965685025,0.01674853622643209,0.11008787471809323,0.18098929237219613,0.18098929237219613,0.11008787471809323,0.18098929237219613,0.18098929237219613
/multi_agv/controller_state,1788412775.7564747,1788412775.7559078,exp2a_m1_r1_unloaded_serial,M1_R1,0.003199372443746634,0.00014051669568988982,0.0,0.034226278959344464,0.002376059742380969,0.0,-0.019999999999999997,0.3782776965685025,0.01762934343044996,0.11194124040509398,0.18266749541004246,0.18721028810678922,0.11194124040509398,0.18266749541004246,0.18721028810678922
/multi_agv/controller_state,1788412775.7668486,1788412775.7659414,exp2a_m1_r1_unloaded_serial,M1_R1,0.0032575663277423818,0.00045978113551140145,0.0,0.02884373570069845,0.009728591507011254,0.0,-0.019999999999999997,0.3782776965685025,0.018528218585402875,0.12509271274664277,0.17445797074002242,0.19339391738490003,0.12509271274664277,0.17445797074002242,0.19339391738490003
/multi_agv/controller_state,1788412775.7769034,1788412775.7760637,exp2a_m1_r1_unloaded_serial,M1_R1,0.0033835774602466156,0.0007607215338741587,0.0,0.025167758297668392,0.012773721794492425,0.0,-0.019999999999999997,0.3782776965685025,0.019445399453213184,0.13544524007115566,0.17284967496017525,0.19953466196485684,0.13544524007115566,0.17284967496017525,0.19953466196485684
/multi_agv/controller_state,1788412775.7866998,1788412775.7859054,exp2a_m1_r1_unloaded_serial,M1_R1,0.0036506398282971347,0.0029346333259575876,0.0,0.026848269985536424,0.06479518456543587,0.0,-0.019999999999999997,0.3681750325984302,0.020346574100515394,0.13473043835999005,0.06091114707912329,0.20540785546576334,0.13473043835999005,0.06091114707912329,0.20540785546576334
/multi_agv/controller_state,1788412775.7967236,1788412775.7959056,exp2a_m1_r1_unloaded_serial,M1_R1,0.0039377435750435775,0.0032895407245025245,0.0,0.026259370671691706,0.05781609993349851,0.0,-0.019999999999999997,0.3681750325984302,0.021269039410875254,0.1383544122946369,0.07455528111381493,0.21124586084582575,0.1383544122946369,0.07455528111381493,0.21124586084582575
/multi_agv/controller_state,1788412775.8067074,1788412775.8059034,exp2a_m1_r1_unloaded_serial,M1_R1,0.004196651403028179,0.0037157323607734665,0.0,0.02748201219421506,0.056694031109310164,0.0,-0.019999999999999997,0.3681750325984302,0.02219724463135899,0.1381831751773464,0.0757181050746778,0.21695045192355564,0.1381831751773464,0.0757181050746778,0.21695045192355564
/multi_agv/controller_state,1788412775.816751,1788412775.816029,exp2a_m1_r1_unloaded_serial,M1_R1,0.0043803478869904305,0.0042359332144521426,0.0,0.025040035513424794,0.05405092072622974,0.0,-0.019999999999999997,0.3681750325984302,0.0231417500771361,0.14649831623647683,0.08006618585872216,0.22257609895578626,0.14649831623647683,0.08006618585872216,0.22257609895578626
/multi_agv/controller_state,1788412775.826461,1788412775.8259075,exp2a_m1_r1_unloaded_serial,M1_R1,0.0045636883198228815,0.004433770964921219,0.0,0.0246325998184029,0.048192056278719045,0.0,-0.019999999999999997,0.35828400737287985,0.024067285029577546,0.15026162566379803,0.09447964009284242,0.22793079305112374,0.15026162566379803,0.09447964009284242,0.22793079305112374
/multi_agv/controller_state,1788412775.8365817,1788412775.8359582,exp2a_m1_r1_unloaded_serial,M1_R1,0.00514159399386218,0.005048626560160377,0.0,0.02754325847807388,0.04308663150720633,0.0,-0.019999999999999997,0.35828400737287985,0.025009372667900966,0.1438229667122782,0.10561173388740208,0.23318595720546725,0.1438229667122782,0.10561173388740208,0.23318595720546725
/multi_agv/controller_state,1788412775.8464484,1788412775.8459094,exp2a_m1_r1_unloaded_serial,M1_R1,0.00514159399386218,0.005048626560160377,0.0,0.02754325847807388,0.04308663150720633,0.0,-0.019999999999999997,0.35828400737287985,0.02594229951853408,0.14719386258939843,0.10762251867007873,0.23821743928736575,0.14719386258939843,0.10762251867007873,0.23821743928736575
/multi_agv/controller_state,1788412775.8567612,1788412775.8559804,exp2a_m1_r1_unloaded_serial,M1_R1,0.006043836197326692,0.004833618754711404,0.0,0.0356450452549891,0.02893060412315665,0.0,-0.019999999999999997,0.35828400737287985,0.026884861047824685,0.12409029028225738,0.14862851521777654,0.2431148014567005,0.12409029028225738,0.14862851521777654,0.2431148014567005
/multi_agv/controller_state,1788412775.8664641,1788412775.8659098,exp2a_m1_r1_unloaded_serial,M1_R1,0.006043836197326692,0.004833618754711404,0.0,0.0356450452549891,0.02893060412315665,0.0,-0.019999999999999997,0.3485866726774985,0.027812400480091665,0.1265652680103288,0.1516737804076657,0.24776955311249554,0.1265652680103288,0.1516737804076657,0.24776955311249554
/multi_agv/controller_state,1788412775.8766048,1788412775.8759265,exp2a_m1_r1_unloaded_serial,M1_R1,0.006690052915656639,0.005612178456542928,0.0003674495052508708,0.03550551933431777,0.03333639817612431,0.009190464412604717,-0.019999999999999997,0.3485866726774985,0.028742282108440112,0.12583277582711375,0.1379966432893591,0.23000981305635804,0.12583277582711375,0.1379966432893591,0.23000981305635804
/multi_agv/controller_state,1788412775.8864875,1788412775.8859055,exp2a_m1_r1_unloaded_serial,M1_R1,0.006690052915656639,0.005612178456542928,0.0003674495052508708,0.03550551933431777,0.03333639817612431,0.009190464412604717,-0.019999999999999997,0.3485866726774985,0.029663018325341278,0.12810530785145502,0.14045473855552376,0.23400805377700515,0.12810530785145502,0.14045473855552376,0.23400805377700515
/multi_agv/controller_state,1788412775.8964725,1788412775.895905,exp2a_m1_r1_unloaded_serial,M1_R1,0.007339861794229565,0.005799344342156721,0.000814684118189443,0.0391773397490959,0.02978716526089577,0.014811713118658004,-0.019999999999999997,0.3485866726774985,0.03057808593563579,0.1155222800377599,0.15246594580215045,0.2215314438499187,0.1155222800377599,0.15246594580215045,0.2215314438499187
/multi_agv/controller_state,1788412775.9063969,1788412775.9059043,exp2a_m1_r1_unloaded_serial,M1_R1,0.007599339985441314,0.00622499672393048,0.0011221293808239712,0.03788035431842482,0.034464839657833216,0.019535371954315775,-0.019999999999999997,0.3390592670583137,0.031485636483207895,0.11995371172790563,0.13825944002423962,0.2105927270101372,0.11995371172790563,0.13825944002423962,0.2105927270101372
/multi_agv/controller_state,1788412775.916494,1788412775.9159446,exp2a_m1_r1_unloaded_serial,M1_R1,0.008018740342586561,0.006765853013344512,0.001761200821829114,0.03726561072902602,0.036682010668937275,0.026270955791411144,-0.019999999999999997,0.3390592670583137,0.03238511870422911,0.12142155386541527,0.13026112397179135,0.19066543852241857,0.12142155386541527,0.13026112397179135,0.19066543852241857
/multi_agv/controller_state,1788412775.9264197,1788412775.9259048,exp2a_m1_r1_unloaded_serial,M1_R1,0.008394288437922922,0.0067464709676475915,0.002773631366477841,0.039260159169285755,0.028869019399609588,0.04631126953628792,-0.019999999999999997,0.3390592670583137,0.03326595573269287,0.11443203570968856,0.15765159636990841,0.12276882387753232,0.11443203570968856,0.15765159636990841,0.12276882387753232
/multi_agv/controller_state,1788412775.9364436,1788412775.935905,exp2a_m1_r1_unloaded_serial,M1_R1,0.009027310199584785,0.007303795589782678,0.0038117758126925035,0.041927484336321624,0.03238980355912974,0.054362309479272654,-0.019999999999999997,0.3390592670583137,0.034137187908829476,0.1032481088973186,0.14523117713482733,0.08985377880141654,0.1032481088973186,0.14523117713482733,0.08985377880141654
/multi_agv/controller_state,1788412775.9464452,1788412775.9459205,exp2a_m1_r1_unloaded_serial,M1_R1,0.009399523668088624,0.007831025635820993,0.0042734196998915385,0.04288978963539182,0.03911361647208329,0.055028686132057684,-0.019999999999999997,0.329749342396074,0.03499664469147931,0.09893125941729972,0.12094908875408213,0.08494288797291658,0.09893125941729972,0.12094908875408213,0.08494288797291658
/multi_agv/controller_state,1788412775.9564905,1788412775.955983,exp2a_m1_r1_unloaded_serial,M1_R1,0.01016640392469516,0.009168356227521856,0.005287082977795077,0.0425331206704317,0.04793457268567869,0.05732769289229136,-0.019999999999999997,0.329749342396074,0.035842920441574354,0.09694333541066334,0.08291068165675165,0.07062159603266652,0.09694333541066334,0.08291068165675165,0.07062159603266652
/multi_agv/controller_state,1788412775.9664388,1788412775.9659102,exp2a_m1_r1_unloaded_serial,M1_R1,0.01016640392469516,0.009168356227521856,0.005287082977795077,0.0425331206704317,0.04793457268567869,0.05732769289229136,-0.019999999999999997,0.329749342396074,0.036661186762455666,0.09782080380724828,0.08338269621910555,0.07038514502301912,0.09782080380724828,0.08338269621910555,0.07038514502301912
/multi_agv/controller_state,1788412775.9765997,1788412775.9759727,exp2a_m1_r1_unloaded_serial,M1_R1,0.01086347791051529,0.009708940481751171,0.00648401940787593,0.04559283962923765,0.04735411177257883,0.06579748869192084,-0.019999999999999997,0.329749342396074,0.03747201685842451,0.08319019754951108,0.08295460170308541,0.0303401862987848,0.08319019754951108,0.08295460170308541,0.0303401862987848
/multi_agv/controller_state,1788412775.9869187,1788412775.985994,exp2a_m1_r1_unloaded_serial,M1_R1,0.011268289757085612,0.011065133489392047,0.006582841928535003,0.0466517214865064,0.071712935002054,0.05510571752568226,-0.019999999999999997,0.32065702593666934,0.03826168749492111,0.07732974811965197,-0.020110380473331656,0.07091670694891825,0.07732974811965197,-0.020110380473331656,0.07091670694891825
