stamp,common_velocity_reference,public_reference_velocity,common_boundary_lower,common_boundary_upper,evaluation_active,mapped_path_capability_available,agv1_risk_inner_upper,agv1_mapped_path_velocity_lower,agv1_mapped_path_velocity_upper,agv2_risk_inner_upper,agv2_mapped_path_velocity_lower,agv2_mapped_path_velocity_upper,agv3_risk_inner_upper,agv3_mapped_path_velocity_lower,agv3_mapped_path_velocity_upper,agv1_boundary_lower,agv1_boundary_upper,agv1_robust_margin,agv1_risk_factor,agv1_risk_signal,agv1_z,agv1_upsilon,agv1_phi,agv1_zeta_z,agv1_zeta_v,agv1_zeta_phi,agv2_boundary_lower,agv2_boundary_upper,agv2_robust_margin,agv2_risk_factor,agv2_risk_signal,agv2_z,agv2_upsilon,agv2_phi,agv2_zeta_z,agv2_zeta_v,agv2_zeta_phi,agv3_boundary_lower,agv3_boundary_upper,agv3_robust_margin,agv3_risk_factor,agv3_risk_signal,agv3_z,agv3_upsilon,agv3_phi,agv3_zeta_z,agv3_zeta_v,agv3_zeta_phi
1789530280.4630032,nan,nan,nan,nan,True,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1789530280.472945,0.10000188910609041,0.10000188910609041,-0.009999999999999998,0.107,True,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1789530280.4829857,0.10000107413123428,0.10000107413123428,-0.009999999999999998,0.107,True,True,0.107,-0.15999999999999895,0.15999999999999895,0.107,-0.15999999999999895,0.15999999999999895,0.107,-0.15999999999999895,0.15999999999999895,-0.015,0.112,1.0,0.0,0.0,0.019991552454008108,0.10000041845992703,0.0,2.0327352240404044e-05,6.118692857690066e-06,0.0,-0.015,0.112,1.0,0.0,0.0,0.019989629595084456,0.10000180798227938,0.0,-4.475340048250287e-06,-4.109379820843584e-06,0.0,-0.015,0.112,1.0,0.0,0.0,0.019990894420308457,0.10000099595149645,0.0,1.13529726655166e-05,2.382652595559615e-06,0.0
1789530280.4929066,0.10000107413123428,0.10000107413123428,-0.009999999999999998,0.107,True,True,0.107,-0.15999999999999895,0.15999999999999895,0.107,-0.15999999999999895,0.15999999999999895,0.107,-0.15999999999999895,0.15999999999999895,-0.015,0.112,1.0,0.0,0.0,0.019991552454008108,0.10000041845992703,0.0,2.0327352240404044e-05,6.118692857690066e-06,0.0,-0.015,0.112,1.0,0.0,0.0,0.019989629595084456,0.10000180798227938,0.0,-4.475340048250287e-06,-4.109379820843584e-06,0.0,-0.015,0.112,1.0,0.0,0.0,0.019990894420308457,0.10000099595149645,0.0,1.13529726655166e-05,2.382652595559615e-06,0.0
1789530280.5030377,0.10000107413123428,0.10000107413123428,-0.009999999999999998,0.107,True,True,0.107,-0.15999999999999895,0.15999999999999895,0.107,-0.15999999999999895,0.15999999999999895,0.107,-0.15999999999999895,0.15999999999999895,-0.015,0.112,1.0,0.0,0.0,0.019991552454008108,0.10000041845992703,0.0,2.0327352240404044e-05,6.118692857690066e-06,0.0,-0.015,0.112,1.0,0.0,0.0,0.019989629595084456,0.10000180798227938,0.0,-4.475340048250287e-06,-4.109379820843584e-06,0.0,-0.015,0.112,1.0,0.0,0.0,0.019990894420308457,0.10000099595149645,0.0,1.13529726655166e-05,2.382652595559615e-06,0.0
1789530280.5129187,0.10000107413123428,0.10000107413123428,-0.009999999999999998,0.107,True,True,0.107,-0.15999999999999895,0.15999999999999895,0.107,-0.15999999999999895,0.15999999999999895,0.107,-0.15999999999999895,0.15999999999999895,-0.015,0.112,1.0,0.0,0.0,0.019991552454008108,0.10000041845992703,0.0,2.0327352240404044e-05,6.118692857690066e-06,0.0,-0.015,0.112,1.0,0.0,0.0,0.019989629595084456,0.10000180798227938,0.0,-4.475340048250287e-06,-4.109379820843584e-06,0.0,-0.015,0.112,1.0,0.0,0.0,0.019990894420308457,0.10000099595149645,0.0,1.13529726655166e-05,2.382652595559615e-06,0.0
1789530280.523018,0.10000139892136699,0.10000139892136699,-0.009999999999999998,0.107,True,True,0.107,-0.15999999999999895,0.15999999999999895,0.107,-0.16000000000000322,0.16000000000000322,0.107,-0.16000000000000322,0.16000000000000322,-0.015,0.112,1.0,0.0,0.0,0.02398589998826897,0.1000014270511082,0.0,-1.3165260108517758e-05,-1.433055680846729e-06,0.0,-0.015,0.112,1.0,0.0,0.0,0.023983673983731163,0.10000138057818635,0.0,-3.1876841476534412e-06,2.2015531352809203e-06,0.0,-0.015,0.112,1.0,0.0,0.0,0.02398514544931684,0.10000138913480638,0.0,-9.838778535222607e-06,2.973309452813937e-07,0.0
1789530280.532908,0.10000139892136699,0.10000139892136699,-0.009999999999999998,0.107,True,True,0.107,-0.1600000000000075,0.1600000000000075,0.107,-0.15999999999999895,0.15999999999999895,0.107,-0.15999999999999895,0.15999999999999895,-0.015,0.112,1.0,0.0,0.0,0.02398589998826897,0.1000014270511082,0.0,-1.3165260108517758e-05,-1.433055680846729e-06,0.0,-0.015,0.112,1.0,0.0,0.0,0.023983673983731163,0.10000138057818635,0.0,-3.1876841476534412e-06,2.2015531352809203e-06,0.0,-0.015,0.112,1.0,0.0,0.0,0.02398514544931684,0.10000138913480638,0.0,-9.838778535222607e-06,2.973309452813937e-07,0.0
1789530280.5429583,0.10000139892136699,0.10000139892136699,-0.009999999999999998,0.107,True,True,0.107,-0.15999999999999895,0.15999999999999895,0.107,-0.15999999999999895,0.15999999999999895,0.107,-0.15999999999999895,0.15999999999999895,-0.015,0.112,1.0,0.0,0.0,0.02398589998826897,0.1000014270511082,0.0,-1.3165260108517758e-05,-1.433055680846729e-06,0.0,-0.015,0.112,1.0,0.0,0.0,0.023983673983731163,0.10000138057818635,0.0,-3.1876841476534412e-06,2.2015531352809203e-06,0.0,-0.015,0.112,1.0,0.0,0.0,0.02398514544931684,0.10000138913480638,0.0,-9.838778535222607e-06,2.973309452813937e-07,0.0
1789530280.5529084,0.10000139892136699,0.10000139892136699,-0.009999999999999998,0.107,True,True,0.107,-0.15999999999999895,0.15999999999999895,0.107,-0.15999999999999895,0.15999999999999895,0.107,-0.15999999999999895,0.15999999999999895,-0.015,0.112,1.0,0.0,0.0,0.02398589998826897,0.1000014270511082,0.0,-1.3165260108517758e-05,-1.433055680846729e-06,0.0,-0.015,0.112,1.0,0.0,0.0,0.023983673983731163,0.10000138057818635,0.0,-3.1876841476534412e-06,2.2015531352809203e-06,0.0,-0.015,0.112,1.0,0.0,0.0,0.02398514544931684,0.10000138913480638,0.0,-9.838778535222607e-06,2.973309452813937e-07,0.0
