stamp,localization_valid,load_s_actual,load_s_dot_actual,load_pose_x,load_pose_y,load_pose_yaw,equivalent_load_pose_x,equivalent_load_pose_y,equivalent_load_pose_yaw,measured_load_source_frame,measured_load_alignment_status,measured_load_pose_x,measured_load_pose_y,measured_load_pose_yaw,measured_load_pose_valid,load_x_reference,load_y_reference,load_yaw_reference,load_s_reference,load_velocity_reference,evaluation_active,agv1_robot_pose_x,agv1_robot_pose_y,agv1_robot_pose_yaw,agv1_support_pose_x,agv1_support_pose_y,agv1_support_pose_yaw,agv1_s_actual,agv1_s_initial_offset,agv1_s_tracking_actual,agv1_s_origin_aligned_actual,agv1_s_dot_actual,agv1_s_execute_reference,agv1_s_dot_execute_reference,agv1_support_reference_x,agv1_support_reference_y,agv1_support_reference_yaw,agv2_robot_pose_x,agv2_robot_pose_y,agv2_robot_pose_yaw,agv2_support_pose_x,agv2_support_pose_y,agv2_support_pose_yaw,agv2_s_actual,agv2_s_initial_offset,agv2_s_tracking_actual,agv2_s_origin_aligned_actual,agv2_s_dot_actual,agv2_s_execute_reference,agv2_s_dot_execute_reference,agv2_support_reference_x,agv2_support_reference_y,agv2_support_reference_yaw,agv3_robot_pose_x,agv3_robot_pose_y,agv3_robot_pose_yaw,agv3_support_pose_x,agv3_support_pose_y,agv3_support_pose_yaw,agv3_s_actual,agv3_s_initial_offset,agv3_s_tracking_actual,agv3_s_origin_aligned_actual,agv3_s_dot_actual,agv3_s_execute_reference,agv3_s_dot_execute_reference,agv3_support_reference_x,agv3_support_reference_y,agv3_support_reference_yaw
1789645859.8410954,True,6.397167422702207e-05,0.0,6.397167422702207e-05,7.202375682864119e-05,4.953629441296868e-05,nan,nan,nan,,missing_or_inconsistent_frame,nan,nan,nan,False,nan,nan,nan,nan,nan,True,0.1924036849980153,-0.00014993573122756843,-0.044196574127398414,0.17459109616440435,0.0006378326641261262,-0.044196574127398414,0.0013860154075166567,nan,nan,nan,0.0,nan,nan,nan,nan,nan,-0.1856560870732351,0.16807948174621584,-0.05485889007339151,-0.08672514020835938,0.16264678882105113,-0.05485889007339151,-0.00012259982991546375,nan,nan,nan,0.0,nan,nan,nan,nan,nan,-0.18657561810299572,-0.15712511405709828,-0.06002226854413495,-0.08767404093336402,-0.16306855021469133,-0.06002226854413495,-0.0010715005549201094,nan,nan,nan,0.0,nan,nan,nan,nan,nan
1789645859.8510938,True,6.388246197522782e-05,0.0,6.388246197522782e-05,0.00010322072505638176,-5.187381240021217e-05,6.388246197522782e-05,0.00010322072505638176,-5.187381240021217e-05,,missing_or_inconsistent_frame,nan,nan,nan,False,0.0,0.0,0.0,0.0,0.0,True,0.1924036849980153,-0.00014993573122756843,-0.044196574127398414,0.17459109616440435,0.0006378326641261262,-0.044196574127398414,0.0013860154075166463,nan,0.0013860154075166567,nan,0.0,0.0,0.0,0.1732050807568877,0.0,0.0,-0.18565142052064643,0.16808739549343155,-0.05485459965196138,-0.08672045034813909,0.16265512702377136,-0.05485459965196138,-0.00011790996969518464,nan,-0.00012259982991546375,nan,0.0,0.0,0.0,-0.0866025403784439,0.15,0.0,-0.1865828592171631,-0.15707798452689492,-0.059636807237494885,-0.08767899843033969,-0.16298329751272833,-0.05963680723749489,-0.0010764580518957852,nan,-0.0010715005549201094,nan,0.0,0.0,0.0,-0.0866025403784439,-0.15,0.0
1789645859.8611703,True,6.388246197522782e-05,0.0,6.388246197522782e-05,0.00010322072505638176,-5.187381240021217e-05,6.388246197522782e-05,0.00010322072505638176,-5.187381240021217e-05,,missing_or_inconsistent_frame,nan,nan,nan,False,0.0,0.0,0.0,0.0,0.0,True,0.1924036849980153,-0.00014993573122756843,-0.044196574127398414,0.17459109616440435,0.0006378326641261262,-0.044196574127398414,0.0013860154075166463,nan,0.0013860154075166463,nan,0.0,0.0,0.0,0.1732050807568877,0.0,0.0,-0.18565142052064643,0.16808739549343155,-0.05485459965196138,-0.08672045034813909,0.16265512702377136,-0.05485459965196138,-0.0001179099696951777,nan,-0.00011790996969518464,nan,0.0,0.0,0.0,-0.0866025403784439,0.15,0.0,-0.1865828592171631,-0.15707798452689492,-0.059636807237494885,-0.08767899843033969,-0.16298329751272833,-0.05963680723749489,-0.0010764580518957817,nan,-0.0010764580518957852,nan,0.0,0.0,0.0,-0.0866025403784439,-0.15,0.0
1789645859.8711278,True,6.388246197522782e-05,0.0,6.388246197522782e-05,0.00010322072505638176,-5.187381240021217e-05,6.388246197522782e-05,0.00010322072505638176,-5.187381240021217e-05,,missing_or_inconsistent_frame,nan,nan,nan,False,0.0,0.0,0.0,0.0,0.0,True,0.1924036849980153,-0.00014993573122756843,-0.044196574127398414,0.17459109616440435,0.0006378326641261262,-0.044196574127398414,0.0013860154075166463,nan,0.0013860154075166463,nan,0.0,0.0,0.0,0.1732050807568877,0.0,0.0,-0.18565142052064643,0.16808739549343155,-0.05485459965196138,-0.08672045034813909,0.16265512702377136,-0.05485459965196138,-0.0001179099696951777,nan,-0.0001179099696951777,nan,0.0,0.0,0.0,-0.0866025403784439,0.15,0.0,-0.1865828592171631,-0.15707798452689492,-0.059636807237494885,-0.08767899843033969,-0.16298329751272833,-0.05963680723749489,-0.0010764580518957817,nan,-0.0010764580518957817,nan,0.0,0.0,0.0,-0.0866025403784439,-0.15,0.0
1789645859.881217,True,5.798652541622502e-05,0.0,5.7986525416225024e-05,9.678750482981317e-05,-0.0001764825111323585,5.7986525416225024e-05,9.678750482981317e-05,-0.0001764825111323585,,missing_or_inconsistent_frame,nan,nan,nan,False,0.0,0.0,0.0,0.0,0.0,True,0.19241946917173047,-0.00020142447415349984,-0.0439742048889078,0.1746067056030619,0.0005823829299415455,-0.0439742048889078,0.0014016248461742077,nan,0.0013860154075166463,nan,0.0,0.0,0.0,0.1732050807568877,0.0,0.0,-0.18566788909624288,0.16802415262212872,-0.05550048600918123,-0.08674044818706036,0.1625279871260578,-0.05550048600918123,-0.0001379078086164512,nan,-0.0001179099696951777,nan,0.0,0.0,0.0,-0.0866025403784439,0.15,0.0,-0.18660154914242277,-0.15700567982927072,-0.05871689585025752,-0.08769229783975298,-0.16282000754150988,-0.05871689585025752,-0.001089757461309071,nan,-0.0010764580518957817,nan,0.0,0.0,0.0,-0.0866025403784439,-0.15,0.0
1789645859.8911383,True,5.7986525416225024e-05,0.0,5.7986525416225024e-05,9.678750482981317e-05,-0.0001764825111323585,5.7986525416225024e-05,9.678750482981317e-05,-0.0001764825111323585,,missing_or_inconsistent_frame,nan,nan,nan,False,0.0,0.0,0.0,0.0,0.0,True,0.19241946917173047,-0.00020142447415349984,-0.0439742048889078,0.1746067056030619,0.0005823829299415455,-0.0439742048889078,0.0014016248461742147,nan,0.0014016248461742077,nan,0.0,0.0,0.0,0.1732050807568877,0.0,0.0,-0.18566788909624288,0.16802415262212872,-0.05550048600918123,-0.08674044818706036,0.1625279871260578,-0.05550048600918123,-0.0001379078086164512,nan,-0.0001379078086164512,nan,0.0,0.0,0.0,-0.0866025403784439,0.15,0.0,-0.18660154914242277,-0.15700567982927072,-0.05871689585025752,-0.08769229783975298,-0.16282000754150988,-0.05871689585025752,-0.001089757461309064,nan,-0.001089757461309071,nan,0.0,0.0,0.0,-0.0866025403784439,-0.15,0.0
1789645859.901159,True,5.7986525416225024e-05,0.0,5.7986525416225024e-05,9.678750482981317e-05,-0.0001764825111323585,5.7986525416225024e-05,9.678750482981317e-05,-0.0001764825111323585,,missing_or_inconsistent_frame,nan,nan,nan,False,0.0,0.0,0.0,0.0,0.0,True,0.19241946917173047,-0.00020142447415349984,-0.0439742048889078,0.1746067056030619,0.0005823829299415455,-0.0439742048889078,0.0014016248461742147,nan,0.0014016248461742147,nan,0.0,0.0,0.0,0.1732050807568877,0.0,0.0,-0.18566788909624288,0.16802415262212872,-0.05550048600918123,-0.08674044818706036,0.1625279871260578,-0.05550048600918123,-0.0001379078086164512,nan,-0.0001379078086164512,nan,0.0,0.0,0.0,-0.0866025403784439,0.15,0.0,-0.18660154914242277,-0.15700567982927072,-0.05871689585025752,-0.08769229783975298,-0.16282000754150988,-0.05871689585025752,-0.001089757461309064,nan,-0.001089757461309064,nan,0.0,0.0,0.0,-0.0866025403784439,-0.15,0.0
1789645859.9111297,True,6.220330559121116e-05,0.0,6.220330559121116e-05,9.54901971123671e-05,-0.00015274918408473247,6.220330559121116e-05,9.54901971123671e-05,-0.00015274918408473247,,missing_or_inconsistent_frame,nan,nan,nan,False,0.0,0.0,0.0,0.0,0.0,True,0.19241946917173047,-0.00020142447415349984,-0.0439742048889078,0.1746067056030619,0.0005823829299415455,-0.0439742048889078,0.0014016248461742147,nan,0.0014016248461742147,nan,0.0,0.0,0.0,0.1732050807568877,0.0,0.0,-0.18566788909624288,0.16802415262212872,-0.05550048600918123,-0.08674044818706036,0.1625279871260578,-0.05550048600918123,-0.0001379078086164512,nan,-0.0001379078086164512,nan,0.0,0.0,0.0,-0.0866025403784439,0.15,0.0,-0.1865889313353828,-0.15701012521560753,-0.05871130018467352,-0.08767964749922802,-0.16282389946466222,-0.05871130018467352,-0.0010771071207841057,nan,-0.001089757461309064,nan,0.0,0.0,0.0,-0.0866025403784439,-0.15,0.0
1789645859.9211328,True,6.130007123839507e-05,0.0,6.130007123839507e-05,0.00010226377483406786,-6.896580831521294e-05,6.130007123839507e-05,0.00010226377483406786,-6.896580831521294e-05,,missing_or_inconsistent_frame,nan,nan,nan,False,0.0,0.0,0.0,0.0,0.0,True,0.1924148121334024,-0.0001665496793818999,-0.04415957495487244,0.17460219416520484,0.0006205596643853527,-0.04415957495487244,0.0013971134083171494,nan,0.0014016248461742147,nan,0.0,0.0,0.0,0.1732050807568877,0.0,0.0,-0.18566620595455818,0.16800416160518222,-0.05547890438967949,-0.08673864645226174,0.16251013112477908,-0.055478904389679486,-0.00013610607381783768,nan,-0.0001379078086164512,nan,0.0,0.0,0.0,-0.0866025403784439,0.15,0.0,-0.1865889313353828,-0.15701012521560753,-0.05871130018467352,-0.08767964749922802,-0.16282389946466222,-0.05871130018467352,-0.0010771071207841126,nan,-0.0010771071207841057,nan,0.0,0.0,0.0,-0.0866025403784439,-0.15,0.0
1789645859.9310868,True,6.130007123839507e-05,0.0,6.130007123839507e-05,0.00010226377483406786,-6.896580831521294e-05,6.130007123839507e-05,0.00010226377483406786,-6.896580831521294e-05,,missing_or_inconsistent_frame,nan,nan,nan,False,0.0,0.0,0.0,0.0,0.0,True,0.1924148121334024,-0.0001665496793818999,-0.04415957495487244,0.17460219416520484,0.0006205596643853527,-0.04415957495487244,0.0013971134083171424,nan,0.0013971134083171494,nan,0.0,0.0,0.0,0.1732050807568877,0.0,0.0,-0.18566620595455818,0.16800416160518222,-0.05547890438967949,-0.08673864645226174,0.16251013112477908,-0.055478904389679486,-0.00013610607381783768,nan,-0.00013610607381783768,nan,0.0,0.0,0.0,-0.0866025403784439,0.15,0.0,-0.1865889313353828,-0.15701012521560753,-0.05871130018467352,-0.08767964749922802,-0.16282389946466222,-0.05871130018467352,-0.0010771071207841126,nan,-0.0010771071207841126,nan,0.0,0.0,0.0,-0.0866025403784439,-0.15,0.0
