topic,bag_stamp,header_stamp,confidence
/camera/world/agv2_confidence,1789642174.1007183,1789642174.1007183,0.6564
/camera/world/agv1_confidence,1789642174.1007218,1789642174.1007218,0.6672
/camera/world/agv3_confidence,1789642174.100767,1789642174.100767,0.6588
/camera/world/agv2_confidence,1789642174.125783,1789642174.125783,0.6572
/camera/world/agv1_confidence,1789642174.1258726,1789642174.1258726,0.6673
/camera/world/agv3_confidence,1789642174.125946,1789642174.125946,0.6576
/camera/world/agv2_confidence,1789642174.1659782,1789642174.1659782,0.6572
/camera/world/agv3_confidence,1789642174.1660385,1789642174.1660385,0.6573
/camera/world/agv1_confidence,1789642174.1661339,1789642174.1661339,0.6681
/camera/world/agv1_confidence,1789642174.197078,1789642174.197078,0.6666
/camera/world/agv2_confidence,1789642174.197132,1789642174.197132,0.6565
/camera/world/agv3_confidence,1789642174.1973853,1789642174.1973853,0.6573
/camera/world/agv1_confidence,1789642174.2255266,1789642174.2255266,0.6684
/camera/world/agv2_confidence,1789642174.2259505,1789642174.2259505,0.6575
/camera/world/agv3_confidence,1789642174.2259784,1789642174.2259784,0.6596
/camera/world/agv1_confidence,1789642174.2668543,1789642174.2668543,0.6676
/camera/world/agv2_confidence,1789642174.2669265,1789642174.2669265,0.6577
/camera/world/agv3_confidence,1789642174.2670343,1789642174.2670343,0.6578
/camera/world/agv1_confidence,1789642174.2993338,1789642174.2993338,0.6674
/camera/world/agv3_confidence,1789642174.299623,1789642174.299623,0.6581
/camera/world/agv2_confidence,1789642174.2996306,1789642174.2996306,0.6569
/camera/world/agv1_confidence,1789642174.3299038,1789642174.3299038,0.667
/camera/world/agv2_confidence,1789642174.3299646,1789642174.3299646,0.658
/camera/world/agv3_confidence,1789642174.3300626,1789642174.3300626,0.6582
/camera/world/agv1_confidence,1789642174.3626924,1789642174.3626924,0.6677
/camera/world/agv3_confidence,1789642174.362748,1789642174.362748,0.6575
/camera/world/agv2_confidence,1789642174.3629844,1789642174.3629844,0.6566
/camera/world/agv1_confidence,1789642174.4019222,1789642174.4019222,0.6675
/camera/world/agv2_confidence,1789642174.4021478,1789642174.4021478,0.6571
/camera/world/agv3_confidence,1789642174.4024572,1789642174.4024572,0.659
