stamp,localization_valid,load_s_actual,load_s_dot_actual,load_pose_x,load_pose_y,load_pose_yaw,load_x_reference,load_y_reference,load_yaw_reference,load_s_reference,load_velocity_reference,common_velocity_reference,public_reference_velocity,common_boundary_lower,common_boundary_upper,evaluation_active,experiment_state_available,manual_abort,agv2_derating_command_available,agv2_derating_active,agv2_derating_speed_ratio,agv2_derating_acceleration_ratio,agv2_derating_deceleration_ratio,agv2_derating_command_seq,fleet_scale,wheel_pre_limit_peak,mapped_path_capability_available,algorithm_state_available,algorithm_valid,agv1_robot_pose_x,agv1_robot_pose_y,agv1_robot_pose_yaw,agv1_support_pose_x,agv1_support_pose_y,agv1_support_pose_yaw,agv1_s_actual,agv1_s_dot_actual,agv1_s_execute_reference,agv1_s_dot_execute_reference,agv1_support_reference_x,agv1_support_reference_y,agv1_support_reference_yaw,agv1_wheel_left_raw,agv1_wheel_left_applied,agv1_wheel_left_actual,agv1_wheel_left_reported_limit,agv1_wheel_left_speed_limit_active,agv1_wheel_left_accel_limit_active,agv1_wheel_left_decel_limit_active,agv1_wheel_right_raw,agv1_wheel_right_applied,agv1_wheel_right_actual,agv1_wheel_right_reported_limit,agv1_wheel_right_speed_limit_active,agv1_wheel_right_accel_limit_active,agv1_wheel_right_decel_limit_active,agv1_wheel_left_pre_limit,agv1_wheel_right_pre_limit,agv1_wheel_left_fleet_scaled,agv1_wheel_right_fleet_scaled,agv1_reported_velocity_limit,agv1_capability_derating_active,agv1_capability_derating_ratio,agv1_mapped_path_velocity_lower,agv1_mapped_path_velocity_upper,agv2_robot_pose_x,agv2_robot_pose_y,agv2_robot_pose_yaw,agv2_support_pose_x,agv2_support_pose_y,agv2_support_pose_yaw,agv2_s_actual,agv2_s_dot_actual,agv2_s_execute_reference,agv2_s_dot_execute_reference,agv2_support_reference_x,agv2_support_reference_y,agv2_support_reference_yaw,agv2_wheel_left_raw,agv2_wheel_left_applied,agv2_wheel_left_actual,agv2_wheel_left_reported_limit,agv2_wheel_left_speed_limit_active,agv2_wheel_left_accel_limit_active,agv2_wheel_left_decel_limit_active,agv2_wheel_right_raw,agv2_wheel_right_applied,agv2_wheel_right_actual,agv2_wheel_right_reported_limit,agv2_wheel_right_speed_limit_active,agv2_wheel_right_accel_limit_active,agv2_wheel_right_decel_limit_active,agv2_wheel_left_pre_limit,agv2_wheel_right_pre_limit,agv2_wheel_left_fleet_scaled,agv2_wheel_right_fleet_scaled,agv2_reported_velocity_limit,agv2_capability_derating_active,agv2_capability_derating_ratio,agv2_mapped_path_velocity_lower,agv2_mapped_path_velocity_upper,agv3_robot_pose_x,agv3_robot_pose_y,agv3_robot_pose_yaw,agv3_support_pose_x,agv3_support_pose_y,agv3_support_pose_yaw,agv3_s_actual,agv3_s_dot_actual,agv3_s_execute_reference,agv3_s_dot_execute_reference,agv3_support_reference_x,agv3_support_reference_y,agv3_support_reference_yaw,agv3_wheel_left_raw,agv3_wheel_left_applied,agv3_wheel_left_actual,agv3_wheel_left_reported_limit,agv3_wheel_left_speed_limit_active,agv3_wheel_left_accel_limit_active,agv3_wheel_left_decel_limit_active,agv3_wheel_right_raw,agv3_wheel_right_applied,agv3_wheel_right_actual,agv3_wheel_right_reported_limit,agv3_wheel_right_speed_limit_active,agv3_wheel_right_accel_limit_active,agv3_wheel_right_decel_limit_active,agv3_wheel_left_pre_limit,agv3_wheel_right_pre_limit,agv3_wheel_left_fleet_scaled,agv3_wheel_right_fleet_scaled,agv3_reported_velocity_limit,agv3_capability_derating_active,agv3_capability_derating_ratio,agv3_mapped_path_velocity_lower,agv3_mapped_path_velocity_upper,agv1_boundary_lower,agv1_boundary_upper,agv2_boundary_lower,agv2_boundary_upper,agv3_boundary_lower,agv3_boundary_upper
1788955078.007496,True,1.5072800321695796,0.07927401106716622,1.1084383789694627,-0.713521748450821,-1.6364487897743538,1.0997185132785832,-0.7113485560468122,-1.5788612724743594,1.5052028907320514,0.08,0.08,0.08,nan,nan,True,True,False,False,False,nan,nan,nan,nan,1.0,nan,False,False,False,1.0823960435619249,-0.9046514259464751,-1.8373090987933547,1.0870919116340527,-0.8874509107492733,-1.8373090987933547,1.5107133509304853,0.07549275613888612,1.5052028907320514,0.08,1.0983216388538852,-0.88454800391499,-1.8214251465698446,0.08321811987575074,0.08321811987575074,0.10780402922084571,0.15,False,False,False,0.06880098288759094,0.06880098288759094,0.048064564182977554,0.15,False,False,False,0.08321811987575074,0.06880098288759094,0.08321811987575074,0.06880098288759094,0.15,False,1.0,nan,nan,1.2571826161851463,-0.5305511247420915,-1.3986845837799362,1.2741513811785286,-0.6281672474606228,-1.3986845837799362,1.5087225025116364,0.07613677372453838,1.5052028907320514,0.08,1.2504120722662126,-0.6259585608504086,-1.4773262956596138,0.0986215969559236,0.0986215969559236,0.09106763150358253,0.15,False,False,False,0.08503437517036438,0.08503437517036438,0.1252038602584825,0.15,False,False,False,0.0986215969559236,0.08503437517036438,0.0986215969559236,0.08503437517036438,0.15,False,1.0,nan,nan,0.9348786948157127,-0.5302654815630765,-1.2717152500985622,0.9640718440958068,-0.6249470871425666,-1.2717152500985622,1.5093851461360188,0.0751253827795672,1.5052028907320514,0.08,0.9504218287156518,-0.6235391033750382,-1.422684401495862,0.06396317892447032,0.06396317892447032,0.08389156435216644,0.15,False,False,False,0.0525596987285985,0.0525596987285985,0.08296981522823944,0.15,False,False,False,0.06396317892447032,0.0525596987285985,0.06396317892447032,0.0525596987285985,0.15,False,1.0,nan,nan,nan,nan,nan,nan,nan,nan
1788955078.017596,True,1.5080768814418948,0.07830630753870016,1.1084529472987963,-0.7143292363370289,-1.6369435615651127,1.099711602992655,-0.7121486071995775,-1.580004245388645,1.5060029717720513,0.08,0.08,0.08,nan,nan,True,True,False,False,False,nan,nan,nan,nan,1.0,nan,False,False,False,1.0822210907102296,-0.9052906577318154,-1.8385294721178544,1.0869379463302578,-0.8880958860537788,-1.8385294721178544,1.5113661902693245,0.07674121933008499,1.5060029717720513,0.08,1.0981167672458063,-0.8853463453457224,-1.8225681194841301,0.08329868532491676,0.08329868532491676,0.10205109631101611,0.15,False,False,False,0.06914152254865848,0.06914152254865848,0.0736523418437058,0.15,False,False,False,0.08329868532491676,0.06914152254865848,0.08329868532491676,0.06914152254865848,0.15,False,1.0,nan,nan,1.2573323145746769,-0.5314150057919764,-1.3997472332807683,1.2741973382827347,-0.6290491052415368,-1.3997472332807683,1.5094270474443825,0.07829784246720961,1.5060029717720513,0.08,1.250502661978646,-0.6269309063981395,-1.4784692685738994,0.09893646051224142,0.09893646051224142,0.1029970260675722,0.15,False,False,False,0.08516874446503747,0.08516874446503747,0.11356539105363392,0.15,False,False,False,0.09893646051224142,0.08516874446503747,0.09893646051224142,0.08516874446503747,0.15,False,1.0,nan,nan,0.9351435788286918,-0.5311262922496782,-1.2729103080545143,0.9642235572833957,-0.6258427177157713,-1.2729103080545143,1.5105010986208924,0.0786338400629543,1.5060029717720513,0.08,0.9505153797535126,-0.6241685698548706,-1.4238273744101475,0.06387256260130839,0.06387256260130839,0.04885771298832227,0.15,False,False,False,0.05236768465567977,0.05236768465567977,0.09203380053469314,0.15,False,False,False,0.06387256260130839,0.05236768465567977,0.06387256260130839,0.05236768465567977,0.15,False,1.0,nan,nan,nan,nan,nan,nan,nan,nan
1788955078.027648,True,1.5089847452753746,0.08219005775029731,1.1084094315081952,-0.7152480682688256,-1.6387935694200209,1.099703749377707,-0.7129515760285491,-1.581151398645788,1.5068059790520514,0.08,0.08,0.08,nan,nan,True,True,False,False,False,nan,nan,nan,nan,1.0,nan,False,False,False,1.081930111939076,-0.9063476177809118,-1.8404022389280177,1.0866791610663813,-0.8891617098215853,-1.8404022389280177,1.5124457927080421,0.07937443412434045,1.5068059790520514,0.08,1.0979102303743615,-0.8861473706933868,-1.823715272741273,0.08341182877529937,0.08341182877529937,0.08794737496616699,0.15,False,False,False,0.06972051381104921,0.06972051381104921,0.09817058732658285,0.15,False,False,False,0.08341182877529937,0.06972051381104921,0.08341182877529937,0.06972051381104921,0.15,False,1.0,nan,nan,1.2575406615004008,-0.5326264570243124,-1.4011814679575796,1.2742656376994772,-0.6302846444493324,-1.4011814679575796,1.5104130561383888,0.0790351505470194,1.5068059790520514,0.08,1.2505924668877628,-0.6279069117151976,-1.4796164218310424,0.09867881334302377,0.09867881334302377,0.12137623144047899,0.15,False,False,False,0.08557438104273006,0.08557438104273006,0.07692593937785742,0.15,False,False,False,0.09867881334302377,0.08557438104273006,0.09867881334302377,0.08557438104273006,0.15,False,1.0,nan,nan,0.9352762792511463,-0.5315591161631688,-1.2736784258889169,0.964283495758727,-0.6262978505355591,-1.2736784258889169,1.511064153249286,0.07699117438868157,1.5068059790520514,0.08,0.9506085508709972,-0.6248004456770626,-1.4249745276672905,0.06448670793950852,0.06448670793950852,0.04627933794225334,0.15,False,False,False,0.052154696479671324,0.052154696479671324,0.0669619778990631,0.15,False,False,False,0.06448670793950852,0.052154696479671324,0.06448670793950852,0.052154696479671324,0.15,False,1.0,nan,nan,nan,nan,nan,nan,nan,nan
1788955078.037537,True,1.5097446924874711,0.07995700021550214,1.1082645180653308,-0.7160153381902677,-1.638608284199757,1.0996950323051298,-0.7137493774029934,-1.582291182988645,1.5076038280920514,0.08,0.08,0.08,nan,nan,True,True,False,False,False,nan,nan,nan,nan,1.0,nan,False,False,False,1.081733057562766,-0.9070586023994462,-1.8419560826856012,1.086508805162003,-0.8898800944645766,-1.8419560826856012,1.5131726615893661,0.0816088972039143,1.5076038280920514,0.08,1.097704108654506,-0.886943015343356,-1.8248550570841302,0.08357570334948972,0.08357570334948972,0.0809602803811499,0.15,False,False,False,0.06992012147513879,0.06992012147513879,0.10324345541568623,0.15,False,False,False,0.08357570334948972,0.06992012147513879,0.08357570334948972,0.06992012147513879,0.15,False,1.0,nan,nan,1.2575882605561457,-0.5333059616771179,-1.403013233932054,1.2741343218512013,-0.630994621487867,-1.403013233932054,1.5109676656872846,0.07715788509746535,1.5076038280920514,0.08,1.25068058436064,-0.6288767488912475,-1.4807562061738995,0.09883862721266228,0.09883862721266228,0.12391284504556542,0.15,False,False,False,0.08571274518045303,0.08571274518045303,0.06242149106198167,0.15,False,False,False,0.09883862721266228,0.08571274518045303,0.09883862721266228,0.08571274518045303,0.15,False,1.0,nan,nan,0.9353653952198825,-0.5323648202801439,-1.2760228210834337,0.9641504271827879,-0.6271712986183593,-1.2760228210834337,1.5121050587148157,0.07894055328173072,1.5076038280920514,0.08,0.9507004039002432,-0.6254283679743766,-1.4261143120101476,0.06414745230497801,0.06414745230497801,0.09638844761581235,0.15,False,False,False,0.051851527482788165,0.051851527482788165,0.03227093010387363,0.15,False,False,False,0.06414745230497801,0.051851527482788165,0.06414745230497801,0.051851527482788165,0.15,False,1.0,nan,nan,nan,nan,nan,nan,nan,nan
1788955078.0475707,True,1.5104104320149745,0.07822446736928425,1.108248206646363,-0.7166890914343842,-1.6403638628653743,1.0996853814714895,-0.7145491783342793,-1.583433838988645,1.5084036872920514,0.08,0.08,0.08,nan,nan,True,True,False,False,False,nan,nan,nan,nan,1.0,nan,False,False,False,1.0814974122656142,-0.9073456100701947,-1.843272023622465,1.0862957616250708,-0.8901734016092947,-1.843272023622465,1.5135059491685057,0.07083724055002644,1.5084036872920514,0.08,1.0974965584141139,-0.8877404282680548,-1.8259977130841303,0.08304918215759902,0.08304918215759902,0.1128545260264204,0.15,False,False,False,0.06977463731133396,0.06977463731133396,0.05674947862131735,0.15,False,False,False,0.08304918215759902,0.06977463731133396,0.08304918215759902,0.06977463731133396,0.15,False,1.0,nan,nan,1.257788797236521,-0.5344944923926145,-1.404273228490085,1.274211758250254,-0.6322039226004578,-1.404273228490085,1.511935143923653,0.07783962765909928,1.5084036872920514,0.08,1.2507678151560069,-0.6298491297394679,-1.4818988621738995,0.09883862721266228,0.09883862721266228,0.09329347296419992,0.15,False,False,False,0.08571274518045303,0.08571274518045303,0.1182494352448258,0.15,False,False,False,0.09883862721266228,0.08571274518045303,0.09883862721266228,0.08571274518045303,0.15,False,1.0,nan,nan,0.9355167305997568,-0.5328638630822256,-1.2767047977921502,0.9642371000637648,-0.6276899500934002,-1.2767047977921502,1.5127501433348176,0.07927784343599578,1.5084036872920514,0.08,0.9507917708443476,-0.6260579769953152,-1.427256968010148,0.06414745230497801,0.06414745230497801,0.07982041441366931,0.15,False,False,False,0.051851527482788165,0.051851527482788165,0.05230145281094131,0.15,False,False,False,0.06414745230497801,0.051851527482788165,0.06414745230497801,0.051851527482788165,0.15,False,1.0,nan,nan,nan,nan,nan,nan,nan,nan
1788955078.0575411,True,1.5111839263387814,0.07709759835706848,1.108244310370923,-0.7174718327248294,-1.6409252201746214,1.0996748499710003,-0.7153465606654065,-1.5845730560172164,1.5092011392120515,0.08,0.08,0.08,nan,nan,True,True,False,False,False,nan,nan,nan,nan,1.0,nan,False,False,False,1.0813040688318982,-0.9080357390324363,-1.8445583641559982,1.08612450352321,-0.8908697170882933,-1.8445583641559982,1.5142113142505724,0.07431466382531918,1.5092011392120515,0.08,1.0972887259555215,-0.8885352046700951,-1.8271369301127016,0.08304918215759902,0.08304918215759902,0.11934926392939794,0.15,False,False,False,0.06977463731133396,0.06977463731133396,0.06969236247019597,0.15,False,False,False,0.08304918215759902,0.06977463731133396,0.08304918215759902,0.06977463731133396,0.15,False,1.0,nan,nan,1.2579280615485509,-0.5353253576877979,-1.4051875575679706,1.274261677136731,-0.6330497630419241,-1.4051875575679706,1.5126110321274446,0.07920040508151302,1.5092011392120515,0.08,1.2508536773337795,-0.6308186826770469,-1.4830380792024709,0.09851523685241838,0.09851523685241838,0.08872399394993633,0.15,False,False,False,0.08552846515478481,0.08552846515478481,0.12157315778608042,0.15,False,False,False,0.09851523685241838,0.08552846515478481,0.09851523685241838,0.08552846515478481,0.15,False,1.0,nan,nan,0.9357491148022502,-0.5336328448146304,-1.2779988488749305,0.9643467504528278,-0.628496018044271,-1.2779988488749305,1.5137493991942206,0.08006683243477312,1.5092011392120515,0.08,0.9508821466236999,-0.6266857946490775,-1.428396185038719,0.06399651423459979,0.06399651423459979,0.04364717513483731,0.15,False,False,False,0.05212439781016607,0.05212439781016607,0.09098975607812346,0.15,False,False,False,0.06399651423459979,0.05212439781016607,0.06399651423459979,0.05212439781016607,0.15,False,1.0,nan,nan,nan,nan,nan,nan,nan,nan
1788955078.0674903,True,1.5123199889027024,0.08608827184722304,1.1086533632901672,-0.7186298844609752,-1.646231390556506,1.0996633664640487,-0.7161468041506774,-1.5857163787600737,1.5100014651320515,0.08,0.08,0.08,nan,nan,True,True,False,False,False,nan,nan,nan,nan,1.0,nan,False,False,False,1.0804457400131735,-0.9096953041182552,-1.8459562464016415,1.0852901660642302,-0.8925360373438315,-1.8459562464016415,1.516010760995376,0.08952116006231195,1.5100014651320515,0.08,1.097079233535769,-0.8893326068511557,-1.8282802528555588,0.08351134033894485,0.08351134033894485,0.09655005018801319,0.15,False,False,False,0.07058033843610549,0.07058033843610549,0.08802902086446908,0.15,False,False,False,0.08351134033894485,0.07058033843610549,0.08351134033894485,0.07058033843610549,0.15,False,1.0,nan,nan,1.2586700067304086,-0.536861183472374,-1.4022696176230596,1.2752887063247105,-0.6345375123540142,-1.4022696176230596,1.5138602760916418,0.08409727451938216,1.5100014651320515,0.08,1.2509387376416023,-0.6317918275630842,-1.484181401945328,0.09842119300855849,0.09842119300855849,0.10930749535835689,0.15,False,False,False,0.08584844755765449,0.08584844755765449,0.08631012569358233,0.15,False,False,False,0.09842119300855849,0.08584844755765449,0.09842119300855849,0.08584844755765449,0.15,False,1.0,nan,nan,0.9364111634467182,-0.5340659988343821,-1.2740706650562887,0.9653812174815608,-0.6288161036850803,-1.2740706650562887,1.5143094367194183,0.07804291048409953,1.5100014651320515,0.08,0.9509721282147747,-0.6273159780377923,-1.4295395077815762,0.06421747516036591,0.06421747516036591,0.05040454839072642,0.15,False,False,False,0.052129099354071604,0.052129099354071604,0.08716773187225035,0.15,False,False,False,0.06421747516036591,0.052129099354071604,0.06421747516036591,0.052129099354071604,0.15,False,1.0,nan,nan,nan,nan,nan,nan,nan,nan
1788955078.0775404,True,1.513055384449657,0.082604104350479,1.1086562498063948,-0.7193751457931329,-1.6466235909953553,1.0996509102174563,-0.7169507152893334,-1.5868649611600736,1.5108054728120515,0.08,0.08,0.08,nan,nan,True,True,False,False,False,nan,nan,nan,nan,1.0,nan,False,False,False,1.0802546857122217,-0.9103704828056829,-1.8471785282151127,1.085120081599047,-0.8932171501013813,-1.8471785282151127,1.516701847912116,0.08884093790920158,1.5108054728120515,0.08,1.0968678608725495,-0.8901334356639246,-1.8294288352555588,0.0835928735683868,0.0835928735683868,0.07425351572199121,0.15,False,False,False,0.07072855213642465,0.07072855213642465,0.10055741791445544,0.15,False,False,False,0.0835928735683868,0.07072855213642465,0.0835928735683868,0.07072855213642465,0.15,False,1.0,nan,nan,1.2587936483919648,-0.5375895411946126,-1.403023387061041,1.275338717840604,-0.635278368994621,-1.403023387061041,1.514452134877709,0.08213158580151392,1.5108054728120515,0.08,1.2510230702308025,-0.6327695465347127,-1.485329984345328,0.09866111425631778,0.09866111425631778,0.12125756919970732,0.15,False,False,False,0.08598595100962798,0.08598595100962798,0.06417593017560566,0.15,False,False,False,0.09866111425631778,0.08598595100962798,0.09866111425631778,0.08598595100962798,0.15,False,1.0,nan,nan,0.9366492771572438,-0.534846438898829,-1.2752248795017254,0.9655099499795333,-0.6296299182833967,-1.2752248795017254,1.515319846581227,0.07930386952661388,1.5108054728120515,0.08,0.9510617995490169,-0.6279491636693628,-1.4306880901815762,0.06397588972963522,0.06397588972963522,0.09974348953524136,0.15,False,False,False,0.051968664064127104,0.051968664064127104,0.030577273648105238,0.15,False,False,False,0.06397588972963522,0.051968664064127104,0.06397588972963522,0.051968664064127104,0.15,False,1.0,nan,nan,nan,nan,nan,nan,nan,nan
1788955078.087612,True,1.5139051839110775,0.08439564106481517,1.1086313200839857,-0.7202353811802721,-1.64825303206733,1.0996376495986484,-0.7177476096422671,-1.5880035393315024,1.5116024775320516,0.08,0.08,0.08,nan,nan,True,True,False,False,False,nan,nan,nan,nan,1.0,nan,False,False,False,1.0799930199084269,-0.9112894331244781,-1.84926579836298,1.0848942088100215,-0.8941462931743148,-1.84926579836298,1.5176442084220252,0.08682339870112618,1.5116024775320516,0.08,1.0966574200351746,-0.8909270490447233,-1.8305674134269876,0.08203924650332657,0.08203924650332657,0.08517916218505565,0.15,False,False,False,0.06990780295562228,0.06990780295562228,0.06975963956291263,0.15,False,False,False,0.08203924650332657,0.06990780295562228,0.08203924650332657,0.06990780295562228,0.15,False,1.0,nan,nan,1.2589850927748145,-0.5387243451138859,-1.4043222805699767,1.275403260918015,-0.6364345807845749,-1.4043222805699767,1.5153748244496286,0.08107782300967546,1.5116024775320516,0.08,1.25110555831606,-0.6337388444521167,-1.4864685625167569,0.09888226003358336,0.09888226003358336,0.09900999809700649,0.15,False,False,False,0.08415667592549306,0.08415667592549306,0.10608995848907087,0.15,False,False,False,0.09888226003358336,0.08415667592549306,0.09888226003358336,0.08415667592549306,0.15,False,1.0,nan,nan,0.9367945111936425,-0.5353239384380115,-1.2758440587489746,0.9655964905239205,-0.6301252695819266,-1.2758440587489746,1.5159370026574903,0.07887265601407635,1.5116024775320516,0.08,0.9511499704447104,-0.6285769354299614,-1.431826668353005,0.06535123152998087,0.06535123152998087,0.08144568452891357,0.15,False,False,False,0.05074552546273838,0.05074552546273838,0.037794782340257266,0.15,False,False,False,0.06535123152998087,0.05074552546273838,0.06535123152998087,0.05074552546273838,0.15,False,1.0,nan,nan,nan,nan,nan,nan,nan,nan
1788955078.0975363,True,1.514606616831644,0.08055941802093441,1.108630685476505,-0.7209455709677798,-1.6489652923918339,1.0996234312739561,-0.7185472837655775,-1.589146111560074,1.5124022780920516,0.08,0.08,0.08,nan,nan,True,True,False,False,False,nan,nan,nan,nan,1.0,nan,False,False,False,1.0798211416828432,-0.9118890685778254,-1.8506126384015684,1.0847454151994054,-0.8947525452917535,-1.8506126384015684,1.5182584619643895,0.08479925359874592,1.5124022780920516,0.08,1.0964453336808158,-0.8917232050008592,-1.8317099856555592,0.08213867889870947,0.08213867889870947,0.10512742730134765,0.15,False,False,False,0.07005041869273702,0.07005041869273702,0.051876965390482,0.15,False,False,False,0.08213867889870947,0.07005041869273702,0.08213867889870947,0.07005041869273702,0.15,False,1.0,nan,nan,1.2591235883466294,-0.5395511105779491,-1.4053236939952154,1.2754438999320947,-0.6372777386265692,-1.4053236939952154,1.5160463770786847,0.08158301990642411,1.5124022780920516,0.08,1.2511872271840532,-0.6347116363993025,-1.4876111347453285,0.09926882710399797,0.09926882710399797,0.08967913837337396,0.15,False,False,False,0.08437056360001959,0.08437056360001959,0.12241612400380976,0.15,False,False,False,0.09926882710399797,0.08437056360001959,0.09926882710399797,0.08437056360001959,0.15,False,1.0,nan,nan,0.9369926630363926,-0.5359772256444233,-1.2768133231315382,0.9657027412980145,-0.6308064289850164,-1.2768133231315382,1.5167824783709543,0.0771806146029123,1.5124022780920516,0.08,0.9512377329569994,-0.6292070098965709,-1.4329692405815766,0.06510966485213726,0.06510966485213726,0.0409082766973302,0.15,False,False,False,0.05052760177429353,0.05052760177429353,0.07002897288794556,0.15,False,False,False,0.06510966485213726,0.05052760177429353,0.06510966485213726,0.05052760177429353,0.15,False,1.0,nan,nan,nan,nan,nan,nan,nan,nan
1788955078.1074934,True,1.515274177794076,0.078882889325992,1.108394641615252,-0.721616626470072,-1.6511117663358255,1.0996082580357136,-0.7193490689621802,-1.5902917241315027,1.5132042068920517,0.08,0.08,0.08,nan,nan,True,True,False,False,False,nan,nan,nan,nan,1.0,nan,False,False,False,1.0791971785872567,-0.9125630728045742,-1.850564369270271,1.0841206249329902,-0.8954263118480608,-1.850564369270271,1.5190628730689542,0.08125015754847181,1.5132042068920517,0.08,1.0962317700590454,-0.8925212356892366,-1.8328555982269878,0.08171021407753926,0.08171021407753926,0.12062662022923437,0.15,False,False,False,0.07012531936263372,0.07012531936263372,0.06410884882332124,0.15,False,False,False,0.08171021407753926,0.07012531936263372,0.08171021407753926,0.07012531936263372,0.15,False,1.0,nan,nan,1.2592359954211534,-0.5404952133075083,-1.4078658231035877,1.2753078208340447,-0.6382630138754741,-1.4078658231035877,1.5168205797271737,0.07819153091854274,1.5132042068920517,0.08,1.251267997638073,-0.6356871099620193,-1.4887567473167571,0.09906347297310641,0.09906347297310641,0.09934333172450827,0.15,False,False,False,0.08423641695114334,0.08423641695114334,0.10255741722546362,0.15,False,False,False,0.09906347297310641,0.08423641695114334,0.09906347297310641,0.08423641695114334,0.15,False,1.0,nan,nan,0.9371124716656852,-0.5363110701544194,-1.2775205280041284,0.9657554790787202,-0.6311605536866813,-1.2775205280041284,1.5172194856421586,0.07267307113404335,1.5132042068920517,0.08,0.9513250064100226,-0.6298388612352847,-1.4341148531530052,0.06543577434188466,0.06543577434188466,0.04832706104884414,0.15,False,False,False,0.05057135078444162,0.05057135078444162,0.09561065147417908,0.15,False,False,False,0.06543577434188466,0.05057135078444162,0.06543577434188466,0.05057135078444162,0.15,False,1.0,nan,nan,nan,nan,nan,nan,nan,nan
1788955078.117492,True,1.5160541263292024,0.07762173614320625,1.108402744767772,-0.722407495055943,-1.6515154084904888,1.0995922014411967,-0.7201490769215303,-1.5914348228743596,1.5140043760120516,0.08,0.08,0.08,nan,nan,True,True,False,False,False,nan,nan,nan,nan,1.0,nan,False,False,False,1.0789815401209681,-0.9133121955399348,-1.8515763129030924,1.0839223253790011,-0.8961804256070294,-1.8515763129030924,1.5198310868451779,0.08423265723805061,1.5140043760120516,0.08,1.0960177628275407,-0.8933172708504306,-1.8339986969698447,0.08186539341505988,0.08186539341505988,0.11181874253660938,0.15,False,False,False,0.07038743745679046,0.07038743745679046,0.08318991216531336,0.15,False,False,False,0.08186539341505988,0.07038743745679046,0.08186539341505988,0.07038743745679046,0.15,False,1.0,nan,nan,1.2593565780529552,-0.5412304567858506,-1.4085950770930948,1.2753571016399667,-0.6390099517985652,-1.4085950770930948,1.5174175482552446,0.0774483317256841,1.5140043760120516,0.08,1.2513474758179226,-0.6366605346007744,-1.489899846059614,0.09926371478368239,0.09926371478368239,0.11720313994372857,0.15,False,False,False,0.08438525286758002,0.08438525286758002,0.06859711017822247,0.15,False,False,False,0.09926371478368239,0.08438525286758002,0.09926371478368239,0.08438525286758002,0.15,False,1.0,nan,nan,0.9373677838319704,-0.5371579050548985,-1.2783847738679834,0.9659288072843484,-0.6320321077622346,-1.2783847738679834,1.5183067415532676,0.07625638228263497,1.5140043760120516,0.08,0.9514113656781269,-0.6304694253133859,-1.4352579518958624,0.06539901049527215,0.06539901049527215,0.0995211431212632,0.15,False,False,False,0.05045980735875687,0.05045980735875687,0.041790287689952466,0.15,False,False,False,0.06539901049527215,0.05045980735875687,0.06539901049527215,0.05045980735875687,0.15,False,1.0,nan,nan,nan,nan,nan,nan,nan,nan
1788955078.1274936,True,1.5169389603101178,0.08124438734354432,1.1083801688118935,-0.7233025879448779,-1.6532486371693955,1.099575277428757,-0.720946981333565,-1.5925749427600737,1.5148024599320515,0.08,0.08,0.08,nan,nan,True,True,False,False,False,nan,nan,nan,nan,1.0,nan,False,False,False,1.078692413819065,-0.9143119334575505,-1.8531085487512444,1.0836594431790052,-0.8971877540804973,-1.8531085487512444,1.520856663809099,0.08447861605361687,1.5148024599320515,0.08,1.0958034086795607,-0.8941109874264561,-1.835138816855559,0.0820405203985528,0.0820405203985528,0.07180185672511132,0.15,False,False,False,0.07018065129978597,0.07018065129978597,0.09175805753380017,0.15,False,False,False,0.0820405203985528,0.07018065129978597,0.0820405203985528,0.07018065129978597,0.15,False,1.0,nan,nan,1.2595447466010947,-0.5423841415708657,-1.4096448528410863,1.2754426148479237,-0.6401803796641915,-1.4096448528410863,1.5183534451477505,0.07755311985307738,1.5148024599320515,0.08,1.251425640100882,-0.6376315124436641,-1.4910399659453282,0.09894636173882712,0.09894636173882712,0.11050148002188787,0.15,False,False,False,0.0848167625670975,0.0848167625670975,0.09729756687284914,0.15,False,False,False,0.09894636173882712,0.0848167625670975,0.09894636173882712,0.0848167625670975,0.15,False,1.0,nan,nan,0.9375168854189436,-0.5376535571149375,-1.2788006718936291,0.9660384484087517,-0.6325396300899447,-1.2788006718936291,1.518942691781477,0.07691070264172853,1.5148024599320515,0.08,0.9514967835058281,-0.6310984441305748,-1.4363980717815763,0.0658227213864335,0.0658227213864335,0.08706305943240741,0.15,False,False,False,0.0506504627144938,0.0506504627144938,0.030562366162760923,0.15,False,False,False,0.0658227213864335,0.0506504627144938,0.0658227213864335,0.0506504627144938,0.15,False,1.0,nan,nan,nan,nan,nan,nan,nan,nan
