topic,bag_stamp,header_stamp,experiment_id,method_id,block_id,run_id,phase,run_active,evaluation_active,manual_abort,abort_reason
/multi_agv/experiment_state,1789391775.4808495,1789391775.3671284,exp2c_v5b_yaw_effectiveness_hold_exploration,M1_R1,S1R12_gamma0p20_down0p6_hold2p5_up0p6_R12_M1_R1,S1R12_gamma0p20_down0p6_hold2p5_up0p6_R12_M1_R1,2,True,True,False,
/multi_agv/experiment_state,1789391775.5173411,1789391775.517148,exp2c_v5b_yaw_effectiveness_hold_exploration,M1_R1,S1R12_gamma0p20_down0p6_hold2p5_up0p6_R12_M1_R1,S1R12_gamma0p20_down0p6_hold2p5_up0p6_R12_M1_R1,2,True,True,False,
/multi_agv/experiment_state,1789391775.5672855,1789391775.567153,exp2c_v5b_yaw_effectiveness_hold_exploration,M1_R1,S1R12_gamma0p20_down0p6_hold2p5_up0p6_R12_M1_R1,S1R12_gamma0p20_down0p6_hold2p5_up0p6_R12_M1_R1,2,True,True,False,
/multi_agv/experiment_state,1789391775.667174,1789391775.6671271,exp2c_v5b_yaw_effectiveness_hold_exploration,M1_R1,S1R12_gamma0p20_down0p6_hold2p5_up0p6_R12_M1_R1,S1R12_gamma0p20_down0p6_hold2p5_up0p6_R12_M1_R1,2,True,True,False,
/multi_agv/experiment_state,1789391775.7673566,1789391775.7671576,exp2c_v5b_yaw_effectiveness_hold_exploration,M1_R1,S1R12_gamma0p20_down0p6_hold2p5_up0p6_R12_M1_R1,S1R12_gamma0p20_down0p6_hold2p5_up0p6_R12_M1_R1,2,True,True,False,
/multi_agv/experiment_state,1789391775.867402,1789391775.8671536,exp2c_v5b_yaw_effectiveness_hold_exploration,M1_R1,S1R12_gamma0p20_down0p6_hold2p5_up0p6_R12_M1_R1,S1R12_gamma0p20_down0p6_hold2p5_up0p6_R12_M1_R1,2,True,True,False,
/multi_agv/experiment_state,1789391775.9672985,1789391775.967151,exp2c_v5b_yaw_effectiveness_hold_exploration,M1_R1,S1R12_gamma0p20_down0p6_hold2p5_up0p6_R12_M1_R1,S1R12_gamma0p20_down0p6_hold2p5_up0p6_R12_M1_R1,2,True,True,False,
/multi_agv/experiment_state,1789391776.067347,1789391776.067147,exp2c_v5b_yaw_effectiveness_hold_exploration,M1_R1,S1R12_gamma0p20_down0p6_hold2p5_up0p6_R12_M1_R1,S1R12_gamma0p20_down0p6_hold2p5_up0p6_R12_M1_R1,2,True,True,False,
/multi_agv/experiment_state,1789391776.1673908,1789391776.1671565,exp2c_v5b_yaw_effectiveness_hold_exploration,M1_R1,S1R12_gamma0p20_down0p6_hold2p5_up0p6_R12_M1_R1,S1R12_gamma0p20_down0p6_hold2p5_up0p6_R12_M1_R1,2,True,True,False,
/multi_agv/experiment_state,1789391776.2673373,1789391776.2671516,exp2c_v5b_yaw_effectiveness_hold_exploration,M1_R1,S1R12_gamma0p20_down0p6_hold2p5_up0p6_R12_M1_R1,S1R12_gamma0p20_down0p6_hold2p5_up0p6_R12_M1_R1,2,True,True,False,
/multi_agv/experiment_state,1789391776.4173205,1789391776.4171433,exp2c_v5b_yaw_effectiveness_hold_exploration,M1_R1,S1R12_gamma0p20_down0p6_hold2p5_up0p6_R12_M1_R1,S1R12_gamma0p20_down0p6_hold2p5_up0p6_R12_M1_R1,2,True,True,False,
/multi_agv/experiment_state,1789391776.4672425,1789391776.4671497,exp2c_v5b_yaw_effectiveness_hold_exploration,M1_R1,S1R12_gamma0p20_down0p6_hold2p5_up0p6_R12_M1_R1,S1R12_gamma0p20_down0p6_hold2p5_up0p6_R12_M1_R1,2,True,True,False,
/multi_agv/experiment_state,1789391776.5672987,1789391776.5671494,exp2c_v5b_yaw_effectiveness_hold_exploration,M1_R1,S1R12_gamma0p20_down0p6_hold2p5_up0p6_R12_M1_R1,S1R12_gamma0p20_down0p6_hold2p5_up0p6_R12_M1_R1,2,True,True,False,
/multi_agv/experiment_state,1789391776.7172892,1789391776.7171433,exp2c_v5b_yaw_effectiveness_hold_exploration,M1_R1,S1R12_gamma0p20_down0p6_hold2p5_up0p6_R12_M1_R1,S1R12_gamma0p20_down0p6_hold2p5_up0p6_R12_M1_R1,2,True,True,False,
/multi_agv/experiment_state,1789391776.8173292,1789391776.8171158,exp2c_v5b_yaw_effectiveness_hold_exploration,M1_R1,S1R12_gamma0p20_down0p6_hold2p5_up0p6_R12_M1_R1,S1R12_gamma0p20_down0p6_hold2p5_up0p6_R12_M1_R1,2,True,True,False,
