topic,bag_stamp,header_stamp,confidence
/camera/world/agv1_confidence,1789290338.1925883,1789290338.1925883,0.5198
/camera/world/agv3_confidence,1789290338.1928241,1789290338.1928241,0.5779
/camera/world/agv2_confidence,1789290338.192887,1789290338.192887,0.5644
/camera/world/agv3_confidence,1789290338.2216427,1789290338.2216427,0.5792
/camera/world/agv2_confidence,1789290338.2216635,1789290338.2216635,0.5684
/camera/world/agv1_confidence,1789290338.2216654,1789290338.2216654,0.5956
/camera/world/agv1_confidence,1789290338.2522392,1789290338.2522392,0.5918
/camera/world/agv3_confidence,1789290338.2525349,1789290338.2525349,0.5795
/camera/world/agv2_confidence,1789290338.2525427,1789290338.2525427,0.5784
/camera/world/agv1_confidence,1789290338.291047,1789290338.291047,0.5883
/camera/world/agv2_confidence,1789290338.2914066,1789290338.2914066,0.5621
/camera/world/agv3_confidence,1789290338.2914085,1789290338.2914085,0.5782
/camera/world/agv1_confidence,1789290338.321069,1789290338.321069,0.517
/camera/world/agv3_confidence,1789290338.3211179,1789290338.3211179,0.5781
/camera/world/agv2_confidence,1789290338.3211482,1789290338.3211482,0.5772
/camera/world/agv1_confidence,1789290338.352516,1789290338.352516,0.5821
/camera/world/agv2_confidence,1789290338.352693,1789290338.352693,0.5789
/camera/world/agv3_confidence,1789290338.352781,1789290338.352781,0.5813
/camera/world/agv1_confidence,1789290338.3972936,1789290338.3972936,0.57
/camera/world/agv2_confidence,1789290338.3978453,1789290338.3978453,0.5795
/camera/world/agv3_confidence,1789290338.3978527,1789290338.3978527,0.5787
/camera/world/agv1_confidence,1789290338.4257426,1789290338.4257426,0.5972
/camera/world/agv2_confidence,1789290338.425747,1789290338.425747,0.578
/camera/world/agv3_confidence,1789290338.4259984,1789290338.4259984,0.5782
/camera/world/agv1_confidence,1789290338.460813,1789290338.460813,0.594
/camera/world/agv2_confidence,1789290338.4608765,1789290338.4608765,0.578
/camera/world/agv3_confidence,1789290338.4609718,1789290338.4609718,0.5701
/camera/world/agv1_confidence,1789290338.4909701,1789290338.4909701,0.5383
/camera/world/agv2_confidence,1789290338.4911115,1789290338.4911115,0.5667
/camera/world/agv3_confidence,1789290338.491158,1789290338.491158,0.5795
/camera/world/agv1_confidence,1789290338.526832,1789290338.526832,0.5758
/camera/world/agv3_confidence,1789290338.5269084,1789290338.5269084,0.5787
/camera/world/agv2_confidence,1789290338.5269287,1789290338.5269287,0.5663
/camera/world/agv1_confidence,1789290338.558727,1789290338.558727,0.54
/camera/world/agv3_confidence,1789290338.5589097,1789290338.5589097,0.5816
/camera/world/agv2_confidence,1789290338.5589268,1789290338.5589268,0.5799
/camera/world/agv3_confidence,1789290338.587531,1789290338.587531,0.5781
/camera/world/agv2_confidence,1789290338.5875332,1789290338.5875332,0.5781
/camera/world/agv1_confidence,1789290338.5876095,1789290338.5876095,0.5682
