topic,bag_stamp,header_stamp,robot_localization_source_1,robot_localization_source_2,robot_localization_source_3,robot_pose_valid_1,robot_pose_valid_2,robot_pose_valid_3,robot_pose_stamp_1,robot_pose_stamp_2,robot_pose_stamp_3,robot_pose_x_1,robot_pose_x_2,robot_pose_x_3,robot_pose_y_1,robot_pose_y_2,robot_pose_y_3,robot_pose_yaw_1,robot_pose_yaw_2,robot_pose_yaw_3,support_pose_valid_1,support_pose_valid_2,support_pose_valid_3,support_pose_x_1,support_pose_x_2,support_pose_x_3,support_pose_y_1,support_pose_y_2,support_pose_y_3,support_pose_yaw_1,support_pose_yaw_2,support_pose_yaw_3,path_state_valid_1,path_state_valid_2,path_state_valid_3,s_actual_1,s_actual_2,s_actual_3,s_dot_actual_1,s_dot_actual_2,s_dot_actual_3,load_localization_source,load_pose_valid,load_pose_stamp,load_pose_x,load_pose_y,load_pose_yaw,load_path_state_valid,load_s_actual,load_s_dot_actual
/multi_agv/cooperative_state,1789113421.875808,1789113421.8756742,3,3,3,True,True,True,1789113421.863796,1789113421.8637173,1789113421.8686793,0.2004213602108189,-0.18816625829301892,-0.19236140916570998,0.0013012498449425092,0.1509621259924206,-0.15480440594480394,0.025509873474226508,0.004699025688770897,0.00956463958292919,True,True,True,0.1825971613649574,-0.08908735217593976,-0.0932859411658056,0.0008464581308698,0.15142770374426812,-0.15385675590395387,0.025509873474226508,0.004699025688770897,0.00956463958292919,True,True,True,0.009392080608069711,0.0,0.0,0.0013840756173379306,0.0,0.0,3,True,1789113421.8637173,7.462267440405217e-05,-0.0005275313429386476,-0.0029267743414319015,True,7.462267440405217e-05,0.00016890184925430157
/multi_agv/cooperative_state,1789113421.8857532,1789113421.8856227,3,3,3,True,True,True,1789113421.8718622,1789113421.8759027,1789113421.8766901,0.2004213602108189,-0.1882211230853006,-0.1922572689047719,0.0013012498449425092,0.15080795703630068,-0.1548959584051608,0.025509873474226508,0.0028858651013585757,0.007533203138315735,True,True,True,0.1825971613649574,-0.08914153566490342,-0.09318008024434414,0.0008464581308698,0.15109388815366015,-0.15414957569769386,0.025509873474226508,0.0028858651013585757,0.007533203138315734,True,True,True,0.009392080608069711,0.0,0.0,0.0012456680556041375,0.0,0.0,3,True,1789113421.8718622,9.184848523665265e-05,-0.0007364098043879664,-0.0020872792539285636,True,9.184848523665265e-05,0.00029429545738982087
/multi_agv/cooperative_state,1789113421.8957043,1789113421.895623,3,3,3,True,True,True,1789113421.8918355,1789113421.8838727,1789113421.888686,0.20048777685429608,-0.1882211230853006,-0.1922572689047719,0.0009005325530569985,0.15080795703630068,-0.1548959584051608,0.02813646061177777,0.0028858651013585757,0.007533203138315735,True,True,True,0.1826648340413095,-0.08914153566490342,-0.09318008024434414,0.00039892565018381093,0.15109388815366015,-0.15414957569769386,0.02813646061177777,0.0028858651013585757,0.007533203138315734,True,True,True,0.009459753284421802,0.0,0.0,0.0015170575518549181,0.0,0.0,3,True,1789113421.8838727,0.00011440604402068733,-0.0008855872979499636,-0.0029185869796341263,True,0.00011440604402068733,0.000441327218770058
/multi_agv/cooperative_state,1789113421.9058404,1789113421.9057243,3,3,3,True,True,True,1789113421.8918355,1789113421.8957806,1789113421.8966887,0.20048777685429608,-0.1882211230853006,-0.1922572689047719,0.0009005325530569985,0.15080795703630068,-0.1548959584051608,0.02813646061177777,0.0028858651013585757,0.007533203138315735,True,True,True,0.1826648340413095,-0.08914153566490342,-0.09318008024434414,0.00039892565018381093,0.15109388815366015,-0.15414957569769386,0.02813646061177777,0.0028858651013585757,0.007533203138315734,True,True,True,0.009459753284421802,0.0,0.0,0.0015170575518549181,0.0,0.0,3,True,1789113421.8918355,0.00011440604402068733,-0.0008855872979499636,-0.0029185869796341263,True,0.00011440604402068733,0.0003971944968930522
/multi_agv/cooperative_state,1789113421.9157012,1789113421.9156215,3,3,3,True,True,True,1789113421.9118266,1789113421.9037535,1789113421.908682,0.20031999693615543,-0.1882211230853006,-0.1922572689047719,0.0010187495631057697,0.15080795703630068,-0.1548959584051608,0.027241444339226595,0.0028858651013585757,0.007533203138315735,True,True,True,0.18249661231545877,-0.08914153566490342,-0.09318008024434414,0.0005330946828523686,0.15109388815366015,-0.15414957569769386,0.027241444339226595,0.0028858651013585757,0.007533203138315734,True,True,True,0.009291531558571075,0.0,0.0,-0.0008759265671475177,0.0,0.0,3,True,1789113421.9037535,5.8332135403775055e-05,-0.0008408642870604464,-0.002670119465362168,True,5.8332135403775055e-05,-7.715437494536606e-05
/multi_agv/cooperative_state,1789113421.9258013,1789113421.9256427,3,3,3,True,True,True,1789113421.9118266,1789113421.9158235,1789113421.9166923,0.20031999693615543,-0.1882313405887791,-0.1923767124840967,0.0010187495631057697,0.15075036151407623,-0.15500077402186074,0.027241444339226595,0.0018715310698134147,0.0070172133578920715,True,True,True,0.18249661231545877,-0.08915151410894659,-0.09329915188726193,0.0005330946828523686,0.15093579270422386,-0.15430551422830766,0.027241444339226595,0.0018715310698134147,0.0070172133578920715,True,True,True,0.009291531558571075,0.0,0.0,-0.0008759265671475177,0.0,0.0,3,True,1789113421.9118266,1.5315439750122433e-05,-0.0009455422804104756,-0.0025535797256530947,True,1.5315439750122433e-05,-0.0006717996313609478
/multi_agv/cooperative_state,1789113421.9357667,1789113421.935678,3,3,3,True,True,True,1789113421.9238548,1789113421.9238334,1789113421.9286873,0.20031999693615543,-0.1882313405887791,-0.1923767124840967,0.0010187495631057697,0.15075036151407623,-0.15500077402186074,0.027241444339226595,0.0018715310698134147,0.0070172133578920715,True,True,True,0.18249661231545877,-0.08915151410894659,-0.09329915188726193,0.0005330946828523686,0.15093579270422386,-0.15430551422830766,0.027241444339226595,0.0018715310698134147,0.0070172133578920715,True,True,True,0.00929153155857108,0.0,0.0,-0.0007883339104327227,0.0,0.0,3,True,1789113421.9238334,1.5315439750122433e-05,-0.0009455422804104756,-0.0025535797256530947,True,1.5315439750122433e-05,-0.0006046196682248531
/multi_agv/cooperative_state,1789113421.9457548,1789113421.9456275,3,3,3,True,True,True,1789113421.9318035,1789113421.935832,1789113421.9366915,0.20031999693615543,-0.1882313405887791,-0.1923767124840967,0.0010187495631057697,0.15075036151407623,-0.15500077402186074,0.027241444339226595,0.0018715310698134147,0.0070172133578920715,True,True,True,0.18249661231545877,-0.08915151410894659,-0.09329915188726193,0.0005330946828523686,0.15093579270422386,-0.15430551422830766,0.027241444339226595,0.0018715310698134147,0.0070172133578920715,True,True,True,0.00929153155857108,0.0,0.0,-0.0007095005193894505,0.0,0.0,3,True,1789113421.9318035,1.5315439750122433e-05,-0.0009455422804104756,-0.0025535797256530947,True,1.5315439750122433e-05,-0.0005441577014023678
/multi_agv/cooperative_state,1789113421.9557157,1789113421.9555905,3,3,3,True,True,True,1789113421.9518032,1789113421.943822,1789113421.9486845,0.20064331441575367,-0.18811510890226757,-0.19243768621929425,0.0018978069110529017,0.1509607444730141,-0.15477361906069687,0.02259360749467354,0.004513408923660479,0.009338503657757569,True,True,True,0.18281786507202033,-0.08903611807296438,-0.09336200645490668,0.0014949971619198877,0.15140793151090268,-0.15384837356650402,0.02259360749467354,0.00451340892366048,0.009338503657757569,True,True,True,0.009612784315132634,0.0,0.0,0.0018332959807192202,0.0,0.0,3,True,1789113421.943822,0.00013991351471646002,-0.0003151482978938174,-0.0019152201292356493,True,0.00013991351471646002,0.0004797095392771487
/multi_agv/cooperative_state,1789113421.9657602,1789113421.9656227,3,3,3,True,True,True,1789113421.9518032,1789113421.9557989,1789113421.9566934,0.20064331441575367,-0.18811510890226757,-0.19243768621929425,0.0018978069110529017,0.1509607444730141,-0.15477361906069687,0.02259360749467354,0.004513408923660479,0.009338503657757569,True,True,True,0.18281786507202033,-0.08903611807296438,-0.09336200645490668,0.0014949971619198877,0.15140793151090268,-0.15384837356650402,0.02259360749467354,0.00451340892366048,0.009338503657757569,True,True,True,0.009612784315132634,0.0,0.0,0.0018332959807192202,0.0,0.0,3,True,1789113421.9518032,0.00013991351471646002,-0.0003151482978938174,-0.0019152201292356493,True,0.00013991351471646002,0.00043173858534943383
