topic,bag_stamp,header_stamp,confidence
/camera/world/agv1_confidence,1789113421.8725033,1789113421.8725033,0.5838
/camera/world/agv1_confidence,1789113421.9111364,1789113421.9111364,0.5883
/camera/world/agv3_confidence,1789113421.911215,1789113421.911215,0.5595
/camera/world/agv2_confidence,1789113421.911243,1789113421.911243,0.5721
/camera/world/agv3_confidence,1789113421.9428968,1789113421.9428968,0.5705
/camera/world/agv2_confidence,1789113421.942901,1789113421.942901,0.567
/camera/world/agv1_confidence,1789113421.9429212,1789113421.9429212,0.5348
/camera/world/agv1_confidence,1789113421.9727988,1789113421.9727988,0.5616
/camera/world/agv2_confidence,1789113421.9728453,1789113421.9728453,0.5678
/camera/world/agv3_confidence,1789113421.97289,1789113421.97289,0.558
/camera/world/agv1_confidence,1789113422.0104792,1789113422.0104792,0.5767
/camera/world/agv3_confidence,1789113422.0106292,1789113422.0106292,0.5734
/camera/world/agv2_confidence,1789113422.0107076,1789113422.0107076,0.5724
/camera/world/agv1_confidence,1789113422.0402277,1789113422.0402277,0.5787
/camera/world/agv3_confidence,1789113422.0409377,1789113422.0409377,0.5325
/camera/world/agv2_confidence,1789113422.040973,1789113422.040973,0.5724
/camera/world/agv3_confidence,1789113422.08032,1789113422.08032,0.5729
/camera/world/agv2_confidence,1789113422.0803454,1789113422.0803454,0.5726
/camera/world/agv1_confidence,1789113422.0804439,1789113422.0804439,0.5899
/camera/world/agv1_confidence,1789113422.109811,1789113422.109811,0.5772
/camera/world/agv2_confidence,1789113422.1098156,1789113422.1098156,0.5628
/camera/world/agv3_confidence,1789113422.110039,1789113422.110039,0.4716
/camera/world/agv1_confidence,1789113422.1463428,1789113422.1463428,0.5742
/camera/world/agv3_confidence,1789113422.1463606,1789113422.1463606,0.5758
/camera/world/agv2_confidence,1789113422.1464765,1789113422.1464765,0.5622
/camera/world/agv1_confidence,1789113422.1731646,1789113422.1731646,0.5749
/camera/world/agv2_confidence,1789113422.1731668,1789113422.1731668,0.5621
/camera/world/agv3_confidence,1789113422.1733012,1789113422.1733012,0.5759
/camera/world/agv1_confidence,1789113422.205263,1789113422.205263,0.5559
/camera/world/agv2_confidence,1789113422.205297,1789113422.205297,0.5667
/camera/world/agv3_confidence,1789113422.2053354,1789113422.2053354,0.5776
/camera/world/agv1_confidence,1789113422.2479634,1789113422.2479634,0.5948
/camera/world/agv2_confidence,1789113422.2479646,1789113422.2479646,0.5728
/camera/world/agv3_confidence,1789113422.2482038,1789113422.2482038,0.5777
/camera/world/agv3_confidence,1789113422.2777212,1789113422.2777212,0.5733
/camera/world/agv1_confidence,1789113422.2777247,1789113422.2777247,0.5003
/camera/world/agv2_confidence,1789113422.2777395,1789113422.2777395,0.5715
/camera/world/agv1_confidence,1789113422.3047132,1789113422.3047132,0.572
/camera/world/agv3_confidence,1789113422.3048801,1789113422.3048801,0.5761
/camera/world/agv2_confidence,1789113422.3049402,1789113422.3049402,0.5686
/camera/world/agv1_confidence,1789113422.347374,1789113422.347374,0.5819
/camera/world/agv3_confidence,1789113422.3474097,1789113422.3474097,0.5593
/camera/world/agv2_confidence,1789113422.3474224,1789113422.3474224,0.5716
/camera/world/agv2_confidence,1789113422.3746521,1789113422.3746521,0.5724
/camera/world/agv1_confidence,1789113422.3747437,1789113422.3747437,0.5678
/camera/world/agv3_confidence,1789113422.3750162,1789113422.3750162,0.5347
/camera/world/agv1_confidence,1789113422.4067297,1789113422.4067297,0.5876
/camera/world/agv3_confidence,1789113422.407231,1789113422.407231,0.5742
