stamp,common_velocity_reference,public_reference_velocity,common_boundary_lower,common_boundary_upper,evaluation_active,mapped_path_capability_available,agv1_mapped_path_velocity_lower,agv1_mapped_path_velocity_upper,agv2_mapped_path_velocity_lower,agv2_mapped_path_velocity_upper,agv3_mapped_path_velocity_lower,agv3_mapped_path_velocity_upper,agv1_boundary_lower,agv1_boundary_upper,agv1_robust_margin,agv1_risk_factor,agv1_risk_signal,agv1_z,agv1_upsilon,agv1_phi,agv1_zeta_z,agv1_zeta_v,agv1_zeta_phi,agv2_boundary_lower,agv2_boundary_upper,agv2_robust_margin,agv2_risk_factor,agv2_risk_signal,agv2_z,agv2_upsilon,agv2_phi,agv2_zeta_z,agv2_zeta_v,agv2_zeta_phi,agv3_boundary_lower,agv3_boundary_upper,agv3_robust_margin,agv3_risk_factor,agv3_risk_signal,agv3_z,agv3_upsilon,agv3_phi,agv3_zeta_z,agv3_zeta_v,agv3_zeta_phi
1789290589.41308,0.0,0.0,0.0,0.0,True,False,nan,nan,nan,nan,nan,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1789290589.423074,0.0,0.0,0.0,0.0,True,False,nan,nan,nan,nan,nan,nan,-0.2,0.2,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,-0.2,0.2,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,-0.2,0.2,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0
1789290589.4330404,0.0,0.0,0.0,0.0,True,False,nan,nan,nan,nan,nan,nan,-0.2,0.2,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,-0.2,0.2,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,-0.2,0.2,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0
1789290589.4430723,0.0,0.0,0.0,0.0,True,False,nan,nan,nan,nan,nan,nan,-0.2,0.2,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,-0.2,0.2,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,-0.2,0.2,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0
1789290589.4530945,0.0,0.0,0.0,0.0,True,False,nan,nan,nan,nan,nan,nan,-0.2,0.2,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,-0.2,0.2,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,-0.2,0.2,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0
1789290589.4630966,0.0,0.0,0.0,0.0,True,False,nan,nan,nan,nan,nan,nan,-0.2,0.2,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,-0.2,0.2,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,-0.2,0.2,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0
1789290589.4730692,0.0,0.0,0.0,0.0,True,False,nan,nan,nan,nan,nan,nan,-0.2,0.2,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,-0.2,0.2,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,-0.2,0.2,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0
1789290589.4830725,0.0,0.0,0.0,0.0,True,False,nan,nan,nan,nan,nan,nan,-0.2,0.2,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,-0.2,0.2,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,-0.2,0.2,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0
1789290589.4930785,0.0,0.0,0.0,0.0,True,False,nan,nan,nan,nan,nan,nan,-0.2,0.2,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,-0.2,0.2,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,-0.2,0.2,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0
1789290589.5030973,0.0,0.0,0.0,0.0,True,False,nan,nan,nan,nan,nan,nan,-0.2,0.2,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,-0.2,0.2,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,-0.2,0.2,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0
1789290589.5130508,0.0,0.0,0.0,0.0,True,False,nan,nan,nan,nan,nan,nan,-0.2,0.2,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,-0.2,0.2,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,-0.2,0.2,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0
1789290589.523092,0.0,0.0,0.0,0.0,True,False,nan,nan,nan,nan,nan,nan,-0.2,0.2,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,-0.2,0.2,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,-0.2,0.2,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0
1789290589.5330734,0.0,0.0,0.0,0.0,True,False,nan,nan,nan,nan,nan,nan,-0.2,0.2,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,-0.2,0.2,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,-0.2,0.2,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0
1789290589.5430415,0.0,0.0,0.0,0.0,True,False,nan,nan,nan,nan,nan,nan,-0.2,0.2,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,-0.2,0.2,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,-0.2,0.2,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0
1789290589.553042,6.291254731412835e-08,6.291254731412835e-08,-0.009999999999999998,0.11,True,False,nan,nan,nan,nan,nan,nan,-0.2,0.2,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,-0.2,0.2,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,-0.2,0.2,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0
1789290589.5630422,4.966634923183029e-07,4.966634923183029e-07,-0.009999999999999998,0.11,True,True,-0.1599999999999905,0.1599999999999905,-0.16000000000000766,0.16000000000000766,-0.16000000000000766,0.16000000000000766,-0.015,0.115,1.0,0.0,0.0,0.003996370000000001,0.1,0.0,0.0,0.0,0.0,-0.015,0.115,1.0,0.0,0.0,0.003996370000000001,0.1,0.0,0.0,0.0,0.0,-0.015,0.115,1.0,0.0,0.0,0.003996370000000001,0.1,0.0,0.0,0.0,0.0
1789290589.5730402,1.6528897147162477e-06,1.6528897147162477e-06,-0.009999999999999998,0.11,True,True,-0.1599999999999905,0.1599999999999905,-0.16000000000000766,0.16000000000000766,-0.16000000000000766,0.16000000000000766,-0.015,0.115,1.0,0.0,0.0,0.003996370000000001,0.1,0.0,0.0,0.0,0.0,-0.015,0.115,1.0,0.0,0.0,0.003996370000000001,0.1,0.0,0.0,0.0,0.0,-0.015,0.115,1.0,0.0,0.0,0.003996370000000001,0.1,0.0,0.0,0.0,0.0
1789290589.58304,3.862315537969774e-06,3.862315537969774e-06,-0.009999999999999998,0.11,True,True,-0.1599999999999919,0.1599999999999919,-0.16000000000000905,0.16000000000000905,-0.16000000000000905,0.16000000000000905,-0.015,0.115,1.0,0.0,0.0,0.003996370000000001,0.1,0.0,0.0,0.0,0.0,-0.015,0.115,1.0,0.0,0.0,0.003996370000000001,0.1,0.0,0.0,0.0,0.0,-0.015,0.115,1.0,0.0,0.0,0.003996370000000001,0.1,0.0,0.0,0.0,0.0
1789290589.5930407,7.439769075628971e-06,7.439769075628971e-06,-0.009999999999999998,0.11,True,True,-0.16000000000000272,0.16000000000000272,-0.16000000000000272,0.16000000000000272,-0.16000000000000272,0.16000000000000272,-0.015,0.115,1.0,0.0,0.0,0.003996370000000001,0.1,0.0,0.0,0.0,0.0,-0.015,0.115,1.0,0.0,0.0,0.003996370000000001,0.1,0.0,0.0,0.0,0.0,-0.015,0.115,1.0,0.0,0.0,0.003996370000000001,0.1,0.0,0.0,0.0,0.0
1789290589.6031275,1.2810366617194603e-05,1.2810366617194603e-05,-0.009999999999999998,0.11,True,True,-0.1599999999999878,0.1599999999999878,-0.16000000000000492,0.16000000000000492,-0.16000000000000492,0.16000000000000492,-0.015,0.115,1.0,0.0,0.0,0.007998110054271593,0.10000009820569546,0.0,-2.0450999999995986e-06,0.0,0.0,-0.015,0.115,1.0,0.0,0.0,0.007998036400000002,0.1,0.0,0.0,0.0,0.0,-0.015,0.115,1.0,0.0,0.0,0.007998084275276537,0.10000006383370205,0.0,-1.3293149999997394e-06,0.0,0.0
1789290589.6130674,1.9865482683336196e-05,1.9865482683336196e-05,-0.009999999999999998,0.11,True,True,-0.15999999999999023,0.15999999999999023,-0.1600000000000074,0.1600000000000074,-0.1600000000000074,0.1600000000000074,-0.015,0.115,1.0,0.0,0.0,0.007998110054271593,0.10000009820569546,0.0,-2.0450999999995986e-06,0.0,0.0,-0.015,0.115,1.0,0.0,0.0,0.007998036400000002,0.1,0.0,0.0,0.0,0.0,-0.015,0.115,1.0,0.0,0.0,0.007998084275276537,0.10000006383370205,0.0,-1.3293149999997394e-06,0.0,0.0
1789290589.62305,2.9239056656817014e-05,2.9239056656817014e-05,-0.009999999999999998,0.11,True,True,-0.15999999999999368,0.15999999999999368,-0.16000000000000225,0.16000000000000225,-0.16000000000000225,0.16000000000000225,-0.015,0.115,1.0,0.0,0.0,0.007998110054271593,0.10000009820569546,0.0,-2.0450999999995986e-06,0.0,0.0,-0.015,0.115,1.0,0.0,0.0,0.007998036400000002,0.1,0.0,0.0,0.0,0.0,-0.015,0.115,1.0,0.0,0.0,0.007998084275276537,0.10000006383370205,0.0,-1.3293149999997394e-06,0.0,0.0
1789290589.6330628,4.1026135435774524e-05,4.1026135435774524e-05,-0.009999999999999998,0.11,True,True,-0.159999999999991,0.159999999999991,-0.16000000000000814,0.16000000000000814,-0.16000000000000814,0.16000000000000814,-0.015,0.115,1.0,0.0,0.0,0.007998110054271593,0.10000009820569546,0.0,-2.0450999999995986e-06,0.0,0.0,-0.015,0.115,1.0,0.0,0.0,0.007998036400000002,0.1,0.0,0.0,0.0,0.0,-0.015,0.115,1.0,0.0,0.0,0.007998084275276537,0.10000006383370205,0.0,-1.3293149999997394e-06,0.0,0.0
1789290589.6431565,5.5486634580282856e-05,5.5486634580282856e-05,-0.009999999999999998,0.11,True,True,-0.15999999999998996,0.15999999999998996,-0.16000000000000705,0.16000000000000705,-0.16000000000000705,0.16000000000000705,-0.015,0.115,1.0,0.0,0.0,0.011994555338357447,0.1000002471613915,0.0,-4.174968260770711e-06,2.239089856248544e-07,0.0,-0.015,0.115,1.0,0.0,0.0,0.011994331971007176,0.10000004292174194,0.0,-1.215295481263312e-07,-1.6203939749714902e-07,0.0,-0.015,0.115,1.0,0.0,0.0,0.011994477456483521,0.10000017859106511,0.0,-2.7645139897622756e-06,7.78280136531917e-08,0.0
1789290589.65305,7.275301626346249e-05,7.275301626346249e-05,-0.009999999999999998,0.11,True,True,-0.15999999999999726,0.15999999999999726,-0.1600000000000058,0.1600000000000058,-0.1600000000000058,0.1600000000000058,-0.015,0.115,1.0,0.0,0.0,0.011994555338357447,0.1000002471613915,0.0,-4.174968260770711e-06,2.239089856248544e-07,0.0,-0.015,0.115,1.0,0.0,0.0,0.011994331971007176,0.10000004292174194,0.0,-1.215295481263312e-07,-1.6203939749714902e-07,0.0,-0.015,0.115,1.0,0.0,0.0,0.011994477456483521,0.10000017859106511,0.0,-2.7645139897622756e-06,7.78280136531917e-08,0.0
1789290589.6630814,9.325650691987594e-05,9.325650691987594e-05,-0.009999999999999998,0.11,True,True,-0.15999999999999184,0.15999999999999184,-0.1600000000000089,0.1600000000000089,-0.1600000000000089,0.1600000000000089,-0.015,0.115,1.0,0.0,0.0,0.011994555338357447,0.1000002471613915,0.0,-4.174968260770711e-06,2.239089856248544e-07,0.0,-0.015,0.115,1.0,0.0,0.0,0.011994331971007176,0.10000004292174194,0.0,-1.215295481263312e-07,-1.6203939749714902e-07,0.0,-0.015,0.115,1.0,0.0,0.0,0.011994477456483521,0.10000017859106511,0.0,-2.7645139897622756e-06,7.78280136531917e-08,0.0
1789290589.6730416,0.00011676983710920126,0.00011676983710920126,-0.009999999999999998,0.11,True,True,-0.15999999999999084,0.15999999999999084,-0.1600000000000079,0.1600000000000079,-0.1600000000000079,0.1600000000000079,-0.015,0.115,1.0,0.0,0.0,0.011994555338357447,0.1000002471613915,0.0,-4.174968260770711e-06,2.239089856248544e-07,0.0,-0.015,0.115,1.0,0.0,0.0,0.011994331971007176,0.10000004292174194,0.0,-1.215295481263312e-07,-1.6203939749714902e-07,0.0,-0.015,0.115,1.0,0.0,0.0,0.011994477456483521,0.10000017859106511,0.0,-2.7645139897622756e-06,7.78280136531917e-08,0.0
1789290589.6830435,0.0001439056037483145,0.0001439056037483145,-0.009999999999999998,0.11,True,True,-0.15999999999999812,0.15999999999999812,-0.15999999999999812,0.15999999999999812,-0.15999999999999812,0.15999999999999812,-0.015,0.115,1.0,0.0,0.0,0.015976034146086622,0.10000061726668735,0.0,-1.01637887931421e-05,5.062573021574756e-07,0.0,-0.015,0.115,1.0,0.0,0.0,0.01597545169574253,0.10000013805874483,0.0,-3.6885282661547336e-07,-3.399089727185167e-07,0.0,-0.015,0.115,1.0,0.0,0.0,0.015975831562225287,0.10000045661653668,0.0,-6.759593308506943e-06,1.9689725437033182e-07,0.0
1789290589.6930435,0.0001743785463643068,0.0001743785463643068,-0.009999999999999998,0.11,True,True,-0.15999999999999387,0.15999999999999387,-0.16000000000000236,0.16000000000000236,-0.16000000000000236,0.16000000000000236,-0.015,0.115,1.0,0.0,0.0,0.015976034146086622,0.10000061726668735,0.0,-1.01637887931421e-05,5.062573021574756e-07,0.0,-0.015,0.115,1.0,0.0,0.0,0.01597545169574253,0.10000013805874483,0.0,-3.6885282661547336e-07,-3.399089727185167e-07,0.0,-0.015,0.115,1.0,0.0,0.0,0.015975831562225287,0.10000045661653668,0.0,-6.759593308506943e-06,1.9689725437033182e-07,0.0
1789290589.7030673,0.00020886080902122493,0.00020886080902122493,-0.009999999999999998,0.11,True,True,-0.15999999999998848,0.15999999999998848,-0.16000000000000544,0.16000000000000544,-0.16000000000000544,0.16000000000000544,-0.015,0.115,1.0,0.0,0.0,0.015976034146086622,0.10000061726668735,0.0,-1.01637887931421e-05,5.062573021574756e-07,0.0,-0.015,0.115,1.0,0.0,0.0,0.01597545169574253,0.10000013805874483,0.0,-3.6885282661547336e-07,-3.399089727185167e-07,0.0,-0.015,0.115,1.0,0.0,0.0,0.015975831562225287,0.10000045661653668,0.0,-6.759593308506943e-06,1.9689725437033182e-07,0.0
1789290589.7130551,0.00024710072777179947,0.00024710072777179947,-0.009999999999999998,0.11,True,True,-0.1599999999999914,0.1599999999999914,-0.16000000000000833,0.16000000000000833,-0.16000000000000833,0.16000000000000833,-0.015,0.115,1.0,0.0,0.0,0.015976034146086622,0.10000061726668735,0.0,-1.01637887931421e-05,5.062573021574756e-07,0.0,-0.015,0.115,1.0,0.0,0.0,0.01597545169574253,0.10000013805874483,0.0,-3.6885282661547336e-07,-3.399089727185167e-07,0.0,-0.015,0.115,1.0,0.0,0.0,0.015975831562225287,0.10000045661653668,0.0,-6.759593308506943e-06,1.9689725437033182e-07,0.0
