topic,bag_stamp,header_stamp,confidence
/camera/world/agv1_confidence,1789465254.982366,1789465254.982366,0.5828
/camera/world/agv2_confidence,1789465254.982378,1789465254.982378,0.5721
/camera/world/agv3_confidence,1789465254.982625,1789465254.982625,0.5739
/camera/world/agv1_confidence,1789465255.0168302,1789465255.0168302,0.4629
/camera/world/agv2_confidence,1789465255.0168333,1789465255.0168333,0.5717
/camera/world/agv3_confidence,1789465255.0170271,1789465255.0170271,0.5755
/camera/world/agv1_confidence,1789465255.048758,1789465255.048758,0.5988
/camera/world/agv2_confidence,1789465255.0488887,1789465255.0488887,0.5527
/camera/world/agv3_confidence,1789465255.0489805,1789465255.0489805,0.5763
/camera/world/agv1_confidence,1789465255.080973,1789465255.080973,0.583
/camera/world/agv2_confidence,1789465255.080975,1789465255.080975,0.5657
/camera/world/agv3_confidence,1789465255.0810251,1789465255.0810251,0.5743
/camera/world/agv1_confidence,1789465255.1150851,1789465255.1150851,0.5692
/camera/world/agv3_confidence,1789465255.1151094,1789465255.1151094,0.5731
/camera/world/agv2_confidence,1789465255.115212,1789465255.115212,0.5707
/camera/world/agv2_confidence,1789465255.153877,1789465255.153877,0.5701
/camera/world/agv1_confidence,1789465255.1539354,1789465255.1539354,0.5403
/camera/world/agv3_confidence,1789465255.1540222,1789465255.1540222,0.575
/camera/world/agv1_confidence,1789465255.1829412,1789465255.1829412,0.583
/camera/world/agv2_confidence,1789465255.1831987,1789465255.1831987,0.5525
/camera/world/agv3_confidence,1789465255.1833088,1789465255.1833088,0.562
/camera/world/agv1_confidence,1789465255.2139146,1789465255.2139146,0.5847
/camera/world/agv2_confidence,1789465255.2142448,1789465255.2142448,0.5534
/camera/world/agv3_confidence,1789465255.2143815,1789465255.2143815,0.5728
/camera/world/agv2_confidence,1789465255.2477634,1789465255.2477634,0.5692
/camera/world/agv1_confidence,1789465255.2477696,1789465255.2477696,0.5814
/camera/world/agv3_confidence,1789465255.247899,1789465255.247899,0.5744
/camera/world/agv1_confidence,1789465255.2818158,1789465255.2818158,0.5865
/camera/world/agv2_confidence,1789465255.2819433,1789465255.2819433,0.5696
/camera/world/agv3_confidence,1789465255.282099,1789465255.282099,0.5615
/camera/world/agv1_confidence,1789465255.3153355,1789465255.3153355,0.5834
/camera/world/agv2_confidence,1789465255.3155131,1789465255.3155131,0.5502
/camera/world/agv3_confidence,1789465255.3156772,1789465255.3156772,0.5739
/camera/world/agv1_confidence,1789465255.3477767,1789465255.3477767,0.5827
/camera/world/agv2_confidence,1789465255.3478992,1789465255.3478992,0.5754
/camera/world/agv3_confidence,1789465255.3480632,1789465255.3480632,0.5738
/camera/world/agv2_confidence,1789465255.3804061,1789465255.3804061,0.552
/camera/world/agv1_confidence,1789465255.3804138,1789465255.3804138,0.5702
/camera/world/agv3_confidence,1789465255.3805792,1789465255.3805792,0.5749
/camera/world/agv1_confidence,1789465255.4132164,1789465255.4132164,0.5824
/camera/world/agv2_confidence,1789465255.413265,1789465255.413265,0.5666
/camera/world/agv3_confidence,1789465255.413382,1789465255.413382,0.5738
/camera/world/agv2_confidence,1789465255.454127,1789465255.454127,0.5554
/camera/world/agv1_confidence,1789465255.45414,1789465255.45414,0.5845
/camera/world/agv3_confidence,1789465255.4542196,1789465255.4542196,0.5732
/camera/world/agv2_confidence,1789465255.4801366,1789465255.4801366,0.5692
/camera/world/agv1_confidence,1789465255.4802804,1789465255.4802804,0.53
/camera/world/agv3_confidence,1789465255.4802845,1789465255.4802845,0.4496
/camera/world/agv3_confidence,1789465255.5140727,1789465255.5140727,0.5753
/camera/world/agv1_confidence,1789465255.5140924,1789465255.5140924,0.5304
/camera/world/agv2_confidence,1789465255.5142236,1789465255.5142236,0.5567
/camera/world/agv1_confidence,1789465255.547381,1789465255.547381,0.5411
/camera/world/agv3_confidence,1789465255.547393,1789465255.547393,0.5666
/camera/world/agv2_confidence,1789465255.5474756,1789465255.5474756,0.5588
/camera/world/agv1_confidence,1789465255.5858176,1789465255.5858176,0.5621
/camera/world/agv3_confidence,1789465255.5859935,1789465255.5859935,0.5743
/camera/world/agv2_confidence,1789465255.5860617,1789465255.5860617,0.5566
/camera/world/agv1_confidence,1789465255.6171134,1789465255.6171134,0.5836
/camera/world/agv2_confidence,1789465255.6171546,1789465255.6171546,0.5508
/camera/world/agv3_confidence,1789465255.617208,1789465255.617208,0.5737
/camera/world/agv1_confidence,1789465255.6520352,1789465255.6520352,0.5637
/camera/world/agv3_confidence,1789465255.6520529,1789465255.6520529,0.5759
/camera/world/agv2_confidence,1789465255.652166,1789465255.652166,0.5678
/camera/world/agv1_confidence,1789465255.688036,1789465255.688036,0.5588
/camera/world/agv3_confidence,1789465255.6880376,1789465255.6880376,0.5701
/camera/world/agv2_confidence,1789465255.6881797,1789465255.6881797,0.5688
/camera/world/agv3_confidence,1789465255.7203352,1789465255.7203352,0.5752
/camera/world/agv2_confidence,1789465255.7204235,1789465255.7204235,0.5687
/camera/world/agv1_confidence,1789465255.720554,1789465255.720554,0.5581
/camera/world/agv1_confidence,1789465255.7537909,1789465255.7537909,0.5711
/camera/world/agv3_confidence,1789465255.75407,1789465255.75407,0.5539
/camera/world/agv2_confidence,1789465255.7540786,1789465255.7540786,0.5705
/camera/world/agv1_confidence,1789465255.7867405,1789465255.7867405,0.5925
/camera/world/agv2_confidence,1789465255.7869952,1789465255.7869952,0.5733
/camera/world/agv3_confidence,1789465255.7870674,1789465255.7870674,0.5752
/camera/world/agv2_confidence,1789465255.8139694,1789465255.8139694,0.5693
/camera/world/agv3_confidence,1789465255.8141286,1789465255.8141286,0.5738
/camera/world/agv1_confidence,1789465255.814198,1789465255.814198,0.5244
/camera/world/agv1_confidence,1789465255.8524926,1789465255.8524926,0.568
/camera/world/agv2_confidence,1789465255.8525321,1789465255.8525321,0.5702
/camera/world/agv3_confidence,1789465255.8527474,1789465255.8527474,0.5784
/camera/world/agv3_confidence,1789465255.8799253,1789465255.8799253,0.5755
/camera/world/agv2_confidence,1789465255.879959,1789465255.879959,0.552
/camera/world/agv1_confidence,1789465255.8799887,1789465255.8799887,0.5632
/camera/world/agv3_confidence,1789465255.914535,1789465255.914535,0.5752
/camera/world/agv1_confidence,1789465255.9145381,1789465255.9145381,0.5484
