stamp,localization_valid,load_s_actual,load_s_dot_actual,load_pose_x,load_pose_y,load_pose_yaw,equivalent_load_pose_x,equivalent_load_pose_y,equivalent_load_pose_yaw,measured_load_source_frame,measured_load_alignment_status,measured_load_pose_x,measured_load_pose_y,measured_load_pose_yaw,measured_load_pose_valid,load_x_reference,load_y_reference,load_yaw_reference,load_s_reference,load_velocity_reference,evaluation_active,agv1_robot_pose_x,agv1_robot_pose_y,agv1_robot_pose_yaw,agv1_support_pose_x,agv1_support_pose_y,agv1_support_pose_yaw,agv1_s_actual,agv1_s_initial_offset,agv1_s_tracking_actual,agv1_s_origin_aligned_actual,agv1_s_dot_actual,agv1_s_execute_reference,agv1_s_dot_execute_reference,agv1_support_reference_x,agv1_support_reference_y,agv1_support_reference_yaw,agv2_robot_pose_x,agv2_robot_pose_y,agv2_robot_pose_yaw,agv2_support_pose_x,agv2_support_pose_y,agv2_support_pose_yaw,agv2_s_actual,agv2_s_initial_offset,agv2_s_tracking_actual,agv2_s_origin_aligned_actual,agv2_s_dot_actual,agv2_s_execute_reference,agv2_s_dot_execute_reference,agv2_support_reference_x,agv2_support_reference_y,agv2_support_reference_yaw,agv3_robot_pose_x,agv3_robot_pose_y,agv3_robot_pose_yaw,agv3_support_pose_x,agv3_support_pose_y,agv3_support_pose_yaw,agv3_s_actual,agv3_s_initial_offset,agv3_s_tracking_actual,agv3_s_origin_aligned_actual,agv3_s_dot_actual,agv3_s_execute_reference,agv3_s_dot_execute_reference,agv3_support_reference_x,agv3_support_reference_y,agv3_support_reference_yaw
1789464618.40644,True,0.00010478803358223802,0.0,0.00010478803358223802,0.00010759975046028182,0.0015990473322008364,nan,nan,nan,,missing_or_inconsistent_frame,nan,nan,nan,False,nan,nan,nan,nan,nan,True,0.18408658519016785,-0.0010126018074032572,0.043864225560048764,0.16627373552661392,-0.0017944501709795924,0.043864225560048764,-0.006931345230273774,nan,-0.006931345230273774,nan,0.0,0.0,0.0,nan,nan,nan,-0.1839751812134015,0.13789464971825693,0.062015865236404455,-0.08508564938910797,0.14403524379147445,0.062015865236404455,0.0015168909893359464,nan,0.0015168909893359464,nan,0.0,0.0,0.0,nan,nan,nan,-0.17985729917529092,-0.14628810384833435,0.04412119164745111,-0.08087372203675935,-0.141917994369114,0.04412119164745112,0.005728818341684552,nan,0.005728818341684552,nan,0.0,0.0,0.0,nan,nan,nan
1789464618.416552,True,0.00010478803358223802,0.0,0.00010478803358223802,0.00010759975046028182,0.0015990473322008364,0.00010478803358223802,0.00010759975046028182,0.0015990473322008364,,missing_or_inconsistent_frame,nan,nan,nan,False,0.0,0.0,0.0,0.0,0.0,True,0.18408658519016785,-0.0010126018074032572,0.043864225560048764,0.16627373552661392,-0.0017944501709795924,0.043864225560048764,-0.006931345230273774,nan,-0.006931345230273774,nan,0.0,0.0,0.0,0.1732050807568877,0.0,0.0,-0.1839751812134015,0.13789464971825693,0.062015865236404455,-0.08508564938910797,0.14403524379147445,0.062015865236404455,0.0015168909893359464,nan,0.0015168909893359464,nan,0.0,0.0,0.0,-0.0866025403784439,0.15,0.0,-0.17985729917529092,-0.14628810384833435,0.04412119164745111,-0.08087372203675935,-0.141917994369114,0.04412119164745112,0.005728818341684552,nan,0.005728818341684552,nan,0.0,0.0,0.0,-0.0866025403784439,-0.15,0.0
1789464618.426556,True,0.00014927832976918687,0.0,0.00014927832976918687,0.00047777742271399687,0.003016819619443638,0.00014927832976918687,0.00047777742271399687,0.003016819619443638,,missing_or_inconsistent_frame,nan,nan,nan,False,0.0,0.0,0.0,0.0,0.0,True,0.1842415545541134,-0.00023836841074620363,0.04021860588387226,0.1664259729461847,-0.0009552728473568761,0.04021860588387225,-0.006779107810703015,nan,-0.006931345230273774,nan,0.0,0.0,0.0,0.1732050807568877,0.0,0.0,-0.18398070607612693,0.13795161599894645,0.06277677215036095,-0.08509587529936477,0.1441674540157476,0.06277677215036097,0.0015066650790791294,nan,0.0015168909893359464,nan,0.0,0.0,0.0,-0.0866025403784439,0.15,0.0,-0.17986128604291696,-0.1462509099096213,0.04515119954660875,-0.08088226265751247,-0.14177884890024872,0.045151199546608754,0.005720277720931435,nan,0.005728818341684552,nan,0.0,0.0,0.0,-0.0866025403784439,-0.15,0.0
1789464618.4364376,True,0.00014927832976918687,0.0,0.00014927832976918687,0.00047777742271399687,0.003016819619443638,0.00014927832976918687,0.00047777742271399687,0.003016819619443638,,missing_or_inconsistent_frame,nan,nan,nan,False,0.0,0.0,0.0,0.0,0.0,True,0.1842415545541134,-0.00023836841074620363,0.04021860588387226,0.1664259729461847,-0.0009552728473568761,0.04021860588387225,-0.006779107810703025,nan,-0.006779107810703015,nan,0.0,0.0,0.0,0.1732050807568877,0.0,0.0,-0.18398070607612693,0.13795161599894645,0.06277677215036095,-0.08509587529936477,0.1441674540157476,0.06277677215036097,0.0015066650790791433,nan,0.0015066650790791294,nan,0.0,0.0,0.0,-0.0866025403784439,0.15,0.0,-0.17986128604291696,-0.1462509099096213,0.04515119954660875,-0.08088226265751247,-0.14177884890024872,0.045151199546608754,0.005720277720931435,nan,0.005720277720931435,nan,0.0,0.0,0.0,-0.0866025403784439,-0.15,0.0
1789464618.446418,True,0.00018581069488765126,0.0,0.00018581069488765126,0.0007156731759408731,0.002345110957960432,0.00018581069488765126,0.0007156731759408731,0.002345110957960432,,missing_or_inconsistent_frame,nan,nan,nan,False,0.0,0.0,0.0,0.0,0.0,True,0.1842415545541134,-0.00023836841074620363,0.04021860588387226,0.1664259729461847,-0.0009552728473568761,0.04021860588387225,-0.006779107810703025,nan,-0.006779107810703025,nan,0.0,0.0,0.0,0.1732050807568877,0.0,0.0,-0.18394108738745618,0.13789093942351338,0.062277875787428716,-0.08505316785794083,0.14405744338638382,0.062277875787428716,0.0015493725205030784,nan,0.0015066650790791433,nan,0.0,0.0,0.0,-0.0866025403784439,0.15,0.0,-0.1797713424261972,-0.1459112094884878,0.050041658746505346,-0.08081537300358102,-0.14095515101120432,0.050041658746505346,0.005787167374862887,nan,0.005720277720931435,nan,0.0,0.0,0.0,-0.0866025403784439,-0.15,0.0
1789464618.4564204,True,0.0001730692820809815,0.0,0.0001730692820809815,0.0006676007178013367,0.0020546202044299322,0.0001730692820809815,0.0006676007178013367,0.0020546202044299322,,missing_or_inconsistent_frame,nan,nan,nan,False,0.0,0.0,0.0,0.0,0.0,True,0.18420308179195366,-0.0003764362131413179,0.04056378770227864,0.16638774870776468,-0.001099490221775505,0.04056378770227864,-0.006817332049123024,nan,-0.006779107810703025,nan,0.0,0.0,0.0,0.1732050807568877,0.0,0.0,-0.18394108738745618,0.13789093942351338,0.062277875787428716,-0.08505316785794083,0.14405744338638382,0.062277875787428716,0.0015493725205030853,nan,0.0015493725205030784,nan,0.0,0.0,0.0,-0.0866025403784439,0.15,0.0,-0.1797713424261972,-0.1459112094884878,0.050041658746505346,-0.08081537300358102,-0.14095515101120432,0.050041658746505346,0.005787167374862887,nan,0.005787167374862887,nan,0.0,0.0,0.0,-0.0866025403784439,-0.15,0.0
1789464618.4664352,True,0.00012373043923483612,0.0,0.00012373043923483612,0.0008517564608375531,0.0012114896590670068,0.00012373043923483612,0.0008517564608375531,0.0012114896590670068,,missing_or_inconsistent_frame,nan,nan,nan,False,0.0,0.0,0.0,0.0,0.0,True,0.18420308179195366,-0.0003764362131413179,0.04056378770227864,0.16638774870776468,-0.001099490221775505,0.04056378770227864,-0.0068173320491230205,nan,-0.006817332049123024,nan,0.0,0.0,0.0,0.1732050807568877,0.0,0.0,-0.18393632737003573,0.13781957291096536,0.061673742092835715,-0.0850447004938585,0.14392633422797624,0.061673742092835715,0.0015578398845854172,nan,0.0015493725205030853,nan,0.0,0.0,0.0,-0.0866025403784439,0.15,0.0,-0.17991355880672133,-0.14550474030517513,0.0528421669205299,-0.08097185689620179,-0.14027157462368808,0.0528421669205299,0.005630683482242112,nan,0.005787167374862887,nan,0.0,0.0,0.0,-0.0866025403784439,-0.15,0.0
1789464618.476471,True,0.00013228317840813703,0.0,0.00013228317840813703,0.0009040806029359898,0.0015281940336009624,0.00013228317840813703,0.0009040806029359898,0.0015281940336009624,,missing_or_inconsistent_frame,nan,nan,nan,False,0.0,0.0,0.0,0.0,0.0,True,0.184228842726608,-0.00022199908724040984,0.040421478093509045,0.16641340692528458,-0.0009425177954801893,0.040421478093509045,-0.006791673831603111,nan,-0.0068173320491230205,nan,0.0,0.0,0.0,0.1732050807568877,0.0,0.0,-0.18393632737003573,0.13781957291096536,0.061673742092835715,-0.0850447004938585,0.14392633422797624,0.061673742092835715,0.0015578398845854137,nan,0.0015578398845854172,nan,0.0,0.0,0.0,-0.0866025403784439,0.15,0.0,-0.17991355880672133,-0.14550474030517513,0.0528421669205299,-0.08097185689620179,-0.14027157462368808,0.0528421669205299,0.005630683482242115,nan,0.005630683482242112,nan,0.0,0.0,0.0,-0.0866025403784439,-0.15,0.0
1789464618.486464,True,0.00013228317840813703,0.0,0.00013228317840813703,0.0009040806029359898,0.0015281940336009624,0.00013228317840813703,0.0009040806029359898,0.0015281940336009624,,missing_or_inconsistent_frame,nan,nan,nan,False,0.0,0.0,0.0,0.0,0.0,True,0.184228842726608,-0.00022199908724040984,0.040421478093509045,0.16641340692528458,-0.0009425177954801893,0.040421478093509045,-0.006791673831603132,nan,-0.006791673831603111,nan,0.0,0.0,0.0,0.1732050807568877,0.0,0.0,-0.18393632737003573,0.13781957291096536,0.061673742092835715,-0.0850447004938585,0.14392633422797624,0.061673742092835715,0.0015578398845854137,nan,0.0015578398845854137,nan,0.0,0.0,0.0,-0.0866025403784439,0.15,0.0,-0.17991355880672133,-0.14550474030517513,0.0528421669205299,-0.08097185689620179,-0.14027157462368808,0.0528421669205299,0.005630683482242115,nan,0.005630683482242115,nan,0.0,0.0,0.0,-0.0866025403784439,-0.15,0.0
1789464618.4964483,True,0.00013228317840813703,0.0,0.00013228317840813703,0.0009040806029359898,0.0015281940336009624,0.00013228317840813703,0.0009040806029359898,0.0015281940336009624,,missing_or_inconsistent_frame,nan,nan,nan,False,0.0,0.0,0.0,0.0,0.0,True,0.184228842726608,-0.00022199908724040984,0.040421478093509045,0.16641340692528458,-0.0009425177954801893,0.040421478093509045,-0.006791673831603132,nan,-0.006791673831603132,nan,0.0,0.0,0.0,0.1732050807568877,0.0,0.0,-0.18393632737003573,0.13781957291096536,0.061673742092835715,-0.0850447004938585,0.14392633422797624,0.061673742092835715,0.0015578398845854137,nan,0.0015578398845854137,nan,0.0,0.0,0.0,-0.0866025403784439,0.15,0.0,-0.17991355880672133,-0.14550474030517513,0.0528421669205299,-0.08097185689620179,-0.14027157462368808,0.0528421669205299,0.005630683482242115,nan,0.005630683482242115,nan,0.0,0.0,0.0,-0.0866025403784439,-0.15,0.0
