topic,bag_stamp,header_stamp,confidence
/camera/world/agv1_confidence,1788934963.4723358,1788934963.4723358,0.5762
/camera/world/agv2_confidence,1788934963.4724836,1788934963.4724836,0.5507
/camera/world/agv3_confidence,1788934963.4725347,1788934963.4725347,0.5429
/camera/world/agv2_confidence,1788934963.5039566,1788934963.5039566,0.549
/camera/world/agv1_confidence,1788934963.5039706,1788934963.5039706,0.5774
/camera/world/agv3_confidence,1788934963.5039914,1788934963.5039914,0.5427
/camera/world/agv2_confidence,1788934963.5404775,1788934963.5404775,0.5508
/camera/world/agv3_confidence,1788934963.5405016,1788934963.5405016,0.5439
/camera/world/agv1_confidence,1788934963.540556,1788934963.540556,0.5768
/camera/world/agv1_confidence,1788934963.5757115,1788934963.5757115,0.5757
/camera/world/agv2_confidence,1788934963.5757527,1788934963.5757527,0.5501
/camera/world/agv3_confidence,1788934963.5757558,1788934963.5757558,0.5448
/camera/world/agv1_confidence,1788934963.5976949,1788934963.5976949,0.5746
/camera/world/agv3_confidence,1788934963.5979872,1788934963.5979872,0.5438
/camera/world/agv2_confidence,1788934963.598003,1788934963.598003,0.5497
/camera/world/agv3_confidence,1788934963.641492,1788934963.641492,0.5411
/camera/world/agv2_confidence,1788934963.6415203,1788934963.6415203,0.5499
/camera/world/agv1_confidence,1788934963.6415248,1788934963.6415248,0.5769
/camera/world/agv1_confidence,1788934963.6648602,1788934963.6648602,0.5769
/camera/world/agv2_confidence,1788934963.6650763,1788934963.6650763,0.5432
/camera/world/agv3_confidence,1788934963.6652424,1788934963.6652424,0.5456
/camera/world/agv2_confidence,1788934963.7002132,1788934963.7002132,0.5502
/camera/world/agv3_confidence,1788934963.700218,1788934963.700218,0.5434
/camera/world/agv1_confidence,1788934963.700407,1788934963.700407,0.5749
/camera/world/agv2_confidence,1788934963.7403646,1788934963.7403646,0.5501
/camera/world/agv3_confidence,1788934963.7403677,1788934963.7403677,0.5439
/camera/world/agv1_confidence,1788934963.7403684,1788934963.7403684,0.5774
/camera/world/agv2_confidence,1788934963.7725744,1788934963.7725744,0.5506
/camera/world/agv1_confidence,1788934963.7728612,1788934963.7728612,0.5765
/camera/world/agv3_confidence,1788934963.7728975,1788934963.7728975,0.5512
/camera/world/agv2_confidence,1788934963.803245,1788934963.803245,0.5496
/camera/world/agv1_confidence,1788934963.8032675,1788934963.8032675,0.579
/camera/world/agv3_confidence,1788934963.8035522,1788934963.8035522,0.5426
/camera/world/agv1_confidence,1788934963.839606,1788934963.839606,0.5762
/camera/world/agv2_confidence,1788934963.8399606,1788934963.8399606,0.5504
/camera/world/agv3_confidence,1788934963.8399687,1788934963.8399687,0.5454
/camera/world/agv1_confidence,1788934963.8717487,1788934963.8717487,0.585
/camera/world/agv3_confidence,1788934963.8718455,1788934963.8718455,0.5423
/camera/world/agv2_confidence,1788934963.8719277,1788934963.8719277,0.5507
/camera/world/agv1_confidence,1788934963.9052608,1788934963.9052608,0.5762
/camera/world/agv3_confidence,1788934963.905351,1788934963.905351,0.5433
/camera/world/agv2_confidence,1788934963.9053645,1788934963.9053645,0.5431
/camera/world/agv1_confidence,1788934963.938557,1788934963.938557,0.5786
/camera/world/agv2_confidence,1788934963.938696,1788934963.938696,0.5433
/camera/world/agv3_confidence,1788934963.9388134,1788934963.9388134,0.5431
/camera/world/agv1_confidence,1788934963.9709506,1788934963.9709506,0.5772
/camera/world/agv3_confidence,1788934963.9710317,1788934963.9710317,0.5447
/camera/world/agv2_confidence,1788934963.9711685,1788934963.9711685,0.5501
/camera/world/agv1_confidence,1788934964.0141394,1788934964.0141394,0.5773
/camera/world/agv3_confidence,1788934964.014275,1788934964.014275,0.5404
/camera/world/agv2_confidence,1788934964.0143142,1788934964.0143142,0.5507
/camera/world/agv1_confidence,1788934964.0444272,1788934964.0444272,0.5779
/camera/world/agv2_confidence,1788934964.0444725,1788934964.0444725,0.5507
/camera/world/agv3_confidence,1788934964.0447443,1788934964.0447443,0.5412
/camera/world/agv1_confidence,1788934964.0664406,1788934964.0664406,0.5759
/camera/world/agv2_confidence,1788934964.0664506,1788934964.0664506,0.5498
/camera/world/agv3_confidence,1788934964.066725,1788934964.066725,0.5434
/camera/world/agv2_confidence,1788934964.0978084,1788934964.0978084,0.5497
/camera/world/agv3_confidence,1788934964.097901,1788934964.097901,0.5402
/camera/world/agv1_confidence,1788934964.097906,1788934964.097906,0.5773
/camera/world/agv3_confidence,1788934964.1328242,1788934964.1328242,0.5404
/camera/world/agv1_confidence,1788934964.132842,1788934964.132842,0.5763
/camera/world/agv2_confidence,1788934964.1328452,1788934964.1328452,0.5515
/camera/world/agv2_confidence,1788934964.1675355,1788934964.1675355,0.5521
/camera/world/agv1_confidence,1788934964.1676004,1788934964.1676004,0.5742
/camera/world/agv3_confidence,1788934964.1676295,1788934964.1676295,0.5326
/camera/world/agv1_confidence,1788934964.2047632,1788934964.2047632,0.5749
/camera/world/agv2_confidence,1788934964.2048104,1788934964.2048104,0.5501
/camera/world/agv3_confidence,1788934964.2048264,1788934964.2048264,0.5439
/camera/world/agv1_confidence,1788934964.2361927,1788934964.2361927,0.5733
/camera/world/agv2_confidence,1788934964.236252,1788934964.236252,0.5517
/camera/world/agv3_confidence,1788934964.236414,1788934964.236414,0.5481
/camera/world/agv1_confidence,1788934964.2761152,1788934964.2761152,0.5802
/camera/world/agv2_confidence,1788934964.2761497,1788934964.2761497,0.4924
/camera/world/agv3_confidence,1788934964.2763324,1788934964.2763324,0.5446
/camera/world/agv1_confidence,1788934964.30374,1788934964.30374,0.5772
/camera/world/agv2_confidence,1788934964.3038888,1788934964.3038888,0.5509
/camera/world/agv3_confidence,1788934964.3040895,1788934964.3040895,0.5417
/camera/world/agv1_confidence,1788934964.338157,1788934964.338157,0.5761
/camera/world/agv2_confidence,1788934964.3383281,1788934964.3383281,0.5498
/camera/world/agv3_confidence,1788934964.3384607,1788934964.3384607,0.5416
/camera/world/agv1_confidence,1788934964.3736594,1788934964.3736594,0.5786
/camera/world/agv2_confidence,1788934964.3738496,1788934964.3738496,0.5463
/camera/world/agv3_confidence,1788934964.3739874,1788934964.3739874,0.5304
/camera/world/agv1_confidence,1788934964.4123032,1788934964.4123032,0.5737
