v3_relative_time,m1b_counterfactual_common_velocity_mps,effective_common_velocity_mps,paired_reference_difference_mps,m1_common_boundary_upper,m1b_common_boundary_upper,m1_risk_contraction,m1b_risk_contraction,m1_agv2_robust_margin,m1b_agv2_robust_margin,m1_yaw_drive_disturbance_left_nominal,m1b_yaw_drive_disturbance_left_nominal,m1_yaw_drive_disturbance_right_nominal,m1b_yaw_drive_disturbance_right_nominal,m1_agv2_s_dot_actual,m1b_agv2_s_dot_actual
0.3581995189189911,0.09979549122833542,0.10037815002061005,0.0,0.10699993477235566,0.107,6.522764434135908e-08,0.0,1.0,1.0,0.13200306663939354,0.13116953087855335,0.1118343211325221,0.11117580027915809,0.10029619709473182,0.0997960017633435
0.37809949219226835,0.0997959189205173,0.10037758229016458,0.0,0.10699993612691419,0.107,6.522764434135908e-08,0.0,1.0,1.0,0.1320225790680872,0.13117127202205955,0.11180126460951059,0.11112859561568401,0.10027720680501015,0.09977597223731488
0.39799946546554565,0.0997959189205173,0.10037744851466575,0.0,0.10699993644609163,0.107,6.355390837209374e-08,0.0,1.0,1.0,0.13203603666158023,0.13118147216337925,0.11175410883274504,0.11107956135822473,0.10025669423193083,0.09974848571378928
0.41789943873882296,0.09979609145193334,0.10037698651357446,0.0,0.10699993774767406,0.107,6.355390837209374e-08,0.0,1.0,1.0,0.13203981780149496,0.13118435997818126,0.1116906999674325,0.11101418794188606,0.10023146377938888,0.0997184025480394
0.4377994120121002,0.09979609145193334,0.10037686644812294,0.0,0.10699993808593103,0.107,6.191406896893792e-08,0.0,1.0,1.0,0.13205205539152323,0.1312115204775286,0.11162092574325644,0.11095342809702825,0.10020298897615414,0.0997079557628671
0.4576993852853775,0.09979540498632578,0.10037584370168876,0.0,0.10699993933183162,0.107,6.191406896893792e-08,0.0,1.0,1.0,0.13205424387551007,0.13123933435313667,0.11153172665380864,0.1108888046250446,0.10017014381561472,0.09968620997601449
0.47759935855865476,0.09979521000238317,0.10037554533332764,0.0,0.1069999396953013,0.107,6.030469869300337e-08,0.0,1.0,1.0,0.13208484158397482,0.13126217552085007,0.11144699327068233,0.11080527957298017,0.10013114120497785,0.09965868899758358
0.49749933183193207,0.09979365453505538,0.10037384120348096,0.0,0.10699994086150387,0.107,6.030469869300337e-08,0.0,1.0,1.0,0.13209546835879696,0.13129170457605718,0.11133389539192197,0.11071170782124798,0.10008959454227,0.09960953186471745
0.5173993051052094,0.09979365453505538,0.10037327645710904,0.0,0.10699994124798186,0.107,5.875201813942965e-08,0.0,1.0,1.0,0.13211412594505595,0.1313167715884621,0.11121003233701487,0.11059147523730918,0.10003841648109359,0.09957883692031139
0.5372992783784867,0.09979312273150663,0.10037158907616868,0.0,0.10699994236243236,0.107,5.875201813942965e-08,0.0,1.0,1.0,0.13213894309984037,0.13137775317330375,0.1110722613640934,0.11048698417486433,0.09998611658667973,0.09951585275647273
0.5571992516517639,0.09979292448058034,0.1003709731618545,0.0,0.10699994276922019,0.107,5.72307798096805e-08,0.0,1.0,1.0,0.13217259558193536,0.1313943567842857,0.11092279685690555,0.11032518506317743,0.09992429817425645,0.09947854071760909
0.5770992249250412,0.09979307648848823,0.10036892281058246,0.0,0.10699994383393428,0.107,5.72307798096805e-08,0.0,1.0,1.0,0.13220855208035504,0.13143980789175386,0.1107543505494634,0.11017417149610832,0.09985677428151343,0.09938993818642243
0.5969991981983185,0.09979307648848823,0.10036810798166956,0.0,0.10699994425706169,0.107,5.574293830690191e-08,0.0,1.0,1.0,0.13224734934964608,0.13147254390169122,0.1105681466310425,0.1099810400884625,0.09978771241955227,0.09932125936842366
0.6168991714715958,0.0997945916148624,0.10036556037032353,0.0,0.10699994525685227,0.107,5.574293830690191e-08,0.0,1.0,1.0,0.13230255029618956,0.13152875949258697,0.11037313296704931,0.10978822365306186,0.09970121949655955,0.09923209983278984
0.6367991447448731,0.09979525252335802,0.10036442513798542,0.0,0.10699994570236551,0.107,5.429763448583369e-08,0.0,1.0,1.0,0.13234851244048954,0.13157016524170112,0.11014808576556251,0.10956129056035756,0.099628562899899,0.09916842618547622
0.6566991180181503,0.09979579422780788,0.10036181046135546,0.0,0.10699994664797301,0.107,5.429763448583369e-08,0.0,1.0,1.0,0.13242564414569313,0.13165470759244186,0.10992547321409472,0.10935230813046821,0.09953674222455575,0.09909181772789417
0.6765990912914276,0.0997960523112383,0.10036052255696255,0.0,0.1069999471137484,0.107,5.2886251600270384e-08,0.0,1.0,1.0,0.13249003282819036,0.13174439997453047,0.10966823705030462,0.10912373227681146,0.09944480312635848,0.0990064363683461
0.6964990645647049,0.09979677790145651,0.10035741228601255,0.0,0.10699994801633196,0.107,5.2886251600270384e-08,0.0,1.0,1.0,0.13256799460792357,0.1318177070065149,0.10939969065702532,0.10886203287840801,0.09933104816838034,0.09889175388598054
0.7163990378379822,0.09979677790145651,0.10035578062502006,0.0,0.10699994848983102,0.107,5.151016897742e-08,0.0,1.0,1.0,0.1326390288198254,0.13191070653154424,0.10909964332686353,0.10857784184319502,0.09922574464976543,0.09877454392677128
0.7362990111112595,0.09979710046039127,0.10035240130604665,0.0,0.10699994934780209,0.107,5.151016897742e-08,0.0,1.0,1.0,0.13273640561625322,0.13199411849811934,0.10879666565762745,0.10826492825335475,0.09911492162479904,0.0986512385589346
0.7561989843845367,0.09979710046039127,0.10035046542674429,0.0,0.10699994983930007,0.107,5.016069992702654e-08,0.0,1.0,1.0,0.13284390514525446,0.13208970496514946,0.10847695523373944,0.10793780972378868,0.09899690482933254,0.09855449655888424
0.776098957657814,0.09979775050025246,0.10034680105785027,0.0,0.10699995061854273,0.107,5.016069992702654e-08,0.0,1.0,1.0,0.13296173019529633,0.13220857810047634,0.108142817673651,0.10761573680039623,0.09887251603988523,0.09841380160602069
0.7959989309310913,0.09979775050025246,0.10034440155152553,0.0,0.10699995112880731,0.107,4.887119268992546e-08,0.0,1.0,1.0,0.13307273021145044,0.13232834614472005,0.10777803675627913,0.10725804176555924,0.09874907878340612,0.09827366646232492
0.8158989042043686,0.09979875085973548,0.10034141409391681,0.0,0.10699995186307328,0.107,4.887119268992546e-08,0.0,1.0,1.0,0.1332137188383048,0.13245193437423936,0.10741325757833285,0.10688039825191673,0.09861405790607901,0.09813524863712249
0.8357988774776459,0.09979941498556845,0.10033928542468347,0.0,0.10699995238626375,0.107,4.7613736245399885e-08,0.0,1.0,1.0,0.13334800506933359,0.13257161908398235,0.10701900092895311,0.10648144135044973,0.09847730754257061,0.09798974301897719
0.8556988507509231,0.09979990411342242,0.10033657395878331,0.0,0.10699995309435911,0.107,4.7613736245399885e-08,0.0,1.0,1.0,0.13349772693551343,0.1327072932969585,0.10661422171012766,0.10606921188305804,0.09833942997979069,0.09783760014286458
0.8755988240242004,0.09979990411342242,0.10033452982232793,0.0,0.10699995362818236,0.107,4.637181763578191e-08,0.0,1.0,1.0,0.13367206141492413,0.13287192560685904,0.10620608786411684,0.1056590224830751,0.09819448835825483,0.09768250289130198
0.8954987972974777,0.09980063929575125,0.1003318210464667,0.0,0.106999954272103,0.107,4.637181763578191e-08,0.0,1.0,1.0,0.13384991302176297,0.13304767223337033,0.1057818324349868,0.10523246962658189,0.09804948911834534,0.09752164017944567
0.915398770570755,0.09980121473589963,0.1003295328320395,0.0,0.10699995481604926,0.107,4.518395073371817e-08,0.0,1.0,1.0,0.13403766096097142,0.1332223101627496,0.10534323280828174,0.10478773658225404,0.09790351427771658,0.09740106662817044
0.9352987438440323,0.0998019950022111,0.10032759290124299,0.0,0.10699995542027549,0.107,4.518395073371817e-08,0.0,1.0,1.0,0.13422359081702914,0.1334523309526379,0.10488515750178727,0.10437536765007627,0.09775804584695201,0.09726725356145546
0.9551987171173095,0.0998019950022111,0.10032582855758676,0.0,0.10699995596981195,0.107,4.4030188051102925e-08,0.0,1.0,1.0,0.13444120577770496,0.13367957100239378,0.10443474496317783,0.10394170725254924,0.09761207679095396,0.09712479380832126
0.9750986903905868,0.09980289839636469,0.10032466059405298,0.0,0.10699995653356541,0.107,4.4030188051102925e-08,0.0,1.0,1.0,0.13466165289499293,0.1338956957766253,0.10396955043764092,0.10348296619387058,0.09746359053918428,0.09695605583842604
0.9949986636638641,0.09980289839636469,0.1003234986356046,0.0,0.10699995709442034,0.107,4.2905579658580884e-08,0.0,1.0,1.0,0.1348992656793796,0.13411483155843976,0.1034998971032615,0.10300259200120485,0.09731723176072422,0.0968004741875218
1.0148986369371413,0.09980306938481369,0.10032263859674248,0.0,0.10699995763236583,0.107,4.2905579658580884e-08,0.0,1.0,1.0,0.13513194985934346,0.1343374518307082,0.10301744711187356,0.10251142746245862,0.09717315828004282,0.0966437476871646
1.0347986102104187,0.09980306938481369,0.10032173730357484,0.0,0.10699995819611548,0.107,4.180388452068584e-08,0.0,1.0,1.0,0.1353844832784799,0.13460329312210506,0.10253943171946918,0.10204177624945068,0.09702760589572178,0.09649482797639308
1.054698583483696,0.09980334465045566,0.10032103109014041,0.0,0.10699995869336126,0.107,4.180388452068584e-08,0.0,1.0,1.0,0.13563138940236155,0.13485708054895373,0.10204202345158928,0.10155559524550961,0.0968867927578935,0.09634436182063412
1.0745985567569734,0.09980334465045566,0.10032021512398583,0.0,0.1069999592678841,0.107,4.073211590238657e-08,0.0,1.0,1.0,0.13590768805341236,0.13512997040966573,0.10155982904124176,0.10107561453081995,0.09674255044140664,0.09620300097391103
1.0944985300302505,0.09980473901557514,0.1003195817840166,0.0,0.1069999597502791,0.107,4.073211590238657e-08,0.0,1.0,1.0,0.13618871582906664,0.13541548183687666,0.10107225697716604,0.10059362235145979,0.09660337201369074,0.0960575933170712
1.1143985033035277,0.09980473901557514,0.10031882515872337,0.0,0.10699996032657662,0.107,3.9673423379849027e-08,0.0,1.0,1.0,0.13648008536245176,0.13569434878365919,0.10058907968317313,0.10010329816596585,0.09647416024942669,0.09592251754563574
1.1342984765768052,0.09980607433371137,0.10031780007968855,0.0,0.10699996077894233,0.107,3.9673423379849027e-08,0.0,1.0,1.0,0.13678592817502433,0.13601966377618852,0.10011535760921286,0.09964271969072003,0.09634934041363108,0.09579181311976138
1.1541984498500824,0.09980778473437756,0.1003164582681088,0.0,0.10699996137108161,0.107,3.862891838346538e-08,0.0,1.0,1.0,0.13713189839647574,0.1363399711867282,0.09966714520517786,0.09917773930878794,0.09623246013566955,0.09567157943751252
1.1740984231233598,0.09981064588361628,0.1003148166818546,0.0,0.10699996177830755,0.107,3.862891838346538e-08,0.0,1.0,1.0,0.13743499861641914,0.13663917869376163,0.0991895344941095,0.09869756015310219,0.09612872127047305,0.09558638407617104
1.193998396396637,0.09981064588361628,0.10031243384881043,0.0,0.1069999623694135,0.107,3.763058649408624e-08,0.0,1.0,1.0,0.1377910678653262,0.137044254648068,0.09875477087603708,0.09829998835150597,0.09603248149299115,0.09549611854411283
1.2138983696699142,0.09981199842421126,0.1003108947834158,0.0,0.1069999627506837,0.107,3.763058649408624e-08,0.0,1.0,1.0,0.13813261752881417,0.1374065026827233,0.098314249598207,0.09787820226006276,0.09594567850034938,0.09542145847436506
1.2337983429431916,0.09981397260396481,0.10030849766211346,0.0,0.10699996334451871,0.107,3.665548128917173e-08,0.0,1.0,1.0,0.1384929553286496,0.13778687157249528,0.0978960781449829,0.09747603618939642,0.09586968926138882,0.09536102741602805
1.2536983162164688,0.09981829511136425,0.10030701214129724,0.0,0.10699996369281665,0.107,3.665548128917173e-08,0.0,1.0,1.0,0.1388652185128699,0.13817769705205252,0.09749146502755486,0.09708769970417198,0.09580255787502452,0.09529572138792296
1.2735982894897462,0.09981829511136425,0.100304427323666,0.0,0.10699996429885775,0.107,3.570114225082133e-08,0.0,1.0,1.0,0.13925368561771248,0.13856864989560003,0.09710598167655793,0.09670598223042368,0.09574592339740202,0.09525186313031289
1.2934982627630234,0.09982000713843199,0.10030274679395419,0.0,0.10699996462913725,0.107,3.570114225082133e-08,0.0,1.0,1.0,0.13963690597683237,0.13900286957515434,0.09672971166498834,0.09636652218227282,0.09570361883163427,0.09521428417087305
1.3133982360363006,0.09982303040891483,0.10029970477560006,0.0,0.10699996522699416,0.107,3.477300583587528e-08,0.0,1.0,1.0,0.14003732850814363,0.13941127830902872,0.09638032717865738,0.09602313760206944,0.09567290059416698,0.09517738570624008
1.333298209309578,0.0998245829314699,0.1002980264437231,0.0,0.10699996553172149,0.107,3.477300583587528e-08,0.0,1.0,1.0,0.14044552324137838,0.1398084462829582,0.09605005275754955,0.09567731331753922,0.09565495105134467,0.0951726259188033
1.3531981825828552,0.09982755525439012,0.1002947038344083,0.0,0.10699996613499305,0.107,3.386500695146122e-08,0.0,1.0,1.0,0.14087041303992576,0.14025161575984624,0.0957493918334288,0.09538785315958853,0.09565004162460579,0.09517636718399786
1.3730981558561326,0.09982883449915042,0.10029297097870547,0.0,0.10699996641011658,0.107,3.386500695146122e-08,0.0,1.0,1.0,0.1412824316719393,0.14069107309342357,0.09545214776957739,0.09511017520402291,0.0956646032408711,0.09519318489116012
1.3929981291294098,0.09983162427834023,0.10028917984121154,0.0,0.10699996701203118,0.107,3.2987968814901514e-08,0.0,1.0,1.0,0.14171680766693973,0.1411450237813377,0.09519460874127898,0.09486148575160926,0.09569097392213004,0.09521521493819964
1.412898102402687,0.09983219592922012,0.10028765654012589,0.0,0.10699996726483513,0.107,3.2987968814901514e-08,0.0,1.0,1.0,0.14216384034510443,0.14156996541867958,0.09496026067178456,0.09460516744396466,0.0957321915362898,0.09525585290137659
1.4327980756759644,0.09983353769753713,0.10028401481655415,0.0,0.10699996786920814,0.107,3.2130791860485175e-08,0.0,1.0,1.0,0.14260455487693088,0.14203732963037624,0.09474773505109692,0.09440044430505545,0.09578571627849228,0.09531302919519197
1.4526980489492416,0.09983483353547222,0.10028278987573443,0.0,0.10699996808097818,0.107,3.2130791860485175e-08,0.0,1.0,1.0,0.14305210651890496,0.14250657108069473,0.09455591726781877,0.09422303138481301,0.09585569338040353,0.09535256411816073
1.472598022222519,0.09983483353547222,0.10027928245925921,0.0,0.10699996868734685,0.107,3.1312653150927794e-08,0.0,1.0,1.0,0.1434974974510321,0.14295812545571004,0.09438136806192748,0.09404298851064763,0.09594146114340313,0.09545485337664908
1.4924979954957962,0.09983569233254304,0.10027847244204391,0.0,0.10699996889435098,0.107,3.1312653150927794e-08,0.0,1.0,1.0,0.14397033138435808,0.14343675527644523,0.09424870813661626,0.09390991739030162,0.09603625803324231,0.09556137766330329
1.5123979687690734,0.09983569233254304,0.10027611806304026,0.0,0.10699996949602483,0.107,3.050397516524139e-08,0.0,1.0,1.0,0.14442659831935528,0.14391077840437647,0.09412733875804992,0.09379838584211384,0.0961449644213329,0.09566713015485821
1.5322979420423508,0.09983748321420459,0.10027536275659725,0.0,0.10699996967346415,0.107,3.050397516524139e-08,0.0,1.0,1.0,0.14486139245868657,0.14437290686942347,0.09401195982732322,0.0936921741043646,0.09626532189853836,0.09578363324081798
1.552197915315628,0.09983748321420459,0.1002727561722111,0.0,0.10699997028581237,0.107,2.971418762431899e-08,0.0,1.0,1.0,0.14533311704571716,0.14486922368760446,0.09394251650901561,0.09362919674313373,0.09638752262151454,0.09591560261537738
1.5720978885889054,0.09983867387934713,0.10027206099923873,0.0,0.10699997044438976,0.107,2.971418762431899e-08,0.0,1.0,1.0,0.14577498510237993,0.14531370403699106,0.0938671184217936,0.09355355912004795,0.096515060169973,0.09605261364500078
1.5919978618621826,0.09983867387934713,0.10026938638539135,0.0,0.10699997105450164,0.107,2.8945498359300714e-08,0.0,1.0,1.0,0.1462153166044652,0.14577260287009913,0.09381025253856419,0.09350481003554394,0.0966624887050807,0.09618192110043129
1.6118978351354598,0.09983883345034743,0.100268820843459,0.0,0.10699997119127991,0.107,2.8945498359300714e-08,0.0,1.0,1.0,0.1466657060113245,0.14620612016146783,0.09377912777161751,0.09345325207685277,0.09681564240779064,0.09633872209438918
1.6317978084087372,0.09983883345034743,0.10026631051130193,0.0,0.10699997179841243,0.107,2.8201587565224173e-08,0.0,1.0,1.0,0.14711144342462512,0.14668854036242088,0.09375927875096819,0.0934550785505025,0.09697107504344188,0.0964996518179122
1.6516977816820144,0.09983876174828431,0.10026601015310756,0.0,0.10699997190869259,0.107,2.8201587565224173e-08,0.0,1.0,1.0,0.14754959994951997,0.1471260470064602,0.0937539190869114,0.09344285876824207,0.09711802273727274,0.09666819154945136
1.6715977549552918,0.09983841717533448,0.1002643489942141,0.0,0.10699997251860723,0.107,2.7481392772532587e-08,0.0,1.0,1.0,0.1479609519290393,0.14758253779643976,0.09373619589805705,0.09346006836123086,0.09728771672834284,0.09681087421313282
1.691497728228569,0.09983752433263104,0.1002642095061425,0.0,0.10699997262654902,0.107,2.7481392772532587e-08,0.0,1.0,1.0,0.1483875599648679,0.14796902230957207,0.09374914685123707,0.09343562327861527,0.09744575638894686,0.09697710833444798
1.7113977015018462,0.09983752433263104,0.10026344664323679,0.0,0.10699997321688477,0.107,2.6783115225637033e-08,0.0,1.0,1.0,0.14876839515383636,0.14841385436387206,0.09374258777300148,0.09347117646347448,0.09761908644304289,0.09713640458472504
1.7312976747751236,0.09983749850256143,0.10026347540774015,0.0,0.10699997330983141,0.107,2.6783115225637033e-08,0.0,1.0,1.0,0.14918705883370428,0.14882930337888675,0.09377689669726404,0.09349529998240373,0.09777460214804598,0.09729652586244911
1.7511976480484008,0.0998373256179756,0.10026365979462111,0.0,0.10699997390564005,0.107,2.6094359950601387e-08,0.0,1.0,1.0,0.14954833485829575,0.14920626492070713,0.09378081052770558,0.09350478703493689,0.09794689233547227,0.09748431467271809
1.7710976213216783,0.09983723057650813,0.10026366568061454,0.0,0.10699621166746816,0.107,2.6094359950601387e-08,0.0,1.0,1.0,0.1499139607735814,0.1495947177298993,0.09380286799629564,0.0935421353402789,0.09809967026063907,0.09763793375048804
1.7909975945949554,0.09983723057650813,0.10026371623897629,0.0,0.10696389552561425,0.107,3.610447438574804e-05,0.0,0.9624007379509247,1.0,0.15026449660665328,0.14991880754778666,0.0938219880089699,0.09354062062191021,0.09825156566412488,0.0978195581556728
1.8108975678682326,0.09983733394261886,0.10026367360459837,0.0,0.10695412709643884,0.107,3.610447438574804e-05,0.0,0.9624007379509247,0.9964387440177788,0.15059401226638375,0.150330851495324,0.09383654277130374,0.09361222901951281,0.09841730269308088,0.0979538779056055
1.83079754114151,0.09983824778911465,0.10026321952068047,0.0,0.106850086957759,0.107,0.00014991304224100388,0.0,0.8912668165953014,0.9649541377270254,0.15095068240323065,0.15065378683900105,0.09388289392082232,0.09362618207236115,0.09855478021613054,0.09812711433178262
1.8506975144147872,0.09983957072099002,0.10026310940745972,0.0,0.10683728112604551,0.107,0.00014991304224100388,0.0,0.8912668165953014,0.9601057844777598,0.15121564383515104,0.15099128919942123,0.09387004566444236,0.093667612301873,0.098699217585465,0.0982822505144449
1.8705974876880647,0.09983957072099002,0.10026160355378304,0.0,0.10666215493650764,0.107,0.00033784506349235355,0.0,0.8299863792298218,0.8990819415776202,0.15151849489569721,0.15129586022179306,0.09389745941297718,0.09369436835180413,0.09883251855726959,0.09842227949132545
1.8904974609613419,0.09984119782261887,0.10026152955118081,0.0,0.10665032360546313,0.107,0.00033784506349235355,0.0,0.8299863792298218,0.8959807650420251,0.15178748037032572,0.15158774720988522,0.09390844979995322,0.09371936454588567,0.09898151655128394,0.09857784191813561
1.910397434234619,0.09984119782261887,0.10025992647400038,0.0,0.10639402806663363,0.107,0.0006059719333663671,0.0,0.7718453239581508,0.8400809863555236,0.15205996828618834,0.15188352519500317,0.09393458078156793,0.09375868859769429,0.0990964876882868,0.09871105796805786
1.9302974075078965,0.09984123893772782,0.10025987799198795,0.0,0.10638410996826783,0.107,0.0006059719333663671,0.0,0.7718453239581508,0.8388535512106983,0.15229363360788165,0.15214282838480328,0.09393609978613415,0.09377890763607953,0.0992070243986097,0.09882361645621152
1.9501973807811737,0.09984303533848625,0.1002582772057078,0.0,0.10605663272480104,0.107,0.0009433672751989614,0.0,0.7251505255527313,0.7852244722347773,0.1524880793958876,0.1523612726219727,0.0939210228532123,0.0937746055339913,0.09930999939611015,0.09893638872492491
1.970097354054451,0.09984355021555548,0.10025827380095474,0.0,0.10605534691843824,0.107,0.0009433672751989614,0.0,0.7251505255527313,0.7844849431754682,0.15268853734788157,0.15256689386956368,0.09391738605590796,0.09377220186617971,0.09940344852692819,0.09904177286014408
1.9899973273277283,0.09984355021555548,0.10025720496440406,0.0,0.10565170036569874,0.107,0.001344029172899,0.0,0.6834882570416361,0.7428249920947927,0.15287356652370593,0.15276411206056853,0.09390815750288418,0.09377264761871584,0.09949335001820679,0.09916464698223602
2.0098973006010055,0.09984547695817071,0.10025720496440406,0.0,0.10565170036569874,0.107,0.0013482996343012615,0.0,0.6830441990699931,0.7428249920947927,0.15303812642078737,0.15298321813717877,0.09389524836585281,0.09379984508033438,0.09957799889901289,0.09925696712754176
2.0297972738742827,0.09984550045846924,0.10025664175878785,0.0,0.1051845266701763,0.107,0.0018031849114703048,0.0,0.6466968023120323,0.7010874274876233,0.1531943325611584,0.15312413848002143,0.09388332830626052,0.09377567036782167,0.09965606010294409,0.09932079801109459
2.0496972471475603,0.09984655591951025,0.10025664175878785,0.0,0.1051845266701763,0.107,0.0018154733298236941,0.0,0.6457149019520159,0.7010874274876233,0.1533406575048854,0.15323370785662246,0.09387300467769306,0.0937342979712025,0.09972551928179894,0.09936373928183483
2.0695972204208375,0.09984658880392035,0.10025687953586275,0.0,0.10466810811067306,0.107,0.0023086406361038404,0.0,0.6198750999973818,0.6753629819066409,0.15346741699985728,0.1533552578081861,0.09385610707180943,0.09370281463560336,0.09978502043581715,0.09942800299727161
2.0894971936941147,0.09984645135892385,0.10025687953586275,0.0,0.10466810811067306,0.107,0.002331891889326934,0.0,0.6186568363963058,0.6753629819066409,0.15358139153488198,0.1534458234686078,0.09383761603900904,0.0936670973756323,0.0998342377209203,0.09948064303073213
2.109397166967392,0.0998464441095799,0.10025747528613066,0.0,0.10411607698114282,0.107,0.0028491999831844494,0.0,0.5974401791426435,0.6533053233455821,0.15366589953064577,0.1535369135166939,0.09380409573039639,0.09363564449016092,0.09987972255065194,0.09952186722688365
2.129297140240669,0.09984680840588546,0.10025747528613066,0.0,0.10411607698114282,0.107,0.0028839230188571763,0.0,0.5960160631169664,0.6533053233455821,0.15374857377803183,0.1536092325420805,0.09377831032557482,0.09359813784974162,0.09991559498962256,0.09955441154222387
2.1491971135139467,0.09984683440931834,0.10025878717635806,0.0,0.10354197180093216,0.107,0.003411988025727576,0.0,0.5824970428636883,0.6363941268670043,0.15381119591489434,0.15367249549078865,0.09374593352321105,0.0935607907770589,0.09994296659463937,0.09961103907598529
2.169097086787224,0.0998472263671719,0.10025878717635806,0.0,0.10354197180093216,0.107,0.0034580281990678335,0.0,0.5813183659437005,0.6363941268670043,0.1538605612920473,0.1537585882790184,0.09371216088439921,0.09355220745729546,0.09996191274303326,0.09964308720782529
