yaw_drive_disturbance_path_progress,m1b_counterfactual_common_velocity_mps,effective_common_velocity_mps,paired_reference_difference_mps,m1_common_boundary_upper,m1b_common_boundary_upper,m1_risk_contraction,m1b_risk_contraction,m1_agv2_robust_margin,m1b_agv2_robust_margin,m1_yaw_drive_disturbance_left_nominal,m1b_yaw_drive_disturbance_left_nominal,m1_yaw_drive_disturbance_right_nominal,m1b_yaw_drive_disturbance_right_nominal,m1_agv2_s_dot_actual,m1b_agv2_s_dot_actual
2.042243068140748,0.09979609145193334,0.1003768887245515,0.0,0.10699993802317229,0.107,6.355390837209374e-08,0.0,1.0,1.0,0.13210580514882694,0.13112275535473958,0.111726092923256,0.11096729178437098,0.10022861896301646,0.09971570784459843
2.0442397890841266,0.09979609145193334,0.10037686644812294,0.0,0.10699993808593103,0.107,6.191406896893792e-08,0.0,1.0,1.0,0.13211880732628603,0.13114384909623103,0.11165562481550755,0.11090051326540616,0.10019933693963565,0.09970412142825642
2.0462365100275055,0.09979521000238317,0.10037561789916517,0.0,0.10699993960690225,0.107,6.191406896893792e-08,0.0,1.0,1.0,0.1321186035576423,0.1311761519514595,0.11156403498337127,0.11083641960827788,0.10016612044039291,0.09968012114682935
2.0482332309708844,0.09979517636536799,0.10037554533332764,0.0,0.1069999396953013,0.107,6.030469869300337e-08,0.0,1.0,1.0,0.1321521478885059,0.13119102261134055,0.11147984731074675,0.11074497360341498,0.10012668775821507,0.09965242269309532
2.050229951914263,0.09979365453505538,0.10037343051747168,0.0,0.10699994114255233,0.107,6.030469869300337e-08,0.0,1.0,1.0,0.1321653257790287,0.13122197453952442,0.11136697696959096,0.11064868633623516,0.10008466114066739,0.09960157051008428
2.0522266728576417,0.09979365453505538,0.10037327645710904,0.0,0.10699994124798186,0.107,5.875201813942965e-08,0.0,1.0,1.0,0.13218339220314024,0.1312326496755166,0.11124125814753938,0.11051584959623965,0.10003275553947061,0.09956858651873379
2.0542233938010206,0.09979292448058034,0.10037114896873908,0.0,0.10699994265310647,0.107,5.875201813942965e-08,0.0,1.0,1.0,0.1322102763899829,0.1312922778129092,0.1111028482145319,0.11040491915143304,0.09997954772935513,0.09950618627999422
2.056220114744399,0.09979293099566106,0.1003709731618545,0.0,0.10699994276922019,0.107,5.72307798096805e-08,0.0,1.0,1.0,0.13224821495896133,0.1313162800917492,0.11095380638588005,0.11024392563660688,0.09991700861170243,0.09946500743492635
2.058216835687778,0.09979307648848823,0.1003683287457808,0.0,0.10699994414242248,0.107,5.72307798096805e-08,0.0,1.0,1.0,0.13228727866918202,0.13135355890060793,0.11078514642972045,0.11008178499947696,0.09984822666379813,0.09937380764431171
2.060213556631157,0.09979307648848823,0.10036810798166956,0.0,0.10699994425706169,0.107,5.574293830690191e-08,0.0,1.0,1.0,0.13233247587255548,0.13140886910513083,0.11059971013137668,0.10989523637100372,0.09977896263396087,0.09930506166551084
2.0622102775745352,0.09979525252335802,0.10036468268149963,0.0,0.10699994560129453,0.107,5.574293830690191e-08,0.0,1.0,1.0,0.13239299587403333,0.1314605181254547,0.11040459633925157,0.10969395372450165,0.09968789193107362,0.09921734671589276
2.064206998517914,0.09979525252335802,0.10036442513798542,0.0,0.10699994570236551,0.107,5.429763448583369e-08,0.0,1.0,1.0,0.13244658425897018,0.13151287243170112,0.11017898846936092,0.10946726210502125,0.09961765474835448,0.09914814800370919
2.066203719461293,0.0997960523112383,0.10036073440910524,0.0,0.10699994703713128,0.107,5.429763448583369e-08,0.0,1.0,1.0,0.13253725290751123,0.13159941049708587,0.1099616523236544,0.10924985348209157,0.0995234149838811,0.09906887680779675
2.0682004404046714,0.09979615811472636,0.10036052255696255,0.0,0.1069999471137484,0.107,5.2886251600270384e-08,0.0,1.0,1.0,0.132599443421921,0.13169358594248914,0.10969790169096698,0.10901290027263279,0.09943011273302729,0.09897739285193566
2.0701971613480503,0.09979677790145651,0.10035591464492148,0.0,0.10699994845093919,0.107,5.2886251600270384e-08,0.0,1.0,1.0,0.1326918201125,0.13176790557645662,0.10943239192999493,0.10873781536421578,0.09931322553440348,0.09885969406433057
2.072193882291429,0.09979684605803356,0.10035578062502006,0.0,0.10699994848983102,0.107,5.151016897742e-08,0.0,1.0,1.0,0.13277276754550832,0.13188170977206384,0.1091308989444433,0.10845316543689719,0.0992054271675623,0.09873908555391792
2.0741906032348076,0.09979710046039127,0.10035046542674429,0.0,0.10699994983930007,0.107,5.1501017449051434e-08,0.0,1.0,1.0,0.13287511063949736,0.1319739040509855,0.10882294674438907,0.10813311613550702,0.09909336584595468,0.09862245536587375
2.0761873241781865,0.09979727905495042,0.10035046542674429,0.0,0.10699994983930007,0.107,5.016069992702654e-08,0.0,1.0,1.0,0.13298261005215853,0.13209522664208415,0.10849457779861513,0.107811395647855,0.09897218170508063,0.09850698295557601
2.0781840451215654,0.09979775050025246,0.10034440155152553,0.0,0.10699995112880731,0.107,5.0108621400136184e-08,0.0,1.0,1.0,0.1331130109297087,0.13221865798730262,0.10815621617374385,0.10746947748961316,0.09884235907688321,0.09836451111779637
2.080180766064944,0.09979775050025246,0.10034440155152553,0.0,0.10699995112880731,0.107,4.887119268992546e-08,0.0,1.0,1.0,0.13322388851074884,0.13237137631464208,0.10778045803727895,0.1071135184908043,0.09872035016818427,0.0982203022187188
2.0821774870083227,0.09979941498556845,0.10033928542468347,0.0,0.10699995238626375,0.107,4.8766897597342947e-08,0.0,1.0,1.0,0.13336557867630625,0.13249555469522503,0.10740365514208057,0.10671766291355751,0.09857679188185883,0.09807835569430848
2.0841742079517016,0.09979964173038848,0.10033928542468347,0.0,0.10699995238626375,0.107,4.7613736245399885e-08,0.0,1.0,1.0,0.1334974455120452,0.13265614472201018,0.10699348429191767,0.10632289510947916,0.09843812192993347,0.09792162089204877
2.08617092889508,0.09979990411342242,0.10033452982232793,0.0,0.10699995362818236,0.107,4.7445322143885655e-08,0.0,1.0,1.0,0.13363726151183938,0.13280818218054638,0.10656756993452664,0.10589687433788403,0.09830023358069696,0.09776559428463304
2.088167649838459,0.09979990411342242,0.10033452982232793,0.0,0.10699995362818236,0.107,4.637181763578191e-08,0.0,1.0,1.0,0.1338209059330481,0.1330033599754148,0.10614979445392714,0.10547762733362556,0.09814741906483482,0.09760095538655601
2.0901643707818374,0.09980121473589963,0.1003295328320395,0.0,0.10699995481604926,0.107,4.613533575239675e-08,0.0,1.0,1.0,0.13399963034311432,0.13321339724958473,0.10570439722884252,0.1050446659795195,0.09800163878272052,0.09746137907323338
2.0921610917252162,0.09980177371889096,0.1003295328320395,0.0,0.10699995481604926,0.107,4.518395073371817e-08,0.0,1.0,1.0,0.13419606509968332,0.13344189816185922,0.10525346500552032,0.10461499202106997,0.09784963178136864,0.09733061705943867
2.094157812668595,0.0998019950022111,0.10032582855758676,0.0,0.10699995596981195,0.107,4.48754334259501e-08,0.0,1.0,1.0,0.13437347365663785,0.13370523885520186,0.10477011603114679,0.10419174521977213,0.09770323696207678,0.09717787834699725
2.0961545336119736,0.09980277402233804,0.10032582855758676,0.0,0.10699995596981195,0.107,4.4030188051102925e-08,0.0,1.0,1.0,0.13459163233667273,0.1339298069636601,0.10429655340546416,0.10371971930472562,0.09755326273886121,0.09700873383973947
2.0981512545553525,0.09980289839636469,0.1003234986356046,0.0,0.10699995709442034,0.107,4.363388309395159e-08,0.0,1.0,1.0,0.13481955362036466,0.13418454150307133,0.10381363305875574,0.10324366809826331,0.09739815504415884,0.0968455646818155
2.1001479754987313,0.09980306938481369,0.1003234986356046,0.0,0.10699995709442034,0.107,4.2905579658580884e-08,0.0,1.0,1.0,0.13503555473551743,0.13442445351586374,0.10330546771346454,0.10274526046853717,0.09725288359919092,0.09668098553570019
2.1021446964421098,0.09980306938481369,0.10032173730357484,0.0,0.10699995819611548,0.107,4.240801527344344e-08,0.0,1.0,1.0,0.1352787640610191,0.1346791492266088,0.10280502444575128,0.10224418708596536,0.0971036562057852,0.09652967522650326
2.1041414173854887,0.09980334465045566,0.10032173730357484,0.0,0.10699995819611548,0.107,4.180388452068584e-08,0.0,1.0,1.0,0.13553168289757067,0.1349241602582261,0.10229771618230128,0.10172665914843743,0.0969552161376171,0.09636986955149617
2.1061381383288675,0.09980334465045566,0.10032021512398583,0.0,0.1069999592678841,0.107,4.121200808010501e-08,0.0,1.0,1.0,0.13577745675484618,0.13517292053990654,0.10177587592335227,0.10120064009406222,0.09680746251660569,0.0962239215050661
2.108134859272246,0.09980473901557514,0.10032021512398583,0.0,0.1069999592678841,0.107,4.073211590238657e-08,0.0,1.0,1.0,0.13604693297339368,0.13545343221432254,0.10126053664925906,0.10068902224707775,0.09665953496743604,0.09607056800607759
2.110131580215625,0.09980473901557514,0.10031882515872337,0.0,0.10699996032657662,0.107,4.0019715380522354e-08,0.0,1.0,1.0,0.13632439923700693,0.13571147403161266,0.10074349320226252,0.10015540018550825,0.0965242049620078,0.09592999064738289
2.1121283011590037,0.09980600387483479,0.10031882515872337,0.0,0.10699996032657662,0.107,3.9673423379849027e-08,0.0,1.0,1.0,0.13662189201218158,0.1360235573241568,0.10023776040087225,0.09965430513812039,0.09639250125195875,0.09579331702581946
2.114125022102382,0.09980778473437756,0.1003164582681088,0.0,0.10699996137108161,0.107,3.883978910869785e-08,0.0,1.0,1.0,0.13694873741894234,0.13633208639460573,0.09974877077346668,0.09914878650435574,0.09626818599465636,0.0956676883037195
2.116121743045761,0.09981064588361628,0.1003164582681088,0.0,0.10699996137108161,0.107,3.862891838346538e-08,0.0,1.0,1.0,0.13725334952361123,0.1366197661564481,0.09924184954202467,0.09863107510502253,0.09615645262330476,0.09557712146742423
2.11811846398914,0.09981064588361628,0.10031243384881043,0.0,0.1069999623694135,0.107,3.7700441228900164e-08,0.0,1.0,1.0,0.13759138999294793,0.13701081254898806,0.09876716825463788,0.09819156080902644,0.09605425341287696,0.09548187101489528
2.1201151849325184,0.09981305650626301,0.10031243384881043,0.0,0.1069999623694135,0.107,3.763058649408624e-08,0.0,1.0,1.0,0.13793614383533928,0.13735218727071274,0.09829877206451103,0.09771994580253546,0.09596096201145336,0.09540409794397522
2.1221119058758973,0.09981397260396481,0.10030849766211346,0.0,0.10699996334451871,0.107,3.665548128917173e-08,0.0,1.0,1.0,0.13834925763780342,0.13773578616887644,0.09787907515633693,0.09728742587033205,0.09587974735586532,0.09534211924996658
2.124108626819276,0.09981829511136425,0.10030763576560034,0.0,0.10699996354660055,0.107,3.665548128917173e-08,0.0,1.0,1.0,0.13878616473939148,0.13811235017572787,0.09748295686881181,0.09685846805547489,0.09580749503649051,0.09527830400457121
2.1261053477626546,0.09981829511136425,0.100304427323666,0.0,0.10699996429885775,0.107,3.570114225082133e-08,0.0,1.0,1.0,0.13923214784523186,0.13850999009002649,0.09710351427626761,0.09645231288256523,0.09574699364569689,0.0952260616501871
2.1281020687060335,0.09982303040891483,0.1003023991222967,0.0,0.1069999646974662,0.107,3.570114225082133e-08,0.0,1.0,1.0,0.13967562619867124,0.13895141041631626,0.09673499272655864,0.09608332607934959,0.09570230639446839,0.09519208452995319
2.1300987896494123,0.09982303040891483,0.10029970477560006,0.0,0.10699996522699416,0.107,3.477300583587528e-08,0.0,1.0,1.0,0.14014082785766926,0.13943266220745942,0.096396173779394,0.09575691687502873,0.09567036368850795,0.09516520653560823
2.132095510592791,0.09982755525439012,0.10029645262611211,0.0,0.10699996581747263,0.107,3.477300583587528e-08,0.0,1.0,1.0,0.14061388183800438,0.13989582906022544,0.0960782074311548,0.09543470098961497,0.09565276371913362,0.09516583792730736
2.1340922315361697,0.09982755525439012,0.1002947038344083,0.0,0.10699996613499305,0.107,3.386500695146122e-08,0.0,1.0,1.0,0.1411186040449009,0.14041321867093132,0.09579920669139312,0.09516777983660912,0.09565244164263688,0.09517650841383744
2.1360889524795486,0.09983162427834023,0.10028989995766587,0.0,0.10699996689769911,0.107,3.386500695146122e-08,0.0,1.0,1.0,0.14159256789808125,0.14092422799632368,0.0955197623872356,0.09491371332986061,0.09567042359734212,0.09520357520536277
2.138085673422927,0.09983162427834023,0.10028917984121154,0.0,0.10699996701203118,0.107,3.2987968814901514e-08,0.0,1.0,1.0,0.1421075186177488,0.1414358870382455,0.09528962028449138,0.09468068486584003,0.0957015488508858,0.09524423458240887
2.140082394366306,0.09983353769753713,0.10028401481655415,0.0,0.10699996786920814,0.107,3.293983831899302e-08,0.0,1.0,1.0,0.14254780763654443,0.1419559933994835,0.0950340594034695,0.09447707886353525,0.09575166577979781,0.09529832303999052
2.1420791153096843,0.09983472894725338,0.10028401481655415,0.0,0.10699996786920814,0.107,3.2130791860485175e-08,0.0,1.0,1.0,0.14301090457261473,0.14248112890499529,0.09481901726403474,0.0942983081438899,0.09580929798161109,0.09534282051275442
2.144075836253063,0.09983483353547222,0.10027928245925921,0.0,0.10699996868734685,0.107,3.197087850834977e-08,0.0,1.0,1.0,0.1434726471609497,0.1429789561340467,0.09462391457306416,0.09411900700136072,0.09589411556598071,0.09545024563432289
2.146072557196442,0.09983569233254304,0.10027928245925921,0.0,0.10699996868734685,0.107,3.1312653150927794e-08,0.0,1.0,1.0,0.1439022462429178,0.1434597307242899,0.0944345427000617,0.09396608703924693,0.09598675583347158,0.09555602256047148
2.148069278139821,0.09983569233254304,0.10027611806304026,0.0,0.10699996949602483,0.107,3.105106016023053e-08,0.0,1.0,1.0,0.1443691035055016,0.14391790793409817,0.0942908262330152,0.09382036764430017,0.09609300178473018,0.0956643502892635
2.1500659990831994,0.09983748321420459,0.10027611806304026,0.0,0.10699996949602483,0.107,3.050397516524139e-08,0.0,1.0,1.0,0.14481808023790493,0.14437240213039204,0.0941586121014396,0.09369087035076602,0.09621256188645821,0.09578381291393537
2.1520627200265783,0.09983748321420459,0.1002727561722111,0.0,0.10699997028581237,0.107,3.0152973626180243e-08,0.0,1.0,1.0,0.14527029094156185,0.1448619054851589,0.09405185704050631,0.0936080424386725,0.09634132392410316,0.09591928619052113
2.1540594409699567,0.09983867387934713,0.1002727561722111,0.0,0.10699997028581237,0.107,2.971418762431899e-08,0.0,1.0,1.0,0.14573252570731132,0.1452988686169833,0.09397184414155625,0.09351292568284479,0.09646162656870508,0.096061108199326
2.1560561619133356,0.09983867387934713,0.10026938638539135,0.0,0.10699997105450164,0.107,2.9287012248812457e-08,0.0,1.0,1.0,0.1461537391268751,0.14575593262606357,0.09388127310521685,0.09345053179918998,0.09661525700141148,0.09619603598959776
2.1580528828567145,0.09983883345034743,0.10026938638539135,0.0,0.10699997105450164,0.107,2.8945498359300714e-08,0.0,1.0,1.0,0.14660901037558058,0.1461762966814535,0.09383806216282392,0.09338126312820684,0.09677046458044275,0.09635778685884946
2.160049603800093,0.09983883345034743,0.10026631051130193,0.0,0.10699997179841243,0.107,2.845842718353494e-08,0.0,1.0,1.0,0.14705687716556665,0.1466394631679033,0.0938065283733163,0.0933622478810876,0.09693222882173115,0.09651950594083675
2.162046324743472,0.09983858730140147,0.10026631051130193,0.0,0.10699997179841243,0.107,2.8201587565224173e-08,0.0,1.0,1.0,0.14749777262711153,0.14708025287802023,0.0937882496419584,0.09334399516285853,0.09707836587546392,0.09669548610906424
2.1640430456868507,0.09983841717533448,0.1002643489942141,0.0,0.10699997251860723,0.107,2.7666952124187703e-08,0.0,1.0,1.0,0.1479137667310112,0.1475066188886613,0.09376319595190599,0.09333523529111767,0.09725539099253172,0.09684591200644627
2.166039766630229,0.09983752433263104,0.1002643489942141,0.0,0.10699997251860723,0.107,2.7481392772532587e-08,0.0,1.0,1.0,0.14833320854259877,0.1478980653084495,0.09376391266006652,0.09331208938828853,0.09741170755878391,0.09701409606290567
2.168036487573608,0.09983752433263104,0.10026344664323679,0.0,0.10699997321688477,0.107,2.6910746560453065e-08,0.0,1.0,1.0,0.1487217184255118,0.14830689512979128,0.09375186730277725,0.09331752418619661,0.09759466886248225,0.09718027575480687
2.170033208516987,0.09983737110483978,0.10026344664323679,0.0,0.10699997321688477,0.107,2.6783115225637033e-08,0.0,1.0,1.0,0.14914003670003287,0.1487199391426294,0.09378092720874313,0.09333905384311011,0.09774855757513076,0.09734256374625803
2.1720299294603653,0.0998373256179756,0.10026365979462111,0.0,0.10699997390564005,0.107,2.617649115255804e-08,0.0,1.0,1.0,0.14949489681048084,0.14909044555218093,0.09377286963536006,0.09334349145365334,0.0979292582060501,0.0975333781153837
2.174026650403744,0.09983723057650813,0.10026365979462111,0.0,0.10699997390564005,0.107,2.6094359950601387e-08,0.0,1.0,1.0,0.14987983404961397,0.14945218929520931,0.09380235958750037,0.0933638371039377,0.09808187811127099,0.09768710143612398
2.176023371347123,0.09983723057650813,0.10026371623897629,0.0,0.10696389552561425,0.107,3.3666432010309395e-05,0.0,0.964941555861688,1.0,0.15022235215873414,0.1498137211364347,0.09381093044095756,0.0933859328341157,0.0982391391606656,0.097867097462236
2.1780200922905015,0.09983815394110779,0.10026371623897629,0.0,0.10696389552561425,0.107,3.610447438574804e-05,0.0,0.9624007379509247,0.9681874680082645,0.15055739094721698,0.1501753090769023,0.09382553376680675,0.09342399982823184,0.09840896081158718,0.09801088551079755
2.1800168132338804,0.09983824778911465,0.10026321952068047,0.0,0.106850086957759,0.107,0.0001469659249755711,0.0,0.8931088572407098,0.9649541377270254,0.15091489371268227,0.15050075084230494,0.09386951315725048,0.09344177180889356,0.0985484354876107,0.09817110233307602
2.1820135341772593,0.09983957072099002,0.10026321952068047,0.0,0.106850086957759,0.107,0.00014991304224100388,0.0,0.8912668165953014,0.9023984139910604,0.15118247259085996,0.15077833756033057,0.0938555444236406,0.09344376589428584,0.09869303142362446,0.09833230147609613
2.1840102551206377,0.09983957072099002,0.10026160355378304,0.0,0.10666215493650764,0.107,0.00033784506349235355,0.0,0.8299863792298218,0.8990819415776202,0.15149489500072943,0.151091045352739,0.09388587690822559,0.09347861895505215,0.09882913495886575,0.09847251576215271
2.1860069760640166,0.09984119782261887,0.1002615553261453,0.0,0.10665444443538352,0.107,0.00033784506349235355,0.0,0.8299863792298218,0.8400809863555236,0.15177953655838014,0.15138278434002791,0.09390454194701105,0.09350403710685723,0.09898088228919502,0.0986073753385227
2.1880036970073955,0.09984119782261887,0.10025992647400038,0.0,0.10639402806663363,0.107,0.0006059719333663671,0.0,0.7718453239581508,0.8400809863555236,0.15206364900252978,0.15163825776016307,0.09393630681288785,0.09351526495506128,0.09909679399410298,0.09876063139999883
2.190000417950774,0.09984303533848625,0.10025983291995388,0.0,0.10637488945853706,0.107,0.0006059719333663671,0.0,0.7718453239581508,0.7852244722347773,0.1523064407620267,0.15194477953955837,0.09394214837154552,0.09357351018329098,0.0992080251757592,0.09887526907981742
2.191997138894153,0.09984306075930253,0.1002582772057078,0.0,0.10605663272480104,0.107,0.0009433672751989614,0.0,0.7251505255527313,0.7852244722347773,0.15251367681196024,0.1521424285313957,0.0939331550554339,0.09356166725990897,0.0993118647156227,0.09898648078718819
2.1939938598375317,0.09984355021555548,0.10025819603441,0.0,0.1060259783515744,0.107,0.0009433672751989614,0.0,0.7251505255527313,0.7428249920947927,0.15272353550991685,0.15232761663749794,0.093934490080914,0.09354854721071836,0.09940686367216311,0.0990870830010351
2.19599058078091,0.09984374213448215,0.10025720496440406,0.0,0.10565170036569874,0.107,0.0013482996343012615,0.0,0.6830441990699931,0.7428249920947927,0.15290962661430704,0.1525471120383586,0.09392527181248378,0.09356425845575196,0.09949838966353039,0.09917852646020212
2.197987301724289,0.09984550045846924,0.1002571559830699,0.0,0.1056110708154445,0.107,0.0013482996343012615,0.0,0.6830441990699931,0.7010874274876233,0.15307691922376554,0.15273178573122947,0.09391397714890572,0.09356434125990158,0.09958287832989142,0.09927216612209956
2.1999840226676675,0.09984562086475077,0.10025664175878785,0.0,0.1051845266701763,0.107,0.0018154733298236941,0.0,0.6457149019520159,0.7010874274876233,0.1532298103297837,0.15287365984065548,0.09389956144658602,0.09354762719670352,0.09966104505462371,0.09935157125198615
2.2019807436110463,0.09984658880392035,0.10025666331828788,0.0,0.10513770245065511,0.107,0.0018154733298236941,0.0,0.6457149019520159,0.6753629819066409,0.15336949078465054,0.15302906937241958,0.09388450270717678,0.09354397455806658,0.09973038408119646,0.09939763935052415
2.2039774645544252,0.09984656955614406,0.10025687953586275,0.0,0.10466810811067306,0.107,0.002331891889326934,0.0,0.6186568363963058,0.6753629819066409,0.15349169974704618,0.1531014178079133,0.09386493004020628,0.09348532917103985,0.09978934642411126,0.09945789593714387
2.205974185497804,0.0998464441095799,0.10025693241621912,0.0,0.10461910837969624,0.107,0.002331891889326934,0.0,0.6186568363963058,0.6533053233455821,0.15360423149177366,0.1532091410078989,0.09384550036929121,0.09346383598600645,0.0998379150635166,0.09950139649207916
2.2079709064411825,0.09984649972528545,0.10025747528613066,0.0,0.10411607698114282,0.107,0.0028839230188571763,0.0,0.5960160631169664,0.6533053233455821,0.15368196231603268,0.1532907851958106,0.09380797025872643,0.09342943617788994,0.0998831268800701,0.0995361995239389
2.2099676273845614,0.09984683440931834,0.10025758542075001,0.0,0.10406788022338397,0.107,0.0028839230188571763,0.0,0.5960160631169664,0.6363941268670043,0.15375883419188346,0.15338248489571846,0.09377883367297485,0.09340646309565938,0.0999182108733745,0.099573212762918
2.21196434832794,0.09984690071964213,0.10025878717635806,0.0,0.10354197180093216,0.107,0.0034580281990678335,0.0,0.5813183659437005,0.6363941268670043,0.15381260767105137,0.1534368960950054,0.09374114282460076,0.09337048637680231,0.09994498758520533,0.09959756241320313
2.2139610692713187,0.09984726503085828,0.10025890666194308,0.0,0.10349736031073958,0.107,0.0034580281990678335,0.0,0.5813183659437005,0.6203217647407361,0.15386175128464946,0.15347631098281786,0.09370789050368046,0.09332849700859161,0.0999626610228396,0.09962751740146306
2.2159577902146976,0.0998474703650893,0.10026034930171912,0.0,0.10295873207198955,0.107,0.004041267928010447,0.0,0.5733802691478468,0.6203217647407361,0.15388536318422802,0.15353514977394844,0.0936620758826264,0.09331120283282783,0.09997348765655222,0.09964716641136812
2.217954511158076,0.0998484456992871,0.10026040969569386,0.0,0.10291856625370253,0.107,0.004041267928010447,0.0,0.5733802691478468,0.6122220551903312,0.15390449979091428,0.15353039490326378,0.0936223467931625,0.09325837588001701,0.09997504765519406,0.09964131524203342
