topic,bag_stamp,header_stamp,robot_id,command_seq,mode,active,target_speed_ratio_left,target_speed_ratio_right,target_accel_ratio_left,target_accel_ratio_right,target_decel_ratio_left,target_decel_ratio_right,ramp_down_time,ramp_up_time,experiment_id
/agv2/derating_command,1789189260.741639,1789189260.741439,2,1789189260,0,False,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,m1_r1_circle_r0p7_cw_smooth_exit_0p10_derating_0p80_pilot
/agv2/derating_command,1789189260.841509,1789189260.841431,2,1789189260,0,False,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,m1_r1_circle_r0p7_cw_smooth_exit_0p10_derating_0p80_pilot
/agv2/derating_command,1789189260.9415655,1789189260.9414434,2,1789189260,0,False,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,m1_r1_circle_r0p7_cw_smooth_exit_0p10_derating_0p80_pilot
/agv2/derating_command,1789189261.0414724,1789189261.041413,2,1789189260,0,False,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,m1_r1_circle_r0p7_cw_smooth_exit_0p10_derating_0p80_pilot
/agv2/derating_command,1789189261.1415274,1789189261.1414113,2,1789189260,0,False,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,m1_r1_circle_r0p7_cw_smooth_exit_0p10_derating_0p80_pilot
/agv2/derating_command,1789189261.2415345,1789189261.2414765,2,1789189260,0,False,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,m1_r1_circle_r0p7_cw_smooth_exit_0p10_derating_0p80_pilot
/agv2/derating_command,1789189261.3415549,1789189261.341434,2,1789189260,0,False,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,m1_r1_circle_r0p7_cw_smooth_exit_0p10_derating_0p80_pilot
/agv2/derating_command,1789189261.4414895,1789189261.441403,2,1789189260,0,False,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,m1_r1_circle_r0p7_cw_smooth_exit_0p10_derating_0p80_pilot
/agv2/derating_command,1789189261.5415647,1789189261.5414388,2,1789189260,0,False,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,m1_r1_circle_r0p7_cw_smooth_exit_0p10_derating_0p80_pilot
/agv2/derating_command,1789189261.6414611,1789189261.6414094,2,1789189260,0,False,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,m1_r1_circle_r0p7_cw_smooth_exit_0p10_derating_0p80_pilot
