topic,bag_stamp,header_stamp,path_id,path_version,load_s_reference,load_velocity_reference,load_acceleration_reference,load_x_reference,load_y_reference,load_yaw_reference,support_x_reference_1,support_x_reference_2,support_x_reference_3,support_y_reference_1,support_y_reference_2,support_y_reference_3,support_yaw_reference_1,support_yaw_reference_2,support_yaw_reference_3
/multi_agv/path_reference,1789189260.6585238,1789189260.657869,s_curve,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/multi_agv/path_reference,1789189260.6687627,1789189260.6678634,s_curve,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/multi_agv/path_reference,1789189260.6785972,1789189260.6778934,s_curve,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/multi_agv/path_reference,1789189260.688848,1789189260.687891,s_curve,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/multi_agv/path_reference,1789189260.6986122,1789189260.6978607,s_curve,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/multi_agv/path_reference,1789189260.7085443,1789189260.707882,s_curve,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/multi_agv/path_reference,1789189260.7186975,1789189260.717983,s_curve,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/multi_agv/path_reference,1789189260.7286,1789189260.7279065,s_curve,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/multi_agv/path_reference,1789189260.7386746,1789189260.7378974,s_curve,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/multi_agv/path_reference,1789189260.7488782,1789189260.7478793,s_curve,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/multi_agv/path_reference,1789189260.7587216,1789189260.7578993,s_curve,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/multi_agv/path_reference,1789189260.7686894,1789189260.7678695,s_curve,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/multi_agv/path_reference,1789189260.7788749,1789189260.7778723,s_curve,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/multi_agv/path_reference,1789189260.7886727,1789189260.787867,s_curve,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/multi_agv/path_reference,1789189260.7985864,1789189260.797864,s_curve,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/multi_agv/path_reference,1789189260.8086317,1789189260.8078623,s_curve,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/multi_agv/path_reference,1789189260.8186734,1789189260.8178642,s_curve,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/multi_agv/path_reference,1789189260.8286164,1789189260.827862,s_curve,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/multi_agv/path_reference,1789189260.838735,1789189260.8378737,s_curve,1,3.050879497079932e-10,3.047517780216575e-08,9.118162716676577e-06,3.050879497079932e-10,0.0,0.0,0.17320508106197566,-0.08660254007335595,-0.08660254007335595,0.0,0.15,-0.15,0.0,0.0,0.0
/multi_agv/path_reference,1789189260.84907,1789189260.8478951,s_curve,1,2.7409040345270163e-09,2.430497669817927e-07,3.628313653364142e-05,2.7409040345270163e-09,0.0,0.0,0.17320508349779173,-0.08660253763753988,-0.08660253763753988,0.0,0.15,-0.15,0.0,0.0,0.0
/multi_agv/path_reference,1789189260.858884,1789189260.8580134,s_curve,1,1.1085382024777433e-08,8.247053893199274e-07,8.166824774475913e-05,1.1085382024777433e-08,0.0,0.0,0.17320509184226973,-0.08660252929306188,-0.08660252929306188,0.0,0.15,-0.15,0.0,0.0,0.0
/multi_agv/path_reference,1789189260.8688815,1789189260.867903,s_curve,1,3.009975161336142e-08,1.9225684858569982e-06,0.00014313535389376948,3.009975161336142e-08,0.0,0.0,0.1732051108566393,-0.0866025102786923,-0.0866025102786923,0.0,0.15,-0.15,0.0,0.0,0.0
/multi_agv/path_reference,1789189260.8789525,1789189260.8779817,s_curve,1,6.790545484963363e-08,3.7519497009186736e-06,0.00022281137189347915,6.790545484963363e-08,0.0,0.0,0.17320514866234255,-0.08660247247298905,-0.08660247247298905,0.0,0.15,-0.15,0.0,0.0,0.0
/multi_agv/path_reference,1789189260.8887558,1789189260.8879242,s_curve,1,1.3181028582556552e-07,6.42702782048324e-06,0.00031797465894643887,1.3181028582556552e-07,0.0,0.0,0.17320521256717353,-0.08660240856815808,-0.08660240856815808,0.0,0.15,-0.15,0.0,0.0,0.0
