topic,bag_stamp,header_stamp,confidence
/camera/world/agv1_confidence,1789204570.857837,1789204570.857837,0.5433
/camera/world/agv2_confidence,1789204570.8580296,1789204570.8580296,0.5727
/camera/world/agv3_confidence,1789204570.8581502,1789204570.8581502,0.555
/camera/world/agv1_confidence,1789204570.892408,1789204570.892408,0.577
/camera/world/agv2_confidence,1789204570.8926907,1789204570.8926907,0.5744
/camera/world/agv3_confidence,1789204570.8928118,1789204570.8928118,0.5542
/camera/world/agv1_confidence,1789204570.9342084,1789204570.9342084,0.5719
/camera/world/agv3_confidence,1789204570.9343286,1789204570.9343286,0.5623
/camera/world/agv2_confidence,1789204570.9344246,1789204570.9344246,0.5735
/camera/world/agv1_confidence,1789204570.9655495,1789204570.9655495,0.5295
/camera/world/agv2_confidence,1789204570.965736,1789204570.965736,0.5715
/camera/world/agv3_confidence,1789204570.9658208,1789204570.9658208,0.5595
/camera/world/agv2_confidence,1789204571.000788,1789204571.000788,0.5408
/camera/world/agv1_confidence,1789204571.0008698,1789204571.0008698,0.5881
/camera/world/agv3_confidence,1789204571.0011175,1789204571.0011175,0.5628
/camera/world/agv2_confidence,1789204571.0290363,1789204571.0290363,0.5772
/camera/world/agv1_confidence,1789204571.029039,1789204571.029039,0.5592
/camera/world/agv3_confidence,1789204571.0292537,1789204571.0292537,0.5615
/camera/world/agv2_confidence,1789204571.0608108,1789204571.0608108,0.5393
/camera/world/agv1_confidence,1789204571.06087,1789204571.06087,0.5787
/camera/world/agv3_confidence,1789204571.0608916,1789204571.0608916,0.5532
/camera/world/agv2_confidence,1789204571.0916321,1789204571.0916321,0.571
/camera/world/agv3_confidence,1789204571.0916705,1789204571.0916705,0.554
/camera/world/agv1_confidence,1789204571.0917296,1789204571.0917296,0.5763
/camera/world/agv2_confidence,1789204571.1231189,1789204571.1231189,0.5727
/camera/world/agv1_confidence,1789204571.1231263,1789204571.1231263,0.5444
/camera/world/agv3_confidence,1789204571.1231542,1789204571.1231542,0.5626
/camera/world/agv1_confidence,1789204571.154827,1789204571.154827,0.5724
/camera/world/agv3_confidence,1789204571.1549408,1789204571.1549408,0.5506
