topic,bag_stamp,header_stamp,frame_id,path_id,path_version,load_s_reference,load_velocity_reference,load_acceleration_reference,load_x_reference,load_y_reference,load_yaw_reference,support_x_reference_1,support_x_reference_2,support_x_reference_3,support_y_reference_1,support_y_reference_2,support_y_reference_3,support_yaw_reference_1,support_yaw_reference_2,support_yaw_reference_3
/multi_agv/path_reference,1789530851.0359838,1789530851.0351777,world,s_curve,1,0.029014507518766337,0.09999137600446567,-5.6953617997367116e-05,0.029014507518766337,0.0,0.0,0.20221958827565403,-0.05758803285967757,-0.05758803285967757,0.0,0.15,-0.15,0.0,0.0,0.0
/multi_agv/path_reference,1789530851.046072,1789530851.045122,world,s_curve,1,0.030008825461435656,0.09999137600446567,-5.6953617997367116e-05,0.030008825461435656,0.0,0.0,0.20321390621832336,-0.05659371491700825,-0.05659371491700825,0.0,0.15,-0.15,0.0,0.0,0.0
/multi_agv/path_reference,1789530851.0556567,1789530851.0550869,world,s_curve,1,0.031005197726924987,0.09999137600446567,-5.6953617997367116e-05,0.031005197726924987,0.0,0.0,0.20421027848381268,-0.055597342651518916,-0.055597342651518916,0.0,0.15,-0.15,0.0,0.0,0.0
/multi_agv/path_reference,1789530851.0657463,1789530851.0650256,world,s_curve,1,0.031999065508419536,0.09999137600446567,-5.6953617997367116e-05,0.031999065508419536,0.0,0.0,0.20520414626530725,-0.05460347487002437,-0.05460347487002437,0.0,0.15,-0.15,0.0,0.0,0.0
/multi_agv/path_reference,1789530851.0757935,1789530851.075022,world,s_curve,1,0.03299860320351503,0.0999881454339499,-8.079203919744144e-05,0.03299860320351503,0.0,0.0,0.20620368396040273,-0.053603937174928874,-0.053603937174928874,0.0,0.15,-0.15,0.0,0.0,0.0
/multi_agv/path_reference,1789530851.0857413,1789530851.085022,world,s_curve,1,0.03399845126181396,0.0999881454339499,-8.079203919744144e-05,0.03399845126181396,0.0,0.0,0.20720353201870167,-0.05260408911662995,-0.05260408911662995,0.0,0.15,-0.15,0.0,0.0,0.0
/multi_agv/path_reference,1789530851.095745,1789530851.0950222,world,s_curve,1,0.03499836811195694,0.0999881454339499,-8.079203919744144e-05,0.03499836811195694,0.0,0.0,0.20820344886884465,-0.05160417226648697,-0.05160417226648697,0.0,0.15,-0.15,0.0,0.0,0.0
/multi_agv/path_reference,1789530851.1057189,1789530851.1050227,world,s_curve,1,0.03599831695830646,0.0999881454339499,-8.079203919744144e-05,0.03599831695830646,0.0,0.0,0.20920339771519417,-0.05060422342013745,-0.05060422342013745,0.0,0.15,-0.15,0.0,0.0,0.0
/multi_agv/path_reference,1789530851.115613,1789530851.115021,world,s_curve,1,0.03699800128741559,0.09998560043850847,-6.363581230411896e-05,0.03699800128741559,0.0,0.0,0.2102030820443033,-0.04960453909102832,-0.04960453909102832,0.0,0.15,-0.15,0.0,0.0,0.0
/multi_agv/path_reference,1789530851.1259217,1789530851.125134,world,s_curve,1,0.03800911797007886,0.09998560043850847,-6.363581230411896e-05,0.03800911797007886,0.0,0.0,0.21121419872696656,-0.04859342240836505,-0.04859342240836505,0.0,0.15,-0.15,0.0,0.0,0.0
