stamp,localization_valid,load_s_actual,load_s_dot_actual,load_pose_x,load_pose_y,load_pose_yaw,load_x_reference,load_y_reference,load_yaw_reference,load_s_reference,load_velocity_reference,common_velocity_reference,public_reference_velocity,common_boundary_lower,common_boundary_upper,evaluation_active,experiment_state_available,manual_abort,agv2_derating_command_available,agv2_derating_active,agv2_derating_speed_ratio,agv2_derating_acceleration_ratio,agv2_derating_deceleration_ratio,agv2_derating_command_seq,fleet_scale,wheel_pre_limit_peak,mapped_path_capability_available,algorithm_state_available,algorithm_valid,agv1_robot_pose_x,agv1_robot_pose_y,agv1_robot_pose_yaw,agv1_support_pose_x,agv1_support_pose_y,agv1_support_pose_yaw,agv1_s_actual,agv1_s_initial_offset,agv1_s_tracking_actual,agv1_s_dot_actual,agv1_s_execute_reference,agv1_s_dot_execute_reference,agv1_support_reference_x,agv1_support_reference_y,agv1_support_reference_yaw,agv1_wheel_left_raw,agv1_wheel_left_applied,agv1_wheel_left_actual,agv1_wheel_left_reported_limit,agv1_wheel_left_speed_limit_active,agv1_wheel_left_accel_limit_active,agv1_wheel_left_decel_limit_active,agv1_wheel_right_raw,agv1_wheel_right_applied,agv1_wheel_right_actual,agv1_wheel_right_reported_limit,agv1_wheel_right_speed_limit_active,agv1_wheel_right_accel_limit_active,agv1_wheel_right_decel_limit_active,agv1_wheel_left_pre_limit,agv1_wheel_right_pre_limit,agv1_wheel_left_fleet_scaled,agv1_wheel_right_fleet_scaled,agv1_reported_velocity_limit,agv1_capability_derating_active,agv1_capability_derating_ratio,agv1_mapped_path_velocity_lower,agv1_mapped_path_velocity_upper,agv2_robot_pose_x,agv2_robot_pose_y,agv2_robot_pose_yaw,agv2_support_pose_x,agv2_support_pose_y,agv2_support_pose_yaw,agv2_s_actual,agv2_s_initial_offset,agv2_s_tracking_actual,agv2_s_dot_actual,agv2_s_execute_reference,agv2_s_dot_execute_reference,agv2_support_reference_x,agv2_support_reference_y,agv2_support_reference_yaw,agv2_wheel_left_raw,agv2_wheel_left_applied,agv2_wheel_left_actual,agv2_wheel_left_reported_limit,agv2_wheel_left_speed_limit_active,agv2_wheel_left_accel_limit_active,agv2_wheel_left_decel_limit_active,agv2_wheel_right_raw,agv2_wheel_right_applied,agv2_wheel_right_actual,agv2_wheel_right_reported_limit,agv2_wheel_right_speed_limit_active,agv2_wheel_right_accel_limit_active,agv2_wheel_right_decel_limit_active,agv2_wheel_left_pre_limit,agv2_wheel_right_pre_limit,agv2_wheel_left_fleet_scaled,agv2_wheel_right_fleet_scaled,agv2_reported_velocity_limit,agv2_capability_derating_active,agv2_capability_derating_ratio,agv2_mapped_path_velocity_lower,agv2_mapped_path_velocity_upper,agv3_robot_pose_x,agv3_robot_pose_y,agv3_robot_pose_yaw,agv3_support_pose_x,agv3_support_pose_y,agv3_support_pose_yaw,agv3_s_actual,agv3_s_initial_offset,agv3_s_tracking_actual,agv3_s_dot_actual,agv3_s_execute_reference,agv3_s_dot_execute_reference,agv3_support_reference_x,agv3_support_reference_y,agv3_support_reference_yaw,agv3_wheel_left_raw,agv3_wheel_left_applied,agv3_wheel_left_actual,agv3_wheel_left_reported_limit,agv3_wheel_left_speed_limit_active,agv3_wheel_left_accel_limit_active,agv3_wheel_left_decel_limit_active,agv3_wheel_right_raw,agv3_wheel_right_applied,agv3_wheel_right_actual,agv3_wheel_right_reported_limit,agv3_wheel_right_speed_limit_active,agv3_wheel_right_accel_limit_active,agv3_wheel_right_decel_limit_active,agv3_wheel_left_pre_limit,agv3_wheel_right_pre_limit,agv3_wheel_left_fleet_scaled,agv3_wheel_right_fleet_scaled,agv3_reported_velocity_limit,agv3_capability_derating_active,agv3_capability_derating_ratio,agv3_mapped_path_velocity_lower,agv3_mapped_path_velocity_upper,agv1_boundary_lower,agv1_boundary_upper,agv1_robust_margin,agv1_risk_factor,agv1_risk_signal,agv1_z,agv1_upsilon,agv1_phi,agv1_zeta_z,agv1_zeta_v,agv1_zeta_phi,agv1_reference_acceleration,agv1_debug_s_actual,agv1_debug_s_dot_actual,agv1_position_error,agv1_velocity_error,agv1_psi,agv1_gamma,agv1_gamma_inverse_upsilon,agv1_composite_error,agv1_channel_input_raw,agv1_channel_input_limited,agv1_theta_hat_1,agv1_theta_hat_2,agv1_disturbance_estimate,agv1_channel_limit_active,agv1_sustained_wheel_saturation,agv2_boundary_lower,agv2_boundary_upper,agv2_robust_margin,agv2_risk_factor,agv2_risk_signal,agv2_z,agv2_upsilon,agv2_phi,agv2_zeta_z,agv2_zeta_v,agv2_zeta_phi,agv2_reference_acceleration,agv2_debug_s_actual,agv2_debug_s_dot_actual,agv2_position_error,agv2_velocity_error,agv2_psi,agv2_gamma,agv2_gamma_inverse_upsilon,agv2_composite_error,agv2_channel_input_raw,agv2_channel_input_limited,agv2_theta_hat_1,agv2_theta_hat_2,agv2_disturbance_estimate,agv2_channel_limit_active,agv2_sustained_wheel_saturation,agv3_boundary_lower,agv3_boundary_upper,agv3_robust_margin,agv3_risk_factor,agv3_risk_signal,agv3_z,agv3_upsilon,agv3_phi,agv3_zeta_z,agv3_zeta_v,agv3_zeta_phi,agv3_reference_acceleration,agv3_debug_s_actual,agv3_debug_s_dot_actual,agv3_position_error,agv3_velocity_error,agv3_psi,agv3_gamma,agv3_gamma_inverse_upsilon,agv3_composite_error,agv3_channel_input_raw,agv3_channel_input_limited,agv3_theta_hat_1,agv3_theta_hat_2,agv3_disturbance_estimate,agv3_channel_limit_active,agv3_sustained_wheel_saturation
1789203110.5563934,True,0.00010437839444347083,-7.599549395635437e-06,0.00010437839444347083,-0.00011558000159916004,-0.0010871877359247939,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,True,False,False,False,nan,nan,nan,nan,nan,nan,False,False,False,0.20035625447175887,-0.0004239695722392245,0.02733374395123489,0.1825329147527398,-0.0009112695419067547,0.02733374395123489,0.009327833995852106,nan,nan,-4.700100057879336e-05,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.16,False,False,False,0.0,0.0,0.0,0.16,False,False,False,nan,nan,nan,nan,0.16,False,1.0,nan,nan,-0.19051135695759336,0.1484069058353492,0.02544689024931568,-0.09146343456739002,0.1509279116235729,0.02544689024931568,0.0,nan,nan,0.0,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.16,False,False,False,0.0,0.0,0.0,0.16,False,False,False,nan,nan,nan,nan,0.16,False,1.0,nan,nan,-0.18982892776351956,-0.1515757124728343,0.01223617924311915,-0.09075634500201948,-0.15036338208646363,0.01223617924311915,0.0,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,False,False,nan,nan,nan,nan,False,False,False,nan,nan,nan,nan,nan,False,nan,nan,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1789203110.56632,True,0.00010835604167840537,4.309145545885613e-05,0.00010835604167840537,-0.0001064731004022472,-0.0010934703955170872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,nan,nan,nan,nan,nan,nan,False,True,False,0.20035625447175887,-0.0004239695722392245,0.02733374395123489,0.1825329147527398,-0.0009112695419067547,0.02733374395123489,0.009327833995852106,nan,nan,-4.230090052091403e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,False,False,False,0.0,0.0,0.0,0.16,False,False,False,nan,nan,nan,nan,0.16,False,1.0,nan,nan,-0.19051135695759336,0.1484069058353492,0.02544689024931568,-0.09146343456739002,0.1509279116235729,0.02544689024931568,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,False,False,False,0.0,0.0,0.0,0.16,False,False,False,nan,nan,nan,nan,0.16,False,1.0,nan,nan,-0.18981687584083573,-0.15155807629986262,0.012333931175658952,-0.09074441206031468,-0.1503360613828729,0.012333931175658952,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,False,False,False,0.0,0.0,0.0,0.16,False,False,False,nan,nan,nan,nan,0.16,False,1.0,nan,nan,-0.2,0.2,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.009327833995852106,-4.700100057879336e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.2,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.2,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1789203110.5763252,True,7.088609722572896e-05,-0.00021296021022612903,7.088609722572896e-05,-0.0001314585038866464,-0.0012339555697120064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,nan,nan,nan,nan,nan,nan,False,True,False,0.20024387808257815,-0.0005001505673818407,0.02726502599157543,0.18242050491938178,-0.0009862257523599728,0.02726502599157543,0.009215424162494072,nan,nan,-0.0008817938636893344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,False,False,False,0.0,0.0,0.0,0.16,False,False,False,nan,nan,nan,nan,0.16,False,1.0,nan,nan,-0.19051135695759336,0.1484069058353492,0.02544689024931568,-0.09146343456739002,0.1509279116235729,0.02544689024931568,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,False,False,False,0.0,0.0,0.0,0.16,False,False,False,nan,nan,nan,nan,0.16,False,1.0,nan,nan,-0.18981687584083573,-0.15155807629986262,0.012333931175658952,-0.09074441206031468,-0.1503360613828729,0.012333931175658952,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,False,False,False,0.0,0.0,0.0,0.16,False,False,False,nan,nan,nan,nan,0.16,False,1.0,nan,nan,-0.2,0.2,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.009327833995852106,-4.230090052091403e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.2,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.2,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1789203110.5863564,True,7.088609722572896e-05,-0.00019166418920351614,7.088609722572896e-05,-0.0001314585038866464,-0.0012339555697120064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,True,False,1.0,1.0,1.0,1789203109,nan,nan,False,True,False,0.20024387808257815,-0.0005001505673818407,0.02726502599157543,0.18242050491938178,-0.0009862257523599728,0.02726502599157543,0.009215424162494072,nan,nan,-0.0008817938636893344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,False,False,False,0.0,0.0,0.0,0.16,False,False,False,nan,nan,nan,nan,0.16,False,1.0,nan,nan,-0.19051135695759336,0.1484069058353492,0.02544689024931568,-0.09146343456739002,0.1509279116235729,0.02544689024931568,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,False,False,False,0.0,0.0,0.0,0.16,False,False,False,nan,nan,nan,nan,0.16,False,1.0,nan,nan,-0.18981687584083573,-0.15155807629986262,0.012333931175658952,-0.09074441206031468,-0.1503360613828729,0.012333931175658952,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,False,False,False,0.0,0.0,0.0,0.16,False,False,False,nan,nan,nan,nan,0.16,False,1.0,nan,nan,-0.2,0.2,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.009215424162494072,-0.0008817938636893344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.2,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.2,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1789203110.5963054,True,4.799175975046347e-05,-0.0003613019607075765,4.799175975046347e-05,-0.0002102300624386063,-0.00090185244675848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,True,False,1.0,1.0,1.0,1789203109,nan,nan,False,True,False,0.20024387808257815,-0.0005001505673818407,0.02726502599157543,0.18242050491938178,-0.0009862257523599728,0.02726502599157543,0.00921542416249407,nan,nan,-0.0007936144773204155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,False,False,False,0.0,0.0,0.0,0.16,False,False,False,nan,nan,nan,nan,0.16,False,1.0,nan,nan,-0.19058362833758513,0.14831575675895015,0.023981307324961287,-0.09153211757981582,0.15069159694791703,0.023981307324961287,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,False,False,False,0.0,0.0,0.0,0.16,False,False,False,nan,nan,nan,nan,0.16,False,1.0,nan,nan,-0.18981687584083573,-0.15155807629986262,0.012333931175658952,-0.09074441206031468,-0.1503360613828729,0.012333931175658952,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,False,False,False,0.0,0.0,0.0,0.16,False,False,False,nan,nan,nan,nan,0.16,False,1.0,nan,nan,-0.2,0.2,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.009215424162494072,-0.0008817938636893344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.2,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.2,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1789203110.6063464,True,1.9402662378889546e-05,-0.0006814570197532378,1.9402662378889546e-05,-0.00038366974561758016,-0.0015758343008643572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,True,False,1.0,1.0,1.0,1789203109,nan,nan,False,True,False,0.20017111510090368,-0.000875444213206733,0.02896151081599685,0.1823485922048559,-0.0013917557662954131,0.02896151081599685,0.009143511447968215,nan,nan,-0.0016060242686465704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,False,False,False,0.0,0.0,0.0,0.16,False,False,False,nan,nan,nan,nan,0.16,False,1.0,nan,nan,-0.19058362833758513,0.14831575675895015,0.023981307324961287,-0.09153211757981582,0.15069159694791703,0.023981307324961287,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,False,False,False,0.0,0.0,0.0,0.16,False,False,False,nan,nan,nan,nan,0.16,False,1.0,nan,nan,-0.1898313252361572,-0.15162365048114368,0.011837176540807624,-0.09075826663790354,-0.15045085041847436,0.011837176540807622,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,False,False,False,0.0,0.0,0.0,0.16,False,False,False,nan,nan,nan,nan,0.16,False,1.0,nan,nan,-0.2,0.2,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.00921542416249407,-0.0007936144773204155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.2,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.2,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1789203110.6163456,True,1.9402662378889546e-05,-0.0006133113177779141,1.9402662378889546e-05,-0.00038366974561758016,-0.0015758343008643572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,True,False,1.0,1.0,1.0,1789203109,nan,nan,False,True,False,0.20017111510090368,-0.000875444213206733,0.02896151081599685,0.1823485922048559,-0.0013917557662954131,0.02896151081599685,0.009143511447968216,nan,nan,-0.0014454218417818989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,False,False,False,0.0,0.0,0.0,0.16,False,False,False,nan,nan,nan,nan,0.16,False,1.0,nan,nan,-0.19058362833758513,0.14831575675895015,0.023981307324961287,-0.09153211757981582,0.15069159694791703,0.023981307324961287,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,False,False,False,0.0,0.0,0.0,0.16,False,False,False,nan,nan,nan,nan,0.16,False,1.0,nan,nan,-0.1898313252361572,-0.15162365048114368,0.011837176540807624,-0.09075826663790354,-0.15045085041847436,0.011837176540807622,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,False,False,False,0.0,0.0,0.0,0.16,False,False,False,nan,nan,nan,nan,0.16,False,1.0,nan,nan,-0.2,0.2,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.009143511447968215,-0.0016060242686465704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.2,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.2,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1789203110.6263437,True,1.9402662378889546e-05,-0.0005519801860001227,1.9402662378889546e-05,-0.00038366974561758016,-0.0015758343008643572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,True,False,1.0,1.0,1.0,1789203109,nan,nan,False,True,False,0.20017111510090368,-0.000875444213206733,0.02896151081599685,0.1823485922048559,-0.0013917557662954131,0.02896151081599685,0.009143511447968216,nan,nan,-0.001300879657603709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,False,False,False,0.0,0.0,0.0,0.16,False,False,False,nan,nan,nan,nan,0.16,False,1.0,nan,nan,-0.19058362833758513,0.14831575675895015,0.023981307324961287,-0.09153211757981582,0.15069159694791703,0.023981307324961287,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,False,False,False,0.0,0.0,0.0,0.16,False,False,False,nan,nan,nan,nan,0.16,False,1.0,nan,nan,-0.1898313252361572,-0.15162365048114368,0.011837176540807624,-0.09075826663790354,-0.15045085041847436,0.011837176540807622,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,False,False,False,0.0,0.0,0.0,0.16,False,False,False,nan,nan,nan,nan,0.16,False,1.0,nan,nan,-0.2,0.2,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.009143511447968216,-0.0014454218417818989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.2,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.2,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1789203110.6363604,True,0.0,-0.000609994838583041,-1.548795149931374e-06,-0.0005824503997635215,-0.00198352191991927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,True,False,1.0,1.0,1.0,1789203109,nan,nan,False,True,False,0.20012509353704755,-0.0011921929792744201,0.030492855672327623,0.18230338218878797,-0.0017357963450803488,0.030492855672327623,0.009098301431900256,nan,nan,-0.0015468145184587938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,False,False,False,0.0,0.0,0.0,0.16,False,False,False,nan,nan,nan,nan,0.16,False,1.0,nan,nan,-0.190597139972431,0.148167480352687,0.022141003534312587,-0.09154142467914583,0.15036103175067883,0.022141003534312587,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,False,False,False,0.0,0.0,0.0,0.16,False,False,False,nan,nan,nan,nan,0.16,False,1.0,nan,nan,-0.18983920464531656,-0.15158344604620033,0.012221332098885984,-0.09076660389509204,-0.15037258660488906,0.012221332098885984,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,False,False,False,0.0,0.0,0.0,0.16,False,False,False,nan,nan,nan,nan,0.16,False,1.0,nan,nan,-0.2,0.2,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.009143511447968216,-0.001300879657603709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.2,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.2,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1789203110.6463525,True,0.0,-0.0005489953547247369,-1.548795149931374e-06,-0.0005824503997635215,-0.00198352191991927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,True,False,1.0,1.0,1.0,1789203109,nan,nan,False,True,False,0.20012509353704755,-0.0011921929792744201,0.030492855672327623,0.18230338218878797,-0.0017357963450803488,0.030492855672327623,0.009098301431900265,nan,nan,-0.0013921330666128058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,False,False,False,0.0,0.0,0.0,0.16,False,False,False,nan,nan,nan,nan,0.16,False,1.0,nan,nan,-0.190597139972431,0.148167480352687,0.022141003534312587,-0.09154142467914583,0.15036103175067883,0.022141003534312587,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,False,False,False,0.0,0.0,0.0,0.16,False,False,False,nan,nan,nan,nan,0.16,False,1.0,nan,nan,-0.18983920464531656,-0.15158344604620033,0.012221332098885984,-0.09076660389509204,-0.15037258660488906,0.012221332098885984,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,False,False,False,0.0,0.0,0.0,0.16,False,False,False,nan,nan,nan,nan,0.16,False,1.0,nan,nan,-0.2,0.2,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.009098301431900256,-0.0015468145184587938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.2,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.2,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
