topic,bag_stamp,header_stamp,path_id,path_version,load_s_reference,load_velocity_reference,load_acceleration_reference,load_x_reference,load_y_reference,load_yaw_reference,support_x_reference_1,support_x_reference_2,support_x_reference_3,support_y_reference_1,support_y_reference_2,support_y_reference_3,support_yaw_reference_1,support_yaw_reference_2,support_yaw_reference_3
/multi_agv/path_reference,1789203110.5592077,1789203110.558638,s_curve,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/multi_agv/path_reference,1789203110.5691826,1789203110.5686173,s_curve,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/multi_agv/path_reference,1789203110.579528,1789203110.5786355,s_curve,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/multi_agv/path_reference,1789203110.5894568,1789203110.5886054,s_curve,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/multi_agv/path_reference,1789203110.5994673,1789203110.5986366,s_curve,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/multi_agv/path_reference,1789203110.609313,1789203110.6086285,s_curve,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/multi_agv/path_reference,1789203110.6193392,1789203110.618591,s_curve,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/multi_agv/path_reference,1789203110.6294718,1789203110.6286123,s_curve,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/multi_agv/path_reference,1789203110.639426,1789203110.6386223,s_curve,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/multi_agv/path_reference,1789203110.6494205,1789203110.6485786,s_curve,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/multi_agv/path_reference,1789203110.659751,1789203110.658618,s_curve,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/multi_agv/path_reference,1789203110.6694672,1789203110.6685903,s_curve,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/multi_agv/path_reference,1789203110.6794457,1789203110.6785877,s_curve,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/multi_agv/path_reference,1789203110.689502,1789203110.6885836,s_curve,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/multi_agv/path_reference,1789203110.6996453,1789203110.6987267,s_curve,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/multi_agv/path_reference,1789203110.7094312,1789203110.7085845,s_curve,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/multi_agv/path_reference,1789203110.7194095,1789203110.7185843,s_curve,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/multi_agv/path_reference,1789203110.7295396,1789203110.7286153,s_curve,1,3.0744208647732106e-10,3.065130454366027e-08,3.055868118100065e-06,3.0744208647732106e-10,0.0,0.0,0.1732050810643298,-0.08660254007100182,-0.08660254007100182,0.0,0.15,-0.15,0.0,0.0,0.0
/multi_agv/path_reference,1789203110.7396286,1789203110.7386274,s_curve,1,2.744039697995927e-09,2.433770057465842e-07,2.12478843282798e-05,2.744039697995927e-09,0.0,0.0,0.1732050835009274,-0.0866025376344042,-0.0866025376344042,0.0,0.15,-0.15,0.0,0.0,0.0
/multi_agv/path_reference,1789203110.7498794,1789203110.7487004,s_curve,1,1.1019469453365575e-08,8.216525484173606e-07,5.74159393975367e-05,1.1019469453365574e-08,0.0,0.0,0.17320509177635715,-0.08660252935897446,-0.08660252935897446,0.0,0.15,-0.15,0.0,0.0,0.0
/multi_agv/path_reference,1789203110.7596545,1789203110.7585864,s_curve,1,2.997510475835647e-08,1.9169674303425793e-06,0.00011076827132601247,2.997510475835647e-08,0.0,0.0,0.17320511073199246,-0.08660251040333915,-0.08660251040333915,0.0,0.15,-0.15,0.0,0.0,0.0
/multi_agv/path_reference,1789203110.7696562,1789203110.7686436,s_curve,1,6.756641940259462e-08,3.738516536538037e-06,0.00018115598031290435,6.756641940259462e-08,0.0,0.0,0.1732051483233071,-0.0866024728120245,-0.0866024728120245,0.0,0.15,-0.15,0.0,0.0,0.0
/multi_agv/path_reference,1789203110.7797868,1789203110.778621,s_curve,1,1.3162791993461651e-07,6.419367530948413e-06,0.00026863822554743975,1.3162791993461651e-07,0.0,0.0,0.17320521238480763,-0.08660240875052397,-0.08660240875052397,0.0,0.15,-0.15,0.0,0.0,0.0
/multi_agv/path_reference,1789203110.789653,1789203110.7886126,s_curve,1,2.329340077064721e-07,1.0139113465560472e-05,0.0003722868676858207,2.329340077064721e-07,0.0,0.0,0.1732053136908954,-0.0866023074444362,-0.0866023074444362,0.0,0.15,-0.15,0.0,0.0,0.0
/multi_agv/path_reference,1789203110.799524,1789203110.7986305,s_curve,1,3.838731499924194e-07,1.506955730312569e-05,0.0004922487620823681,3.838731499924194e-07,0.0,0.0,0.1732054646300377,-0.08660215650529392,-0.08660215650529392,0.0,0.15,-0.15,0.0,0.0,0.0
/multi_agv/path_reference,1789203110.8095376,1789203110.8085835,s_curve,1,5.960939418660308e-07,2.131845352018986e-05,0.000627727388913478,5.960939418660308e-07,0.0,0.0,0.17320567685082958,-0.08660194428450205,-0.08660194428450205,0.0,0.15,-0.15,0.0,0.0,0.0
