topic,bag_stamp,header_stamp,confidence
/camera/world/agv1_confidence,1788412643.2118378,1788412643.2118378,0.6003
/camera/world/agv1_confidence,1788412643.2439477,1788412643.2439477,0.6
/camera/world/agv3_confidence,1788412643.244216,1788412643.244216,0.5691
/camera/world/agv2_confidence,1788412643.244228,1788412643.244228,0.5744
/camera/world/agv2_confidence,1788412643.2736933,1788412643.2736933,0.5743
/camera/world/agv3_confidence,1788412643.2738357,1788412643.2738357,0.5707
/camera/world/agv1_confidence,1788412643.2738519,1788412643.2738519,0.601
/camera/world/agv2_confidence,1788412643.3113687,1788412643.3113687,0.5743
/camera/world/agv1_confidence,1788412643.3115015,1788412643.3115015,0.6008
/camera/world/agv3_confidence,1788412643.311843,1788412643.311843,0.5712
/camera/world/agv1_confidence,1788412643.343263,1788412643.343263,0.6011
/camera/world/agv2_confidence,1788412643.3434007,1788412643.3434007,0.574
/camera/world/agv3_confidence,1788412643.3437028,1788412643.3437028,0.5806
/camera/world/agv3_confidence,1788412643.372025,1788412643.372025,0.5741
/camera/world/agv1_confidence,1788412643.3720782,1788412643.3720782,0.6006
/camera/world/agv2_confidence,1788412643.3721144,1788412643.3721144,0.575
/camera/world/agv2_confidence,1788412643.4131114,1788412643.4131114,0.5744
/camera/world/agv3_confidence,1788412643.41329,1788412643.41329,0.5714
/camera/world/agv1_confidence,1788412643.4133651,1788412643.4133651,0.6006
/camera/world/agv2_confidence,1788412643.440918,1788412643.440918,0.5738
/camera/world/agv1_confidence,1788412643.441112,1788412643.441112,0.6008
/camera/world/agv3_confidence,1788412643.4411132,1788412643.4411132,0.5756
/camera/world/agv1_confidence,1788412643.4844892,1788412643.4844892,0.6009
/camera/world/agv3_confidence,1788412643.4845386,1788412643.4845386,0.5754
/camera/world/agv2_confidence,1788412643.484711,1788412643.484711,0.5737
/camera/world/agv2_confidence,1788412643.5036356,1788412643.5036356,0.5727
/camera/world/agv1_confidence,1788412643.503952,1788412643.503952,0.6008
/camera/world/agv3_confidence,1788412643.5040224,1788412643.5040224,0.5646
/camera/world/agv2_confidence,1788412643.54268,1788412643.54268,0.5727
/camera/world/agv3_confidence,1788412643.5427003,1788412643.5427003,0.5723
/camera/world/agv1_confidence,1788412643.5428374,1788412643.5428374,0.6007
/camera/world/agv1_confidence,1788412643.571894,1788412643.571894,0.6011
/camera/world/agv3_confidence,1788412643.5719178,1788412643.5719178,0.573
/camera/world/agv2_confidence,1788412643.5719256,1788412643.5719256,0.5248
/camera/world/agv1_confidence,1788412643.6133776,1788412643.6133776,0.589
/camera/world/agv3_confidence,1788412643.61342,1788412643.61342,0.5696
/camera/world/agv2_confidence,1788412643.6134803,1788412643.6134803,0.5311
/camera/world/agv1_confidence,1788412643.642891,1788412643.642891,0.588
/camera/world/agv2_confidence,1788412643.643066,1788412643.643066,0.5732
/camera/world/agv3_confidence,1788412643.6431642,1788412643.6431642,0.572
/camera/world/agv1_confidence,1788412643.6745737,1788412643.6745737,0.5902
/camera/world/agv2_confidence,1788412643.6746902,1788412643.6746902,0.5642
/camera/world/agv3_confidence,1788412643.674708,1788412643.674708,0.5702
/camera/world/agv2_confidence,1788412643.7062473,1788412643.7062473,0.5719
/camera/world/agv1_confidence,1788412643.706253,1788412643.706253,0.5906
/camera/world/agv3_confidence,1788412643.7062597,1788412643.7062597,0.5619
/camera/world/agv2_confidence,1788412643.7468781,1788412643.7468781,0.5667
/camera/world/agv1_confidence,1788412643.7469094,1788412643.7469094,0.5895
/camera/world/agv3_confidence,1788412643.746967,1788412643.746967,0.5882
/camera/world/agv2_confidence,1788412643.7769246,1788412643.7769246,0.5673
/camera/world/agv1_confidence,1788412643.7770548,1788412643.7770548,0.5928
/camera/world/agv3_confidence,1788412643.777061,1788412643.777061,0.5718
/camera/world/agv3_confidence,1788412643.8072896,1788412643.8072896,0.5513
/camera/world/agv1_confidence,1788412643.8073325,1788412643.8073325,0.5954
/camera/world/agv2_confidence,1788412643.8075783,1788412643.8075783,0.5635
/camera/world/agv1_confidence,1788412643.8383944,1788412643.8383944,0.6025
/camera/world/agv2_confidence,1788412643.8387742,1788412643.8387742,0.574
/camera/world/agv3_confidence,1788412643.8388412,1788412643.8388412,0.5738
/camera/world/agv2_confidence,1788412643.8747087,1788412643.8747087,0.5663
/camera/world/agv1_confidence,1788412643.8747518,1788412643.8747518,0.6059
/camera/world/agv3_confidence,1788412643.8749871,1788412643.8749871,0.5769
