stamp,common_velocity_reference,public_reference_velocity,common_boundary_lower,common_boundary_upper,evaluation_active,mapped_path_capability_available,agv1_mapped_path_velocity_lower,agv1_mapped_path_velocity_upper,agv2_mapped_path_velocity_lower,agv2_mapped_path_velocity_upper,agv3_mapped_path_velocity_lower,agv3_mapped_path_velocity_upper,agv1_boundary_lower,agv1_boundary_upper,agv1_robust_margin,agv1_risk_factor,agv1_risk_signal,agv1_z,agv1_upsilon,agv1_phi,agv1_zeta_z,agv1_zeta_v,agv1_zeta_phi,agv2_boundary_lower,agv2_boundary_upper,agv2_robust_margin,agv2_risk_factor,agv2_risk_signal,agv2_z,agv2_upsilon,agv2_phi,agv2_zeta_z,agv2_zeta_v,agv2_zeta_phi,agv3_boundary_lower,agv3_boundary_upper,agv3_robust_margin,agv3_risk_factor,agv3_risk_signal,agv3_z,agv3_upsilon,agv3_phi,agv3_zeta_z,agv3_zeta_v,agv3_zeta_phi
1788412298.4035509,nan,nan,nan,nan,False,False,nan,nan,nan,nan,nan,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1788412298.413538,0.0,0.0,0.0,0.0,False,False,nan,nan,nan,nan,nan,nan,-0.2,0.2,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,-0.2,0.2,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,-0.2,0.2,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0
1788412298.4235356,0.0,0.0,0.0,0.0,False,False,nan,nan,nan,nan,nan,nan,-0.2,0.2,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,-0.2,0.2,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,-0.2,0.2,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0
1788412298.433587,0.0,0.0,0.0,0.0,False,False,nan,nan,nan,nan,nan,nan,-0.2,0.2,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,-0.2,0.2,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,-0.2,0.2,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0
1788412298.443534,0.0,0.0,0.0,0.0,False,False,nan,nan,nan,nan,nan,nan,-0.2,0.2,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,-0.2,0.2,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,-0.2,0.2,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0
1788412298.4535806,0.0,0.0,0.0,0.0,False,False,nan,nan,nan,nan,nan,nan,-0.2,0.2,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,-0.2,0.2,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,-0.2,0.2,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0
1788412298.4636014,0.0,0.0,0.0,0.0,False,False,nan,nan,nan,nan,nan,nan,-0.2,0.2,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,-0.2,0.2,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,-0.2,0.2,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0
1788412298.47363,0.0,0.0,0.0,0.0,False,False,nan,nan,nan,nan,nan,nan,-0.2,0.2,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,-0.2,0.2,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,-0.2,0.2,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0
1788412298.4835231,0.0,0.0,0.0,0.0,False,False,nan,nan,nan,nan,nan,nan,-0.2,0.2,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,-0.2,0.2,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,-0.2,0.2,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0
1788412298.4935746,0.0,0.0,0.0,0.0,False,False,nan,nan,nan,nan,nan,nan,-0.2,0.2,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,-0.2,0.2,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,-0.2,0.2,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0
1788412298.5035348,0.0,0.0,0.0,0.0,False,False,nan,nan,nan,nan,nan,nan,-0.2,0.2,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,-0.2,0.2,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,-0.2,0.2,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0
1788412298.5135593,0.0,0.0,0.0,0.0,False,False,nan,nan,nan,nan,nan,nan,-0.2,0.2,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,-0.2,0.2,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,-0.2,0.2,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0
1788412298.523523,0.0,0.0,0.0,0.0,False,False,nan,nan,nan,nan,nan,nan,-0.2,0.2,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,-0.2,0.2,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,-0.2,0.2,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0
1788412298.5335724,0.0,0.0,0.0,0.0,False,False,nan,nan,nan,nan,nan,nan,-0.2,0.2,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,-0.2,0.2,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,-0.2,0.2,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0
1788412298.5435975,0.0,0.0,0.0,0.0,False,False,nan,nan,nan,nan,nan,nan,-0.2,0.2,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,-0.2,0.2,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,-0.2,0.2,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0
1788412298.5535483,4.937188315610662e-07,4.937188315610662e-07,-0.045108954787031336,0.49654962566433625,False,False,nan,nan,nan,nan,nan,nan,-0.05510895478703134,0.5065496256643363,0.032221517367514094,0.9186271501965994,0.8726957926867693,0.0020016160000000003,0.05,0.0,0.0,0.0,0.0,-0.05562302919493776,0.5079633302860789,0.07396604170891846,0.8220746368254445,0.7809709049841722,0.0020016160000000003,0.05,0.0,0.0,0.0,0.0,-0.055634002079641184,0.5079935057190132,0.07490390715746177,0.8200137297257079,0.7790130432394224,0.0020016160000000003,0.05,0.0,0.0,0.0,0.0
1788412298.563633,3.899997422130186e-06,3.899997422130186e-06,-0.045108954787031336,0.49654962566433625,False,False,nan,nan,nan,nan,nan,nan,-0.05510895478703134,0.5065496256643363,0.032221517367514094,0.9186271501965994,0.8726957926867693,0.0020016160000000003,0.05,0.0,0.0,0.0,0.0,-0.05562302919493776,0.5079633302860789,0.07396604170891846,0.8220746368254445,0.7809709049841722,0.0020016160000000003,0.05,0.0,0.0,0.0,0.0,-0.055634002079641184,0.5079935057190132,0.07490390715746177,0.8200137297257079,0.7790130432394224,0.0020016160000000003,0.05,0.0,0.0,0.0,0.0
1788412298.5736406,1.3038679012586129e-05,1.3038679012586129e-05,-0.045108954787031336,0.49654962566433625,False,False,nan,nan,nan,nan,nan,nan,-0.05510895478703134,0.5065496256643363,0.032221517367514094,0.9186271501965994,0.8726957926867693,0.0020016160000000003,0.05,0.0,0.0,0.0,0.0,-0.05562302919493776,0.5079633302860789,0.07396604170891846,0.8220746368254445,0.7809709049841722,0.0020016160000000003,0.05,0.0,0.0,0.0,0.0,-0.055634002079641184,0.5079935057190132,0.07490390715746177,0.8200137297257079,0.7790130432394224,0.0020016160000000003,0.05,0.0,0.0,0.0,0.0
1788412298.583559,3.0163821402407486e-05,3.0163821402407486e-05,-0.045108954787031336,0.49654962566433625,False,False,nan,nan,nan,nan,nan,nan,-0.05510895478703134,0.5065496256643363,0.032221517367514094,0.9186271501965994,0.8726957926867693,0.0020016160000000003,0.05,0.0,0.0,0.0,0.0,-0.05562302919493776,0.5079633302860789,0.07396604170891846,0.8220746368254445,0.7809709049841722,0.0020016160000000003,0.05,0.0,0.0,0.0,0.0,-0.055634002079641184,0.5079935057190132,0.07490390715746177,0.8200137297257079,0.7790130432394224,0.0020016160000000003,0.05,0.0,0.0,0.0,0.0
1788412298.5935574,5.8331752168698644e-05,5.8331752168698644e-05,-0.04020142870055467,0.48310827617011665,False,False,nan,nan,nan,nan,nan,nan,-0.05020142870055467,0.49310827617011666,0.026172966208337183,0.9334301684713489,0.8867586600477814,0.004021888261178398,0.04999997981490453,0.0,4.16300000000147e-07,0.0,0.0,-0.05144983415276143,0.496535678984416,0.08661725380301374,0.7946582422594808,0.7549253301465068,0.0040219034,0.05,0.0,0.0,0.0,0.0,-0.051348580197766544,0.4962571086820861,0.07696702790664137,0.8154963009857578,0.7747214859364698,0.004021893559765959,0.049999986879687944,0.0,2.705950000000957e-07,0.0,0.0
1788412298.6035814,9.864562260680001e-05,9.864562260680001e-05,-0.04020142870055467,0.48310827617011665,False,False,nan,nan,nan,nan,nan,nan,-0.05020142870055467,0.49310827617011666,0.026172966208337183,0.9334301684713489,0.8867586600477814,0.004021888261178398,0.04999997981490453,0.0,4.16300000000147e-07,0.0,0.0,-0.05144983415276143,0.496535678984416,0.08661725380301374,0.7946582422594808,0.7549253301465068,0.0040219034,0.05,0.0,0.0,0.0,0.0,-0.051348580197766544,0.4962571086820861,0.07696702790664137,0.8154963009857578,0.7747214859364698,0.004021893559765959,0.049999986879687944,0.0,2.705950000000957e-07,0.0,0.0
1788412298.6135724,0.0001537726827117818,0.0001537726827117818,-0.04020142870055467,0.48310827617011665,False,False,nan,nan,nan,nan,nan,nan,-0.05020142870055467,0.49310827617011666,0.026172966208337183,0.9334301684713489,0.8867586600477814,0.004021888261178398,0.04999997981490453,0.0,4.16300000000147e-07,0.0,0.0,-0.05144983415276143,0.496535678984416,0.08661725380301374,0.7946582422594808,0.7549253301465068,0.0040219034,0.05,0.0,0.0,0.0,0.0,-0.051348580197766544,0.4962571086820861,0.07696702790664137,0.8154963009857578,0.7747214859364698,0.004021893559765959,0.049999986879687944,0.0,2.705950000000957e-07,0.0,0.0
1788412298.6235435,0.00022604738158555268,0.00022604738158555268,-0.04020142870055467,0.48310827617011665,False,False,nan,nan,nan,nan,nan,nan,-0.05020142870055467,0.49310827617011666,0.026172966208337183,0.9334301684713489,0.8867586600477814,0.004021888261178398,0.04999997981490453,0.0,4.16300000000147e-07,0.0,0.0,-0.05144983415276143,0.496535678984416,0.08661725380301374,0.7946582422594808,0.7549253301465068,0.0040219034,0.05,0.0,0.0,0.0,0.0,-0.051348580197766544,0.4962571086820861,0.07696702790664137,0.8154963009857578,0.7747214859364698,0.004021893559765959,0.049999986879687944,0.0,2.705950000000957e-07,0.0,0.0
