stamp,localization_valid,load_s_actual,load_s_dot_actual,load_pose_x,load_pose_y,load_pose_yaw,equivalent_load_pose_x,equivalent_load_pose_y,equivalent_load_pose_yaw,measured_load_source_frame,measured_load_alignment_status,measured_load_pose_x,measured_load_pose_y,measured_load_pose_yaw,measured_load_pose_valid,load_x_reference,load_y_reference,load_yaw_reference,load_s_reference,load_velocity_reference,evaluation_active,agv1_robot_pose_x,agv1_robot_pose_y,agv1_robot_pose_yaw,agv1_support_pose_x,agv1_support_pose_y,agv1_support_pose_yaw,agv1_s_actual,agv1_s_initial_offset,agv1_s_tracking_actual,agv1_s_origin_aligned_actual,agv1_s_dot_actual,agv1_s_execute_reference,agv1_s_dot_execute_reference,agv1_support_reference_x,agv1_support_reference_y,agv1_support_reference_yaw,agv2_robot_pose_x,agv2_robot_pose_y,agv2_robot_pose_yaw,agv2_support_pose_x,agv2_support_pose_y,agv2_support_pose_yaw,agv2_s_actual,agv2_s_initial_offset,agv2_s_tracking_actual,agv2_s_origin_aligned_actual,agv2_s_dot_actual,agv2_s_execute_reference,agv2_s_dot_execute_reference,agv2_support_reference_x,agv2_support_reference_y,agv2_support_reference_yaw,agv3_robot_pose_x,agv3_robot_pose_y,agv3_robot_pose_yaw,agv3_support_pose_x,agv3_support_pose_y,agv3_support_pose_yaw,agv3_s_actual,agv3_s_initial_offset,agv3_s_tracking_actual,agv3_s_origin_aligned_actual,agv3_s_dot_actual,agv3_s_execute_reference,agv3_s_dot_execute_reference,agv3_support_reference_x,agv3_support_reference_y,agv3_support_reference_yaw
1789626982.1520078,True,7.730485458088318e-05,1.5888989000952887e-36,7.730485458088318e-05,-5.3179791265780146e-05,0.0006574251488101682,nan,nan,nan,,missing_or_inconsistent_frame,nan,nan,nan,False,nan,nan,nan,nan,nan,True,0.17941520719808346,0.0025185638949200007,-0.013947007150720836,0.16158694130693385,0.002767230970488901,-0.013947007150720836,-0.011618139449953852,nan,nan,nan,0.0,nan,nan,nan,nan,nan,-0.17745770362534918,0.15091788748706092,-0.030927732531412115,-0.07842508607893739,0.14785405624070758,-0.03092773253141211,0.00817745429950651,nan,nan,nan,8.816094016375288e-36,nan,nan,nan,nan,nan,-0.18195934449645745,-0.14761482332562215,-0.031959449801024276,-0.08292994066425392,-0.1507808265849938,-0.031959449801024276,0.0036725997141899905,nan,nan,nan,0.0,nan,nan,nan,nan,nan
1789626982.1620014,True,8.210835345811204e-05,1.4300090100857599e-36,8.210835345811204e-05,-1.1763497000818082e-05,0.0004447222824863352,8.210835345811204e-05,-1.1763497000818082e-05,0.0004447222824863352,,missing_or_inconsistent_frame,nan,nan,nan,False,0.0,0.0,0.0,0.0,0.0,True,0.17941880111008168,0.002478559545562975,-0.013760077657859693,0.16159048904720533,0.002723893988105116,-0.013760077657859693,-0.011614591709682365,nan,-0.011618139449953852,nan,0.0,0.0,0.0,0.1732050807568877,0.0,0.0,-0.17746562200032157,0.1509543292975581,-0.030446504478330867,-0.07843154151942934,0.14793815567786042,-0.03044650447833087,0.00817099885901456,nan,0.00817745429950651,nan,7.93448461473776e-36,0.0,0.0,-0.0866025403784439,0.15,0.0,-0.18194350843130302,-0.14757804132473273,-0.03148783152439938,-0.08291262246740176,-0.15069734015696798,-0.03148783152439938,0.0036899179110421454,nan,0.0036725997141899905,nan,0.0,0.0,0.0,-0.0866025403784439,-0.15,0.0
1789626982.1720443,True,8.210835345811204e-05,1.4300090100857599e-36,8.210835345811204e-05,-1.1763497000818082e-05,0.0004447222824863352,8.210835345811204e-05,-1.1763497000818082e-05,0.0004447222824863352,,missing_or_inconsistent_frame,nan,nan,nan,False,0.0,0.0,0.0,0.0,0.0,True,0.17941880111008168,0.002478559545562975,-0.013760077657859693,0.16159048904720533,0.002723893988105116,-0.013760077657859693,-0.011614591709682365,nan,-0.011614591709682365,nan,0.0,0.0,0.0,0.1732050807568877,0.0,0.0,-0.17746562200032157,0.1509543292975581,-0.030446504478330867,-0.07843154151942934,0.14793815567786042,-0.03044650447833087,0.00817099885901456,nan,0.00817099885901456,nan,7.93448461473776e-36,0.0,0.0,-0.0866025403784439,0.15,0.0,-0.18194350843130302,-0.14757804132473273,-0.03148783152439938,-0.08291262246740176,-0.15069734015696798,-0.03148783152439938,0.0036899179110421454,nan,0.0036899179110421454,nan,0.0,0.0,0.0,-0.0866025403784439,-0.15,0.0
1789626982.1820016,True,8.210835345811204e-05,1.4300090100857599e-36,8.210835345811204e-05,-1.1763497000818082e-05,0.0004447222824863352,8.210835345811204e-05,-1.1763497000818082e-05,0.0004447222824863352,,missing_or_inconsistent_frame,nan,nan,nan,False,0.0,0.0,0.0,0.0,0.0,True,0.17941880111008168,0.002478559545562975,-0.013760077657859693,0.16159048904720533,0.002723893988105116,-0.013760077657859693,-0.011614591709682365,nan,-0.011614591709682365,nan,0.0,0.0,0.0,0.1732050807568877,0.0,0.0,-0.17746562200032157,0.1509543292975581,-0.030446504478330867,-0.07843154151942934,0.14793815567786042,-0.03044650447833087,0.00817099885901456,nan,0.00817099885901456,nan,7.93448461473776e-36,0.0,0.0,-0.0866025403784439,0.15,0.0,-0.18194350843130302,-0.14757804132473273,-0.03148783152439938,-0.08291262246740176,-0.15069734015696798,-0.03148783152439938,0.0036899179110421454,nan,0.0036899179110421454,nan,0.0,0.0,0.0,-0.0866025403784439,-0.15,0.0
1789626982.1919987,True,8.210835345811204e-05,1.287008109077184e-36,8.210835345811204e-05,-1.1763497000818082e-05,0.0004447222824863352,8.210835345811204e-05,-1.1763497000818082e-05,0.0004447222824863352,,missing_or_inconsistent_frame,nan,nan,nan,False,0.0,0.0,0.0,0.0,0.0,True,0.17941880111008168,0.002478559545562975,-0.013760077657859693,0.16159048904720533,0.002723893988105116,-0.013760077657859693,-0.011614591709682376,nan,-0.011614591709682365,nan,0.0,0.0,0.0,0.1732050807568877,0.0,0.0,-0.17746562200032157,0.1509543292975581,-0.030446504478330867,-0.07843154151942934,0.14793815567786042,-0.03044650447833087,0.00817099885901456,nan,0.00817099885901456,nan,5.7842392841438274e-36,0.0,0.0,-0.0866025403784439,0.15,0.0,-0.18194350843130302,-0.14757804132473273,-0.03148783152439938,-0.08291262246740176,-0.15069734015696798,-0.03148783152439938,0.0036899179110421523,nan,0.0036899179110421454,nan,0.0,0.0,0.0,-0.0866025403784439,-0.15,0.0
1789626982.201998,True,7.44624748395678e-05,1.1583072981694656e-36,7.44624748395678e-05,5.758086912388557e-06,0.00021099835876711102,7.44624748395678e-05,5.758086912388557e-06,0.00021099835876711102,,missing_or_inconsistent_frame,nan,nan,nan,False,0.0,0.0,0.0,0.0,0.0,True,0.17941767126401142,0.0024397145651683383,-0.013515260005060092,0.16158929967320934,0.0026806843148893234,-0.013515260005060092,-0.011615781083678365,nan,-0.011614591709682376,nan,0.0,0.0,0.0,0.1732050807568877,0.0,0.0,-0.1774618529587847,0.15096098279870745,-0.030327830590187732,-0.07842741523421537,0.14795656195961068,-0.030327830590187732,0.00817512514422853,nan,0.00817099885901456,nan,5.205815355729445e-36,0.0,0.0,-0.0866025403784439,0.15,0.0,-0.18197082215269822,-0.14754670376687717,-0.03102302451390316,-0.08293849701447538,-0.15061997201376284,-0.031023024513903163,0.0036640433639685277,nan,0.0036899179110421523,nan,0.0,0.0,0.0,-0.0866025403784439,-0.15,0.0
1789626982.2119987,True,7.44624748395678e-05,1.0424765683525191e-36,7.44624748395678e-05,5.758086912388557e-06,0.00021099835876711102,7.44624748395678e-05,5.758086912388557e-06,0.00021099835876711102,,missing_or_inconsistent_frame,nan,nan,nan,False,0.0,0.0,0.0,0.0,0.0,True,0.17941767126401142,0.0024397145651683383,-0.013515260005060092,0.16158929967320934,0.0026806843148893234,-0.013515260005060092,-0.011615781083678374,nan,-0.011615781083678365,nan,0.0,0.0,0.0,0.1732050807568877,0.0,0.0,-0.1774618529587847,0.15096098279870745,-0.030327830590187732,-0.07842741523421537,0.14795656195961068,-0.030327830590187732,0.00817512514422853,nan,0.00817512514422853,nan,4.6852338201565005e-36,0.0,0.0,-0.0866025403784439,0.15,0.0,-0.18197082215269822,-0.14754670376687717,-0.03102302451390316,-0.08293849701447538,-0.15061997201376284,-0.031023024513903163,0.0036640433639685242,nan,0.0036640433639685277,nan,0.0,0.0,0.0,-0.0866025403784439,-0.15,0.0
1789626982.2219965,True,7.44624748395678e-05,9.382289115172673e-37,7.44624748395678e-05,5.758086912388557e-06,0.00021099835876711102,7.44624748395678e-05,5.758086912388557e-06,0.00021099835876711102,,missing_or_inconsistent_frame,nan,nan,nan,False,0.0,0.0,0.0,0.0,0.0,True,0.17941767126401142,0.0024397145651683383,-0.013515260005060092,0.16158929967320934,0.0026806843148893234,-0.013515260005060092,-0.011615781083678374,nan,-0.011615781083678374,nan,0.0,0.0,0.0,0.1732050807568877,0.0,0.0,-0.1774618529587847,0.15096098279870745,-0.030327830590187732,-0.07842741523421537,0.14795656195961068,-0.030327830590187732,0.00817512514422853,nan,0.00817512514422853,nan,4.2167104381408506e-36,0.0,0.0,-0.0866025403784439,0.15,0.0,-0.18197082215269822,-0.14754670376687717,-0.03102302451390316,-0.08293849701447538,-0.15061997201376284,-0.031023024513903163,0.0036640433639685242,nan,0.0036640433639685242,nan,0.0,0.0,0.0,-0.0866025403784439,-0.15,0.0
1789626982.231998,True,7.754556907552576e-05,8.444060203655406e-37,7.754556907552576e-05,-7.674688276874476e-06,0.0003592320744667456,7.754556907552576e-05,-7.674688276874476e-06,0.0003592320744667456,,missing_or_inconsistent_frame,nan,nan,nan,False,0.0,0.0,0.0,0.0,0.0,True,0.17941607613670252,0.002467407783528053,-0.013647830246541037,0.16158773664798387,0.0027107410426516136,-0.013647830246541037,-0.011617344108903827,nan,-0.011615781083678374,nan,0.0,0.0,0.0,0.1732050807568877,0.0,0.0,-0.1774612040964434,0.15094440787281743,-0.030475116018289665,-0.07842720995345884,0.14792540073680374,-0.03047511601828966,0.008175330424985063,nan,0.00817512514422853,nan,3.7950393943267654e-36,0.0,0.0,-0.0866025403784439,0.15,0.0,-0.18195978059956763,-0.14757192731129654,-0.031164092763184437,-0.08292788998729857,-0.15065916584428599,-0.031164092763184437,0.0036746503911453364,nan,0.0036640433639685242,nan,0.0,0.0,0.0,-0.0866025403784439,-0.15,0.0
1789626982.2419972,True,7.754556907552576e-05,7.599654183289866e-37,7.754556907552576e-05,-7.674688276874476e-06,0.0003592320744667456,7.754556907552576e-05,-7.674688276874476e-06,0.0003592320744667456,,missing_or_inconsistent_frame,nan,nan,nan,False,0.0,0.0,0.0,0.0,0.0,True,0.17941607613670252,0.002467407783528053,-0.013647830246541037,0.16158773664798387,0.0027107410426516136,-0.013647830246541037,-0.011617344108903839,nan,-0.011617344108903827,nan,0.0,0.0,0.0,0.1732050807568877,0.0,0.0,-0.1774612040964434,0.15094440787281743,-0.030475116018289665,-0.07842720995345884,0.14792540073680374,-0.03047511601828966,0.008175330424985076,nan,0.008175330424985063,nan,3.415535454894089e-36,0.0,0.0,-0.0866025403784439,0.15,0.0,-0.18195978059956763,-0.14757192731129654,-0.031164092763184437,-0.08292788998729857,-0.15065916584428599,-0.031164092763184437,0.00367465039114534,nan,0.0036746503911453364,nan,0.0,0.0,0.0,-0.0866025403784439,-0.15,0.0
