stamp,common_velocity_reference,public_reference_velocity,common_boundary_lower,common_boundary_upper,evaluation_active,mapped_path_capability_available,agv1_risk_inner_upper,agv1_mapped_path_velocity_lower,agv1_mapped_path_velocity_upper,agv2_risk_inner_upper,agv2_mapped_path_velocity_lower,agv2_mapped_path_velocity_upper,agv3_risk_inner_upper,agv3_mapped_path_velocity_lower,agv3_mapped_path_velocity_upper,agv1_boundary_lower,agv1_boundary_upper,agv1_robust_margin,agv1_risk_factor,agv1_risk_signal,agv1_z,agv1_upsilon,agv1_phi,agv1_zeta_z,agv1_zeta_v,agv1_zeta_phi,agv2_boundary_lower,agv2_boundary_upper,agv2_robust_margin,agv2_risk_factor,agv2_risk_signal,agv2_z,agv2_upsilon,agv2_phi,agv2_zeta_z,agv2_zeta_v,agv2_zeta_phi,agv3_boundary_lower,agv3_boundary_upper,agv3_robust_margin,agv3_risk_factor,agv3_risk_signal,agv3_z,agv3_upsilon,agv3_phi,agv3_zeta_z,agv3_zeta_v,agv3_zeta_phi
1789391775.4880621,0.10000125979676185,0.10000125979676185,-0.009999999999999998,0.107,True,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1789391775.498053,0.10000125979676185,0.10000125979676185,-0.009999999999999998,0.107,True,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1789391775.5080948,0.10000125979676185,0.10000125979676185,-0.009999999999999998,0.107,True,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1789391775.5179946,0.10000125979676185,0.10000125979676185,-0.009999999999999998,0.107,True,True,0.107,-0.15999999999999895,0.15999999999999895,0.107,-0.15999999999999895,0.15999999999999895,0.107,-0.15999999999999895,0.15999999999999895,-0.015,0.112,1.0,0.0,0.0,0.011888341295432774,0.10000195949159935,0.0,-3.484239962764992e-05,1.8229338298092478e-06,0.0,-0.015,0.112,1.0,0.0,0.0,0.011886523881507257,0.10000038523838496,0.0,-9.894213220951187e-07,-1.31922842946941e-06,0.0,-0.015,0.112,1.0,0.0,0.0,0.011887707554697518,0.10000143466030127,0.0,-2.3061017940751574e-05,6.336294123387987e-07,0.0
1789391775.5281246,0.10000422307210143,0.10000422307210143,-0.009999999999999998,0.107,True,True,0.107,-0.15999999999999895,0.15999999999999895,0.107,-0.15999999999999895,0.15999999999999895,0.107,-0.15999999999999895,0.15999999999999895,-0.015,0.112,1.0,0.0,0.0,0.015902435228453214,0.10000664113005792,0.0,-0.00011903749805350568,3.953609852183626e-06,0.0,-0.015,0.112,1.0,0.0,0.0,0.01589636723014675,0.10000122375835638,0.0,-3.0010871157771374e-06,-2.6236751306946138e-06,0.0,-0.015,0.112,1.0,0.0,0.0,0.015900321895588546,0.10000480432788995,0.0,-7.862048884455826e-05,1.5620860736746681e-06,0.0
1789391775.5380263,0.10000422307210143,0.10000422307210143,-0.009999999999999998,0.107,True,True,0.107,-0.15999999999999895,0.15999999999999895,0.107,-0.15999999999999895,0.15999999999999895,0.107,-0.15999999999999895,0.15999999999999895,-0.015,0.112,1.0,0.0,0.0,0.015902435228453214,0.10000664113005792,0.0,-0.00011903749805350568,3.953609852183626e-06,0.0,-0.015,0.112,1.0,0.0,0.0,0.01589636723014675,0.10000122375835638,0.0,-3.0010871157771374e-06,-2.6236751306946138e-06,0.0,-0.015,0.112,1.0,0.0,0.0,0.015900321895588546,0.10000480432788995,0.0,-7.862048884455826e-05,1.5620860736746681e-06,0.0
1789391775.5481277,0.10000422307210143,0.10000422307210143,-0.009999999999999998,0.107,True,True,0.107,-0.15999999999999895,0.15999999999999895,0.107,-0.16000000000000322,0.16000000000000322,0.107,-0.16000000000000322,0.16000000000000322,-0.015,0.112,1.0,0.0,0.0,0.015902435228453214,0.10000664113005792,0.0,-0.00011903749805350568,3.953609852183626e-06,0.0,-0.015,0.112,1.0,0.0,0.0,0.01589636723014675,0.10000122375835638,0.0,-3.0010871157771374e-06,-2.6236751306946138e-06,0.0,-0.015,0.112,1.0,0.0,0.0,0.015900321895588546,0.10000480432788995,0.0,-7.862048884455826e-05,1.5620860736746681e-06,0.0
1789391775.5579941,0.10000422307210143,0.10000422307210143,-0.009999999999999998,0.107,True,True,0.107,-0.15999999999999895,0.15999999999999895,0.107,-0.15999999999999895,0.15999999999999895,0.107,-0.15999999999999895,0.15999999999999895,-0.015,0.112,1.0,0.0,0.0,0.015902435228453214,0.10000664113005792,0.0,-0.00011903749805350568,3.953609852183626e-06,0.0,-0.015,0.112,1.0,0.0,0.0,0.01589636723014675,0.10000122375835638,0.0,-3.0010871157771374e-06,-2.6236751306946138e-06,0.0,-0.015,0.112,1.0,0.0,0.0,0.015900321895588546,0.10000480432788995,0.0,-7.862048884455826e-05,1.5620860736746681e-06,0.0
1789391775.5680556,0.10000633673339458,0.10000633673339458,-0.009999999999999998,0.107,True,True,0.107,-0.15999999999999895,0.15999999999999895,0.107,-0.16000000000000322,0.16000000000000322,0.107,-0.16000000000000322,0.16000000000000322,-0.015,0.112,1.0,0.0,0.0,0.019863231571499235,0.10000808909097067,0.0,-0.00010489870694859039,1.352794349381847e-05,0.0,-0.015,0.112,1.0,0.0,0.0,0.019853570570695783,0.10000404881801886,0.0,-1.0022663748259636e-05,-8.997941235114326e-06,0.0,-0.015,0.112,1.0,0.0,0.0,0.01985988599774062,0.10000687229119418,0.0,-7.23369587173851e-05,5.233940927672903e-06,0.0
1789391775.5779998,0.10000633673339458,0.10000633673339458,-0.009999999999999998,0.107,True,True,0.107,-0.15999999999999895,0.15999999999999895,0.107,-0.15999999999999895,0.15999999999999895,0.107,-0.15999999999999895,0.15999999999999895,-0.015,0.112,1.0,0.0,0.0,0.019863231571499235,0.10000808909097067,0.0,-0.00010489870694859039,1.352794349381847e-05,0.0,-0.015,0.112,1.0,0.0,0.0,0.019853570570695783,0.10000404881801886,0.0,-1.0022663748259636e-05,-8.997941235114326e-06,0.0,-0.015,0.112,1.0,0.0,0.0,0.01985988599774062,0.10000687229119418,0.0,-7.23369587173851e-05,5.233940927672903e-06,0.0
