topic,bag_stamp,header_stamp,confidence
/camera/world/agv2_confidence,1789626729.268031,1789626729.268031,0.656
/camera/world/agv1_confidence,1789626729.2680345,1789626729.2680345,0.6631
/camera/world/agv3_confidence,1789626729.2682493,1789626729.2682493,0.6593
/camera/world/agv1_confidence,1789626729.29873,1789626729.29873,0.6643
/camera/world/agv2_confidence,1789626729.298858,1789626729.298858,0.6562
/camera/world/agv3_confidence,1789626729.299245,1789626729.299245,0.6583
/camera/world/agv1_confidence,1789626729.3261955,1789626729.3261955,0.6639
/camera/world/agv2_confidence,1789626729.3263426,1789626729.3263426,0.6565
/camera/world/agv3_confidence,1789626729.3264594,1789626729.3264594,0.6588
/camera/world/agv1_confidence,1789626729.3727372,1789626729.3727372,0.6635
/camera/world/agv3_confidence,1789626729.372844,1789626729.372844,0.659
/camera/world/agv2_confidence,1789626729.3728552,1789626729.3728552,0.6562
/camera/world/agv2_confidence,1789626729.3946233,1789626729.3946233,0.6563
/camera/world/agv1_confidence,1789626729.3946965,1789626729.3946965,0.6638
/camera/world/agv3_confidence,1789626729.3947232,1789626729.3947232,0.6587
/camera/world/agv1_confidence,1789626729.425481,1789626729.425481,0.6641
/camera/world/agv2_confidence,1789626729.4256983,1789626729.4256983,0.6561
/camera/world/agv3_confidence,1789626729.4257727,1789626729.4257727,0.6586
/camera/world/agv1_confidence,1789626729.457982,1789626729.457982,0.6632
/camera/world/agv2_confidence,1789626729.4582405,1789626729.4582405,0.6564
/camera/world/agv3_confidence,1789626729.4583511,1789626729.4583511,0.6582
/camera/world/agv1_confidence,1789626729.4942915,1789626729.4942915,0.6639
/camera/world/agv2_confidence,1789626729.4944017,1789626729.4944017,0.6561
/camera/world/agv3_confidence,1789626729.4945142,1789626729.4945142,0.6588
/camera/world/agv1_confidence,1789626729.5278888,1789626729.5278888,0.6635
/camera/world/agv3_confidence,1789626729.5280018,1789626729.5280018,0.6592
/camera/world/agv2_confidence,1789626729.5280457,1789626729.5280457,0.6564
/camera/world/agv1_confidence,1789626729.5592601,1789626729.5592601,0.6632
/camera/world/agv2_confidence,1789626729.5592816,1789626729.5592816,0.6567
/camera/world/agv3_confidence,1789626729.5592818,1789626729.5592818,0.6586
/camera/world/agv2_confidence,1789626729.600973,1789626729.600973,0.6563
/camera/world/agv3_confidence,1789626729.6010296,1789626729.6010296,0.6583
/camera/world/agv1_confidence,1789626729.601048,1789626729.601048,0.663
/camera/world/agv1_confidence,1789626729.6301847,1789626729.6301847,0.6622
/camera/world/agv2_confidence,1789626729.6302059,1789626729.6302059,0.6564
/camera/world/agv3_confidence,1789626729.6303294,1789626729.6303294,0.6581
/camera/world/agv1_confidence,1789626729.6642973,1789626729.6642973,0.6629
/camera/world/agv2_confidence,1789626729.6643069,1789626729.6643069,0.6571
/camera/world/agv3_confidence,1789626729.6643095,1789626729.6643095,0.6588
/camera/world/agv1_confidence,1789626729.6976297,1789626729.6976297,0.6641
/camera/world/agv2_confidence,1789626729.6976612,1789626729.6976612,0.6558
/camera/world/agv3_confidence,1789626729.697836,1789626729.697836,0.6585
/camera/world/agv1_confidence,1789626729.7292495,1789626729.7292495,0.6638
/camera/world/agv2_confidence,1789626729.729371,1789626729.729371,0.6568
/camera/world/agv3_confidence,1789626729.7294948,1789626729.7294948,0.6588
/camera/world/agv1_confidence,1789626729.7592134,1789626729.7592134,0.6634
/camera/world/agv2_confidence,1789626729.7592988,1789626729.7592988,0.6564
/camera/world/agv3_confidence,1789626729.7593148,1789626729.7593148,0.6584
/camera/world/agv1_confidence,1789626729.798279,1789626729.798279,0.6634
/camera/world/agv2_confidence,1789626729.7982824,1789626729.7982824,0.6562
/camera/world/agv3_confidence,1789626729.798364,1789626729.798364,0.6591
/camera/world/agv2_confidence,1789626729.8342745,1789626729.8342745,0.6569
/camera/world/agv1_confidence,1789626729.8342884,1789626729.8342884,0.6634
/camera/world/agv3_confidence,1789626729.834376,1789626729.834376,0.6589
/camera/world/agv2_confidence,1789626729.8613281,1789626729.8613281,0.6562
/camera/world/agv1_confidence,1789626729.8613372,1789626729.8613372,0.6633
/camera/world/agv3_confidence,1789626729.861408,1789626729.861408,0.6368
/camera/world/agv1_confidence,1789626729.8905973,1789626729.8905973,0.6623
/camera/world/agv3_confidence,1789626729.8907244,1789626729.8907244,0.6585
/camera/world/agv2_confidence,1789626729.8907344,1789626729.8907344,0.6565
/camera/world/agv3_confidence,1789626729.9355142,1789626729.9355142,0.6583
/camera/world/agv2_confidence,1789626729.93555,1789626729.93555,0.6566
/camera/world/agv1_confidence,1789626729.9356887,1789626729.9356887,0.6634
/camera/world/agv1_confidence,1789626729.967435,1789626729.967435,0.6632
/camera/world/agv2_confidence,1789626729.9674594,1789626729.9674594,0.6558
/camera/world/agv3_confidence,1789626729.9676414,1789626729.9676414,0.6588
/camera/world/agv1_confidence,1789626729.994245,1789626729.994245,0.6626
/camera/world/agv2_confidence,1789626729.994355,1789626729.994355,0.6565
/camera/world/agv3_confidence,1789626729.99457,1789626729.99457,0.6581
/camera/world/agv2_confidence,1789626730.0264094,1789626730.0264094,0.6565
/camera/world/agv1_confidence,1789626730.0264828,1789626730.0264828,0.6647
/camera/world/agv3_confidence,1789626730.0265245,1789626730.0265245,0.6589
/camera/world/agv3_confidence,1789626730.0642385,1789626730.0642385,0.6587
/camera/world/agv2_confidence,1789626730.0642686,1789626730.0642686,0.6563
/camera/world/agv1_confidence,1789626730.0643883,1789626730.0643883,0.6645
/camera/world/agv3_confidence,1789626730.1009912,1789626730.1009912,0.658
/camera/world/agv2_confidence,1789626730.1010113,1789626730.1010113,0.6567
/camera/world/agv1_confidence,1789626730.1010294,1789626730.1010294,0.6635
/camera/world/agv1_confidence,1789626730.1342278,1789626730.1342278,0.6645
/camera/world/agv3_confidence,1789626730.1342394,1789626730.1342394,0.6569
/camera/world/agv2_confidence,1789626730.1342568,1789626730.1342568,0.6557
/camera/world/agv3_confidence,1789626730.1677759,1789626730.1677759,0.6572
/camera/world/agv1_confidence,1789626730.167796,1789626730.167796,0.6652
/camera/world/agv2_confidence,1789626730.167879,1789626730.167879,0.6567
/camera/world/agv1_confidence,1789626730.1941812,1789626730.1941812,0.6653
/camera/world/agv2_confidence,1789626730.1942978,1789626730.1942978,0.6566
/camera/world/agv3_confidence,1789626730.1944504,1789626730.1944504,0.6577
/camera/world/agv3_confidence,1789626730.2341206,1789626730.2341206,0.6564
/camera/world/agv2_confidence,1789626730.2341242,1789626730.2341242,0.655
/camera/world/agv1_confidence,1789626730.2341752,1789626730.2341752,0.6654
/camera/world/agv1_confidence,1789626730.2662113,1789626730.2662113,0.6641
/camera/world/agv3_confidence,1789626730.26639,1789626730.26639,0.657
/camera/world/agv2_confidence,1789626730.2664297,1789626730.2664297,0.6565
/camera/world/agv1_confidence,1789626730.295274,1789626730.295274,0.664
/camera/world/agv2_confidence,1789626730.2953656,1789626730.2953656,0.6567
/camera/world/agv3_confidence,1789626730.295579,1789626730.295579,0.6571
/camera/world/agv1_confidence,1789626730.3270361,1789626730.3270361,0.6636
/camera/world/agv2_confidence,1789626730.3270469,1789626730.3270469,0.6565
/camera/world/agv3_confidence,1789626730.3270745,1789626730.3270745,0.6561
/camera/world/agv1_confidence,1789626730.3663042,1789626730.3663042,0.6632
/camera/world/agv2_confidence,1789626730.3664818,1789626730.3664818,0.6562
/camera/world/agv3_confidence,1789626730.366485,1789626730.366485,0.6569
/camera/world/agv2_confidence,1789626730.3953583,1789626730.3953583,0.6563
/camera/world/agv1_confidence,1789626730.3954442,1789626730.3954442,0.6643
/camera/world/agv3_confidence,1789626730.395595,1789626730.395595,0.658
/camera/world/agv2_confidence,1789626730.4244895,1789626730.4244895,0.6566
/camera/world/agv1_confidence,1789626730.424552,1789626730.424552,0.6644
/camera/world/agv3_confidence,1789626730.4245636,1789626730.4245636,0.6565
/camera/world/agv2_confidence,1789626730.4661329,1789626730.4661329,0.6567
/camera/world/agv1_confidence,1789626730.4661486,1789626730.4661486,0.6631
/camera/world/agv3_confidence,1789626730.4663572,1789626730.4663572,0.6568
/camera/world/agv1_confidence,1789626730.4982445,1789626730.4982445,0.6654
/camera/world/agv2_confidence,1789626730.4985106,1789626730.4985106,0.6555
