topic,bag_stamp,header_stamp,header_seq,calibration_epoch_token,frame_id,position_x,position_y,position_z,orientation_x,orientation_y,orientation_z,orientation_w
/pose_provider/agv2/base_pose_fused,1789283530.0273986,1789283530.0239832,5631,446221826,world@1a98ce02,0.44793958766683817,0.6031192799714405,0.0,0.0,0.0,0.7103829407495602,0.7038153717360873
/pose_provider/agv1/base_pose_fused,1789283530.0277362,1789283530.0275693,5882,446221826,world@1a98ce02,0.5937512974296958,0.9868928179418045,0.0,0.0,0.0,0.7145278632219985,0.6996069844415542
/pose_provider/agv3/base_pose_fused,1789283530.03087,1789283530.0145116,5597,446221826,world@1a98ce02,0.7659812699548086,0.6118660878561121,0.0,0.0,0.0,0.7095032200605671,0.7047021929323666
/pose_provider/agv1/base_pose_fused,1789283530.0357614,1789283530.0355322,5883,446221826,world@1a98ce02,0.5937512974296958,0.9868928179418045,0.0,0.0,0.0,0.7145278632219985,0.6996069844415542
/pose_provider/agv3/base_pose_fused,1789283530.0358062,1789283530.0224977,5598,446221826,world@1a98ce02,0.7659812699548086,0.6118660878561121,0.0,0.0,0.0,0.7095032200605671,0.7047021929323666
/pose_provider/agv3/base_pose_fused,1789283530.0384758,1789283530.034517,5599,446221826,world@1a98ce02,0.7659812699548086,0.6118660878561121,0.0,0.0,0.0,0.7095032200605671,0.7047021929323666
/pose_provider/agv2/base_pose_fused,1789283530.0393255,1789283530.0359774,5632,446221826,world@1a98ce02,0.44793958766683817,0.6031192799714405,0.0,0.0,0.0,0.7103829407495602,0.7038153717360873
/camera/world/agv1_tag_pose,1789283530.041858,1789283530.0414317,1793,446221826,world@1a98ce02,0.589474,1.174865,0.225,0.0,0.0,0.00914522251827652,0.9999581815781554
/camera/world/agv2_tag_pose,1789283530.0418625,1789283530.0414317,1793,446221826,world@1a98ce02,0.448932,0.51535,0.225,0.0,0.0,0.0015182494167180073,0.9999988474586902
/pose_provider/agv3/base_pose_raw,1789283530.0420022,1789283530.0414317,1792,446221826,world@1a98ce02,0.7660191105822506,0.6118582731323761,0.0,0.0,0.0,0.7093158531830251,0.704890786167075
/pose_provider/agv3/base_pose_filtered,1789283530.042006,1789283530.0414317,1766,446221826,world@1a98ce02,0.7659954937682103,0.6118627803240573,0.0,0.0,0.0,0.7094365483382804,0.7047693125284803
/pose_provider/agv1/base_pose_raw,1789283530.0420096,1789283530.0414317,1792,446221826,world@1a98ce02,0.5929104480050759,0.9870064283959649,0.0,0.0,0.0,0.7135438599550159,0.7006105622387494
/pose_provider/agv1/base_pose_filtered,1789283530.0420144,1789283530.0414317,1791,446221826,world@1a98ce02,0.59356325691716,0.9869163715214357,0.0,0.0,0.0,0.7143194998592608,0.6998197283020932
/pose_provider/agv2/base_pose_raw,1789283530.042027,1789283530.0414317,1792,446221826,world@1a98ce02,0.44866421147651697,0.6035395934297618,0.0,0.0,0.0,0.7081795306748656,0.7060324017586779
/pose_provider/agv2/base_pose_filtered,1789283530.0420318,1789283530.0414317,1750,446221826,world@1a98ce02,0.4480559780616028,0.6032039408029309,0.0,0.0,0.0,0.7100964754899664,0.7041043924708379
/camera/world/agv3_tag_pose,1789283530.0420418,1789283530.0414317,1793,446221826,world@1a98ce02,0.766571,0.52367,0.225,0.0,0.0,0.003128994894183218,0.9999951046834941
/pose_provider/agv3/base_pose_fused,1789283530.0453577,1789283530.0425076,5600,446221826,world@1a98ce02,0.76599264900553,0.6118634418304683,0.0,0.0,0.0,0.7094498831907224,0.7047558891138621
/pose_provider/agv1/base_pose_fused,1789283530.0476534,1789283530.0475287,5884,446221826,world@1a98ce02,0.5936008650196672,0.9869116608055095,0.0,0.0,0.0,0.714361177599796,0.6997771844939163
/pose_provider/agv2/base_pose_fused,1789283530.0479412,1789283530.0440152,5633,446221826,world@1a98ce02,0.4480326999826499,0.6031870086366329,0.0,0.0,0.0,0.7101537779504962,0.7040465976500684
/pose_provider/agv1/base_pose_fused,1789283530.0556622,1789283530.0555227,5885,446221826,world@1a98ce02,0.5936008650196672,0.9869116608055095,0.0,0.0,0.0,0.714361177599796,0.6997771844939163
/pose_provider/agv3/base_pose_fused,1789283530.0572588,1789283530.0545063,5601,446221826,world@1a98ce02,0.76599264900553,0.6118634418304683,0.0,0.0,0.0,0.7094498831907224,0.7047558891138621
/pose_provider/agv2/base_pose_fused,1789283530.0593717,1789283530.0559938,5634,446221826,world@1a98ce02,0.4480326999826499,0.6031870086366329,0.0,0.0,0.0,0.7101537779504962,0.7040465976500684
/pose_provider/agv3/base_pose_fused,1789283530.0662947,1789283530.0625136,5602,446221826,world@1a98ce02,0.76599264900553,0.6118634418304683,0.0,0.0,0.0,0.7094498831907224,0.7047558891138621
/pose_provider/agv1/base_pose_fused,1789283530.067704,1789283530.0675113,5886,446221826,world@1a98ce02,0.5936008650196672,0.9869116608055095,0.0,0.0,0.0,0.714361177599796,0.6997771844939163
/pose_provider/agv2/base_pose_fused,1789283530.069216,1789283530.0639937,5635,446221826,world@1a98ce02,0.4480326999826499,0.6031870086366329,0.0,0.0,0.0,0.7101537779504962,0.7040465976500684
/camera/world/agv2_tag_pose,1789283530.0696888,1789283530.0691686,1794,446221826,world@1a98ce02,0.448375,0.514794,0.225,0.0,0.0,0.009320465048264457,0.9999565635222782
