topic,bag_stamp,header_stamp,frame_id,child_frame_id,position_x,position_y,position_z,orientation_x,orientation_y,orientation_z,orientation_w,linear_x,linear_y,angular_z
/agv1/odom,1789458499.944553,1789458499.9444394,agv1/odom,agv1/base_link,0.8329926267856653,-0.019058775177200043,0.05969,0.0,0.0,0.049434129454486504,0.9987773860300788,0.0,0.0,0.0
/agv1/odom,1789458499.9525807,1789458499.9524686,agv1/odom,agv1/base_link,0.8329926267856653,-0.019058775177200043,0.05969,0.0,0.0,0.049434129454486504,0.9987773860300788,0.0,0.0,0.0
/agv2/odom,1789458499.9554424,1789458499.9532778,agv2/odom,agv2/base_link,0.720871098498386,-0.1297507870642709,0.05969,0.0,0.0,-0.11057678601983018,0.9938675839333552,0.0,0.0,0.0
/agv3/odom,1789458499.9619179,1789458499.9598858,agv3/odom,agv3/base_link,0.6912682032982364,-0.010008394027945044,0.05969,0.0,0.0,-0.06906227688536218,0.9976123505206868,0.0,0.0,0.0
/agv1/odom,1789458499.9646254,1789458499.9644728,agv1/odom,agv1/base_link,0.8329926267856653,-0.019058775177200043,0.05969,0.0,0.0,0.049434129454486504,0.9987773860300788,0.0,0.0,0.0
/agv2/odom,1789458499.9681537,1789458499.9652984,agv2/odom,agv2/base_link,0.720871098498386,-0.1297507870642709,0.05969,0.0,0.0,-0.11057678601983018,0.9938675839333552,0.0,0.0,0.0
/agv3/odom,1789458499.9694955,1789458499.967891,agv3/odom,agv3/base_link,0.6912682032982364,-0.010008394027945044,0.05969,0.0,0.0,-0.06906227688536218,0.9976123505206868,0.0,0.0,0.0
/agv1/odom,1789458499.9725683,1789458499.9724622,agv1/odom,agv1/base_link,0.8329926267856653,-0.019058775177200043,0.05969,0.0,0.0,0.049434129454486504,0.9987773860300788,0.0,0.0,0.0
/agv2/odom,1789458499.9754665,1789458499.9732752,agv2/odom,agv2/base_link,0.720871098498386,-0.1297507870642709,0.05969,0.0,0.0,-0.11057678601983018,0.9938675839333552,0.0,0.0,0.0
/agv3/odom,1789458499.9815364,1789458499.9798763,agv3/odom,agv3/base_link,0.6912682032982364,-0.010008394027945044,0.05969,0.0,0.0,-0.06906227688536218,0.9976123505206868,0.0,0.0,0.0
/agv1/odom,1789458499.9845371,1789458499.984438,agv1/odom,agv1/base_link,0.8329926267856653,-0.019058775177200043,0.05969,0.0,0.0,0.049434129454486504,0.9987773860300788,0.0,0.0,0.0
/agv2/odom,1789458499.988032,1789458499.9853163,agv2/odom,agv2/base_link,0.720871098498386,-0.1297507870642709,0.05969,0.0,0.0,-0.11057678601983018,0.9938675839333552,0.0,0.0,0.0
/agv3/odom,1789458499.988418,1789458499.9878871,agv3/odom,agv3/base_link,0.6912682032982364,-0.010008394027945044,0.05969,0.0,0.0,-0.06906227688536218,0.9976123505206868,0.0,0.0,0.0
/agv1/odom,1789458499.9925663,1789458499.9924505,agv1/odom,agv1/base_link,0.8329926267856653,-0.019058775177200043,0.05969,0.0,0.0,0.049434129454486504,0.9987773860300788,0.0,0.0,0.0
/agv2/odom,1789458499.9985301,1789458499.9932911,agv2/odom,agv2/base_link,0.720871098498386,-0.1297507870642709,0.05969,0.0,0.0,-0.11057678601983018,0.9938675839333552,0.0,0.0,0.0
/agv1/odom,1789458500.0046718,1789458500.0045626,agv1/odom,agv1/base_link,0.8329926267856653,-0.019058775177200043,0.05969,0.0,0.0,0.049434129454486504,0.9987773860300788,0.0,0.0,0.0
/agv3/odom,1789458500.0049756,1789458499.9998899,agv3/odom,agv3/base_link,0.6912682032982364,-0.010008394027945044,0.05969,0.0,0.0,-0.06906227688536218,0.9976123505206868,0.0,0.0,0.0
/agv2/odom,1789458500.0074203,1789458500.0052907,agv2/odom,agv2/base_link,0.720871098498386,-0.1297507870642709,0.05969,0.0,0.0,-0.11057678601983018,0.9938675839333552,0.0,0.0,0.0
/agv3/odom,1789458500.0124307,1789458500.0078857,agv3/odom,agv3/base_link,0.6912682032982364,-0.010008394027945044,0.05969,0.0,0.0,-0.06906227688536218,0.9976123505206868,0.0,0.0,0.0
/agv1/odom,1789458500.0125465,1789458500.0124414,agv1/odom,agv1/base_link,0.8329926267856653,-0.019058775177200043,0.05969,0.0,0.0,0.049434129454486504,0.9987773860300788,0.0,0.0,0.0
/agv2/odom,1789458500.018528,1789458500.0133102,agv2/odom,agv2/base_link,0.720871098498386,-0.1297507870642709,0.05969,0.0,0.0,-0.11057678601983018,0.9938675839333552,0.0,0.0,0.0
/agv3/odom,1789458500.0206878,1789458500.0198774,agv3/odom,agv3/base_link,0.6912682032982364,-0.010008394027945044,0.05969,0.0,0.0,-0.06906227688536218,0.9976123505206868,0.0,0.0,0.0
/agv1/odom,1789458500.024577,1789458500.0244467,agv1/odom,agv1/base_link,0.8329926267856653,-0.019058775177200043,0.05969,0.0,0.0,0.049434129454486504,0.9987773860300788,0.0,0.0,0.0
/agv2/odom,1789458500.0264163,1789458500.025287,agv2/odom,agv2/base_link,0.720871098498386,-0.1297507870642709,0.05969,0.0,0.0,-0.11057678601983018,0.9938675839333552,0.0,0.0,0.0
/agv3/odom,1789458500.0291922,1789458500.0278468,agv3/odom,agv3/base_link,0.6912682032982364,-0.010008394027945044,0.05969,0.0,0.0,-0.06906227688536218,0.9976123505206868,0.0,0.0,0.0
/agv1/odom,1789458500.032572,1789458500.0324452,agv1/odom,agv1/base_link,0.8329926267856653,-0.019058775177200043,0.05969,0.0,0.0,0.049434129454486504,0.9987773860300788,0.0,0.0,0.0
/agv2/odom,1789458500.0344715,1789458500.0333135,agv2/odom,agv2/base_link,0.720871098498386,-0.1297507870642709,0.05969,0.0,0.0,-0.11057678601983018,0.9938675839333552,0.0,0.0,0.0
/agv3/odom,1789458500.0409088,1789458500.039893,agv3/odom,agv3/base_link,0.6912682032982364,-0.010008394027945044,0.05969,0.0,0.0,-0.06906227688536218,0.9976123505206868,0.0,0.0,0.0
/agv1/odom,1789458500.0446253,1789458500.0444992,agv1/odom,agv1/base_link,0.8329926267856653,-0.019058775177200043,0.05969,0.0,0.0,0.049434129454486504,0.9987773860300788,0.0,0.0,0.0
/agv2/odom,1789458500.0468612,1789458500.0452893,agv2/odom,agv2/base_link,0.720871098498386,-0.1297507870642709,0.05969,0.0,0.0,-0.11057678601983018,0.9938675839333552,0.0,0.0,0.0
/agv3/odom,1789458500.049379,1789458500.0477417,agv3/odom,agv3/base_link,0.6912682032982364,-0.010008394027945044,0.05969,0.0,0.0,-0.06906227688536218,0.9976123505206868,0.0,0.0,0.0
/agv1/odom,1789458500.0526304,1789458500.0524178,agv1/odom,agv1/base_link,0.8329926267856653,-0.019058775177200043,0.05969,0.0,0.0,0.049434129454486504,0.9987773860300788,0.0,0.0,0.0
/agv2/odom,1789458500.0576859,1789458500.0533144,agv2/odom,agv2/base_link,0.720871098498386,-0.1297507870642709,0.05969,0.0,0.0,-0.11057678601983018,0.9938675839333552,0.0,0.0,0.0
/agv3/odom,1789458500.0622113,1789458500.0597959,agv3/odom,agv3/base_link,0.6912682032982364,-0.010008394027945044,0.05969,0.0,0.0,-0.06906227688536218,0.9976123505206868,0.0,0.0,0.0
