topic,bag_stamp,header_stamp,header_seq,calibration_epoch_token,frame_id,position_x,position_y,position_z,orientation_x,orientation_y,orientation_z,orientation_w
/pose_provider/agv1/base_pose_fused,1789456637.2543168,1789456637.253931,136453,162079491,world@09a92303,0.7154632301346797,0.9050178609586588,0.0,0.0,0.0,0.7020276056936627,0.7121497320395642
/pose_provider/agv2/base_pose_fused,1789456637.2583132,1789456637.2485518,129686,162079491,world@09a92303,0.5481946289856461,0.550901517148662,0.0,0.0,0.0,0.7029474246718694,0.711241814116118
/pose_provider/agv1/base_pose_fused,1789456637.2620826,1789456637.2619264,136454,162079491,world@09a92303,0.7154632301346797,0.9050178609586588,0.0,0.0,0.0,0.7020276056936627,0.7121497320395642
/pose_provider/agv2/base_pose_fused,1789456637.2626183,1789456637.260572,129687,162079491,world@09a92303,0.5481946289856461,0.550901517148662,0.0,0.0,0.0,0.7029474246718694,0.711241814116118
/pose_provider/agv2/base_pose_fused,1789456637.2721803,1789456637.2685604,129688,162079491,world@09a92303,0.5481946289856461,0.550901517148662,0.0,0.0,0.0,0.7029474246718694,0.711241814116118
/camera/world/agv1_tag_pose,1789456637.2733417,1789456637.2727654,40936,162079491,world@09a92303,0.717891,1.092637,0.225,0.0,0.0,-0.0031019450254600816,0.9999951889569565
/pose_provider/agv1/base_pose_raw,1789456637.2734208,1789456637.2727654,40935,162079491,world@09a92303,0.7167253567063196,0.9047506157788121,0.0,0.0,0.0,0.7049099729030162,0.7092967856277576
/pose_provider/agv1/base_pose_filtered,1789456637.2734318,1789456637.2727654,40843,162079491,world@09a92303,0.7157860166966212,0.9049443458637334,0.0,0.0,0.0,0.7028455666772645,0.7113424698428423
/camera/world/agv2_tag_pose,1789456637.273547,1789456637.2727654,39159,162079491,world@09a92303,0.546951,0.462975,0.225,0.0,0.0,-0.00474013224893082,0.9999887655100245
/camera/world/agv3_tag_pose,1789456637.2737734,1789456637.2727654,40463,162079491,world@09a92303,0.860162,0.452822,0.225,0.0,0.0,-0.01687334922909952,0.9998576349089868
/pose_provider/agv2/base_pose_raw,1789456637.2737765,1789456637.2727654,39158,162079491,world@09a92303,0.5477870551333078,0.5511610369435779,0.0,0.0,0.0,0.7037470575455625,0.7104506168594427
/pose_provider/agv2/base_pose_filtered,1789456637.2737784,1789456637.2727654,39040,162079491,world@09a92303,0.5480375145743506,0.5510013513585296,0.0,0.0,0.0,0.7033025162367048,0.7108906882602413
/pose_provider/agv3/base_pose_raw,1789456637.273827,1789456637.2727654,40462,162079491,world@09a92303,0.8631376976412436,0.5409617828653321,0.0,0.0,0.0,0.6950748542040628,0.718937373526513
/pose_provider/agv3/base_pose_filtered,1789456637.2738338,1789456637.2727654,40362,162079491,world@09a92303,0.8624751749758512,0.541257776008438,0.0,0.0,0.0,0.6973753969959121,0.7167060455059618
/pose_provider/agv1/base_pose_fused,1789456637.2741776,1789456637.273934,136455,162079491,world@09a92303,0.7157214593842329,0.9049590488827185,0.0,0.0,0.0,0.7026820487076664,0.7115039974757674
/pose_provider/agv1/base_pose_fused,1789456637.2821035,1789456637.2819183,136456,162079491,world@09a92303,0.7157214593842329,0.9049590488827185,0.0,0.0,0.0,0.7026820487076664,0.7115039974757674
/pose_provider/agv2/base_pose_fused,1789456637.2822425,1789456637.2805614,129689,162079491,world@09a92303,0.5480689374566097,0.5509813845165561,0.0,0.0,0.0,0.7032315119520367,0.7109609276167379
/pose_provider/agv2/base_pose_fused,1789456637.2930095,1789456637.2885635,129690,162079491,world@09a92303,0.5480689374566097,0.5509813845165561,0.0,0.0,0.0,0.7032315119520367,0.7109609276167379
/pose_provider/agv1/base_pose_fused,1789456637.2941613,1789456637.2939303,136457,162079491,world@09a92303,0.7157214593842329,0.9049590488827185,0.0,0.0,0.0,0.7026820487076664,0.7115039974757674
/pose_provider/agv2/base_pose_fused,1789456637.302034,1789456637.3005636,129691,162079491,world@09a92303,0.5480689374566097,0.5509813845165561,0.0,0.0,0.0,0.7032315119520367,0.7109609276167379
/pose_provider/agv1/base_pose_fused,1789456637.3021286,1789456637.301921,136458,162079491,world@09a92303,0.7157214593842329,0.9049590488827185,0.0,0.0,0.0,0.7026820487076664,0.7115039974757674
/pose_provider/agv2/base_pose_fused,1789456637.3114593,1789456637.3085814,129692,162079491,world@09a92303,0.5480689374566097,0.5509813845165561,0.0,0.0,0.0,0.7032315119520367,0.7109609276167379
/pose_provider/agv1/base_pose_fused,1789456637.3141499,1789456637.313967,136459,162079491,world@09a92303,0.7157214593842329,0.9049590488827185,0.0,0.0,0.0,0.7026820487076664,0.7115039974757674
/camera/world/agv2_tag_pose,1789456637.3168888,1789456637.3163922,39160,162079491,world@09a92303,0.547122,0.462381,0.225,0.0,0.0,-0.011794976493797857,0.9999304368452391
/pose_provider/agv2/base_pose_raw,1789456637.3169732,1789456637.3163922,39159,162079491,world@09a92303,0.5492022532349312,0.5505464617550351,0.0,0.0,0.0,0.698717284745395,0.7153979004707958
/pose_provider/agv2/base_pose_filtered,1789456637.3169785,1789456637.3163922,39041,162079491,world@09a92303,0.5483869361725248,0.5508648844774812,0.0,0.0,0.0,0.701929990962204,0.7122459461364453
/pose_provider/agv1/base_pose_raw,1789456637.3169954,1789456637.3163922,40936,162079491,world@09a92303,0.7151755480453541,0.9052338938520619,0.0,0.0,0.0,0.7001622114717952,0.713983807678385
/pose_provider/agv1/base_pose_filtered,1789456637.3169997,1789456637.3163922,40844,162079491,world@09a92303,0.7156028761012412,0.9050312102602319,0.0,0.0,0.0,0.7020416046372845,0.7121359317983518
/camera/world/agv3_tag_pose,1789456637.317175,1789456637.3163922,40464,162079491,world@09a92303,0.859705,0.453283,0.225,0.0,0.0,-0.010879785349025131,0.9999408133838518
/camera/world/agv1_tag_pose,1789456637.3172014,1789456637.3163922,40937,162079491,world@09a92303,0.718848,1.093088,0.225,0.0,0.0,-0.009773344404501878,0.9999522397290538
/pose_provider/agv3/base_pose_raw,1789456637.3172808,1789456637.3163922,40463,162079491,world@09a92303,0.8616238629621332,0.5414521219471565,0.0,0.0,0.0,0.699371759930764,0.7147580999270634
/pose_provider/agv3/base_pose_filtered,1789456637.317285,1789456637.3163922,40363,162079491,world@09a92303,0.8622197813717358,0.5413160797900536,0.0,0.0,0.0,0.6979748762666829,0.7161222466175093
/pose_provider/agv2/base_pose_fused,1789456637.3218489,1789456637.3205628,129693,162079491,world@09a92303,0.5483233364293417,0.5508881844852962,0.0,0.0,0.0,0.7021904831489602,0.7119891329051518
/pose_provider/agv1/base_pose_fused,1789456637.3220394,1789456637.3219264,136460,162079491,world@09a92303,0.7156265927578396,0.9050167779847292,0.0,0.0,0.0,0.702169738932711,0.7120095910359414
/pose_provider/agv2/base_pose_fused,1789456637.3305712,1789456637.3285635,129694,162079491,world@09a92303,0.5483233364293417,0.5508881844852962,0.0,0.0,0.0,0.7021904831489602,0.7119891329051518
/pose_provider/agv1/base_pose_fused,1789456637.3342042,1789456637.3339648,136461,162079491,world@09a92303,0.7156265927578396,0.9050167779847292,0.0,0.0,0.0,0.702169738932711,0.7120095910359414
