topic,bag_stamp,header_stamp,experiment_id,method_id,block_id,run_id,phase,run_active,evaluation_active,manual_abort,abort_reason
/multi_agv/experiment_state,1788864822.7651024,1788864822.7492344,m1_r1_circle_r0p7_cw_serial,M1_R1,B01,m1_r1_circle_r0p7_cw_20260908_185340,2,True,True,False,
/multi_agv/experiment_state,1788864822.849269,1788864822.8492014,m1_r1_circle_r0p7_cw_serial,M1_R1,B01,m1_r1_circle_r0p7_cw_20260908_185340,2,True,True,False,
/multi_agv/experiment_state,1788864822.94928,1788864822.9492009,m1_r1_circle_r0p7_cw_serial,M1_R1,B01,m1_r1_circle_r0p7_cw_20260908_185340,2,True,True,False,
/multi_agv/experiment_state,1788864823.0493681,1788864823.0491993,m1_r1_circle_r0p7_cw_serial,M1_R1,B01,m1_r1_circle_r0p7_cw_20260908_185340,2,True,True,False,
/multi_agv/experiment_state,1788864823.1993027,1788864823.1991954,m1_r1_circle_r0p7_cw_serial,M1_R1,B01,m1_r1_circle_r0p7_cw_20260908_185340,2,True,True,False,
/multi_agv/experiment_state,1788864823.2992842,1788864823.2991934,m1_r1_circle_r0p7_cw_serial,M1_R1,B01,m1_r1_circle_r0p7_cw_20260908_185340,2,True,True,False,
/multi_agv/experiment_state,1788864823.349337,1788864823.349234,m1_r1_circle_r0p7_cw_serial,M1_R1,B01,m1_r1_circle_r0p7_cw_20260908_185340,2,True,True,False,
/multi_agv/experiment_state,1788864823.4492972,1788864823.4492326,m1_r1_circle_r0p7_cw_serial,M1_R1,B01,m1_r1_circle_r0p7_cw_20260908_185340,2,True,True,False,
/multi_agv/experiment_state,1788864823.5493472,1788864823.5492458,m1_r1_circle_r0p7_cw_serial,M1_R1,B01,m1_r1_circle_r0p7_cw_20260908_185340,2,True,True,False,
/multi_agv/experiment_state,1788864823.6492796,1788864823.6492314,m1_r1_circle_r0p7_cw_serial,M1_R1,B01,m1_r1_circle_r0p7_cw_20260908_185340,2,True,True,False,
/multi_agv/experiment_state,1788864823.749292,1788864823.7492352,m1_r1_circle_r0p7_cw_serial,M1_R1,B01,m1_r1_circle_r0p7_cw_20260908_185340,2,True,True,False,
/multi_agv/experiment_state,1788864823.8493094,1788864823.8492389,m1_r1_circle_r0p7_cw_serial,M1_R1,B01,m1_r1_circle_r0p7_cw_20260908_185340,2,True,True,False,
/multi_agv/experiment_state,1788864823.9492877,1788864823.949229,m1_r1_circle_r0p7_cw_serial,M1_R1,B01,m1_r1_circle_r0p7_cw_20260908_185340,2,True,True,False,
/multi_agv/experiment_state,1788864824.0493073,1788864824.0492325,m1_r1_circle_r0p7_cw_serial,M1_R1,B01,m1_r1_circle_r0p7_cw_20260908_185340,2,True,True,False,
/multi_agv/experiment_state,1788864824.14924,1788864824.1491988,m1_r1_circle_r0p7_cw_serial,M1_R1,B01,m1_r1_circle_r0p7_cw_20260908_185340,2,True,True,False,
/multi_agv/experiment_state,1788864824.2492964,1788864824.249203,m1_r1_circle_r0p7_cw_serial,M1_R1,B01,m1_r1_circle_r0p7_cw_20260908_185340,2,True,True,False,
/multi_agv/experiment_state,1788864824.3493314,1788864824.3492286,m1_r1_circle_r0p7_cw_serial,M1_R1,B01,m1_r1_circle_r0p7_cw_20260908_185340,2,True,True,False,
/multi_agv/experiment_state,1788864824.449336,1788864824.449228,m1_r1_circle_r0p7_cw_serial,M1_R1,B01,m1_r1_circle_r0p7_cw_20260908_185340,2,True,True,False,
/multi_agv/experiment_state,1788864824.5492775,1788864824.5492427,m1_r1_circle_r0p7_cw_serial,M1_R1,B01,m1_r1_circle_r0p7_cw_20260908_185340,2,True,True,False,
/multi_agv/experiment_state,1788864824.64931,1788864824.649233,m1_r1_circle_r0p7_cw_serial,M1_R1,B01,m1_r1_circle_r0p7_cw_20260908_185340,2,True,True,False,
/multi_agv/experiment_state,1788864824.7493043,1788864824.74923,m1_r1_circle_r0p7_cw_serial,M1_R1,B01,m1_r1_circle_r0p7_cw_20260908_185340,2,True,True,False,
/multi_agv/experiment_state,1788864824.849328,1788864824.849226,m1_r1_circle_r0p7_cw_serial,M1_R1,B01,m1_r1_circle_r0p7_cw_20260908_185340,2,True,True,False,
/multi_agv/experiment_state,1788864824.9493072,1788864824.9492285,m1_r1_circle_r0p7_cw_serial,M1_R1,B01,m1_r1_circle_r0p7_cw_20260908_185340,2,True,True,False,
/multi_agv/experiment_state,1788864825.0993085,1788864825.099239,m1_r1_circle_r0p7_cw_serial,M1_R1,B01,m1_r1_circle_r0p7_cw_20260908_185340,2,True,True,False,
/multi_agv/experiment_state,1788864825.1492789,1788864825.1492321,m1_r1_circle_r0p7_cw_serial,M1_R1,B01,m1_r1_circle_r0p7_cw_20260908_185340,2,True,True,False,
/multi_agv/experiment_state,1788864825.2993052,1788864825.299224,m1_r1_circle_r0p7_cw_serial,M1_R1,B01,m1_r1_circle_r0p7_cw_20260908_185340,2,True,True,False,
/multi_agv/experiment_state,1788864825.3496857,1788864825.3492064,m1_r1_circle_r0p7_cw_serial,M1_R1,B01,m1_r1_circle_r0p7_cw_20260908_185340,2,True,True,False,
/multi_agv/experiment_state,1788864825.499286,1788864825.4992263,m1_r1_circle_r0p7_cw_serial,M1_R1,B01,m1_r1_circle_r0p7_cw_20260908_185340,2,True,True,False,
/multi_agv/experiment_state,1788864825.5493245,1788864825.549228,m1_r1_circle_r0p7_cw_serial,M1_R1,B01,m1_r1_circle_r0p7_cw_20260908_185340,2,True,True,False,
/multi_agv/experiment_state,1788864825.6493037,1788864825.649225,m1_r1_circle_r0p7_cw_serial,M1_R1,B01,m1_r1_circle_r0p7_cw_20260908_185340,2,True,True,False,
/multi_agv/experiment_state,1788864825.7492707,1788864825.7492254,m1_r1_circle_r0p7_cw_serial,M1_R1,B01,m1_r1_circle_r0p7_cw_20260908_185340,2,True,True,False,
/multi_agv/experiment_state,1788864825.8493693,1788864825.8492258,m1_r1_circle_r0p7_cw_serial,M1_R1,B01,m1_r1_circle_r0p7_cw_20260908_185340,2,True,True,False,
/multi_agv/experiment_state,1788864825.9993005,1788864825.9991913,m1_r1_circle_r0p7_cw_serial,M1_R1,B01,m1_r1_circle_r0p7_cw_20260908_185340,2,True,True,False,
/multi_agv/experiment_state,1788864826.0492625,1788864826.049201,m1_r1_circle_r0p7_cw_serial,M1_R1,B01,m1_r1_circle_r0p7_cw_20260908_185340,2,True,True,False,
/multi_agv/experiment_state,1788864826.1492293,1788864826.1492014,m1_r1_circle_r0p7_cw_serial,M1_R1,B01,m1_r1_circle_r0p7_cw_20260908_185340,2,True,True,False,
/multi_agv/experiment_state,1788864826.2492533,1788864826.2491992,m1_r1_circle_r0p7_cw_serial,M1_R1,B01,m1_r1_circle_r0p7_cw_20260908_185340,2,True,True,False,
/multi_agv/experiment_state,1788864826.349376,1788864826.3492289,m1_r1_circle_r0p7_cw_serial,M1_R1,B01,m1_r1_circle_r0p7_cw_20260908_185340,2,True,True,False,
/multi_agv/experiment_state,1788864826.4493353,1788864826.4492283,m1_r1_circle_r0p7_cw_serial,M1_R1,B01,m1_r1_circle_r0p7_cw_20260908_185340,2,True,True,False,
/multi_agv/experiment_state,1788864826.5492976,1788864826.5492005,m1_r1_circle_r0p7_cw_serial,M1_R1,B01,m1_r1_circle_r0p7_cw_20260908_185340,2,True,True,False,
/multi_agv/experiment_state,1788864826.6492796,1788864826.6492016,m1_r1_circle_r0p7_cw_serial,M1_R1,B01,m1_r1_circle_r0p7_cw_20260908_185340,2,True,True,False,
/multi_agv/experiment_state,1788864826.749305,1788864826.7492034,m1_r1_circle_r0p7_cw_serial,M1_R1,B01,m1_r1_circle_r0p7_cw_20260908_185340,2,True,True,False,
/multi_agv/experiment_state,1788864826.8493385,1788864826.8492322,m1_r1_circle_r0p7_cw_serial,M1_R1,B01,m1_r1_circle_r0p7_cw_20260908_185340,2,True,True,False,
/multi_agv/experiment_state,1788864826.9493718,1788864826.949233,m1_r1_circle_r0p7_cw_serial,M1_R1,B01,m1_r1_circle_r0p7_cw_20260908_185340,2,True,True,False,
/multi_agv/experiment_state,1788864827.0492833,1788864827.0491996,m1_r1_circle_r0p7_cw_serial,M1_R1,B01,m1_r1_circle_r0p7_cw_20260908_185340,2,True,True,False,
/multi_agv/experiment_state,1788864827.1493044,1788864827.1492035,m1_r1_circle_r0p7_cw_serial,M1_R1,B01,m1_r1_circle_r0p7_cw_20260908_185340,2,True,True,False,
/multi_agv/experiment_state,1788864827.2492573,1788864827.2492046,m1_r1_circle_r0p7_cw_serial,M1_R1,B01,m1_r1_circle_r0p7_cw_20260908_185340,2,True,True,False,
/multi_agv/experiment_state,1788864827.3493989,1788864827.349257,m1_r1_circle_r0p7_cw_serial,M1_R1,B01,m1_r1_circle_r0p7_cw_20260908_185340,2,True,True,False,
/multi_agv/experiment_state,1788864827.4493709,1788864827.4492073,m1_r1_circle_r0p7_cw_serial,M1_R1,B01,m1_r1_circle_r0p7_cw_20260908_185340,2,True,True,False,
/multi_agv/experiment_state,1788864827.5492616,1788864827.549207,m1_r1_circle_r0p7_cw_serial,M1_R1,B01,m1_r1_circle_r0p7_cw_20260908_185340,2,True,True,False,
/multi_agv/experiment_state,1788864827.6493373,1788864827.649207,m1_r1_circle_r0p7_cw_serial,M1_R1,B01,m1_r1_circle_r0p7_cw_20260908_185340,2,True,True,False,
/multi_agv/experiment_state,1788864827.7493572,1788864827.7492561,m1_r1_circle_r0p7_cw_serial,M1_R1,B01,m1_r1_circle_r0p7_cw_20260908_185340,2,True,True,False,
/multi_agv/experiment_state,1788864827.849245,1788864827.8492048,m1_r1_circle_r0p7_cw_serial,M1_R1,B01,m1_r1_circle_r0p7_cw_20260908_185340,2,True,True,False,
/multi_agv/experiment_state,1788864827.9492989,1788864827.9492033,m1_r1_circle_r0p7_cw_serial,M1_R1,B01,m1_r1_circle_r0p7_cw_20260908_185340,2,True,True,False,
/multi_agv/experiment_state,1788864828.049309,1788864828.0492008,m1_r1_circle_r0p7_cw_serial,M1_R1,B01,m1_r1_circle_r0p7_cw_20260908_185340,2,True,True,False,
/multi_agv/experiment_state,1788864828.1492355,1788864828.1492019,m1_r1_circle_r0p7_cw_serial,M1_R1,B01,m1_r1_circle_r0p7_cw_20260908_185340,2,True,True,False,
/multi_agv/experiment_state,1788864828.2492392,1788864828.2492034,m1_r1_circle_r0p7_cw_serial,M1_R1,B01,m1_r1_circle_r0p7_cw_20260908_185340,2,True,True,False,
/multi_agv/experiment_state,1788864828.349406,1788864828.3493106,m1_r1_circle_r0p7_cw_serial,M1_R1,B01,m1_r1_circle_r0p7_cw_20260908_185340,2,True,True,False,
/multi_agv/experiment_state,1788864828.4493346,1788864828.4492643,m1_r1_circle_r0p7_cw_serial,M1_R1,B01,m1_r1_circle_r0p7_cw_20260908_185340,2,True,True,False,
/multi_agv/experiment_state,1788864828.5494368,1788864828.5493326,m1_r1_circle_r0p7_cw_serial,M1_R1,B01,m1_r1_circle_r0p7_cw_20260908_185340,2,True,True,False,
/multi_agv/experiment_state,1788864828.6492753,1788864828.649233,m1_r1_circle_r0p7_cw_serial,M1_R1,B01,m1_r1_circle_r0p7_cw_20260908_185340,2,True,True,False,
/multi_agv/experiment_state,1788864828.7492514,1788864828.749203,m1_r1_circle_r0p7_cw_serial,M1_R1,B01,m1_r1_circle_r0p7_cw_20260908_185340,2,True,True,False,
/multi_agv/experiment_state,1788864828.8492994,1788864828.8492246,m1_r1_circle_r0p7_cw_serial,M1_R1,B01,m1_r1_circle_r0p7_cw_20260908_185340,2,True,True,False,
/multi_agv/experiment_state,1788864828.9992354,1788864828.9991918,m1_r1_circle_r0p7_cw_serial,M1_R1,B01,m1_r1_circle_r0p7_cw_20260908_185340,2,True,True,False,
/multi_agv/experiment_state,1788864829.0492587,1788864829.0491998,m1_r1_circle_r0p7_cw_serial,M1_R1,B01,m1_r1_circle_r0p7_cw_20260908_185340,2,True,True,False,
/multi_agv/experiment_state,1788864829.1993282,1788864829.1992493,m1_r1_circle_r0p7_cw_serial,M1_R1,B01,m1_r1_circle_r0p7_cw_20260908_185340,2,True,True,False,
/multi_agv/experiment_state,1788864829.249241,1788864829.2492046,m1_r1_circle_r0p7_cw_serial,M1_R1,B01,m1_r1_circle_r0p7_cw_20260908_185340,2,True,True,False,
/multi_agv/experiment_state,1788864829.3993607,1788864829.3992217,m1_r1_circle_r0p7_cw_serial,M1_R1,B01,m1_r1_circle_r0p7_cw_20260908_185340,2,True,True,False,
/multi_agv/experiment_state,1788864829.4493396,1788864829.449234,m1_r1_circle_r0p7_cw_serial,M1_R1,B01,m1_r1_circle_r0p7_cw_20260908_185340,2,True,True,False,
/multi_agv/experiment_state,1788864829.5493646,1788864829.549225,m1_r1_circle_r0p7_cw_serial,M1_R1,B01,m1_r1_circle_r0p7_cw_20260908_185340,2,True,True,False,
/multi_agv/experiment_state,1788864829.6492655,1788864829.6492038,m1_r1_circle_r0p7_cw_serial,M1_R1,B01,m1_r1_circle_r0p7_cw_20260908_185340,2,True,True,False,
/multi_agv/experiment_state,1788864829.7492843,1788864829.7492008,m1_r1_circle_r0p7_cw_serial,M1_R1,B01,m1_r1_circle_r0p7_cw_20260908_185340,2,True,True,False,
/multi_agv/experiment_state,1788864829.8492682,1788864829.849199,m1_r1_circle_r0p7_cw_serial,M1_R1,B01,m1_r1_circle_r0p7_cw_20260908_185340,2,True,True,False,
/multi_agv/experiment_state,1788864829.9492826,1788864829.94921,m1_r1_circle_r0p7_cw_serial,M1_R1,B01,m1_r1_circle_r0p7_cw_20260908_185340,2,True,True,False,
/multi_agv/experiment_state,1788864830.0492406,1788864830.0491993,m1_r1_circle_r0p7_cw_serial,M1_R1,B01,m1_r1_circle_r0p7_cw_20260908_185340,2,True,True,False,
