topic,bag_stamp,header_stamp,confidence
/camera/world/agv1_confidence,1788864822.7775204,1788864822.7775204,0.5897
/camera/world/agv2_confidence,1788864822.7775414,1788864822.7775414,0.5786
/camera/world/agv3_confidence,1788864822.7778444,1788864822.7778444,0.5739
/camera/world/agv1_confidence,1788864822.809112,1788864822.809112,0.5735
/camera/world/agv3_confidence,1788864822.8091385,1788864822.8091385,0.5818
/camera/world/agv2_confidence,1788864822.8091633,1788864822.8091633,0.5749
/camera/world/agv2_confidence,1788864822.8404007,1788864822.8404007,0.5763
/camera/world/agv1_confidence,1788864822.8404095,1788864822.8404095,0.5776
/camera/world/agv3_confidence,1788864822.8404648,1788864822.8404648,0.577
/camera/world/agv1_confidence,1788864822.8810456,1788864822.8810456,0.5612
/camera/world/agv3_confidence,1788864822.881265,1788864822.881265,0.576
/camera/world/agv2_confidence,1788864822.8814678,1788864822.8814678,0.5766
/camera/world/agv1_confidence,1788864822.9081724,1788864822.9081724,0.5745
/camera/world/agv3_confidence,1788864822.9085934,1788864822.9085934,0.5647
/camera/world/agv2_confidence,1788864822.908983,1788864822.908983,0.5774
/camera/world/agv2_confidence,1788864822.9423285,1788864822.9423285,0.5756
/camera/world/agv1_confidence,1788864822.9423442,1788864822.9423442,0.5881
/camera/world/agv3_confidence,1788864822.9424007,1788864822.9424007,0.5824
/camera/world/agv2_confidence,1788864822.9815876,1788864822.9815876,0.5769
/camera/world/agv3_confidence,1788864822.9816878,1788864822.9816878,0.5779
/camera/world/agv1_confidence,1788864822.9818258,1788864822.9818258,0.5283
/camera/world/agv2_confidence,1788864823.0158312,1788864823.0158312,0.5653
/camera/world/agv3_confidence,1788864823.015855,1788864823.015855,0.5758
/camera/world/agv1_confidence,1788864823.01594,1788864823.01594,0.5635
/camera/world/agv2_confidence,1788864823.0552142,1788864823.0552142,0.5783
/camera/world/agv3_confidence,1788864823.0553493,1788864823.0553493,0.5829
/camera/world/agv1_confidence,1788864823.055352,1788864823.055352,0.5307
/camera/world/agv1_confidence,1788864823.08864,1788864823.08864,0.5906
/camera/world/agv2_confidence,1788864823.0887058,1788864823.0887058,0.5647
/camera/world/agv3_confidence,1788864823.0888472,1788864823.0888472,0.5804
/camera/world/agv3_confidence,1788864823.1066964,1788864823.1066964,0.5663
/camera/world/agv1_confidence,1788864823.1066985,1788864823.1066985,0.5681
/camera/world/agv2_confidence,1788864823.1067758,1788864823.1067758,0.5775
/camera/world/agv2_confidence,1788864823.1482234,1788864823.1482234,0.5754
/camera/world/agv1_confidence,1788864823.1482613,1788864823.1482613,0.5802
/camera/world/agv3_confidence,1788864823.1485178,1788864823.1485178,0.5718
/camera/world/agv1_confidence,1788864823.1775439,1788864823.1775439,0.5964
/camera/world/agv3_confidence,1788864823.177717,1788864823.177717,0.5787
/camera/world/agv2_confidence,1788864823.1777222,1788864823.1777222,0.5666
/camera/world/agv3_confidence,1788864823.220052,1788864823.220052,0.5578
/camera/world/agv2_confidence,1788864823.2200658,1788864823.2200658,0.5457
/camera/world/agv1_confidence,1788864823.2201822,1788864823.2201822,0.5901
/camera/world/agv1_confidence,1788864823.2415931,1788864823.2415931,0.5898
/camera/world/agv3_confidence,1788864823.241705,1788864823.241705,0.5754
/camera/world/agv2_confidence,1788864823.2418153,1788864823.2418153,0.4952
/camera/world/agv1_confidence,1788864823.2773776,1788864823.2773776,0.5794
/camera/world/agv2_confidence,1788864823.27741,1788864823.27741,0.5769
/camera/world/agv3_confidence,1788864823.2776942,1788864823.2776942,0.5869
/camera/world/agv3_confidence,1788864823.310157,1788864823.310157,0.5655
/camera/world/agv1_confidence,1788864823.3101778,1788864823.3101778,0.5907
/camera/world/agv2_confidence,1788864823.310183,1788864823.310183,0.5627
/camera/world/agv1_confidence,1788864823.3411987,1788864823.3411987,0.5564
/camera/world/agv3_confidence,1788864823.3414896,1788864823.3414896,0.5896
/camera/world/agv2_confidence,1788864823.3415158,1788864823.3415158,0.5761
/camera/world/agv2_confidence,1788864823.3853207,1788864823.3853207,0.5741
/camera/world/agv3_confidence,1788864823.38536,1788864823.38536,0.5584
/camera/world/agv1_confidence,1788864823.385372,1788864823.385372,0.5626
/camera/world/agv1_confidence,1788864823.4093227,1788864823.4093227,0.5464
/camera/world/agv3_confidence,1788864823.4093401,1788864823.4093401,0.5279
/camera/world/agv2_confidence,1788864823.4094005,1788864823.4094005,0.5793
/camera/world/agv1_confidence,1788864823.446242,1788864823.446242,0.565
/camera/world/agv2_confidence,1788864823.4463477,1788864823.4463477,0.577
/camera/world/agv3_confidence,1788864823.4463608,1788864823.4463608,0.583
/camera/world/agv1_confidence,1788864823.481312,1788864823.481312,0.5778
/camera/world/agv2_confidence,1788864823.4813292,1788864823.4813292,0.5757
/camera/world/agv3_confidence,1788864823.4815426,1788864823.4815426,0.5802
/camera/world/agv1_confidence,1788864823.5080018,1788864823.5080018,0.5643
/camera/world/agv2_confidence,1788864823.5080378,1788864823.5080378,0.5802
/camera/world/agv3_confidence,1788864823.5080996,1788864823.5080996,0.5921
/camera/world/agv1_confidence,1788864823.5427916,1788864823.5427916,0.5982
/camera/world/agv2_confidence,1788864823.5427942,1788864823.5427942,0.567
/camera/world/agv3_confidence,1788864823.5429726,1788864823.5429726,0.581
/camera/world/agv1_confidence,1788864823.5804992,1788864823.5804992,0.5867
/camera/world/agv2_confidence,1788864823.5806718,1788864823.5806718,0.573
/camera/world/agv3_confidence,1788864823.5806992,1788864823.5806992,0.5773
/camera/world/agv3_confidence,1788864823.6149845,1788864823.6149845,0.5508
/camera/world/agv2_confidence,1788864823.6150122,1788864823.6150122,0.5269
/camera/world/agv1_confidence,1788864823.6150436,1788864823.6150436,0.5649
/camera/world/agv1_confidence,1788864823.6450913,1788864823.6450913,0.5794
/camera/world/agv2_confidence,1788864823.6452436,1788864823.6452436,0.5638
/camera/world/agv3_confidence,1788864823.6454391,1788864823.6454391,0.5903
/camera/world/agv2_confidence,1788864823.6889975,1788864823.6889975,0.5736
/camera/world/agv1_confidence,1788864823.6890569,1788864823.6890569,0.5979
/camera/world/agv3_confidence,1788864823.6892872,1788864823.6892872,0.5818
/camera/world/agv1_confidence,1788864823.705095,1788864823.705095,0.567
/camera/world/agv2_confidence,1788864823.7052982,1788864823.7052982,0.5791
/camera/world/agv3_confidence,1788864823.7053466,1788864823.7053466,0.5647
/camera/world/agv1_confidence,1788864823.742886,1788864823.742886,0.5947
/camera/world/agv2_confidence,1788864823.7428946,1788864823.7428946,0.5781
/camera/world/agv3_confidence,1788864823.7429478,1788864823.7429478,0.5792
/camera/world/agv1_confidence,1788864823.7722526,1788864823.7722526,0.5741
/camera/world/agv3_confidence,1788864823.7722714,1788864823.7722714,0.5837
/camera/world/agv2_confidence,1788864823.7722754,1788864823.7722754,0.577
/camera/world/agv1_confidence,1788864823.8114953,1788864823.8114953,0.5849
/camera/world/agv2_confidence,1788864823.8117692,1788864823.8117692,0.5766
/camera/world/agv3_confidence,1788864823.811871,1788864823.811871,0.5831
/camera/world/agv1_confidence,1788864823.8382206,1788864823.8382206,0.592
/camera/world/agv3_confidence,1788864823.838319,1788864823.838319,0.5894
/camera/world/agv2_confidence,1788864823.8383377,1788864823.8383377,0.5657
/camera/world/agv3_confidence,1788864823.8813782,1788864823.8813782,0.5626
/camera/world/agv2_confidence,1788864823.881407,1788864823.881407,0.5099
/camera/world/agv1_confidence,1788864823.8815508,1788864823.8815508,0.5769
/camera/world/agv1_confidence,1788864823.9114475,1788864823.9114475,0.5673
