topic,bag_stamp,header_stamp,confidence
/camera/world/agv1_confidence,1789558476.3372884,1789558476.3372884,0.6653
/camera/world/agv2_confidence,1789558476.337437,1789558476.337437,0.6541
/camera/world/agv3_confidence,1789558476.3374522,1789558476.3374522,0.6549
/camera/world/agv2_confidence,1789558476.3716605,1789558476.3716605,0.655
/camera/world/agv1_confidence,1789558476.3718364,1789558476.3718364,0.6659
/camera/world/agv3_confidence,1789558476.3718927,1789558476.3718927,0.6548
/camera/world/agv1_confidence,1789558476.4083831,1789558476.4083831,0.6651
/camera/world/agv3_confidence,1789558476.4084227,1789558476.4084227,0.6549
/camera/world/agv2_confidence,1789558476.4085097,1789558476.4085097,0.6542
/camera/world/agv1_confidence,1789558476.4362485,1789558476.4362485,0.6658
/camera/world/agv2_confidence,1789558476.4365242,1789558476.4365242,0.6543
/camera/world/agv3_confidence,1789558476.4365761,1789558476.4365761,0.6554
/camera/world/agv2_confidence,1789558476.4749835,1789558476.4749835,0.6541
/camera/world/agv1_confidence,1789558476.4750543,1789558476.4750543,0.6521
/camera/world/agv3_confidence,1789558476.4750655,1789558476.4750655,0.6551
/camera/world/agv2_confidence,1789558476.5054538,1789558476.5054538,0.6548
/camera/world/agv3_confidence,1789558476.5055141,1789558476.5055141,0.656
/camera/world/agv1_confidence,1789558476.5056098,1789558476.5056098,0.6647
/camera/world/agv3_confidence,1789558476.5388105,1789558476.5388105,0.6552
/camera/world/agv2_confidence,1789558476.5388165,1789558476.5388165,0.6549
/camera/world/agv1_confidence,1789558476.538866,1789558476.538866,0.652
/camera/world/agv2_confidence,1789558476.5794299,1789558476.5794299,0.6548
/camera/world/agv1_confidence,1789558476.5798407,1789558476.5798407,0.6522
/camera/world/agv3_confidence,1789558476.5798862,1789558476.5798862,0.6554
/camera/world/agv1_confidence,1789558476.6073382,1789558476.6073382,0.6648
/camera/world/agv3_confidence,1789558476.6075768,1789558476.6075768,0.655
/camera/world/agv2_confidence,1789558476.6075854,1789558476.6075854,0.6552
/camera/world/agv2_confidence,1789558476.6402,1789558476.6402,0.6552
/camera/world/agv1_confidence,1789558476.6402113,1789558476.6402113,0.6655
/camera/world/agv3_confidence,1789558476.6402678,1789558476.6402678,0.6553
/camera/world/agv1_confidence,1789558476.6734838,1789558476.6734838,0.6562
