topic,bag_stamp,header_stamp,layout_label,data_json
/multi_agv/candidate_B_spatial_composite_state,1789530938.0512948,1789530938.0512948,"candidate_B_v2_spatial_composite:header14+3x32;robots=1,2,3","[1789530938.0506942,1789530938.0511382,1.0,0.85,0.02,1.0,0.0,0.2625,1.0,1.5707963267948966,2.0,2.8,0.05,0.05,1.0,0.17558752676726738,NaN,NaN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.040334739590808785,0.04033468383100133,0.04033471171090506,-4.115590618327606e-07,0.04033471171090506,0.04033471171090506,-4.115590618327606e-07,0.040334739590808785,0.04033468383100133,0.0,0.0,0.0,0.0,0.16,0.0,0.0373640377344109,0.03736398549282704,0.0373640377344109,0.03736398549282704,0.135484339,2.0,0.0,NaN,NaN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.03793951423672092,0.037939515782351364,0.03793951500953614,1.1096932126856146e-08,0.03793951500953614,0.03793951500953614,1.1096932126856146e-08,0.03793951423672092,0.037939515782351364,0.0,0.0,0.0,0.0,0.16,0.0,0.034981951360556846,0.034981952907785566,0.034981951360556846,0.034981952907785566,0.139284482,3.0,0.0,NaN,NaN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.040394329074428616,0.04039433057658418,0.0403943298255064,1.0980441149177834e-08,0.0403943298255064,0.0403943298255064,1.0980441149177834e-08,0.040394329074428616,0.04039433057658418,0.0,0.0,0.0,0.0,0.16,0.0,0.03400448296723765,0.03400448444935735,0.03400448296723765,0.03400448444935735,0.136802843]"
/multi_agv/candidate_B_spatial_composite_state,1789530938.0613701,1789530938.0613701,"candidate_B_v2_spatial_composite:header14+3x32;robots=1,2,3","[1789530938.0606797,1789530938.0611877,1.0,0.85,0.02,1.0,0.0,0.2625,1.0,1.5707963267948966,2.0,2.8,0.05,0.05,1.0,0.17588457798294194,NaN,NaN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.04388565899462388,0.04388559824241263,0.04388562861851825,-4.4840762922269767e-07,0.04388562861851825,0.04388562861851825,-4.4840762922269767e-07,0.04388565899462388,0.04388559824241263,0.0,0.0,0.0,0.0,0.16,0.0,0.0373640377344109,0.03736398549282704,0.0373640377344109,0.03736398549282704,0.135484339,2.0,0.0,NaN,NaN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.04107690762249739,0.04107690919431411,0.04107690840840575,1.1284937818475985e-08,0.04107690840840575,0.04107690840840575,1.1284937818475985e-08,0.04107690762249739,0.04107690919431411,0.0,0.0,0.0,0.0,0.16,0.0,0.03793951423672092,0.037939515782351364,0.034981951360556846,0.034981952907785566,0.139284482,3.0,0.0,NaN,NaN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.04350985054436623,0.04350985207184347,0.04350985130810485,1.1165537268211754e-08,0.04350985130810485,0.04350985130810485,1.1165537268211754e-08,0.04350985054436623,0.04350985207184347,0.0,0.0,0.0,0.0,0.16,0.0,0.040394329074428616,0.04039433057658418,0.03700016540293425,0.03700016690587052,0.136802843]"
/multi_agv/candidate_B_spatial_composite_state,1789530938.0718179,1789530938.0718179,"candidate_B_v2_spatial_composite:header14+3x32;robots=1,2,3","[1789530938.0707989,1789530938.0716896,1.0,0.85,0.02,1.0,0.0,0.2625,1.0,1.5707963267948966,2.0,2.8,0.05,0.05,1.0,0.17635872144628492,NaN,NaN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.047077525579355524,0.04707746032231066,0.04707749295083309,-4.816574767733218e-07,0.04707749295083309,0.04707749295083309,-4.816574767733218e-07,0.047077525579355524,0.04707746032231066,0.0,0.0,0.0,0.0,0.16,0.0,0.04388565899462388,0.04388559824241263,0.04388565899462388,0.043885598242412636,0.135484339,2.0,0.0,NaN,NaN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.044292006657008796,0.044292008229029976,0.044292007443019386,1.1286405759806109e-08,0.044292007443019386,0.044292007443019386,1.1286405759806109e-08,0.044292006657008796,0.044292008229029976,0.0,0.0,0.0,0.0,0.16,0.0,0.04107690762249739,0.04107690919431411,0.04107690762249739,0.04107690919431411,0.139284482,3.0,0.0,NaN,NaN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0471634608598524,0.04716346238827361,0.047163461624063006,1.1172437469303976e-08,0.047163461624063006,0.047163461624063006,1.1172437469303976e-08,0.0471634608598524,0.04716346238827361,0.0,0.0,0.0,0.0,0.16,0.0,0.040394329074428616,0.04039433057658418,0.04039432907442861,0.04039433057658418,0.136802843]"
/multi_agv/candidate_B_spatial_composite_state,1789530938.0816593,1789530938.0816593,"candidate_B_v2_spatial_composite:header14+3x32;robots=1,2,3","[1789530938.0807664,1789530938.0814714,1.0,0.85,0.02,1.0,0.0,0.2625,1.0,1.5707963267948966,2.0,2.8,0.05,0.05,1.0,0.17670837777859338,NaN,NaN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.05070272997612322,0.050702658723469955,0.05070269434979659,-5.259106239850128e-07,0.05070269434979659,0.05070269434979659,-5.259106239850128e-07,0.05070272997612322,0.050702658723469955,0.0,0.0,0.0,0.0,0.16,0.0,0.04388565899462388,0.04388559824241263,0.04388565899462388,0.043885598242412636,0.135484339,2.0,0.0,NaN,NaN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.04748641784718185,0.04748641944951266,0.04748641864834725,1.150401528364374e-08,0.04748641864834725,0.04748641864834725,1.150401528364374e-08,0.04748641784718185,0.04748641944951266,0.0,0.0,0.0,0.0,0.16,0.0,0.044292006657008796,0.044292008229029976,0.04107690762249739,0.04107690919431411,0.139284482,3.0,0.0,NaN,NaN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.050323875958474464,0.05032387751642533,0.050323876737449896,1.1388293045476678e-08,0.050323876737449896,0.050323876737449896,1.1388293045476678e-08,0.050323875958474464,0.05032387751642533,0.0,0.0,0.0,0.0,0.16,0.0,0.0471634608598524,0.04716346238827361,0.04350985054436623,0.04350985207184347,0.136802843]"
/multi_agv/candidate_B_spatial_composite_state,1789530938.0915785,1789530938.0915785,"candidate_B_v2_spatial_composite:header14+3x32;robots=1,2,3","[1789530938.090749,1789530938.0913403,1.0,0.85,0.02,1.0,0.0,0.2625,1.0,1.5707963267948966,2.0,2.8,0.05,0.05,1.0,0.17725961018060257,NaN,NaN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0539526641562934,0.053952587480249996,0.0539526258182717,-5.659402700665296e-07,0.0539526258182717,0.0539526258182717,-5.659402700665296e-07,0.0539526641562934,0.053952587480249996,0.0,0.0,0.0,0.0,0.16,0.0,0.05070272997612322,0.050702658723469955,0.05070272997612322,0.050702658723469955,0.135484339,2.0,0.0,NaN,NaN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.05078279896959583,0.05078280056654417,0.05078279976807,1.1465371551273862e-08,0.05078279976807,0.05078279976807,1.1465371551273862e-08,0.05078279896959583,0.05078280056654417,0.0,0.0,0.0,0.0,0.16,0.0,0.04748641784718185,0.04748641944951266,0.04748641784718185,0.04748641944951266,0.139284482,3.0,0.0,NaN,NaN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.054082838720381714,0.05408284027348719,0.05408283949693445,1.1352874278779446e-08,0.05408283949693445,0.05408283949693445,1.1352874278779446e-08,0.054082838720381714,0.05408284027348719,0.0,0.0,0.0,0.0,0.16,0.0,0.0471634608598524,0.04716346238827361,0.0471634608598524,0.04716346238827361,0.136802843]"
/multi_agv/candidate_B_spatial_composite_state,1789530938.1014712,1789530938.1014712,"candidate_B_v2_spatial_composite:header14+3x32;robots=1,2,3","[1789530938.1006608,1789530938.1012874,1.0,0.85,0.02,1.0,0.0,0.2625,1.0,1.5707963267948966,2.0,2.8,0.05,0.05,1.0,0.17766520156729781,NaN,NaN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0577299027909028,0.05772981886723867,0.05772986082907074,-6.194344287219599e-07,0.05772986082907074,0.05772986082907074,-6.194344287219599e-07,0.0577299027909028,0.05772981886723867,0.0,0.0,0.0,0.0,0.16,0.0,0.05070272997612322,0.050702658723469955,0.05070272997612322,0.050702658723469955,0.135484339,2.0,0.0,NaN,NaN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.05411954122736292,0.05411954285576107,0.054119542041562,1.169116709233416e-08,0.054119542041562,0.054119542041562,1.169116709233416e-08,0.05411954122736292,0.05411954285576107,0.0,0.0,0.0,0.0,0.16,0.0,0.05078279896959583,0.05078280056654417,0.04748641784718185,0.04748641944951266,0.139284482,3.0,0.0,NaN,NaN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.05735150091852241,0.057351502502241344,0.05735150171038188,1.1576652202857148e-08,0.05735150171038188,0.05735150171038188,1.1576652202857148e-08,0.05735150091852241,0.057351502502241344,0.0,0.0,0.0,0.0,0.16,0.0,0.054082838720381714,0.05408284027348719,0.050323875958474464,0.05032387751642533,0.136802843]"
/multi_agv/candidate_B_spatial_composite_state,1789530938.1112099,1789530938.1112099,"candidate_B_v2_spatial_composite:header14+3x32;robots=1,2,3","[1789530938.1106293,1789530938.1110868,1.0,0.85,0.02,1.0,0.0,0.2625,1.0,1.5707963267948966,2.0,2.8,0.05,0.05,1.0,0.178299744386295,NaN,NaN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.06104604695716921,0.0610459564734524,0.061046001715310806,-6.678536979160593e-07,0.061046001715310806,0.061046001715310806,-6.678536979160593e-07,0.06104604695716921,0.0610459564734524,0.0,0.0,0.0,0.0,0.16,0.0,0.0577299027909028,0.05772981886723867,0.0577299027909028,0.05772981886723867,0.135484339,2.0,0.0,NaN,NaN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.05754559932608886,0.0575456009411059,0.05754560013359738,1.1595096694054183e-08,0.05754560013359738,0.05754560013359738,1.1595096694054183e-08,0.05754559932608886,0.0575456009411059,0.0,0.0,0.0,0.0,0.16,0.0,0.05411954122736292,0.05411954285576107,0.05411954122736291,0.054119542855761066,0.139284482,3.0,0.0,NaN,NaN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.06121792667888747,0.06121792825003585,0.06121792746446166,1.1484764085389665e-08,0.06121792746446166,0.06121792746446166,1.1484764085389665e-08,0.06121792667888747,0.06121792825003585,0.0,0.0,0.0,0.0,0.16,0.0,0.054082838720381714,0.05408284027348719,0.054082838720381714,0.05408284027348719,0.136802843]"
/multi_agv/candidate_B_spatial_composite_state,1789530938.1215038,1789530938.1215038,"candidate_B_v2_spatial_composite:header14+3x32;robots=1,2,3","[1789530938.1206892,1789530938.1212883,1.0,0.85,0.02,1.0,0.0,0.2625,1.0,1.5707963267948966,2.0,2.8,0.05,0.05,1.0,0.17876150620356338,NaN,NaN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0649878523310468,0.06498775294812899,0.0649878026395879,-7.33538049825628e-07,0.0649878026395879,0.0649878026395879,-7.33538049825628e-07,0.0649878523310468,0.06498775294812899,0.0,0.0,0.0,0.0,0.16,0.0,0.0577299027909028,0.05772981886723867,0.0577299027909028,0.05772981886723867,0.135484339,2.0,0.0,NaN,NaN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.061024455771079386,0.061024457423046075,0.06102445659706273,1.1860378591514012e-08,0.06102445659706273,0.06102445659706273,1.1860378591514012e-08,0.061024455771079386,0.061024457423046075,0.0,0.0,0.0,0.0,0.16,0.0,0.05754559932608886,0.0575456009411059,0.05411954122736291,0.054119542855761066,0.139284482,3.0,0.0,NaN,NaN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.06460590076232335,0.06460590236939855,0.06460590156586095,1.1747381559478783e-08,0.06460590156586095,0.06460590156586095,1.1747381559478783e-08,0.06460590076232335,0.06460590236939855,0.0,0.0,0.0,0.0,0.16,0.0,0.06121792667888747,0.06121792825003585,0.05735150091852241,0.057351502502241344,0.136802843]"
/multi_agv/candidate_B_spatial_composite_state,1789530938.1316044,1789530938.1316044,"candidate_B_v2_spatial_composite:header14+3x32;robots=1,2,3","[1789530938.130692,1789530938.131526,1.0,0.85,0.02,1.0,0.0,0.2625,1.0,1.5707963267948966,2.0,2.8,0.05,0.05,1.0,0.17948085088256327,NaN,NaN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.06830271422691002,0.06830260695296074,0.06830266058993538,-7.917811761189504e-07,0.06830266058993538,0.06830266058993538,-7.917811761189504e-07,0.06830271422691002,0.06830260695296074,0.0,0.0,0.0,0.0,0.16,0.0,0.0649878523310468,0.06498775294812899,0.0649878523310468,0.06498775294812899,0.135484339,2.0,0.0,NaN,NaN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.06450413093833743,0.06450413256715021,0.06450413175274382,1.1694143925505957e-08,0.06450413175274382,0.06450413175274382,1.1694143925505957e-08,0.06450413093833743,0.06450413256715021,0.0,0.0,0.0,0.0,0.16,0.0,0.061024455771079386,0.061024457423046075,0.061024455771079386,0.061024457423046075,0.139284482,3.0,0.0,NaN,NaN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.06852772981922339,0.06852773140453691,0.06852773061188015,1.158830828791887e-08,0.06852773061188015,0.06852773061188015,1.158830828791887e-08,0.06852772981922339,0.06852773140453691,0.0,0.0,0.0,0.0,0.16,0.0,0.06121792667888747,0.06121792825003585,0.06121792667888747,0.06121792825003585,0.136802843]"
/multi_agv/candidate_B_spatial_composite_state,1789530938.1418061,1789530938.1418061,"candidate_B_v2_spatial_composite:header14+3x32;robots=1,2,3","[1789530938.1407013,1789530938.1416764,1.0,0.85,0.02,1.0,0.0,0.2625,1.0,1.5707963267948966,2.0,2.8,0.05,0.05,1.0,0.1800003573979863,NaN,NaN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.07228843706853105,0.07228831919495227,0.07228837813174166,-8.700162665041661e-07,0.07228837813174166,0.07228837813174166,-8.700162665041661e-07,0.07228843706853105,0.07228831919495227,0.0,0.0,0.0,0.0,0.16,0.0,0.0649878523310468,0.06498775294812899,0.0649878523310468,0.06498775294812899,0.135484339,2.0,0.0,NaN,NaN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.06800680836056658,0.06800681002533701,0.0680068091929518,1.1952303721953196e-08,0.0680068091929518,0.0680068091929518,1.1952303721953196e-08,0.06800680836056658,0.06800681002533701,0.0,0.0,0.0,0.0,0.16,0.0,0.06450413093833743,0.06450413256715021,0.061024455771079386,0.061024457423046075,0.139284482,3.0,0.0,NaN,NaN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.07189927723146816,0.07189927885151051,0.07189927804148934,1.1842168735264606e-08,0.07189927804148934,0.07189927804148934,1.1842168735264606e-08,0.07189927723146816,0.07189927885151051,0.0,0.0,0.0,0.0,0.16,0.0,0.06852772981922339,0.06852773140453691,0.06460590076232335,0.06460590236939855,0.136802843]"
