topic,bag_stamp,header_stamp,experiment_id,method_id,block_id,run_id,phase,run_active,evaluation_active,manual_abort,abort_reason
/multi_agv/experiment_state,1789453154.8547544,1789453154.773458,classic_additive_candidate_A_physical_baseline,M1_R1,P1_M1,classic_additive_candidate_A_physical_M1_lambda_0_20260915_141912,2,True,True,False,
/multi_agv/experiment_state,1789453154.8735154,1789453154.8734596,classic_additive_candidate_A_physical_baseline,M1_R1,P1_M1,classic_additive_candidate_A_physical_M1_lambda_0_20260915_141912,2,True,True,False,
/multi_agv/experiment_state,1789453154.9735453,1789453154.973455,classic_additive_candidate_A_physical_baseline,M1_R1,P1_M1,classic_additive_candidate_A_physical_M1_lambda_0_20260915_141912,2,True,True,False,
/multi_agv/experiment_state,1789453155.0735655,1789453155.0734866,classic_additive_candidate_A_physical_baseline,M1_R1,P1_M1,classic_additive_candidate_A_physical_M1_lambda_0_20260915_141912,2,True,True,False,
/multi_agv/experiment_state,1789453155.1735208,1789453155.173455,classic_additive_candidate_A_physical_baseline,M1_R1,P1_M1,classic_additive_candidate_A_physical_M1_lambda_0_20260915_141912,2,True,True,False,
/multi_agv/experiment_state,1789453155.2735171,1789453155.2734723,classic_additive_candidate_A_physical_baseline,M1_R1,P1_M1,classic_additive_candidate_A_physical_M1_lambda_0_20260915_141912,2,True,True,False,
/multi_agv/experiment_state,1789453155.3735483,1789453155.3734512,classic_additive_candidate_A_physical_baseline,M1_R1,P1_M1,classic_additive_candidate_A_physical_M1_lambda_0_20260915_141912,2,True,True,False,
/multi_agv/experiment_state,1789453155.4736185,1789453155.4734979,classic_additive_candidate_A_physical_baseline,M1_R1,P1_M1,classic_additive_candidate_A_physical_M1_lambda_0_20260915_141912,2,True,True,False,
/multi_agv/experiment_state,1789453155.57356,1789453155.5734522,classic_additive_candidate_A_physical_baseline,M1_R1,P1_M1,classic_additive_candidate_A_physical_M1_lambda_0_20260915_141912,2,True,True,False,
/multi_agv/experiment_state,1789453155.6735196,1789453155.673485,classic_additive_candidate_A_physical_baseline,M1_R1,P1_M1,classic_additive_candidate_A_physical_M1_lambda_0_20260915_141912,2,True,True,False,
/multi_agv/experiment_state,1789453155.7735014,1789453155.7734544,classic_additive_candidate_A_physical_baseline,M1_R1,P1_M1,classic_additive_candidate_A_physical_M1_lambda_0_20260915_141912,2,True,True,False,
