stamp,evaluation_active,m2b_agv1_z,m2b_agv1_upsilon,m2b_agv1_phi,m2b_agv1_reference_acceleration,m2b_agv1_zeta_z,m2b_agv1_zeta_v,m2b_agv1_zeta_phi,m2b_agv1_debug_s_actual,m2b_agv1_debug_s_dot_actual,m2b_agv1_position_error,m2b_agv1_velocity_error,m2b_agv1_psi,m2b_agv1_gamma,m2b_agv1_gamma_inverse_upsilon,m2b_agv1_composite_error,m2b_agv1_channel_input_raw,m2b_agv1_channel_input_limited,m2b_agv1_reported_capability,m2b_agv1_delta_inverse,m2b_agv1_mapping_zeta,m2b_agv2_z,m2b_agv2_upsilon,m2b_agv2_phi,m2b_agv2_reference_acceleration,m2b_agv2_zeta_z,m2b_agv2_zeta_v,m2b_agv2_zeta_phi,m2b_agv2_debug_s_actual,m2b_agv2_debug_s_dot_actual,m2b_agv2_position_error,m2b_agv2_velocity_error,m2b_agv2_psi,m2b_agv2_gamma,m2b_agv2_gamma_inverse_upsilon,m2b_agv2_composite_error,m2b_agv2_channel_input_raw,m2b_agv2_channel_input_limited,m2b_agv2_reported_capability,m2b_agv2_delta_inverse,m2b_agv2_mapping_zeta,m2b_agv3_z,m2b_agv3_upsilon,m2b_agv3_phi,m2b_agv3_reference_acceleration,m2b_agv3_zeta_z,m2b_agv3_zeta_v,m2b_agv3_zeta_phi,m2b_agv3_debug_s_actual,m2b_agv3_debug_s_dot_actual,m2b_agv3_position_error,m2b_agv3_velocity_error,m2b_agv3_psi,m2b_agv3_gamma,m2b_agv3_gamma_inverse_upsilon,m2b_agv3_composite_error,m2b_agv3_channel_input_raw,m2b_agv3_channel_input_limited,m2b_agv3_reported_capability,m2b_agv3_delta_inverse,m2b_agv3_mapping_zeta,m2b_delta_z,m2b_delta_w
1789540793.9938142,True,1.1295058393844724,0.09999891855315567,0.0,0.0006076289216336405,-0.000501778489231075,-2.3816185898722917e-06,0.0,1.1308155231480517,0.0996664884553431,0.0013096837635793168,-0.00033243009781257216,-0.0003326094675873874,1.0010804875584642,1.4553958068500585e-09,0.0013044952368867586,-0.00386833806463038,-0.00386833806463038,0.1419256933268382,0.9994607195756744,1.456968343912001e-09,1.1295066258677944,0.09999993369586989,0.0,-5.420029567532161e-06,1.298228666790635e-06,1.6739991393066589e-06,0.0,1.1303168350005737,0.09967785404363827,0.0008102091327792937,-0.00032207965223161883,-0.0003222480109344368,1.0010467098479283,-1.2186107766014633e-11,0.0006905134050396804,-0.002309106862684342,-0.002309106862684342,0.12045188989630784,0.9994775492877991,-1.2198863085021236e-11,1.1295061141224496,0.0999992748394448,0.0,0.00039268833354948586,-0.0003256153153704535,-8.45181754654395e-07,0.0,1.130055828770431,0.09972616853710294,0.0005497146479813697,-0.00027310630234186895,-0.0002732273110987087,1.0008870732844906,6.347965360262539e-10,0.0004139159988780034,-0.0009524763477907308,-0.0009524763477907308,0.1766514547170473,0.9995571132462815,6.3535964707445e-10,7.86483322023912e-07,1.0151427142224279e-06
1789540794.003798,True,1.1304948382164914,0.09999898637023422,0.0,0.0006071346582457026,-0.0005016655457039219,-2.2261314145899377e-06,0.0,1.1308155231480517,0.0996664884553431,0.00032068493156023337,-0.00033249791489112224,-0.0003326773577862716,1.0010807078268131,1.4548049448707574e-09,6.81788066640201e-05,0.0005148516508628931,0.0005148516508628931,0.1419525689252301,0.9994606098342748,1.4563771639611656e-09,1.1304955746925514,0.0999999330781447,0.0,-5.06071398055749e-06,1.2157194499984314e-06,1.561173648065295e-06,0.0,1.1311138151099156,0.09965635961125567,0.0006182404173642464,-0.00034357346688902723,-0.0003437650769083687,1.0011168312398766,-1.2947752575177867e-11,0.00042903544479693927,-0.0013718107299742004,-0.0013718107299742004,0.12046877240876402,0.9994426134816697,-1.2962213029740018e-11,1.1304950954491613,0.09999931861240711,0.0,0.00039251794255805883,-0.00032557639029912044,-7.91573934643547e-07,0.0,1.1312534124748483,0.09974171339382051,0.0007583170256870719,-0.00025760521858660124,-0.00025771286806692786,1.0008365781208444,5.645300803825678e-10,0.0006901834140419121,-0.0019395298160760168,-0.0019395298160760168,0.17670396858575102,0.9995822890756906,5.650023538963743e-10,7.364760599148923e-07,9.467079104819032e-07
1789540794.0138652,True,1.131507947197278,0.0999989056037713,0.0,0.0006077287976712651,-0.0005018027585826701,-2.4122854423963556e-06,0.0,1.1328015422084157,0.09968181725843,0.0012935950111376826,-0.0003170883453412904,-0.0003172515224637488,1.001030445206732,1.324365047671825e-09,0.0012997422414583544,-0.0038585306801504357,-0.0038585306801504357,0.14191569576762209,0.9994856537765645,1.325729733287162e-09,1.1315087435723616,0.0999999346143977,0.0,-5.492472866570764e-06,1.3145241954948261e-06,1.696923018698615e-06,0.0,1.1323106481004026,0.09967493925117688,0.0008019045280409642,-0.000324995363220823,-0.0003251667876893309,1.0010562200641073,-1.2573608174754602e-11,0.0006772138723618744,-0.0022606861969004734,-0.0022606861969004734,0.12044561173044674,0.9994728106467268,-1.2586888671987001e-11,1.1315082254232498,0.0999992667020054,0.0,0.00039272320215972796,-0.0003256241932217186,-8.556775015045038e-07,0.0,1.132051493019511,0.09974207405713272,0.00054326759626111,-0.00025719264487268634,-0.00025729994955454405,1.0008352349850174,5.630174928059617e-10,0.00042178454577184343,-0.0009875822080274662,-0.0009875822080274662,0.17663193063870983,0.9995829587917001,5.6348774471313e-10,7.963750836559313e-07,1.0290106264021492e-06
1789540794.0238717,True,1.1325006356690406,0.09999895281498639,0.0,0.0006073844344421087,-0.0005017266447950419,-2.30261444302271e-06,0.0,1.1328015422084157,0.09968181725843,0.0003009065393750898,-0.0003171355565563805,-0.00031729878222802415,1.0010305985262633,1.3240085372369311e-09,5.883439199083813e-05,0.0005413243120105418,0.0005413243120105418,0.14194041503024635,0.9994855773775825,1.3253730584841675e-09,1.1325013981153396,0.09999993312104344,0.0,-5.24024590237484e-06,1.258558176564506e-06,1.616707898666192e-06,0.0,1.1331085227595892,0.09966688289150283,0.0006071246442496125,-0.00033305022954061014,-0.0003332302675455387,1.0010824960255877,-1.2598280804630197e-11,0.000425675537766477,-0.0013648600185205814,-0.0013648600185205814,0.12046113421230316,0.9994597189317325,-1.2611918393530447e-11,1.132500902003462,0.09999929671920182,0.0,0.00039260598562642377,-0.0003255981620898463,-8.184109880807201e-07,0.0,1.1332488398755423,0.09975485288472082,0.0007479378720802732,-0.00024444383448100904,-0.0002445407555215166,1.0007937190455671,5.084278799983225e-10,0.0006903815845788249,-0.0019461741884538083,-0.0019461741884538083,0.17668020713751084,0.9996036609918012,5.088314288899745e-10,7.624462989852532e-07,9.803060570523492e-07
1789540794.0338027,True,1.1335078092227493,0.09999891052023047,0.0,0.0006076959590680197,-0.000501800564681165,-2.399193093594043e-06,0.0,1.1348058006620045,0.09970531639685731,0.0012979914392552416,-0.00029359412337315316,-0.000293733990901342,1.00095384381562,1.1353014441726564e-09,0.0013287553081677101,-0.0039723943035162405,-0.0039723943035162405,0.14191367800074012,0.9995238292723302,1.1363843444340449e-09,1.1335086036761255,0.099999933256016,0.0,-5.465209433079374e-06,1.3113641839090917e-06,1.6867496479139321e-06,0.0,1.1343046416121143,0.09968493335828613,0.0007960379359888137,-0.0003149998977298729,-0.0003151609277213214,1.00102362027405,-1.175336567854441e-11,0.0006798864922646957,-0.002274711536840877,-0.002274711536840877,0.12044434459589898,0.9994890547105164,-1.1765396661941291e-11,1.1335080867653178,0.09999926924215362,0.0,0.0003927147016589523,-0.0003256241242960313,-8.520289240109004e-07,0.0,1.1340446331985168,0.09976440806860276,0.0005365464331990033,-0.00023486117355085712,-0.0002349506381663632,1.0007625218835101,4.694734018711774e-10,0.0004357324033323909,-0.001047217557333214,-0.001047217557333214,0.17662799036207213,0.9996192195254104,4.698313856138301e-10,7.944533761961026e-07,1.0227357855330244e-06
1789540794.0438085,True,1.1344948222230848,0.0999989905116419,0.0,0.0006071122685672841,-0.000501667268287953,-2.2155309537918997e-06,0.0,1.1348058006620045,0.09970531639685731,0.0003109784389196957,-0.00029367411478459227,-0.00029381405847285806,1.0009541035338834,1.1348287594570287e-09,9.490899017676154e-05,0.00040256888887784813,0.00040256888887784813,0.1419525714206713,0.999523699822285,1.1359115035867791e-09,1.1344955577024753,0.09999993231503618,0.0,-5.04058553777263e-06,1.2140688023798418e-06,1.5533077867696532e-06,0.0,1.1351022628312226,0.09967626162209205,0.0006067051287472758,-0.00032367069294413076,-0.0003238407211363583,1.0010518993175455,-1.1445242947106453e-11,0.0004345406897977364,-0.0014003579578746094,-0.0014003579578746094,0.12046877093332094,0.9994749635202425,-1.1457282190351657e-11,1.1344950791130635,0.09999932081064368,0.0,0.00039251354664635594,-0.00032557817893733574,-7.887382726896875e-07,0.0,1.1352451172163578,0.09977700918834881,0.000750038103294326,-0.00022231162229487123,-0.00022239177386140996,1.000721675027523,4.2042294155318313e-10,0.0007151558552564974,-0.0020442851556589595,-0.0020442851556589595,0.17670396364166382,0.9996395929348146,4.2072635029109983e-10,7.354793905012258e-07,9.418033942720783e-07
1789540794.0538821,True,1.1355073839948489,0.09999891286833378,0.0,0.0006076836418531988,-0.000501798592953273,-2.394879905806557e-06,0.0,1.1367933100478533,0.09972943808600367,0.0012859260530044825,-0.00026947478233010913,-0.0002695925917157055,1.0008752462915693,9.5639330946021e-10,0.0013378149745398977,-0.004015782461499355,-0.004015782461499355,0.14191267795687063,0.9995630095588064,9.572303891575967e-10,1.1355081767978206,0.09999993407799145,0.0,-5.456146227367156e-06,1.3086249046612153e-06,1.684246087957364e-06,0.0,1.1362988454502523,0.09969342746308107,0.0007906686524317141,-0.0003065066149103707,-0.00030665906861709826,1.0009959255047258,-1.110958187937137e-11,0.0006816767469225444,-0.0022849393013730512,-0.0022849393013730512,0.12044371657826965,0.999502856030265,-1.1120646195311876e-11,1.1355076609758876,0.09999927104156116,0.0,0.0003927105310244331,-0.0003256239327745769,-8.503208336320401e-07,0.0,1.1360439919125653,0.09978421285441497,0.0005363309366777091,-0.00021505818714619152,-0.00021513318974433228,1.0006980722289855,3.9363146092203843e-10,0.00045528048110280415,-0.0011255725345806862,-0.0011255725345806862,0.17662603750279227,0.9996513666801952,3.939062441133631e-10,7.928029717163554e-07,1.0212096576700525e-06
1789540794.0637555,True,1.1364991870347112,0.09999896483627219,0.0,0.0006073047260362698,-0.0005017135100457534,-2.2748976064690394e-06,0.0,1.1367933100478533,0.09972943808600367,0.0002941230131421335,-0.00026952675026852,-0.00026964460506136883,1.0008754149853385,9.561654466533788e-10,9.800916136629807e-05,0.00038089075983078764,0.00038089075983078764,0.14194054185057037,0.9995629254558163,9.57002488213842e-10,1.1364999420004138,0.09999993297682183,0.0,-5.179470460242135e-06,1.2462075866803701e-06,1.5967894380353176e-06,0.0,1.1370969605506287,0.0996864916457802,0.0005970185502148784,-0.0003134413310416362,-0.0003136007696139843,1.001018537733734,-1.1028895531041987e-11,0.0004326724181546137,-0.0013985227912760698,-0.0013985227912760698,0.12046121385144301,0.9994915874328231,-1.1040128877301763e-11,1.1364994507585298,0.09999930432793344,0.0,0.00039258074962249815,-0.0003255947597845311,-8.092424026523438e-07,0.0,1.1372420368390492,0.09979782027689946,0.0007425860805194695,-0.00020148405103398437,-0.00020154987761455506,1.0006539109012627,3.4539130739113043e-10,0.0007266827230347818,-0.0020946591377381013,-0.0020946591377381013,0.17668045485773168,0.999673398062307,3.4561716253223483e-10,7.549657026206802e-07,9.681405496453355e-07
1789540794.0737567,True,1.137500086147898,0.09999895942265598,0.0,0.000607347257642653,-0.0005017225650882915,-2.2886226139079424e-06,0.0,1.1387879463656236,0.09975267469514186,0.0012878602177255338,-0.0002462847275141178,-0.0002463831156673707,1.0007997166559006,7.984129112132426e-10,0.0013634421564895467,-0.004117830695441322,-0.004117830695441322,0.14193609271497368,0.999600670066265,7.99051415316626e-10,1.1375008447504278,0.09999993403168077,0.0,-5.211184295683093e-06,1.2521919878771826e-06,1.6074227432161248e-06,0.0,1.1382955027509647,0.09971920223506084,0.0007946580005369075,-0.0002807317966199291,-0.0002808596633525403,1.000911911692182,-8.901101451136899e-12,0.0007124628373185941,-0.002405676437192838,-0.002405676437192838,0.1204584201352269,0.9995447308770333,-8.90921846962349e-12,1.1375003511609696,0.09999930121796234,0.0,0.0003925947659592576,-0.00032559808937046033,-8.135857978174012e-07,0.0,1.1380379671362928,0.0998069942849833,0.0005376159753232024,-0.00019230693297904444,-0.00019236689551079764,1.000624062444987,3.146535448985495e-10,0.00047965307364320533,-0.0012225083054898044,-0.0012225083054898044,0.17667176508237448,0.9996882907966365,3.148499083591027e-10,7.586025296824062e-07,9.74609024789741e-07
1789540794.0837512,True,1.1385026636851792,0.0999989443921012,0.0,0.0006074597886354208,-0.0005017488063903119,-2.323748927599012e-06,0.0,1.1387879463656236,0.09975267469514186,0.00028528268044447636,-0.00024626969695934475,-0.0002463680731125529,1.0007996678753777,7.984634228132784e-10,0.00011023527744304253,0.00032720444349039154,0.00032720444349039154,0.14192568165138844,0.9996006943920724,7.991019283621662e-10,1.1385034334357835,0.09999993469452588,0.0,-5.292961654442906e-06,1.2705750018771056e-06,1.6333065941953606e-06,0.0,1.1390923705114844,0.0997091939310602,0.0005889370757008461,-0.00029074076346567723,-0.0002908779207249326,1.000944530450155,-9.69700850978911e-12,0.000445293423901125,-0.0014537152094515361,-0.0014537152094515361,0.12045188255585923,0.9995284713981951,-9.706167629602018e-12,1.138502932611386,0.09999929169035636,0.0,0.0003926336119147523,-0.00032560742603086066,-8.255668337668611e-07,0.0,1.139236512081287,0.09982398333447152,0.0007335794699010467,-0.0001753083558848345,-0.0001753581800472649,1.0005687910653323,2.6150845912046467e-10,0.0007416161573290435,-0.002159594992175409,-0.002159594992175409,0.17665143189127672,0.9997158720373525,2.616572027955212e-10,7.697506043680136e-07,9.903024246749048e-07
1789540794.0937626,True,1.1385026636851792,0.0999989443921012,0.0,0.0006074597886354208,-0.0005017488063903119,-2.323748927599012e-06,0.0,1.1387879463656236,0.09975267469514186,0.00028528268044447636,-0.00024626969695934475,-0.0002463680731125529,1.0007996678753777,7.984634228132784e-10,0.00011023527744304253,0.00032720444349039154,0.00032720444349039154,0.14192568165138844,0.9996006943920724,7.991019283621662e-10,1.1385034334357835,0.09999993469452588,0.0,-5.292961654442906e-06,1.2705750018771056e-06,1.6333065941953606e-06,0.0,1.1390923705114844,0.0997091939310602,0.0005889370757008461,-0.00029074076346567723,-0.0002908779207249326,1.000944530450155,-9.69700850978911e-12,0.000445293423901125,-0.0014537152094515361,-0.0014537152094515361,0.12045188255585923,0.9995284713981951,-9.706167629602018e-12,1.138502932611386,0.09999929169035636,0.0,0.0003926336119147523,-0.00032560742603086066,-8.255668337668611e-07,0.0,1.139236512081287,0.09982398333447152,0.0007335794699010467,-0.0001753083558848345,-0.0001753581800472649,1.0005687910653323,2.6150845912046467e-10,0.0007416161573290435,-0.002159594992175409,-0.002159594992175409,0.17665143189127672,0.9997158720373525,2.616572027955212e-10,7.697506043680136e-07,9.903024246749048e-07
