topic,bag_stamp,header_stamp,robot_id,command_seq,mode,active,target_speed_ratio_left,target_speed_ratio_right,target_accel_ratio_left,target_accel_ratio_right,target_decel_ratio_left,target_decel_ratio_right,ramp_down_time,ramp_up_time,experiment_id
/agv2/derating_command,1789708855.2021034,1789708855.202012,2,1789708854,0,False,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,m2a_r1_circle_r0p7_cw_smooth_exit_0p10_derating_0p85_window1p5_observation_range0p80_startup_v2_pilot
/agv2/derating_command,1789708855.3020825,1789708855.3019474,2,1789708854,0,False,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,m2a_r1_circle_r0p7_cw_smooth_exit_0p10_derating_0p85_window1p5_observation_range0p80_startup_v2_pilot
/agv2/derating_command,1789708855.4020495,1789708855.4019516,2,1789708854,0,False,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,m2a_r1_circle_r0p7_cw_smooth_exit_0p10_derating_0p85_window1p5_observation_range0p80_startup_v2_pilot
/agv2/derating_command,1789708855.5020852,1789708855.5019593,2,1789708854,0,False,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,m2a_r1_circle_r0p7_cw_smooth_exit_0p10_derating_0p85_window1p5_observation_range0p80_startup_v2_pilot
/agv2/derating_command,1789708855.6021168,1789708855.60195,2,1789708854,0,False,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,m2a_r1_circle_r0p7_cw_smooth_exit_0p10_derating_0p85_window1p5_observation_range0p80_startup_v2_pilot
/agv2/derating_command,1789708855.7020366,1789708855.7019494,2,1789708854,0,False,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,m2a_r1_circle_r0p7_cw_smooth_exit_0p10_derating_0p85_window1p5_observation_range0p80_startup_v2_pilot
/agv2/derating_command,1789708855.802154,1789708855.8019485,2,1789708854,0,False,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,m2a_r1_circle_r0p7_cw_smooth_exit_0p10_derating_0p85_window1p5_observation_range0p80_startup_v2_pilot
/agv2/derating_command,1789708855.9020596,1789708855.9019513,2,1789708854,0,False,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,m2a_r1_circle_r0p7_cw_smooth_exit_0p10_derating_0p85_window1p5_observation_range0p80_startup_v2_pilot
/agv2/derating_command,1789708856.0020335,1789708856.0019531,2,1789708854,0,False,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,m2a_r1_circle_r0p7_cw_smooth_exit_0p10_derating_0p85_window1p5_observation_range0p80_startup_v2_pilot
/agv2/derating_command,1789708856.1020157,1789708856.1019564,2,1789708854,0,False,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,m2a_r1_circle_r0p7_cw_smooth_exit_0p10_derating_0p85_window1p5_observation_range0p80_startup_v2_pilot
/agv2/derating_command,1789708856.2020824,1789708856.2020068,2,1789708854,0,False,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,m2a_r1_circle_r0p7_cw_smooth_exit_0p10_derating_0p85_window1p5_observation_range0p80_startup_v2_pilot
/agv2/derating_command,1789708856.3021212,1789708856.3020115,2,1789708854,0,False,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,m2a_r1_circle_r0p7_cw_smooth_exit_0p10_derating_0p85_window1p5_observation_range0p80_startup_v2_pilot
/agv2/derating_command,1789708856.4019735,1789708856.401923,2,1789708854,0,False,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,m2a_r1_circle_r0p7_cw_smooth_exit_0p10_derating_0p85_window1p5_observation_range0p80_startup_v2_pilot
/agv2/derating_command,1789708856.5019972,1789708856.5019267,2,1789708854,0,False,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,m2a_r1_circle_r0p7_cw_smooth_exit_0p10_derating_0p85_window1p5_observation_range0p80_startup_v2_pilot
/agv2/derating_command,1789708856.602021,1789708856.6019652,2,1789708854,0,False,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,m2a_r1_circle_r0p7_cw_smooth_exit_0p10_derating_0p85_window1p5_observation_range0p80_startup_v2_pilot
/agv2/derating_command,1789708856.7021003,1789708856.7020192,2,1789708854,0,False,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,m2a_r1_circle_r0p7_cw_smooth_exit_0p10_derating_0p85_window1p5_observation_range0p80_startup_v2_pilot
/agv2/derating_command,1789708856.802254,1789708856.802075,2,1789708854,0,False,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,m2a_r1_circle_r0p7_cw_smooth_exit_0p10_derating_0p85_window1p5_observation_range0p80_startup_v2_pilot
/agv2/derating_command,1789708856.9021232,1789708856.9020193,2,1789708854,0,False,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,m2a_r1_circle_r0p7_cw_smooth_exit_0p10_derating_0p85_window1p5_observation_range0p80_startup_v2_pilot
