topic,bag_stamp,header_stamp,confidence
/camera/world/agv1_confidence,1789708200.3847187,1789708200.3847187,0.6639
/camera/world/agv3_confidence,1789708200.3847978,1789708200.3847978,0.6564
/camera/world/agv2_confidence,1789708200.384823,1789708200.384823,0.6523
/camera/world/agv1_confidence,1789708200.4315782,1789708200.4315782,0.6632
/camera/world/agv2_confidence,1789708200.4315948,1789708200.4315948,0.6535
/camera/world/agv3_confidence,1789708200.4338043,1789708200.4338043,0.6568
/camera/world/agv1_confidence,1789708200.4567332,1789708200.4567332,0.6635
/camera/world/agv3_confidence,1789708200.456768,1789708200.456768,0.6562
/camera/world/agv2_confidence,1789708200.4568207,1789708200.4568207,0.6529
/camera/world/agv2_confidence,1789708200.484816,1789708200.484816,0.6542
/camera/world/agv3_confidence,1789708200.4848697,1789708200.4848697,0.6561
/camera/world/agv1_confidence,1789708200.4850135,1789708200.4850135,0.6637
/camera/world/agv1_confidence,1789708200.5228813,1789708200.5228813,0.6623
/camera/world/agv2_confidence,1789708200.5229387,1789708200.5229387,0.6536
/camera/world/agv3_confidence,1789708200.5230105,1789708200.5230105,0.6563
/camera/world/agv2_confidence,1789708200.5529637,1789708200.5529637,0.6527
/camera/world/agv1_confidence,1789708200.552967,1789708200.552967,0.6635
/camera/world/agv3_confidence,1789708200.553172,1789708200.553172,0.6563
/camera/world/agv1_confidence,1789708200.5892854,1789708200.5892854,0.6666
/camera/world/agv2_confidence,1789708200.5894885,1789708200.5894885,0.6531
/camera/world/agv3_confidence,1789708200.5896604,1789708200.5896604,0.6567
/camera/world/agv1_confidence,1789708200.6230338,1789708200.6230338,0.6657
/camera/world/agv2_confidence,1789708200.6232123,1789708200.6232123,0.6542
/camera/world/agv3_confidence,1789708200.6234226,1789708200.6234226,0.6563
/camera/world/agv3_confidence,1789708200.6506524,1789708200.6506524,0.6565
/camera/world/agv1_confidence,1789708200.6506996,1789708200.6506996,0.6661
/camera/world/agv2_confidence,1789708200.6507094,1789708200.6507094,0.6537
/camera/world/agv1_confidence,1789708200.6914887,1789708200.6914887,0.6626
/camera/world/agv3_confidence,1789708200.691574,1789708200.691574,0.6561
/camera/world/agv2_confidence,1789708200.6915874,1789708200.6915874,0.653
/camera/world/agv1_confidence,1789708200.7247348,1789708200.7247348,0.6616
/camera/world/agv3_confidence,1789708200.7248056,1789708200.7248056,0.6561
/camera/world/agv2_confidence,1789708200.7248404,1789708200.7248404,0.6545
