stamp,localization_valid,load_s_actual,load_s_dot_actual,load_pose_x,load_pose_y,load_pose_yaw,load_x_reference,load_y_reference,load_yaw_reference,load_s_reference,load_velocity_reference,evaluation_active,agv1_robot_pose_x,agv1_robot_pose_y,agv1_robot_pose_yaw,agv1_support_pose_x,agv1_support_pose_y,agv1_support_pose_yaw,agv1_s_actual,agv1_s_dot_actual,agv1_s_execute_reference,agv1_s_dot_execute_reference,agv1_support_reference_x,agv1_support_reference_y,agv1_support_reference_yaw,agv2_robot_pose_x,agv2_robot_pose_y,agv2_robot_pose_yaw,agv2_support_pose_x,agv2_support_pose_y,agv2_support_pose_yaw,agv2_s_actual,agv2_s_dot_actual,agv2_s_execute_reference,agv2_s_dot_execute_reference,agv2_support_reference_x,agv2_support_reference_y,agv2_support_reference_yaw,agv3_robot_pose_x,agv3_robot_pose_y,agv3_robot_pose_yaw,agv3_support_pose_x,agv3_support_pose_y,agv3_support_pose_yaw,agv3_s_actual,agv3_s_dot_actual,agv3_s_execute_reference,agv3_s_dot_execute_reference,agv3_support_reference_x,agv3_support_reference_y,agv3_support_reference_yaw
1788940050.292805,True,0.00011845488723610798,0.000382953888636957,0.00011845488723610798,0.0002564373372330175,-0.001770611550561478,0.0,0.0,0.0,0.0,0.0,True,0.18805325908032766,-0.005003158287425036,0.04963467088624118,0.17024521757063202,-0.005887781138676683,0.04963467088624118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18859744528994205,0.14569461698427805,0.06722529153450396,-0.08974124412828546,0.15235028313321383,0.06722529153450396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1790131663031338,-0.1522235548946319,0.06595783513587694,-0.08014860878063834,-0.1456931899828381,0.06595783513587694,0.006453931597805569,0.00023038466927088617,0.0,0.0,0.0,0.0,0.0
1788940050.3027654,True,0.00013473719394754835,0.0005526340888009472,0.00013473719394754835,0.00019457081981612737,-0.0016728385405281434,0.0,0.0,0.0,0.0,0.0,True,0.18805325908032766,-0.005003158287425036,0.04963467088624118,0.17024521757063202,-0.005887781138676683,0.04963467088624118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18855538143652956,0.14561054370914162,0.06619831716182656,-0.08969239720815114,0.15216468358096316,0.06619831716182656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1790131663031338,-0.1522235548946319,0.06595783513587694,-0.08014860878063834,-0.1456931899828381,0.06595783513587694,0.006453931597805569,0.00020734620234379755,0.0,0.0,0.0,0.0,0.0
1788940050.3127956,True,0.00012051996431193535,0.00037975685942506315,0.00012051996431193535,0.00014040663352829494,-0.001059533505441783,0.0,0.0,0.0,0.0,0.0,True,0.18805207388812772,-0.0048397743001281635,0.04876270762544266,0.17024326778980786,-0.005708868859106113,0.04876270762544266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18855538143652956,0.14561054370914162,0.06619831716182656,-0.08969239720815114,0.15216468358096316,0.06619831716182656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1790639606472676,-0.1524103297259627,0.06439385622088123,-0.08018931068872102,-0.14603459482127215,0.06439385622088123,0.00641322968972288,-0.00015010007225411942,0.0,0.0,0.0,0.0,0.0
1788940050.3227687,True,0.00012051996431193535,0.00034178117348255686,0.00012051996431193535,0.00014040663352829494,-0.001059533505441783,0.0,0.0,0.0,0.0,0.0,True,0.18805207388812772,-0.0048397743001281635,0.04876270762544266,0.17024326778980786,-0.005708868859106113,0.04876270762544266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18855538143652956,0.14561054370914162,0.06619831716182656,-0.08969239720815114,0.15216468358096316,0.06619831716182656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1790639606472676,-0.1524103297259627,0.06439385622088123,-0.08018931068872102,-0.14603459482127215,0.06439385622088123,0.006413229689722884,-0.00013509006502865323,0.0,0.0,0.0,0.0,0.0
1788940050.3328953,True,0.00012051996431193535,0.00034178117348255686,0.00012051996431193535,0.00014040663352829494,-0.001059533505441783,0.0,0.0,0.0,0.0,0.0,True,0.18805207388812772,-0.0048397743001281635,0.04876270762544266,0.17024326778980786,-0.005708868859106113,0.04876270762544266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18855538143652956,0.14561054370914162,0.06619831716182656,-0.08969239720815114,0.15216468358096316,0.06619831716182656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1790639606472676,-0.1524103297259627,0.06439385622088123,-0.08018931068872102,-0.14603459482127215,0.06439385622088123,0.006413229689722884,-0.00013509006502865323,0.0,0.0,0.0,0.0,0.0
1788940050.3427675,True,9.057415703563054e-05,8.965785529752466e-05,9.057415703563054e-05,0.00042880819221389566,-0.0010065082260537293,0.0,0.0,0.0,0.0,0.0,True,0.18804285529387232,-0.004622363921883643,0.047596630719209054,0.1702330478723178,-0.005470691457179662,0.047596630719209054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18864457129207823,0.1457890177802837,0.0676776804111978,-0.08979139119539387,0.1524894046924318,0.06767768041119779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1790354937152051,-0.15224746654533527,0.06580422146015441,-0.08016993420581715,-0.14573228865861046,0.06580422146015441,0.0064326061726267605,3.982757238454216e-05,0.0,0.0,0.0,0.0,0.0
1788940050.352939,True,9.057415703563054e-05,8.06920697677722e-05,9.057415703563054e-05,0.00042880819221389566,-0.0010065082260537293,0.0,0.0,0.0,0.0,0.0,True,0.18804285529387232,-0.004622363921883643,0.047596630719209054,0.1702330478723178,-0.005470691457179662,0.047596630719209054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18864457129207823,0.1457890177802837,0.0676776804111978,-0.08979139119539387,0.1524894046924318,0.06767768041119779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1790354937152051,-0.15224746654533527,0.06580422146015441,-0.08016993420581715,-0.14573228865861046,0.06580422146015441,0.006432606172626752,3.584481514597956e-05,0.0,0.0,0.0,0.0,0.0
1788940050.3627672,True,9.057415703563054e-05,7.262286279099498e-05,9.057415703563054e-05,0.00042880819221389566,-0.0010065082260537293,0.0,0.0,0.0,0.0,0.0,True,0.18804285529387232,-0.004622363921883643,0.047596630719209054,0.1702330478723178,-0.005470691457179662,0.047596630719209054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18864457129207823,0.1457890177802837,0.0676776804111978,-0.08979139119539387,0.1524894046924318,0.06767768041119779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1790354937152051,-0.15224746654533527,0.06580422146015441,-0.08016993420581715,-0.14573228865861046,0.06580422146015441,0.006432606172626752,3.226033363138161e-05,0.0,0.0,0.0,0.0,0.0
1788940050.3728018,True,0.00012362715848705796,0.0002306119517157001,0.00012362715848705796,0.00020976026806178896,-0.0013014927053621175,0.0,0.0,0.0,0.0,0.0,True,0.1881314617310368,-0.004879721677548021,0.048792804360110464,0.170322681797691,-0.005749352223044163,0.048792804360110464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18860883180399785,0.14572627707123015,0.06693033974780671,-0.08975067184182196,0.15235278511791994,0.06693033974780671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1790733647142665,-0.1523872092490257,0.06477133122360025,-0.08020112848040797,-0.14597415209069042,0.06477133122360026,0.006401411898035933,-0.000328551188867119,0.0,0.0,0.0,0.0,0.0
1788940050.3828044,True,0.00012362715848705796,0.00020755075654413008,0.00012362715848705796,0.00020976026806178896,-0.0013014927053621175,5.093993696549298e-10,0.0,0.0,5.093993696549298e-10,5.0928254024019875e-08,True,0.1881314617310368,-0.004879721677548021,0.048792804360110464,0.170322681797691,-0.005749352223044163,0.048792804360110464,0.0,0.0,5.093993696549298e-10,5.0928254024019875e-08,0.17320508126628706,0.0,0.0,-0.18860883180399785,0.14572627707123015,0.06693033974780671,-0.08975067184182196,0.15235278511791994,0.06693033974780671,0.0,0.0,5.093993696549298e-10,5.0928254024019875e-08,-0.08660253986904454,0.15,0.0,-0.1790733647142665,-0.1523872092490257,0.06477133122360025,-0.08020112848040797,-0.14597415209069042,0.06477133122360026,0.006401411898035933,-0.0002956960699804071,5.093993696549298e-10,5.0928254024019875e-08,-0.08660253986904454,-0.15,0.0
