topic,bag_stamp,header_stamp,frame_id,path_id,path_version,load_s_reference,load_velocity_reference,load_acceleration_reference,load_x_reference,load_y_reference,load_yaw_reference,support_x_reference_1,support_x_reference_2,support_x_reference_3,support_y_reference_1,support_y_reference_2,support_y_reference_3,support_yaw_reference_1,support_yaw_reference_2,support_yaw_reference_3
/multi_agv/path_reference,1789540782.8731527,1789540782.8724825,world,s_curve,1,0.018946989571438016,0.09994996914010061,0.00011736190713923485,0.018946989571438016,0.0,0.0,0.1921520703283257,-0.06765555080700589,-0.06765555080700589,0.0,0.15,-0.15,0.0,0.0,0.0
/multi_agv/path_reference,1789540782.8831215,1789540782.8824847,world,s_curve,1,0.019944521990446256,0.09994789548698929,0.00012196784984020428,0.019944521990446256,0.0,0.0,0.19314960274733395,-0.06665801838799765,-0.06665801838799765,0.0,0.15,-0.15,0.0,0.0,0.0
/multi_agv/path_reference,1789540782.893284,1789540782.8924804,world,s_curve,1,0.020941535851865072,0.09994586932504836,0.00012650149706039192,0.020941535851865072,0.0,0.0,0.19414661660875276,-0.06566100452657883,-0.06566100452657883,0.0,0.15,-0.15,0.0,0.0,0.0
/multi_agv/path_reference,1789540782.9035075,1789540782.9025958,world,s_curve,1,0.02195019148935967,0.09994382484832472,0.0001309114925915366,0.02195019148935967,0.0,0.0,0.19515527224624737,-0.06465234888908424,-0.06465234888908424,0.0,0.15,-0.15,0.0,0.0,0.0
/multi_agv/path_reference,1789540782.9134061,1789540782.9124792,world,s_curve,1,0.022936146443755856,0.0999419436079268,0.00013536865399115945,0.022936146443755856,0.0,0.0,0.19614122720064356,-0.06366639393468805,-0.06366639393468805,0.0,0.15,-0.15,0.0,0.0,0.0
/multi_agv/path_reference,1789540782.9235818,1789540782.9225867,world,s_curve,1,0.02394398830658273,0.09993998832984759,0.00013941392842676335,0.02394398830658273,0.0,0.0,0.19714906906347043,-0.06265855207186118,-0.06265855207186118,0.0,0.15,-0.15,0.0,0.0,0.0
/multi_agv/path_reference,1789540782.9335525,1789540782.9325361,world,s_curve,1,0.024936509894568807,0.09993815458547754,0.0001436565247308036,0.024936509894568807,0.0,0.0,0.1981415906514565,-0.0616660304838751,-0.0616660304838751,0.0,0.15,-0.15,0.0,0.0,0.0
/multi_agv/path_reference,1789540782.9435687,1789540782.9425285,world,s_curve,1,0.025933013626526853,0.09993633935848516,0.0001475989738303163,0.025933013626526853,0.0,0.0,0.19913809438341457,-0.06066952675191706,-0.06066952675191706,0.0,0.15,-0.15,0.0,0.0,0.0
/multi_agv/path_reference,1789540782.9538417,1789540782.952531,world,s_curve,1,0.026930693202264336,0.09993455680253636,0.00015150835727307838,0.026930693202264336,0.0,0.0,0.20013577395915205,-0.05967184717617957,-0.05967184717617957,0.0,0.15,-0.15,0.0,0.0,0.0
/multi_agv/path_reference,1789540782.9637122,1789540782.9626458,world,s_curve,1,0.027939424570355694,0.09993275620363995,0.00015535042237933245,0.027939424570355694,0.0,0.0,0.2011445053272434,-0.05866311580808821,-0.05866311580808821,0.0,0.15,-0.15,0.0,0.0,0.0
