topic,bag_stamp,header_stamp,robot_id,capability_seq,max_wheel_velocity_left,max_wheel_velocity_right,max_wheel_acceleration_left,max_wheel_acceleration_right,max_wheel_deceleration_left,max_wheel_deceleration_right,derating_ratio,derating_mode,derating_active,battery_voltage
/agv1/capability_report,1789461267.5396729,1789461267.5396047,1,11386,0.16,0.16,1.0,1.0,2.0,2.0,1.0,0,False,9.910476684570312
/agv2/capability_report,1789461267.5425107,1789461267.538687,2,10354,0.16,0.16,1.0,1.0,2.0,2.0,1.0,0,False,12.082271575927734
/agv3/capability_report,1789461267.5467095,1789461267.5420578,3,9834,0.16,0.16,1.0,1.0,2.0,2.0,1.0,0,False,11.665640830993652
/agv1/capability_report,1789461267.547755,1789461267.547648,1,11387,0.16,0.16,1.0,1.0,2.0,2.0,1.0,0,False,9.910476684570312
/agv2/capability_report,1789461267.548404,1789461267.5465813,2,10355,0.16,0.16,1.0,1.0,2.0,2.0,1.0,0,False,12.082271575927734
/agv3/capability_report,1789461267.5521946,1789461267.5500605,3,9835,0.16,0.16,1.0,1.0,2.0,2.0,1.0,0,False,11.665640830993652
/agv2/capability_report,1789461267.5593185,1789461267.5586433,2,10356,0.16,0.16,1.0,1.0,2.0,2.0,1.0,0,False,12.082271575927734
/agv1/capability_report,1789461267.559635,1789461267.5595925,1,11388,0.16,0.16,1.0,1.0,2.0,2.0,1.0,0,False,9.910476684570312
/agv3/capability_report,1789461267.5635533,1789461267.562043,3,9836,0.16,0.16,1.0,1.0,2.0,2.0,1.0,0,False,11.665640830993652
/agv1/capability_report,1789461267.5677319,1789461267.5676303,1,11389,0.16,0.16,1.0,1.0,2.0,2.0,1.0,0,False,9.910476684570312
/agv2/capability_report,1789461267.5678973,1789461267.5666208,2,10357,0.16,0.16,1.0,1.0,2.0,2.0,1.0,0,False,12.082271575927734
/agv3/capability_report,1789461267.5719967,1789461267.5700498,3,9837,0.16,0.16,1.0,1.0,2.0,2.0,1.0,0,False,11.665640830993652
/agv2/capability_report,1789461267.579609,1789461267.5787292,2,10358,0.16,0.16,1.0,1.0,2.0,2.0,1.0,0,False,12.082271575927734
/agv1/capability_report,1789461267.5797036,1789461267.5796034,1,11390,0.16,0.16,1.0,1.0,2.0,2.0,1.0,0,False,9.910476684570312
/agv3/capability_report,1789461267.5833724,1789461267.5820436,3,9838,0.16,0.16,1.0,1.0,2.0,2.0,1.0,0,False,11.665640830993652
/agv1/capability_report,1789461267.5877643,1789461267.587619,1,11391,0.16,0.16,1.0,1.0,2.0,2.0,1.0,0,False,9.910476684570312
/agv2/capability_report,1789461267.5888464,1789461267.5866241,2,10359,0.16,0.16,1.0,1.0,2.0,2.0,1.0,0,False,12.082271575927734
/agv3/capability_report,1789461267.592801,1789461267.590006,3,9839,0.16,0.16,1.0,1.0,2.0,2.0,1.0,0,False,11.665640830993652
/agv2/capability_report,1789461267.5995905,1789461267.598638,2,10360,0.16,0.16,1.0,1.0,2.0,2.0,1.0,0,False,12.082271575927734
/agv1/capability_report,1789461267.5996993,1789461267.5996294,1,11392,0.16,0.16,1.0,1.0,2.0,2.0,1.0,0,False,9.910476684570312
/agv3/capability_report,1789461267.6035016,1789461267.6020346,3,9840,0.16,0.16,1.0,1.0,2.0,2.0,1.0,0,False,11.665640830993652
/agv2/capability_report,1789461267.6070538,1789461267.606623,2,10361,0.16,0.16,1.0,1.0,2.0,2.0,1.0,0,False,12.082271575927734
/agv1/capability_report,1789461267.6077406,1789461267.6076448,1,11393,0.16,0.16,1.0,1.0,2.0,2.0,1.0,0,False,9.910476684570312
/agv3/capability_report,1789461267.6113906,1789461267.6100621,3,9841,0.16,0.16,1.0,1.0,2.0,2.0,1.0,0,False,11.665640830993652
/agv2/capability_report,1789461267.6197133,1789461267.6186442,2,10362,0.16,0.16,1.0,1.0,2.0,2.0,1.0,0,False,12.082271575927734
/agv1/capability_report,1789461267.6197681,1789461267.619637,1,11394,0.16,0.16,1.0,1.0,2.0,2.0,1.0,0,False,9.910476684570312
/agv3/capability_report,1789461267.6233501,1789461267.6220467,3,9842,0.16,0.16,1.0,1.0,2.0,2.0,1.0,0,False,11.665640830993652
/agv2/capability_report,1789461267.6271245,1789461267.6266022,2,10363,0.16,0.16,1.0,1.0,2.0,2.0,1.0,0,False,12.082271575927734
/agv1/capability_report,1789461267.627715,1789461267.6275964,1,11395,0.16,0.16,1.0,1.0,2.0,2.0,1.0,0,False,11.045127868652344
/agv3/capability_report,1789461267.6324785,1789461267.6300564,3,9843,0.16,0.16,1.0,1.0,2.0,2.0,1.0,0,False,11.665640830993652
/agv2/capability_report,1789461267.6393645,1789461267.6386204,2,10364,0.16,0.16,1.0,1.0,2.0,2.0,1.0,0,False,12.082271575927734
/agv1/capability_report,1789461267.6396463,1789461267.639586,1,11396,0.16,0.16,1.0,1.0,2.0,2.0,1.0,0,False,11.045127868652344
/agv3/capability_report,1789461267.6431544,1789461267.6420481,3,9844,0.16,0.16,1.0,1.0,2.0,2.0,1.0,0,False,11.665640830993652
/agv2/capability_report,1789461267.6469047,1789461267.6466227,2,10365,0.16,0.16,1.0,1.0,2.0,2.0,1.0,0,False,12.082271575927734
/agv1/capability_report,1789461267.6477046,1789461267.6476183,1,11397,0.16,0.16,1.0,1.0,2.0,2.0,1.0,0,False,11.045127868652344
/agv3/capability_report,1789461267.652884,1789461267.650039,3,9845,0.16,0.16,1.0,1.0,2.0,2.0,1.0,0,False,11.665640830993652
/agv2/capability_report,1789461267.6595376,1789461267.6586437,2,10366,0.16,0.16,1.0,1.0,2.0,2.0,1.0,0,False,12.029084205627441
/agv1/capability_report,1789461267.6597044,1789461267.6596005,1,11398,0.16,0.16,1.0,1.0,2.0,2.0,1.0,0,False,11.045127868652344
/agv3/capability_report,1789461267.663752,1789461267.6620567,3,9846,0.16,0.16,1.0,1.0,2.0,2.0,1.0,0,False,11.665640830993652
/agv2/capability_report,1789461267.6670785,1789461267.6666234,2,10367,0.16,0.16,1.0,1.0,2.0,2.0,1.0,0,False,12.029084205627441
/agv1/capability_report,1789461267.667738,1789461267.6676269,1,11399,0.16,0.16,1.0,1.0,2.0,2.0,1.0,0,False,11.045127868652344
/agv3/capability_report,1789461267.6710703,1789461267.6700435,3,9847,0.16,0.16,1.0,1.0,2.0,2.0,1.0,0,False,11.736557006835938
/agv2/capability_report,1789461267.6791883,1789461267.6786444,2,10368,0.16,0.16,1.0,1.0,2.0,2.0,1.0,0,False,12.029084205627441
/agv1/capability_report,1789461267.6796637,1789461267.6795912,1,11400,0.16,0.16,1.0,1.0,2.0,2.0,1.0,0,False,11.045127868652344
/agv3/capability_report,1789461267.6830785,1789461267.6820517,3,9848,0.16,0.16,1.0,1.0,2.0,2.0,1.0,0,False,11.736557006835938
/agv2/capability_report,1789461267.6875272,1789461267.686623,2,10369,0.16,0.16,1.0,1.0,2.0,2.0,1.0,0,False,12.029084205627441
/agv1/capability_report,1789461267.6876676,1789461267.6875963,1,11401,0.16,0.16,1.0,1.0,2.0,2.0,1.0,0,False,11.045127868652344
/agv3/capability_report,1789461267.6918426,1789461267.6900494,3,9849,0.16,0.16,1.0,1.0,2.0,2.0,1.0,0,False,11.736557006835938
/agv1/capability_report,1789461267.699668,1789461267.6995943,1,11402,0.16,0.16,1.0,1.0,2.0,2.0,1.0,0,False,11.045127868652344
/agv2/capability_report,1789461267.7001355,1789461267.6986446,2,10370,0.16,0.16,1.0,1.0,2.0,2.0,1.0,0,False,12.029084205627441
/agv3/capability_report,1789461267.704255,1789461267.7020411,3,9850,0.16,0.16,1.0,1.0,2.0,2.0,1.0,0,False,11.736557006835938
/agv2/capability_report,1789461267.707617,1789461267.7066214,2,10371,0.16,0.16,1.0,1.0,2.0,2.0,1.0,0,False,12.029084205627441
/agv1/capability_report,1789461267.7077057,1789461267.707613,1,11403,0.16,0.16,1.0,1.0,2.0,2.0,1.0,0,False,11.045127868652344
/agv3/capability_report,1789461267.7121274,1789461267.7100563,3,9851,0.16,0.16,1.0,1.0,2.0,2.0,1.0,0,False,11.736557006835938
/agv2/capability_report,1789461267.7193968,1789461267.7186308,2,10372,0.16,0.16,1.0,1.0,2.0,2.0,1.0,0,False,12.029084205627441
/agv1/capability_report,1789461267.7196844,1789461267.7195892,1,11404,0.16,0.16,1.0,1.0,2.0,2.0,1.0,0,False,11.045127868652344
/agv3/capability_report,1789461267.723221,1789461267.722038,3,9852,0.16,0.16,1.0,1.0,2.0,2.0,1.0,0,False,11.736557006835938
/agv2/capability_report,1789461267.7268834,1789461267.7266228,2,10373,0.16,0.16,1.0,1.0,2.0,2.0,1.0,0,False,12.029084205627441
/agv1/capability_report,1789461267.7276926,1789461267.7275977,1,11405,0.16,0.16,1.0,1.0,2.0,2.0,1.0,0,False,11.045127868652344
/agv3/capability_report,1789461267.731266,1789461267.7300441,3,9853,0.16,0.16,1.0,1.0,2.0,2.0,1.0,0,False,11.736557006835938
/agv2/capability_report,1789461267.7390876,1789461267.7386417,2,10374,0.16,0.16,1.0,1.0,2.0,2.0,1.0,0,False,12.029084205627441
/agv1/capability_report,1789461267.7396975,1789461267.7395978,1,11406,0.16,0.16,1.0,1.0,2.0,2.0,1.0,0,False,11.045127868652344
/agv3/capability_report,1789461267.7465417,1789461267.7420356,3,9854,0.16,0.16,1.0,1.0,2.0,2.0,1.0,0,False,11.736557006835938
/agv1/capability_report,1789461267.7477062,1789461267.7475986,1,11407,0.16,0.16,1.0,1.0,2.0,2.0,1.0,0,False,11.045127868652344
/agv2/capability_report,1789461267.7492545,1789461267.746662,2,10375,0.16,0.16,1.0,1.0,2.0,2.0,1.0,0,False,12.029084205627441
/agv3/capability_report,1789461267.7510548,1789461267.7500534,3,9855,0.16,0.16,1.0,1.0,2.0,2.0,1.0,0,False,11.736557006835938
/agv1/capability_report,1789461267.7599216,1789461267.7597246,1,11408,0.16,0.16,1.0,1.0,2.0,2.0,1.0,0,False,11.045127868652344
/agv2/capability_report,1789461267.7624052,1789461267.758644,2,10376,0.16,0.16,1.0,1.0,2.0,2.0,1.0,0,False,12.029084205627441
/agv3/capability_report,1789461267.7638977,1789461267.7620492,3,9856,0.16,0.16,1.0,1.0,2.0,2.0,1.0,0,False,11.736557006835938
/agv2/capability_report,1789461267.766887,1789461267.766623,2,10377,0.16,0.16,1.0,1.0,2.0,2.0,1.0,0,False,12.029084205627441
/agv1/capability_report,1789461267.767714,1789461267.7676086,1,11409,0.16,0.16,1.0,1.0,2.0,2.0,1.0,0,False,11.045127868652344
/agv3/capability_report,1789461267.771136,1789461267.770017,3,9857,0.16,0.16,1.0,1.0,2.0,2.0,1.0,0,False,11.736557006835938
/agv2/capability_report,1789461267.7794995,1789461267.7786107,2,10378,0.16,0.16,1.0,1.0,2.0,2.0,1.0,0,False,12.029084205627441
/agv1/capability_report,1789461267.7797046,1789461267.779617,1,11410,0.16,0.16,1.0,1.0,2.0,2.0,1.0,0,False,11.045127868652344
/agv1/capability_report,1789461267.78786,1789461267.787644,1,11411,0.16,0.16,1.0,1.0,2.0,2.0,1.0,0,False,10.60190486907959
/agv2/capability_report,1789461267.7880955,1789461267.7866266,2,10379,0.16,0.16,1.0,1.0,2.0,2.0,1.0,0,False,12.029084205627441
/agv3/capability_report,1789461267.7881238,1789461267.7820525,3,9858,0.16,0.16,1.0,1.0,2.0,2.0,1.0,0,False,11.736557006835938
/agv3/capability_report,1789461267.7915273,1789461267.7900496,3,9859,0.16,0.16,1.0,1.0,2.0,2.0,1.0,0,False,11.736557006835938
