topic,bag_stamp,header_stamp,confidence
/camera/world/agv1_confidence,1789642323.666776,1789642323.666776,0.6516
/camera/world/agv2_confidence,1789642323.6667833,1789642323.6667833,0.6568
/camera/world/agv3_confidence,1789642323.666816,1789642323.666816,0.6542
/camera/world/agv2_confidence,1789642323.6897619,1789642323.6897619,0.6574
/camera/world/agv3_confidence,1789642323.6897955,1789642323.6897955,0.6566
/camera/world/agv1_confidence,1789642323.689873,1789642323.689873,0.6672
/camera/world/agv1_confidence,1789642323.7311041,1789642323.7311041,0.6664
/camera/world/agv2_confidence,1789642323.7312846,1789642323.7312846,0.6564
/camera/world/agv3_confidence,1789642323.731423,1789642323.731423,0.6554
/camera/world/agv1_confidence,1789642323.7689533,1789642323.7689533,0.6534
/camera/world/agv2_confidence,1789642323.7690804,1789642323.7690804,0.6561
/camera/world/agv3_confidence,1789642323.7691603,1789642323.7691603,0.6563
/camera/world/agv3_confidence,1789642323.7918575,1789642323.7918575,0.6557
/camera/world/agv2_confidence,1789642323.791884,1789642323.791884,0.6567
/camera/world/agv1_confidence,1789642323.7920697,1789642323.7920697,0.6503
/camera/world/agv1_confidence,1789642323.8271961,1789642323.8271961,0.6681
/camera/world/agv2_confidence,1789642323.8272626,1789642323.8272626,0.6573
/camera/world/agv3_confidence,1789642323.8274465,1789642323.8274465,0.6549
/camera/world/agv3_confidence,1789642323.865343,1789642323.865343,0.6565
/camera/world/agv2_confidence,1789642323.865372,1789642323.865372,0.657
/camera/world/agv1_confidence,1789642323.8654222,1789642323.8654222,0.6675
/camera/world/agv1_confidence,1789642323.8911622,1789642323.8911622,0.6534
/camera/world/agv2_confidence,1789642323.891372,1789642323.891372,0.6571
/camera/world/agv3_confidence,1789642323.891387,1789642323.891387,0.6539
/camera/world/agv1_confidence,1789642323.929069,1789642323.929069,0.6672
/camera/world/agv2_confidence,1789642323.9293423,1789642323.9293423,0.6567
/camera/world/agv3_confidence,1789642323.9293458,1789642323.9293458,0.6563
/camera/world/agv1_confidence,1789642323.958515,1789642323.958515,0.6672
/camera/world/agv2_confidence,1789642323.9585776,1789642323.9585776,0.6569
/camera/world/agv3_confidence,1789642323.9586833,1789642323.9586833,0.6539
/camera/world/agv1_confidence,1789642324.09652,1789642324.09652,0.6673
/camera/world/agv2_confidence,1789642324.096597,1789642324.096597,0.6561
/camera/world/agv3_confidence,1789642324.0967674,1789642324.0967674,0.6558
/camera/world/agv3_confidence,1789642324.0972114,1789642324.0972114,0.6545
/camera/world/agv2_confidence,1789642324.0972128,1789642324.0972128,0.6563
/camera/world/agv2_confidence,1789642324.0974393,1789642324.0974393,0.6569
/camera/world/agv1_confidence,1789642324.0974972,1789642324.0974972,0.6669
/camera/world/agv1_confidence,1789642324.0975916,1789642324.0975916,0.6674
/camera/world/agv3_confidence,1789642324.0976427,1789642324.0976427,0.6565
/camera/world/agv1_confidence,1789642324.0978968,1789642324.0978968,0.6672
/camera/world/agv2_confidence,1789642324.0980723,1789642324.0980723,0.6567
/camera/world/agv3_confidence,1789642324.0981464,1789642324.0981464,0.6549
/camera/world/agv1_confidence,1789642324.1251087,1789642324.1251087,0.6669
/camera/world/agv2_confidence,1789642324.1253376,1789642324.1253376,0.657
/camera/world/agv3_confidence,1789642324.1253471,1789642324.1253471,0.6552
/camera/world/agv2_confidence,1789642324.2654486,1789642324.2654486,0.6571
/camera/world/agv1_confidence,1789642324.2654614,1789642324.2654614,0.6675
/camera/world/agv3_confidence,1789642324.265464,1789642324.265464,0.6548
/camera/world/agv1_confidence,1789642324.265804,1789642324.265804,0.6669
/camera/world/agv2_confidence,1789642324.2659287,1789642324.2659287,0.657
/camera/world/agv3_confidence,1789642324.265969,1789642324.265969,0.6559
/camera/world/agv1_confidence,1789642324.266376,1789642324.266376,0.6688
/camera/world/agv3_confidence,1789642324.2664018,1789642324.2664018,0.6553
/camera/world/agv2_confidence,1789642324.266414,1789642324.266414,0.6569
/camera/world/agv1_confidence,1789642324.2927945,1789642324.2927945,0.6675
/camera/world/agv2_confidence,1789642324.292798,1789642324.292798,0.6566
/camera/world/agv3_confidence,1789642324.2929013,1789642324.2929013,0.6544
/camera/world/agv1_confidence,1789642324.327313,1789642324.327313,0.6693
/camera/world/agv3_confidence,1789642324.327355,1789642324.327355,0.6557
/camera/world/agv2_confidence,1789642324.3273807,1789642324.3273807,0.6572
/camera/world/agv1_confidence,1789642324.4618483,1789642324.4618483,0.655
/camera/world/agv2_confidence,1789642324.4619794,1789642324.4619794,0.6566
/camera/world/agv3_confidence,1789642324.4621377,1789642324.4621377,0.6557
/camera/world/agv1_confidence,1789642324.4626656,1789642324.4626656,0.6482
/camera/world/agv2_confidence,1789642324.4626877,1789642324.4626877,0.657
/camera/world/agv3_confidence,1789642324.4628417,1789642324.4628417,0.6561
/camera/world/agv1_confidence,1789642324.4632475,1789642324.4632475,0.6679
/camera/world/agv2_confidence,1789642324.4633698,1789642324.4633698,0.6566
/camera/world/agv3_confidence,1789642324.4634678,1789642324.4634678,0.6544
/camera/world/agv2_confidence,1789642324.4643784,1789642324.4643784,0.6569
