stamp,localization_valid,load_s_actual,load_s_dot_actual,load_pose_x,load_pose_y,load_pose_yaw,load_x_reference,load_y_reference,load_yaw_reference,load_s_reference,load_velocity_reference,common_velocity_reference,public_reference_velocity,common_boundary_lower,common_boundary_upper,evaluation_active,experiment_state_available,manual_abort,fleet_scale,wheel_pre_limit_peak,mapped_path_capability_available,agv1_robot_pose_x,agv1_robot_pose_y,agv1_robot_pose_yaw,agv1_support_pose_x,agv1_support_pose_y,agv1_support_pose_yaw,agv1_s_actual,agv1_s_dot_actual,agv1_support_reference_x,agv1_support_reference_y,agv1_support_reference_yaw,agv1_wheel_left_raw,agv1_wheel_left_applied,agv1_wheel_left_actual,agv1_wheel_left_reported_limit,agv1_wheel_left_speed_limit_active,agv1_wheel_left_accel_limit_active,agv1_wheel_left_decel_limit_active,agv1_wheel_right_raw,agv1_wheel_right_applied,agv1_wheel_right_actual,agv1_wheel_right_reported_limit,agv1_wheel_right_speed_limit_active,agv1_wheel_right_accel_limit_active,agv1_wheel_right_decel_limit_active,agv1_wheel_left_pre_limit,agv1_wheel_right_pre_limit,agv1_wheel_left_fleet_scaled,agv1_wheel_right_fleet_scaled,agv1_reported_velocity_limit,agv1_mapped_path_velocity_lower,agv1_mapped_path_velocity_upper,agv2_robot_pose_x,agv2_robot_pose_y,agv2_robot_pose_yaw,agv2_support_pose_x,agv2_support_pose_y,agv2_support_pose_yaw,agv2_s_actual,agv2_s_dot_actual,agv2_support_reference_x,agv2_support_reference_y,agv2_support_reference_yaw,agv2_wheel_left_raw,agv2_wheel_left_applied,agv2_wheel_left_actual,agv2_wheel_left_reported_limit,agv2_wheel_left_speed_limit_active,agv2_wheel_left_accel_limit_active,agv2_wheel_left_decel_limit_active,agv2_wheel_right_raw,agv2_wheel_right_applied,agv2_wheel_right_actual,agv2_wheel_right_reported_limit,agv2_wheel_right_speed_limit_active,agv2_wheel_right_accel_limit_active,agv2_wheel_right_decel_limit_active,agv2_wheel_left_pre_limit,agv2_wheel_right_pre_limit,agv2_wheel_left_fleet_scaled,agv2_wheel_right_fleet_scaled,agv2_reported_velocity_limit,agv2_mapped_path_velocity_lower,agv2_mapped_path_velocity_upper,agv3_robot_pose_x,agv3_robot_pose_y,agv3_robot_pose_yaw,agv3_support_pose_x,agv3_support_pose_y,agv3_support_pose_yaw,agv3_s_actual,agv3_s_dot_actual,agv3_support_reference_x,agv3_support_reference_y,agv3_support_reference_yaw,agv3_wheel_left_raw,agv3_wheel_left_applied,agv3_wheel_left_actual,agv3_wheel_left_reported_limit,agv3_wheel_left_speed_limit_active,agv3_wheel_left_accel_limit_active,agv3_wheel_left_decel_limit_active,agv3_wheel_right_raw,agv3_wheel_right_applied,agv3_wheel_right_actual,agv3_wheel_right_reported_limit,agv3_wheel_right_speed_limit_active,agv3_wheel_right_accel_limit_active,agv3_wheel_right_decel_limit_active,agv3_wheel_left_pre_limit,agv3_wheel_right_pre_limit,agv3_wheel_left_fleet_scaled,agv3_wheel_right_fleet_scaled,agv3_reported_velocity_limit,agv3_mapped_path_velocity_lower,agv3_mapped_path_velocity_upper,agv1_boundary_lower,agv1_boundary_upper,agv1_robust_margin,agv1_risk_factor,agv1_risk_signal,agv1_z,agv1_upsilon,agv1_phi,agv1_zeta_z,agv1_zeta_v,agv1_zeta_phi,agv1_reference_acceleration,agv1_debug_s_actual,agv1_debug_s_dot_actual,agv1_position_error,agv1_velocity_error,agv1_psi,agv1_gamma,agv1_gamma_inverse_upsilon,agv1_composite_error,agv1_channel_input_raw,agv1_channel_input_limited,agv1_theta_hat_1,agv1_theta_hat_2,agv1_disturbance_estimate,agv1_channel_limit_active,agv1_sustained_wheel_saturation,agv2_boundary_lower,agv2_boundary_upper,agv2_robust_margin,agv2_risk_factor,agv2_risk_signal,agv2_z,agv2_upsilon,agv2_phi,agv2_zeta_z,agv2_zeta_v,agv2_zeta_phi,agv2_reference_acceleration,agv2_debug_s_actual,agv2_debug_s_dot_actual,agv2_position_error,agv2_velocity_error,agv2_psi,agv2_gamma,agv2_gamma_inverse_upsilon,agv2_composite_error,agv2_channel_input_raw,agv2_channel_input_limited,agv2_theta_hat_1,agv2_theta_hat_2,agv2_disturbance_estimate,agv2_channel_limit_active,agv2_sustained_wheel_saturation,agv3_boundary_lower,agv3_boundary_upper,agv3_robust_margin,agv3_risk_factor,agv3_risk_signal,agv3_z,agv3_upsilon,agv3_phi,agv3_zeta_z,agv3_zeta_v,agv3_zeta_phi,agv3_reference_acceleration,agv3_debug_s_actual,agv3_debug_s_dot_actual,agv3_position_error,agv3_velocity_error,agv3_psi,agv3_gamma,agv3_gamma_inverse_upsilon,agv3_composite_error,agv3_channel_input_raw,agv3_channel_input_limited,agv3_theta_hat_1,agv3_theta_hat_2,agv3_disturbance_estimate,agv3_channel_limit_active,agv3_sustained_wheel_saturation
1788424095.4112186,True,0.00028987206956940985,0.0018010823816582467,0.0001270871955097036,0.0005626228248297264,0.30324699112894,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,True,False,nan,nan,False,0.2364521723921056,0.07451309801861528,0.27735135508010567,0.21930356305900522,0.06963108020415548,0.27735135508010567,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.08,False,False,False,0.0,0.0,0.0,0.08,False,False,False,nan,nan,nan,nan,0.08,nan,nan,-0.15290382013757053,0.16591433197933336,0.2812838019177539,-0.17003309865057498,0.1609649160921883,0.2812838019177538,0.0015032418829060569,0.005043801503819432,nan,nan,nan,0.0,0.0,0.0,0.08,False,False,False,0.0,0.0,0.0,0.08,False,False,False,nan,nan,nan,nan,0.08,nan,nan,-0.03178472048121006,-0.22387368804597219,0.2862510454689866,-0.04888920282190114,-0.2289081278218546,0.2862510454689866,0.0002198395406968717,0.0006890816917047416,nan,nan,nan,0.0,0.0,0.0,0.08,False,False,False,0.0,0.0,0.0,0.08,False,False,False,nan,nan,nan,nan,0.08,nan,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1788424095.4212158,True,0.0002898720695694095,0.0014408659053265892,0.0001270871955097036,0.0005626228248297264,0.30324699112894,0.0,0.0,0.3043957973646151,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,nan,nan,False,0.2364521723921056,0.07451309801861528,0.27735135508010567,0.21930356305900522,0.06963108020415548,0.27735135508010567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,False,False,False,0.0,0.0,0.0,0.08,False,False,False,nan,nan,nan,nan,0.08,nan,nan,-0.15290382013757053,0.16591433197933336,0.2812838019177539,-0.17003309865057498,0.1609649160921883,0.2812838019177538,0.0015032418829060569,0.004035041203055546,0.0,0.0,0.0,0.0,0.0,0.0,0.08,False,False,False,0.0,0.0,0.0,0.08,False,False,False,nan,nan,nan,nan,0.08,nan,nan,-0.03178472048121006,-0.22387368804597219,0.2862510454689866,-0.04888920282190114,-0.2289081278218546,0.2862510454689866,0.00021983929033233526,0.0005512591277525487,0.0,0.0,0.0,0.0,0.0,0.0,0.08,False,False,False,0.0,0.0,0.0,0.08,False,False,False,nan,nan,nan,nan,0.08,nan,nan,-0.2,0.2,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.2,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0015032418829060569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.2,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0002198395406968717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1788424095.431215,True,0.0002898720695694095,0.0014408659053265892,0.0001270871955097036,0.0005626228248297264,0.30324699112894,0.0,0.0,0.3043957973646151,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,nan,nan,False,0.2364521723921056,0.07451309801861528,0.27735135508010567,0.21930356305900522,0.06963108020415548,0.27735135508010567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,False,False,False,0.0,0.0,0.0,0.08,False,False,False,nan,nan,nan,nan,0.08,nan,nan,-0.15290382013757053,0.16591433197933336,0.2812838019177539,-0.17003309865057498,0.1609649160921883,0.2812838019177538,0.0015032418829060569,0.004035041203055546,0.0,0.0,0.0,0.0,0.0,0.0,0.08,False,False,False,0.0,0.0,0.0,0.08,False,False,False,nan,nan,nan,nan,0.08,nan,nan,-0.03178472048121006,-0.22387368804597219,0.2862510454689866,-0.04888920282190114,-0.2289081278218546,0.2862510454689866,0.00021983929033233526,0.0005512591277525487,0.0,0.0,0.0,0.0,0.0,0.0,0.08,False,False,False,0.0,0.0,0.0,0.08,False,False,False,nan,nan,nan,nan,0.08,nan,nan,-0.2,0.2,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.2,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0015032418829060569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.2,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.00021983929033233526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1788424095.4412534,True,4.538731696556064e-05,-0.0012926235408760446,8.582615175615112e-05,-0.00012175912248069132,0.3048339945356691,0.0,0.0,0.3043957973646151,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,nan,nan,False,0.23643353367974318,0.07450098104647673,0.2776441756600237,0.21928635463710422,0.0696139419756606,0.2776441756600237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,False,False,False,0.0,0.0,0.0,0.08,False,False,False,nan,nan,nan,nan,0.08,nan,nan,-0.15295468233161968,0.16455716649010388,0.272030265027553,-0.17012902642627667,0.1597664666541383,0.272030265027553,0.0010499454030649536,-0.0034750840976637276,0.0,0.0,0.0,0.0,0.0,0.0,0.08,False,False,False,0.0,0.0,0.0,0.08,False,False,False,nan,nan,nan,nan,0.08,nan,nan,-0.03176473217121334,-0.22481652325184043,0.2801016337377997,-0.0488998497555591,-0.229745685997241,0.2801016337377997,0.0,-0.005150959375910176,0.0,0.0,0.0,0.0,0.0,0.0,0.08,False,False,False,0.0,0.0,0.0,0.08,False,False,False,nan,nan,nan,nan,0.08,nan,nan,-0.2,0.2,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.2,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0015032418829060569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.2,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.00021983929033233526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1788424095.451253,True,4.5387316965560655e-05,-0.0010340988327008356,8.582615175615112e-05,-0.00012175912248069132,0.3048339945356691,0.0,0.0,0.3043957973646151,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,nan,nan,False,0.23643353367974318,0.07450098104647673,0.2776441756600237,0.21928635463710422,0.0696139419756606,0.2776441756600237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,False,False,False,0.0,0.0,0.0,0.08,False,False,False,nan,nan,nan,nan,0.08,nan,nan,-0.15295468233161968,0.16455716649010388,0.272030265027553,-0.17012902642627667,0.1597664666541383,0.272030265027553,0.0010499454030649536,-0.0027800672781309824,0.0,0.0,0.0,0.0,0.0,0.0,0.08,False,False,False,0.0,0.0,0.0,0.08,False,False,False,nan,nan,nan,nan,0.08,nan,nan,-0.03176473217121334,-0.22481652325184043,0.2801016337377997,-0.0488998497555591,-0.229745685997241,0.2801016337377997,0.0,-0.004120767500728141,0.0,0.0,0.0,0.0,0.0,0.0,0.08,False,False,False,0.0,0.0,0.0,0.08,False,False,False,nan,nan,nan,nan,0.08,nan,nan,-0.2,0.2,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.2,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0010499454030649536,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.2,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1788424095.4612184,True,4.5387316965560655e-05,-0.0008272790661606685,8.582615175615112e-05,-0.00012175912248069132,0.3048339945356691,0.0,0.0,0.3043957973646151,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,nan,nan,False,0.23643353367974318,0.07450098104647673,0.2776441756600237,0.21928635463710422,0.0696139419756606,0.2776441756600237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,False,False,False,0.0,0.0,0.0,0.08,False,False,False,nan,nan,nan,nan,0.08,nan,nan,-0.15295468233161968,0.16455716649010388,0.272030265027553,-0.17012902642627667,0.1597664666541383,0.272030265027553,0.0010499454030649536,-0.002224053822504786,0.0,0.0,0.0,0.0,0.0,0.0,0.08,False,False,False,0.0,0.0,0.0,0.08,False,False,False,nan,nan,nan,nan,0.08,nan,nan,-0.03176473217121334,-0.22481652325184043,0.2801016337377997,-0.0488998497555591,-0.229745685997241,0.2801016337377997,0.0,-0.003296614000582513,0.0,0.0,0.0,0.0,0.0,0.0,0.08,False,False,False,0.0,0.0,0.0,0.08,False,False,False,nan,nan,nan,nan,0.08,nan,nan,-0.2,0.2,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.2,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0010499454030649536,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.2,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1788424095.4712627,True,0.0,-0.0014197942473260935,5.5600618550944815e-05,-0.0002271905517131819,0.30446511540618537,0.0,0.0,0.3043957973646151,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,nan,nan,False,0.23643353367974318,0.07450098104647673,0.2776441756600237,0.21928635463710422,0.0696139419756606,0.2776441756600237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,False,False,False,0.0,0.0,0.0,0.08,False,False,False,nan,nan,nan,nan,0.08,nan,nan,-0.15297794916539487,0.16509364464824006,0.27438067764951257,-0.17014098570976646,0.16026259128726741,0.27438067764951257,0.001188133236730106,0.0005216770828976535,0.0,0.0,0.0,0.0,0.0,0.0,0.08,False,False,False,0.0,0.0,0.0,0.08,False,False,False,nan,nan,nan,nan,0.08,nan,nan,-0.03181023269031491,-0.22574591263497368,0.2732819113915623,-0.04897856707168492,-0.23055810491806755,0.2732819113915623,0.0,-0.0026372912004660105,0.0,0.0,0.0,0.0,0.0,0.0,0.08,False,False,False,0.0,0.0,0.0,0.08,False,False,False,nan,nan,nan,nan,0.08,nan,nan,-0.2,0.2,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.2,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0010499454030649536,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.2,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1788424095.4812791,True,0.0,-0.0011358353978608749,7.396694498402097e-05,-0.00026513462139771127,0.30428625161146877,0.0,0.0,0.3043957973646151,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,nan,nan,False,0.23648522122799664,0.07439910273248151,0.27834137977600704,0.21934145361640345,0.069500109766607,0.27834137977600704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,False,False,False,0.0,0.0,0.0,0.08,False,False,False,nan,nan,nan,nan,0.08,nan,nan,-0.15297794916539487,0.16509364464824006,0.27438067764951257,-0.17014098570976646,0.16026259128726741,0.27438067764951257,0.0011881332367301115,0.00041734166631825806,0.0,0.0,0.0,0.0,0.0,0.0,0.08,False,False,False,0.0,0.0,0.0,0.08,False,False,False,nan,nan,nan,nan,0.08,nan,nan,-0.03181023269031491,-0.22574591263497368,0.2732819113915623,-0.04897856707168492,-0.23055810491806755,0.2732819113915623,0.0,-0.0021098329603728085,0.0,0.0,0.0,0.0,0.0,0.0,0.08,False,False,False,0.0,0.0,0.0,0.08,False,False,False,nan,nan,nan,nan,0.08,nan,nan,-0.2,0.2,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.2,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.001188133236730106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.2,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1788424095.4912646,True,0.0,-0.0009086683182886999,7.396694498402097e-05,-0.00026513462139771127,0.30428625161146877,0.0,0.0,0.3043957973646151,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,nan,nan,False,0.23648522122799664,0.07439910273248151,0.27834137977600704,0.21934145361640345,0.069500109766607,0.27834137977600704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,False,False,False,0.0,0.0,0.0,0.08,False,False,False,nan,nan,nan,nan,0.08,nan,nan,-0.15297794916539487,0.16509364464824006,0.27438067764951257,-0.17014098570976646,0.16026259128726741,0.27438067764951257,0.0011881332367301115,0.00033387333305460646,0.0,0.0,0.0,0.0,0.0,0.0,0.08,False,False,False,0.0,0.0,0.0,0.08,False,False,False,nan,nan,nan,nan,0.08,nan,nan,-0.03181023269031491,-0.22574591263497368,0.2732819113915623,-0.04897856707168492,-0.23055810491806755,0.2732819113915623,0.0,-0.0016878663682982468,0.0,0.0,0.0,0.0,0.0,0.0,0.08,False,False,False,0.0,0.0,0.0,0.08,False,False,False,nan,nan,nan,nan,0.08,nan,nan,-0.2,0.2,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.2,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0011881332367301115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.2,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1788424095.5012488,True,0.0,-0.0007269346546309599,7.396694498402097e-05,-0.00026513462139771127,0.30428625161146877,0.0,0.0,0.3043957973646151,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,nan,nan,False,0.23648522122799664,0.07439910273248151,0.27834137977600704,0.21934145361640345,0.069500109766607,0.27834137977600704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,False,False,False,0.0,0.0,0.0,0.08,False,False,False,nan,nan,nan,nan,0.08,nan,nan,-0.15297794916539487,0.16509364464824006,0.27438067764951257,-0.17014098570976646,0.16026259128726741,0.27438067764951257,0.0011881332367301115,0.0002670986664436852,0.0,0.0,0.0,0.0,0.0,0.0,0.08,False,False,False,0.0,0.0,0.0,0.08,False,False,False,nan,nan,nan,nan,0.08,nan,nan,-0.03181023269031491,-0.22574591263497368,0.2732819113915623,-0.04897856707168492,-0.23055810491806755,0.2732819113915623,0.0,-0.0013502930946385975,0.0,0.0,0.0,0.0,0.0,0.0,0.08,False,False,False,0.0,0.0,0.0,0.08,False,False,False,nan,nan,nan,nan,0.08,nan,nan,-0.2,0.2,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.2,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0011881332367301115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.2,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
