topic,bag_stamp,header_stamp,header_seq,calibration_epoch_token,frame_id,position_x,position_y,position_z,orientation_x,orientation_y,orientation_z,orientation_w
/pose_provider/agv2/base_pose_fused,1788424095.4103034,1788424095.402888,100324,246312055,world@0eae6c77,0.935510343381959,0.7956111346503909,0.0,0.0,0.0,0.7249329672972937,0.6888194196780031
/pose_provider/agv3/base_pose_fused,1788424095.4137688,1788424095.4072633,99797,246312055,world@0eae6c77,1.342652250591834,0.8245939614676813,0.0,0.0,0.0,0.7266414966198813,0.6870168377776624
/pose_provider/agv2/base_pose_fused,1788424095.4182246,1788424095.411019,100325,246312055,world@0eae6c77,0.935510343381959,0.7956111346503909,0.0,0.0,0.0,0.7249329672972937,0.6888194196780031
/pose_provider/agv1/base_pose_fused,1788424095.419725,1788424095.4195962,99639,246312055,world@0eae6c77,1.1133428603298705,1.15383993081882,0.0,0.0,0.0,0.7235771939881659,0.6902434674375499
/pose_provider/agv3/base_pose_fused,1788424095.4253132,1788424095.4192655,99798,246312055,world@0eae6c77,1.342652250591834,0.8245939614676813,0.0,0.0,0.0,0.7266414966198813,0.6870168377776624
/pose_provider/agv1/base_pose_raw,1788424095.4275756,1788424095.427072,29740,246312055,world@0eae6c77,1.1133522907971414,1.1538137910193025,0.0,0.0,0.0,0.7237035053025814,0.6901110319454085
/pose_provider/agv1/base_pose_filtered,1788424095.4275796,1788424095.427072,29720,246312055,world@0eae6c77,1.1133747485427674,1.1538475204929244,0.0,0.0,0.0,0.7236871448297784,0.6901281883883047
/camera/world/agv1_tag_pose,1788424095.427623,1788424095.427072,29741,246312055,world@0eae6c77,1.107048,1.286404,0.225,0.0,0.0,0.0237534657076854,0.9997178466281743
/camera/world/agv2_tag_pose,1788424095.4276333,1788424095.427072,29904,246312055,world@0eae6c77,0.940987,0.698038,0.225,0.0,0.0,0.019754165006132668,0.999804867444098
/pose_provider/agv1/base_pose_fused,1788424095.4276915,1788424095.4275644,99640,246312055,world@0eae6c77,1.1133504047036873,1.153819018979206,0.0,0.0,0.0,0.723678244978724,0.6901375208931289
/pose_provider/agv2/base_pose_raw,1788424095.42771,1788424095.427072,29903,246312055,world@0eae6c77,0.9371475396727373,0.7951621398643787,0.0,0.0,0.0,0.7209371056655534,0.6930004976005246
/pose_provider/agv2/base_pose_filtered,1788424095.4277172,1788424095.427072,29850,246312055,world@0eae6c77,0.9362725610661671,0.7954173995059255,0.0,0.0,0.0,0.7229956780166321,0.6908525526979475
/camera/world/agv3_tag_pose,1788424095.4277747,1788424095.427072,30101,246312055,world@0eae6c77,1.348504,0.727263,0.225,0.0,0.0,0.024176794087573096,0.9997076985937675
/pose_provider/agv3/base_pose_raw,1788424095.4278843,1788424095.427072,30100,246312055,world@0eae6c77,1.3438054050368566,0.8243493698228146,0.0,0.0,0.0,0.723995667926724,0.6898045178333764
/pose_provider/agv3/base_pose_filtered,1788424095.4278877,1788424095.427072,29727,246312055,world@0eae6c77,1.3429152158646658,0.8245029580419245,0.0,0.0,0.0,0.7261150694872195,0.6875732003674739
/pose_provider/agv2/base_pose_fused,1788424095.4320736,1788424095.4229922,100326,246312055,world@0eae6c77,0.9368201004145816,0.7952519388215811,0.0,0.0,0.0,0.7217382114114612,0.6921661319283001
/pose_provider/agv3/base_pose_fused,1788424095.4337103,1788424095.4272542,99799,246312055,world@0eae6c77,1.343574774147852,0.824398288151788,0.0,0.0,0.0,0.7245256904824813,0.6892477956663218
/pose_provider/agv2/base_pose_fused,1788424095.4383693,1788424095.4310083,100327,246312055,world@0eae6c77,0.9368201004145816,0.7952519388215811,0.0,0.0,0.0,0.7217382114114612,0.6921661319283001
/pose_provider/agv1/base_pose_fused,1788424095.4397748,1788424095.4396036,99641,246312055,world@0eae6c77,1.1133504047036873,1.153819018979206,0.0,0.0,0.0,0.723678244978724,0.6901375208931289
/pose_provider/agv3/base_pose_fused,1788424095.4459128,1788424095.4392202,99800,246312055,world@0eae6c77,1.343574774147852,0.824398288151788,0.0,0.0,0.0,0.7245256904824813,0.6892477956663218
/pose_provider/agv1/base_pose_fused,1788424095.4477837,1788424095.4476016,99642,246312055,world@0eae6c77,1.1133504047036873,1.153819018979206,0.0,0.0,0.0,0.723678244978724,0.6901375208931289
/pose_provider/agv2/base_pose_fused,1788424095.4503105,1788424095.443011,100328,246312055,world@0eae6c77,0.9368201004145816,0.7952519388215811,0.0,0.0,0.0,0.7217382114114612,0.6921661319283001
/pose_provider/agv3/base_pose_fused,1788424095.4558265,1788424095.4472494,99801,246312055,world@0eae6c77,1.343574774147852,0.824398288151788,0.0,0.0,0.0,0.7245256904824813,0.6892477956663218
/pose_provider/agv2/base_pose_fused,1788424095.4576628,1788424095.4509888,100329,246312055,world@0eae6c77,0.9368201004145816,0.7952519388215811,0.0,0.0,0.0,0.7217382114114612,0.6921661319283001
/pose_provider/agv1/base_pose_fused,1788424095.4598513,1788424095.4595776,99643,246312055,world@0eae6c77,1.1133504047036873,1.153819018979206,0.0,0.0,0.0,0.723678244978724,0.6901375208931289
/camera/world/agv1_tag_pose,1788424095.4608278,1788424095.4602964,29742,246312055,world@0eae6c77,1.107079,1.286438,0.225,0.0,0.0,0.02415250118336158,0.999708285794705
/camera/world/agv2_tag_pose,1788424095.4609795,1788424095.4602964,29905,246312055,world@0eae6c77,0.94051,0.698274,0.225,0.0,0.0,0.022379281534573983,0.9997495525170272
/pose_provider/agv1/base_pose_raw,1788424095.4610093,1788424095.4602964,29741,246312055,world@0eae6c77,1.11348913554092,1.1538528659828446,0.0,0.0,0.0,0.7239789054631861,0.689822110724444
/pose_provider/agv1/base_pose_filtered,1788424095.46101,1788424095.4602964,29721,246312055,world@0eae6c77,1.1134090646422132,1.1538491241399005,0.0,0.0,0.0,0.7237746866092702,0.6900363780436888
/pose_provider/agv2/base_pose_raw,1788424095.4610221,1788424095.4602964,29904,246312055,world@0eae6c77,0.9361605572495505,0.7953766382121544,0.0,0.0,0.0,0.7227542298041865,0.6911051463418263
/pose_provider/agv2/base_pose_filtered,1788424095.4610243,1788424095.4602964,29851,246312055,world@0eae6c77,0.9362389599211822,0.7954051711177942,0.0,0.0,0.0,0.7229232528207832,0.690928339649647
/camera/world/agv3_tag_pose,1788424095.4611728,1788424095.4602964,30102,246312055,world@0eae6c77,1.348713,0.726961,0.225,0.0,0.0,0.020684024845437462,0.9997860626735068
/pose_provider/agv3/base_pose_raw,1788424095.461174,1788424095.4602964,30101,246312055,world@0eae6c77,1.3446928858065665,0.8240778300649879,0.0,0.0,0.0,0.7215813188826752,0.6923296904217954
/pose_provider/agv3/base_pose_filtered,1788424095.4611797,1788424095.4602964,29728,246312055,world@0eae6c77,1.343448516847236,0.8243754196488435,0.0,0.0,0.0,0.7247582274886325,0.6890032740760639
/pose_provider/agv3/base_pose_fused,1788424095.465443,1788424095.4592392,99802,246312055,world@0eae6c77,1.3444692634748237,0.8241419216823479,0.0,0.0,0.0,0.7221712436582841,0.6917143159087046
/pose_provider/agv1/base_pose_fused,1788424095.4678242,1788424095.4676778,99644,246312055,world@0eae6c77,1.1134613893734735,1.153846096582117,0.0,0.0,0.0,0.7239187843620138,0.6898852032387882
/pose_provider/agv2/base_pose_fused,1788424095.4701862,1788424095.4630003,100330,246312055,world@0eae6c77,0.9362924658825568,0.7953516983340397,0.0,0.0,0.0,0.7225511508308812,0.6913174628439305
/pose_provider/agv3/base_pose_fused,1788424095.4741411,1788424095.467249,99803,246312055,world@0eae6c77,1.3444692634748237,0.8241419216823479,0.0,0.0,0.0,0.7221712436582841,0.6917143159087046
/pose_provider/agv2/base_pose_fused,1788424095.4783864,1788424095.4710152,100331,246312055,world@0eae6c77,0.9362924658825568,0.7953516983340397,0.0,0.0,0.0,0.7225511508308812,0.6913174628439305
/pose_provider/agv1/base_pose_fused,1788424095.4797382,1788424095.4795876,99645,246312055,world@0eae6c77,1.1134613893734735,1.153846096582117,0.0,0.0,0.0,0.7239187843620138,0.6898852032387882
/pose_provider/agv3/base_pose_fused,1788424095.4857078,1788424095.4792428,99804,246312055,world@0eae6c77,1.3444692634748237,0.8241419216823479,0.0,0.0,0.0,0.7221712436582841,0.6917143159087046
/pose_provider/agv1/base_pose_fused,1788424095.4877763,1788424095.4876099,99646,246312055,world@0eae6c77,1.1134613893734735,1.153846096582117,0.0,0.0,0.0,0.7239187843620138,0.6898852032387882
/pose_provider/agv2/base_pose_fused,1788424095.4895198,1788424095.4828703,100332,246312055,world@0eae6c77,0.9362924658825568,0.7953516983340397,0.0,0.0,0.0,0.7225511508308812,0.6913174628439305
/pose_provider/agv3/base_pose_fused,1788424095.4932497,1788424095.4872513,99805,246312055,world@0eae6c77,1.3444692634748237,0.8241419216823479,0.0,0.0,0.0,0.7221712436582841,0.6917143159087046
/pose_provider/agv1/base_pose_fused,1788424095.4997587,1788424095.4995944,99647,246312055,world@0eae6c77,1.1134613893734735,1.153846096582117,0.0,0.0,0.0,0.7239187843620138,0.6898852032387882
/pose_provider/agv2/base_pose_fused,1788424095.4998496,1788424095.4910321,100333,246312055,world@0eae6c77,0.9362924658825568,0.7953516983340397,0.0,0.0,0.0,0.7225511508308812,0.6913174628439305
/camera/world/agv1_tag_pose,1788424095.5001693,1788424095.4997241,29743,246312055,world@0eae6c77,1.107053,1.286465,0.225,0.0,0.0,0.023610255882928467,0.999721239054739
/camera/world/agv2_tag_pose,1788424095.500173,1788424095.4997241,29906,246312055,world@0eae6c77,0.940655,0.698553,0.225,0.0,0.0,0.026022062308025857,0.9996613688010741
/pose_provider/agv2/base_pose_raw,1788424095.5002005,1788424095.4997241,29905,246312055,world@0eae6c77,0.9355980241172113,0.7956213624819173,0.0,0.0,0.0,0.7252677094879296,0.6884669560510018
/pose_provider/agv2/base_pose_filtered,1788424095.500204,1788424095.4997241,29852,246312055,world@0eae6c77,0.9360466791799908,0.7954700285270312,0.0,0.0,0.0,0.723627468151466,0.6901907615556
/pose_provider/agv1/base_pose_raw,1788424095.5002182,1788424095.4997241,29742,246312055,world@0eae6c77,1.113319303444053,1.153872990281665,0.0,0.0,0.0,0.7236046394721918,0.6902146953914552
/pose_provider/agv1/base_pose_filtered,1788424095.5002186,1788424095.4997241,29722,246312055,world@0eae6c77,1.1133821362827652,1.1538562839824298,0.0,0.0,0.0,0.7237236770816509,0.6900898776474078
/camera/world/agv3_tag_pose,1788424095.5004,1788424095.4997241,30103,246312055,world@0eae6c77,1.349057,0.72688,0.225,0.0,0.0,0.02108078830523231,0.9997777754903486
/pose_provider/agv3/base_pose_raw,1788424095.500474,1788424095.4997241,30102,246312055,world@0eae6c77,1.3449598054528917,0.8239936087108451,0.0,0.0,0.0,0.721856013092215,0.6920432763654394
/pose_provider/agv3/base_pose_filtered,1788424095.5004768,1788424095.4997241,29729,246312055,world@0eae6c77,1.3439019034289328,0.824260876367444,0.0,0.0,0.0,0.723888905100229,0.689916555151992
/pose_provider/agv3/base_pose_fused,1788424095.5065484,1788424095.4992616,99806,246312055,world@0eae6c77,1.3448616970572782,0.8240232713051457,0.0,0.0,0.0,0.7219190711952587,0.691977495764548
/pose_provider/agv1/base_pose_fused,1788424095.5077643,1788424095.5075853,99648,246312055,world@0eae6c77,1.1133477206299371,1.1538676115417552,0.0,0.0,0.0,0.723667480449726,0.6901488084026122
/pose_provider/agv2/base_pose_fused,1788424095.509881,1788424095.502991,100334,246312055,world@0eae6c77,0.9357369124702803,0.7955674296523417,0.0,0.0,0.0,0.7247252960378755,0.6890379128051037
/pose_provider/agv3/base_pose_fused,1788424095.5132575,1788424095.5072503,99807,246312055,world@0eae6c77,1.3448616970572782,0.8240232713051457,0.0,0.0,0.0,0.7219190711952587,0.691977495764548
/pose_provider/agv2/base_pose_fused,1788424095.517826,1788424095.5110059,100335,246312055,world@0eae6c77,0.9357369124702803,0.7955674296523417,0.0,0.0,0.0,0.7247252960378755,0.6890379128051037
/pose_provider/agv1/base_pose_fused,1788424095.5198433,1788424095.5196004,99649,246312055,world@0eae6c77,1.1133477206299371,1.1538676115417552,0.0,0.0,0.0,0.723667480449726,0.6901488084026122
/pose_provider/agv3/base_pose_fused,1788424095.5260298,1788424095.5192535,99808,246312055,world@0eae6c77,1.3448616970572782,0.8240232713051457,0.0,0.0,0.0,0.7219190711952587,0.691977495764548
/pose_provider/agv1/base_pose_fused,1788424095.5278206,1788424095.527552,99650,246312055,world@0eae6c77,1.1133477206299371,1.1538676115417552,0.0,0.0,0.0,0.723667480449726,0.6901488084026122
/camera/world/agv1_tag_pose,1788424095.5297937,1788424095.5294158,29744,246312055,world@0eae6c77,1.107065,1.286482,0.225,0.0,0.0,0.02342325761321941,0.9997256378641016
/pose_provider/agv1/base_pose_filtered,1788424095.5298722,1788424095.5294158,29723,246312055,world@0eae6c77,1.1133520054987018,1.153865695388435,0.0,0.0,0.0,0.7236492404251027,0.6901679337901551
/pose_provider/agv1/base_pose_raw,1788424095.5298727,1788424095.5294158,29743,246312055,world@0eae6c77,1.113281700335887,1.1538876553357806,0.0,0.0,0.0,0.7234755221555398,0.6903500335639661
/pose_provider/agv2/base_pose_raw,1788424095.529988,1788424095.5294158,29906,246312055,world@0eae6c77,0.935815444107286,0.7955915434820713,0.0,0.0,0.0,0.7246311531324696,0.6891369181156292
/pose_provider/agv2/base_pose_filtered,1788424095.5299902,1788424095.5294158,29853,246312055,world@0eae6c77,0.9359773086581793,0.7955064830135432,0.0,0.0,0.0,0.7239287346677507,0.6898747619114279
/camera/world/agv2_tag_pose,1788424095.530042,1788424095.5294158,29907,246312055,world@0eae6c77,0.940693,0.698514,0.225,0.0,0.0,0.025098214273437048,0.9996849902045567
