stamp,load_s_reference,load_velocity_reference,evaluation_active,agv1_position_error,agv1_velocity_error,agv1_psi,agv1_gamma,agv1_gamma_inverse_upsilon,agv1_composite_error,agv1_channel_input_raw,agv1_channel_input_limited,agv1_theta_hat_1,agv1_theta_hat_2,agv1_disturbance_estimate,agv2_position_error,agv2_velocity_error,agv2_psi,agv2_gamma,agv2_gamma_inverse_upsilon,agv2_composite_error,agv2_channel_input_raw,agv2_channel_input_limited,agv2_theta_hat_1,agv2_theta_hat_2,agv2_disturbance_estimate,agv3_position_error,agv3_velocity_error,agv3_psi,agv3_gamma,agv3_gamma_inverse_upsilon,agv3_composite_error,agv3_channel_input_raw,agv3_channel_input_limited,agv3_theta_hat_1,agv3_theta_hat_2,agv3_disturbance_estimate
1789388766.0833147,nan,nan,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1789388766.0933492,0.011007758135860319,0.10000041763812094,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1789388766.1033015,0.012003931996244735,0.10000041763812094,True,-0.010282583207055548,-0.09069802856788373,-0.11971569673727876,1.8616660338927384,8.848433064988632e-07,-0.13205479658574543,0.3399113589013223,0.3399113589013223,-8.186732604713176e-07,-7.078689892207967e-08,0.10943264431649001,-0.01035984703432077,-0.09160928805737639,-0.12142029564288376,1.8795813895965543,9.021471754288893e-07,-0.1338521120840687,0.3408231954360259,0.3408231954360259,-7.267207005245211e-07,-5.75708592062375e-08,0.10972597580423966,-0.010295642606094429,-0.09116048312076871,-0.12057872234359267,1.8707172314288902,8.936065824406151e-07,-0.132933493470906,0.34030088446369267,0.34030088446369267,-7.710702334132922e-07,-6.434777788400351e-08,0.10955420122213931
1789388766.1134574,0.012003931996244735,0.10000041763812094,True,-0.011061651928169497,-0.08893413593052844,-0.1164618748694081,1.8278954992150762,8.517658675959977e-07,-0.12973585718321148,0.34274478555480486,0.34274478555480486,-1.0855890669423972e-06,-1.0548524811988186e-07,0.11170778611233685,-0.01115661854271293,-0.0899314252812016,-0.11829423313775686,1.8468440373641664,8.703997426228213e-07,-0.1316821753890124,0.34384766091536945,0.34384766091536945,-9.728688832101738e-07,-8.703084271181355e-08,0.11206118050150543,-0.01115842662025232,-0.08961019615580527,-0.11770196093586367,1.8406998421810925,8.643784204235362e-07,-0.13109207288016644,0.3434838366603645,0.3434838366603645,-1.0147661306778847e-06,-9.547210978465188e-08,0.11187066258189472
1789388766.123406,0.014003063225652264,0.09999968133296722,True,-0.01191616838292563,-0.08706242921132629,-0.11307334907654133,1.7933285525451255,-2.800739286357693e-06,-0.1273727511360521,0.3454732154981977,0.3454732154981977,-1.3940212306756094e-06,-1.5217434932134706e-07,0.11394273448170361,-0.012025503544348849,-0.088219964108464,-0.11516143122471537,1.8145602595209374,-2.8735852430251017e-06,-0.129592035477934,0.3468237519480627,0.3468237519480627,-1.2590108731090935e-06,-1.2688033543733982e-07,0.11436438455887699,-0.011944925237248086,-0.087812851983459,-0.11442423499081399,1.8070379590513785,-2.8478707155349454e-06,-0.1287581452755117,0.3462037786097172,0.3462037786097172,-1.3207839400193972e-06,-1.3767266355858076e-07,0.11414875138449988
1789388766.1334262,0.015005716530516546,0.09999968133296722,True,-0.012621000235488138,-0.08505085176205791,-0.10950214613262675,1.7575539846796444,-2.676122793668676e-06,-0.12464734641521252,0.3477059496672035,0.3477059496672035,-1.7500570516809714e-06,-2.0976020437917572e-07,0.11600215176851784,-0.012749932178210565,-0.08630134901783965,-0.11171370863473089,1.7796282923921858,-2.7532944687587334e-06,-0.12701362724858356,0.3493050516846965,0.3493050516846965,-1.59210326427075e-06,-1.7677284303601598e-07,0.11649176481800202,-0.012745150151138935,-0.08573971463444421,-0.1107170160109209,1.7696477352355033,-2.7185137198615937e-06,-0.12601119619228762,0.34867889816636444,0.34867889816636444,-1.6506300051404156e-06,-1.91012202169973e-07,0.11624646665712494
1789388766.143376,0.015005716530516546,0.09999968133296722,True,-0.01341960612224285,-0.08293541067333687,-0.1058226388587408,1.7214056903820274,-2.5478074092098385e-06,-0.12192616620543222,0.34978919206248116,0.34978919206248116,-2.1501592159125774e-06,-2.8324176779613865e-07,0.1180135230614431,-0.013565253903943874,-0.08435738653668681,-0.10828751805875055,1.7455413052573099,-2.6337489428617406e-06,-0.1245658227434832,0.35170687161316283,0.35170687161316283,-1.968550515472113e-06,-2.407408252656806e-07,0.1185784478812352,-0.013458105768892316,-0.08375893411379284,-0.10724596408877356,1.7353030253250386,-2.597423961439614e-06,-0.12339569101144433,0.35077426592523814,0.35077426592523814,-2.048938349193098e-06,-2.5891921816102564e-07,0.11830019993070216
1789388766.153451,0.01602391638583894,0.09999968133296722,True,-0.014094372823926855,-0.0806762572054909,-0.10197583448883897,1.6843877337344388,-2.4139106176997222e-06,-0.11888908187755119,0.3513304508745728,0.3513304508745728,-2.6217336568078513e-06,-3.745321477521729e-07,0.11995639945987073,-0.014266528981691041,-0.08219486747821894,-0.10455243271950715,1.7090948545571067,-2.503557688028627e-06,-0.1216722674975364,0.3535717258035421,0.3535717258035421,-2.4145692128291883e-06,-3.212263469656308e-07,0.12059920603554136,-0.014254731185460764,-0.0814770454465127,-0.10332984003227662,1.6973270254440145,-2.460999098546452e-06,-0.12043551745482953,0.35266516315775265,0.35266516315775265,-2.4903013649479696e-06,-3.4454552123452754e-07,0.1202852321088936
1789388766.1633306,0.018004468723913484,0.09999776522258712,True,-0.014851166279644827,-0.07834715393927878,-0.09809598021852638,1.6478653054612873,-6.043379883750417e-06,-0.11591737975410017,0.3527609023314421,0.3527609023314421,-3.1186962083265483e-06,-4.818238553354944e-07,0.12176956489034306,-0.015036237615326641,-0.08003264558348328,-0.10089547238632858,1.6741442726857516,-6.300729245611144e-06,-0.11893895752472056,0.3553823521961929,0.3553823521961929,-2.8885005955727125e-06,-4.163368989690257e-07,0.12249285888293775,-0.014899305171449563,-0.07927891203822651,-0.09963809212787406,1.6622891101294994,-6.1850422625605455e-06,-0.11751725833361354,0.3540791744760804,0.3540791744760804,-2.9873024529550053e-06,-4.4503067945724097e-07,0.1221414242938426
1789388766.1733313,0.019006208736753637,0.09999776522258712,True,-0.015419408833230659,-0.07588231578844959,-0.09408016053991694,1.6109046781412737,-5.675875200881674e-06,-0.11258345113979373,0.35337370218737046,0.35337370218737046,-3.669929788722836e-06,-6.058876386725834e-07,0.12345343727476746,-0.01563616453435919,-0.07766768514513286,-0.09697983426310344,1.6375054404446598,-5.941019229465566e-06,-0.11574323170433447,0.35640448380881345,0.35640448380881345,-3.4162846093731733e-06,-5.275058653935448e-07,0.12425631456570338,-0.01561569133783141,-0.07678110246378034,-0.09553397153859669,1.6241848907486782,-5.808660105269544e-06,-0.11427280114399438,0.3551257459689966,0.3551257459689966,-3.5085775410621734e-06,-5.627095997705374e-07,0.12386659588971256
