topic,bag_stamp,header_stamp,confidence
/camera/world/agv1_confidence,1789640539.1646028,1789640539.1646028,0.6663
/camera/world/agv2_confidence,1789640539.1648507,1789640539.1648507,0.6569
/camera/world/agv3_confidence,1789640539.164892,1789640539.164892,0.6577
/camera/world/agv1_confidence,1789640539.165326,1789640539.165326,0.6667
/camera/world/agv2_confidence,1789640539.1653376,1789640539.1653376,0.6574
/camera/world/agv3_confidence,1789640539.1655052,1789640539.1655052,0.6592
/camera/world/agv2_confidence,1789640539.165917,1789640539.165917,0.6564
/camera/world/agv1_confidence,1789640539.1659358,1789640539.1659358,0.6668
/camera/world/agv3_confidence,1789640539.1660554,1789640539.1660554,0.6589
/camera/world/agv1_confidence,1789640539.1663754,1789640539.1663754,0.6659
/camera/world/agv3_confidence,1789640539.1667295,1789640539.1667295,0.6591
/camera/world/agv2_confidence,1789640539.166759,1789640539.166759,0.6569
/camera/world/agv2_confidence,1789640539.189996,1789640539.189996,0.6566
/camera/world/agv1_confidence,1789640539.190043,1789640539.190043,0.6673
/camera/world/agv3_confidence,1789640539.190249,1789640539.190249,0.6584
/camera/world/agv1_confidence,1789640539.2218714,1789640539.2218714,0.6669
/camera/world/agv2_confidence,1789640539.2222376,1789640539.2222376,0.6563
/camera/world/agv3_confidence,1789640539.2224529,1789640539.2224529,0.6594
/camera/world/agv1_confidence,1789640539.261366,1789640539.261366,0.6663
/camera/world/agv2_confidence,1789640539.2615473,1789640539.2615473,0.6571
/camera/world/agv3_confidence,1789640539.2617395,1789640539.2617395,0.6581
/camera/world/agv1_confidence,1789640539.300089,1789640539.300089,0.6669
/camera/world/agv2_confidence,1789640539.300213,1789640539.300213,0.6571
/camera/world/agv3_confidence,1789640539.300272,1789640539.300272,0.6571
/camera/world/agv1_confidence,1789640539.3483396,1789640539.3483396,0.6666
/camera/world/agv3_confidence,1789640539.3485532,1789640539.3485532,0.6581
/camera/world/agv2_confidence,1789640539.3485909,1789640539.3485909,0.6565
/camera/world/agv1_confidence,1789640539.368054,1789640539.368054,0.6661
/camera/world/agv3_confidence,1789640539.368086,1789640539.368086,0.6589
/camera/world/agv2_confidence,1789640539.3681493,1789640539.3681493,0.657
/camera/world/agv1_confidence,1789640539.421237,1789640539.421237,0.6663
/camera/world/agv3_confidence,1789640539.4212615,1789640539.4212615,0.6579
/camera/world/agv2_confidence,1789640539.4212892,1789640539.4212892,0.6569
/camera/world/agv1_confidence,1789640539.4347079,1789640539.4347079,0.6665
/camera/world/agv2_confidence,1789640539.4347935,1789640539.4347935,0.6563
/camera/world/agv3_confidence,1789640539.4349477,1789640539.4349477,0.6582
/camera/world/agv3_confidence,1789640539.5247645,1789640539.5247645,0.6586
/camera/world/agv2_confidence,1789640539.524767,1789640539.524767,0.6565
/camera/world/agv1_confidence,1789640539.5250754,1789640539.5250754,0.667
/camera/world/agv2_confidence,1789640539.5251899,1789640539.5251899,0.6566
/camera/world/agv1_confidence,1789640539.5252588,1789640539.5252588,0.6669
/camera/world/agv3_confidence,1789640539.525389,1789640539.525389,0.6593
/camera/world/agv1_confidence,1789640539.5257115,1789640539.5257115,0.6569
/camera/world/agv2_confidence,1789640539.525714,1789640539.525714,0.6574
/camera/world/agv3_confidence,1789640539.5259187,1789640539.5259187,0.6575
/camera/world/agv1_confidence,1789640539.5749419,1789640539.5749419,0.6666
/camera/world/agv2_confidence,1789640539.5751266,1789640539.5751266,0.657
/camera/world/agv3_confidence,1789640539.5751948,1789640539.5751948,0.6578
/camera/world/agv3_confidence,1789640539.5955944,1789640539.5955944,0.6593
/camera/world/agv1_confidence,1789640539.5956366,1789640539.5956366,0.666
/camera/world/agv2_confidence,1789640539.595645,1789640539.595645,0.6566
/camera/world/agv1_confidence,1789640539.6793332,1789640539.6793332,0.6669
/camera/world/agv3_confidence,1789640539.6793463,1789640539.6793463,0.6596
/camera/world/agv2_confidence,1789640539.679362,1789640539.679362,0.6568
/camera/world/agv1_confidence,1789640539.6795714,1789640539.6795714,0.6673
/camera/world/agv2_confidence,1789640539.67976,1789640539.67976,0.6568
/camera/world/agv3_confidence,1789640539.6799471,1789640539.6799471,0.6578
/camera/world/agv1_confidence,1789640539.6914656,1789640539.6914656,0.6682
/camera/world/agv2_confidence,1789640539.6916907,1789640539.6916907,0.6558
/camera/world/agv3_confidence,1789640539.69172,1789640539.69172,0.6581
/camera/world/agv1_confidence,1789640539.8132899,1789640539.8132899,0.6675
/camera/world/agv3_confidence,1789640539.813357,1789640539.813357,0.6584
/camera/world/agv2_confidence,1789640539.8133943,1789640539.8133943,0.6568
/camera/world/agv2_confidence,1789640539.8139439,1789640539.8139439,0.6559
/camera/world/agv1_confidence,1789640539.8139567,1789640539.8139567,0.6682
/camera/world/agv3_confidence,1789640539.8141825,1789640539.8141825,0.6581
/camera/world/agv2_confidence,1789640539.820085,1789640539.820085,0.6553
/camera/world/agv3_confidence,1789640539.8201492,1789640539.8201492,0.6582
/camera/world/agv1_confidence,1789640539.8202271,1789640539.8202271,0.6677
/camera/world/agv1_confidence,1789640539.8393269,1789640539.8393269,0.6655
/camera/world/agv3_confidence,1789640539.8393378,1789640539.8393378,0.6587
/camera/world/agv2_confidence,1789640539.8393526,1789640539.8393526,0.6571
/camera/world/agv1_confidence,1789640539.8507454,1789640539.8507454,0.6658
/camera/world/agv2_confidence,1789640539.8508387,1789640539.8508387,0.6555
/camera/world/agv3_confidence,1789640539.8510432,1789640539.8510432,0.6589
/camera/world/agv3_confidence,1789640539.9205446,1789640539.9205446,0.6592
/camera/world/agv2_confidence,1789640539.9205668,1789640539.9205668,0.6561
/camera/world/agv1_confidence,1789640539.920583,1789640539.920583,0.6682
/camera/world/agv2_confidence,1789640539.93659,1789640539.93659,0.6569
/camera/world/agv1_confidence,1789640539.9366693,1789640539.9366693,0.6649
/camera/world/agv3_confidence,1789640539.936746,1789640539.936746,0.6585
/camera/world/agv1_confidence,1789640539.9623125,1789640539.9623125,0.6652
/camera/world/agv3_confidence,1789640539.962347,1789640539.962347,0.6594
/camera/world/agv2_confidence,1789640539.962388,1789640539.962388,0.6566
/camera/world/agv2_confidence,1789640540.0519788,1789640540.0519788,0.6565
/camera/world/agv3_confidence,1789640540.0520108,1789640540.0520108,0.6585
/camera/world/agv1_confidence,1789640540.0520256,1789640540.0520256,0.6649
/camera/world/agv1_confidence,1789640540.052608,1789640540.052608,0.6642
/camera/world/agv2_confidence,1789640540.0527434,1789640540.0527434,0.6568
/camera/world/agv3_confidence,1789640540.0528815,1789640540.0528815,0.6593
/camera/world/agv1_confidence,1789640540.053216,1789640540.053216,0.6564
/camera/world/agv2_confidence,1789640540.053325,1789640540.053325,0.6568
/camera/world/agv3_confidence,1789640540.0534258,1789640540.0534258,0.6589
/camera/world/agv1_confidence,1789640540.0953066,1789640540.0953066,0.6648
/camera/world/agv3_confidence,1789640540.0953581,1789640540.0953581,0.6583
/camera/world/agv2_confidence,1789640540.095406,1789640540.095406,0.656
/camera/world/agv2_confidence,1789640540.128854,1789640540.128854,0.6565
/camera/world/agv1_confidence,1789640540.1288579,1789640540.1288579,0.6655
/camera/world/agv3_confidence,1789640540.129042,1789640540.129042,0.6577
/camera/world/agv2_confidence,1789640540.1564758,1789640540.1564758,0.6568
/camera/world/agv1_confidence,1789640540.1564863,1789640540.1564863,0.6645
/camera/world/agv3_confidence,1789640540.156667,1789640540.156667,0.6585
/camera/world/agv2_confidence,1789640540.1906936,1789640540.1906936,0.6562
/camera/world/agv3_confidence,1789640540.1907513,1789640540.1907513,0.6588
/camera/world/agv1_confidence,1789640540.1908853,1789640540.1908853,0.6671
/camera/world/agv1_confidence,1789640540.2414064,1789640540.2414064,0.6652
/camera/world/agv2_confidence,1789640540.2415135,1789640540.2415135,0.6572
/camera/world/agv3_confidence,1789640540.2415812,1789640540.2415812,0.6592
/camera/world/agv3_confidence,1789640540.2935762,1789640540.2935762,0.659
/camera/world/agv1_confidence,1789640540.2936006,1789640540.2936006,0.6652
/camera/world/agv2_confidence,1789640540.2936282,1789640540.2936282,0.6573
/camera/world/agv2_confidence,1789640540.2980103,1789640540.2980103,0.6565
/camera/world/agv1_confidence,1789640540.2980208,1789640540.2980208,0.6659
/camera/world/agv3_confidence,1789640540.298123,1789640540.298123,0.6587
/camera/world/agv2_confidence,1789640540.3321288,1789640540.3321288,0.6561
/camera/world/agv3_confidence,1789640540.332133,1789640540.332133,0.659
/camera/world/agv1_confidence,1789640540.3321772,1789640540.3321772,0.6657
/camera/world/agv1_confidence,1789640540.4321668,1789640540.4321668,0.6651
/camera/world/agv2_confidence,1789640540.4323852,1789640540.4323852,0.6551
/camera/world/agv3_confidence,1789640540.4324243,1789640540.4324243,0.6593
/camera/world/agv1_confidence,1789640540.4330378,1789640540.4330378,0.6632
/camera/world/agv2_confidence,1789640540.4332144,1789640540.4332144,0.656
/camera/world/agv3_confidence,1789640540.4332445,1789640540.4332445,0.6595
/camera/world/agv1_confidence,1789640540.4884071,1789640540.4884071,0.6647
/camera/world/agv3_confidence,1789640540.4887755,1789640540.4887755,0.6589
/camera/world/agv2_confidence,1789640540.4890635,1789640540.4890635,0.6575
/camera/world/agv1_confidence,1789640540.4891133,1789640540.4891133,0.6641
/camera/world/agv3_confidence,1789640540.4897723,1789640540.4897723,0.6589
/camera/world/agv2_confidence,1789640540.4897761,1789640540.4897761,0.6566
/camera/world/agv1_confidence,1789640540.4898148,1789640540.4898148,0.6656
/camera/world/agv2_confidence,1789640540.490001,1789640540.490001,0.6567
/camera/world/agv3_confidence,1789640540.490136,1789640540.490136,0.6595
/camera/world/agv1_confidence,1789640540.544708,1789640540.544708,0.6659
/camera/world/agv3_confidence,1789640540.5447307,1789640540.5447307,0.6594
/camera/world/agv2_confidence,1789640540.5448685,1789640540.5448685,0.6554
/camera/world/agv1_confidence,1789640540.836214,1789640540.836214,0.6658
/camera/world/agv3_confidence,1789640540.836219,1789640540.836219,0.6577
/camera/world/agv2_confidence,1789640540.836239,1789640540.836239,0.6565
/camera/world/agv2_confidence,1789640540.8368177,1789640540.8368177,0.6565
/camera/world/agv1_confidence,1789640540.8368695,1789640540.8368695,0.6665
/camera/world/agv3_confidence,1789640540.8368783,1789640540.8368783,0.6595
/camera/world/agv1_confidence,1789640540.8372114,1789640540.8372114,0.6673
/camera/world/agv2_confidence,1789640540.837329,1789640540.837329,0.6554
/camera/world/agv3_confidence,1789640540.8374095,1789640540.8374095,0.6576
/camera/world/agv1_confidence,1789640540.8377626,1789640540.8377626,0.6671
/camera/world/agv2_confidence,1789640540.837885,1789640540.837885,0.6562
/camera/world/agv3_confidence,1789640540.838154,1789640540.838154,0.6583
/camera/world/agv1_confidence,1789640540.838324,1789640540.838324,0.6643
/camera/world/agv2_confidence,1789640540.8383455,1789640540.8383455,0.6559
/camera/world/agv3_confidence,1789640540.8384233,1789640540.8384233,0.6565
/camera/world/agv2_confidence,1789640540.8388755,1789640540.8388755,0.6548
/camera/world/agv1_confidence,1789640540.8389032,1789640540.8389032,0.6656
/camera/world/agv3_confidence,1789640540.8389184,1789640540.8389184,0.6564
/camera/world/agv1_confidence,1789640540.8392224,1789640540.8392224,0.6652
/camera/world/agv2_confidence,1789640540.8392458,1789640540.8392458,0.6553
/camera/world/agv2_confidence,1789640540.8396363,1789640540.8396363,0.6557
/camera/world/agv1_confidence,1789640540.839646,1789640540.839646,0.6654
/camera/world/agv1_confidence,1789640540.8398876,1789640540.8398876,0.6637
/camera/world/agv3_confidence,1789640540.839915,1789640540.839915,0.6586
/camera/world/agv3_confidence,1789640540.8399243,1789640540.8399243,0.6579
/camera/world/agv2_confidence,1789640540.8400476,1789640540.8400476,0.6568
/camera/world/agv3_confidence,1789640540.840091,1789640540.840091,0.6581
/camera/world/agv1_confidence,1789640540.8633578,1789640540.8633578,0.664
/camera/world/agv3_confidence,1789640540.8633697,1789640540.8633697,0.659
/camera/world/agv2_confidence,1789640540.8634703,1789640540.8634703,0.6569
/camera/world/agv2_confidence,1789640540.9069936,1789640540.9069936,0.6564
/camera/world/agv1_confidence,1789640540.9069977,1789640540.9069977,0.6653
/camera/world/agv3_confidence,1789640540.9073014,1789640540.9073014,0.6597
/camera/world/agv1_confidence,1789640540.9362235,1789640540.9362235,0.6662
/camera/world/agv2_confidence,1789640540.9363308,1789640540.9363308,0.6564
/camera/world/agv3_confidence,1789640540.936416,1789640540.936416,0.6586
/camera/world/agv2_confidence,1789640540.962437,1789640540.962437,0.6557
/camera/world/agv1_confidence,1789640540.9624424,1789640540.9624424,0.6675
/camera/world/agv3_confidence,1789640540.9625313,1789640540.9625313,0.6592
/camera/world/agv1_confidence,1789640541.0352588,1789640541.0352588,0.6652
/camera/world/agv3_confidence,1789640541.0355687,1789640541.0355687,0.6581
/camera/world/agv2_confidence,1789640541.0356154,1789640541.0356154,0.6552
/camera/world/agv1_confidence,1789640541.0357988,1789640541.0357988,0.6639
/camera/world/agv2_confidence,1789640541.0358267,1789640541.0358267,0.6552
/camera/world/agv3_confidence,1789640541.0358605,1789640541.0358605,0.6589
/camera/world/agv1_confidence,1789640541.049251,1789640541.049251,0.6673
/camera/world/agv2_confidence,1789640541.049277,1789640541.049277,0.6561
/camera/world/agv3_confidence,1789640541.0494344,1789640541.0494344,0.6579
/camera/world/agv2_confidence,1789640541.135233,1789640541.135233,0.6563
/camera/world/agv1_confidence,1789640541.135244,1789640541.135244,0.6654
/camera/world/agv3_confidence,1789640541.1352723,1789640541.1352723,0.6581
/camera/world/agv3_confidence,1789640541.1355865,1789640541.1355865,0.658
/camera/world/agv1_confidence,1789640541.1356757,1789640541.1356757,0.666
/camera/world/agv2_confidence,1789640541.1357217,1789640541.1357217,0.6559
/camera/world/agv2_confidence,1789640541.1641717,1789640541.1641717,0.6565
/camera/world/agv1_confidence,1789640541.164179,1789640541.164179,0.6652
/camera/world/agv3_confidence,1789640541.1643507,1789640541.1643507,0.6596
/camera/world/agv2_confidence,1789640541.2227857,1789640541.2227857,0.6561
/camera/world/agv1_confidence,1789640541.2228165,1789640541.2228165,0.6645
/camera/world/agv3_confidence,1789640541.2230313,1789640541.2230313,0.6585
/camera/world/agv1_confidence,1789640541.297373,1789640541.297373,0.6666
/camera/world/agv2_confidence,1789640541.2973857,1789640541.2973857,0.6569
/camera/world/agv3_confidence,1789640541.2976239,1789640541.2976239,0.6578
/camera/world/agv1_confidence,1789640541.29791,1789640541.29791,0.6663
/camera/world/agv2_confidence,1789640541.2979248,1789640541.2979248,0.6562
/camera/world/agv3_confidence,1789640541.2980373,1789640541.2980373,0.6593
/camera/world/agv3_confidence,1789640541.2984138,1789640541.2984138,0.6587
/camera/world/agv1_confidence,1789640541.2984211,1789640541.2984211,0.6659
/camera/world/agv2_confidence,1789640541.2984447,1789640541.2984447,0.6562
