topic,bag_stamp,header_stamp,frame_id,child_frame_id,position_x,position_y,position_z,orientation_x,orientation_y,orientation_z,orientation_w,linear_x,linear_y,angular_z
/pose_provider/agv1/base_motion_fused,1789457139.0946078,1789457139.0944197,world@09a92303,agv1/base_link,0.6402895866740358,0.8888311197681655,0.0,0.0,0.0,0.7356164965068958,0.6773982359490761,0.0,0.0,0.0
/pose_provider/agv2/base_motion_fused,1789457139.0967386,1789457139.096142,world@09a92303,agv2/base_link,0.5163993241323925,0.49349347322689274,0.0,0.0,0.0,0.7297318050003698,0.6837334954285201,0.0,0.0,0.0
/pose_provider/agv1/base_motion_fused,1789457139.1024973,1789457139.1023529,world@09a92303,agv1/base_link,0.6409484429371799,0.8888163264019816,0.0,0.0,0.0,0.7366906581933274,0.6762298973948743,0.0,0.0,0.0
/pose_provider/agv3/base_motion_fused,1789457139.1028354,1789457139.10146,world@09a92303,agv3/base_link,0.8293481089911211,0.5078954495102505,0.0,0.0,0.0,0.743172672124517,0.6690996782298622,0.0,0.0,0.0
/pose_provider/agv2/base_motion_fused,1789457139.1055872,1789457139.1041205,world@09a92303,agv2/base_link,0.5157943954439206,0.49355838091569293,0.0,0.0,0.0,0.7318123979795083,0.6815061365559973,0.0,0.0,0.0
/pose_provider/agv3/base_motion_fused,1789457139.1099832,1789457139.1094637,world@09a92303,agv3/base_link,0.8289631565439092,0.5080826966919506,0.0,0.0,0.0,0.7444818526908215,0.6676426971172845,0.0,0.0,0.0
/pose_provider/agv1/base_motion_fused,1789457139.1146045,1789457139.1143851,world@09a92303,agv1/base_link,0.6409484429371799,0.8888163264019816,0.0,0.0,0.0,0.7366906581933274,0.6762298973948743,0.0,0.0,0.0
/pose_provider/agv2/base_motion_fused,1789457139.1190557,1789457139.1161494,world@09a92303,agv2/base_link,0.5157943954439206,0.49355838091569293,0.0,0.0,0.0,0.7318123979795083,0.6815061365559973,0.0,0.0,0.0
/pose_provider/agv1/base_motion_fused,1789457139.1225932,1789457139.122373,world@09a92303,agv1/base_link,0.6409484429371799,0.8888163264019816,0.0,0.0,0.0,0.7366906581933274,0.6762298973948743,0.0,0.0,0.0
/pose_provider/agv3/base_motion_fused,1789457139.1239154,1789457139.1214533,world@09a92303,agv3/base_link,0.8289631565439092,0.5080826966919506,0.0,0.0,0.0,0.7444818526908215,0.6676426971172845,0.0,0.0,0.0
/pose_provider/agv2/base_motion_fused,1789457139.1283572,1789457139.1241477,world@09a92303,agv2/base_link,0.5157943954439206,0.49355838091569293,0.0,0.0,0.0,0.7318123979795083,0.6815061365559973,0.0,0.0,0.0
/pose_provider/agv3/base_motion_fused,1789457139.13027,1789457139.1294763,world@09a92303,agv3/base_link,0.8285909995175991,0.508285502254855,0.0,0.0,0.0,0.7456603592186138,0.6663262179217982,0.0,0.0,0.0
/pose_provider/agv1/base_motion_fused,1789457139.1345623,1789457139.1343837,world@09a92303,agv1/base_link,0.6407050495531266,0.8889101666680257,0.0,0.0,0.0,0.736299631214511,0.6766556384700974,0.0,0.0,0.0
/pose_provider/agv2/base_motion_fused,1789457139.1405814,1789457139.1361437,world@09a92303,agv2/base_link,0.5156200403684348,0.49350841159071424,0.0,0.0,0.0,0.7329132347644053,0.680322122459042,0.0,0.0,0.0
/pose_provider/agv1/base_motion_fused,1789457139.142643,1789457139.142376,world@09a92303,agv1/base_link,0.6407050495531266,0.8889101666680257,0.0,0.0,0.0,0.736299631214511,0.6766556384700974,0.0,0.0,0.0
/pose_provider/agv1/base_motion_fused,1789457139.1545649,1789457139.1543462,world@09a92303,agv1/base_link,0.6407050495531266,0.8889101666680257,0.0,0.0,0.0,0.736299631214511,0.6766556384700974,0.0,0.0,0.0
/pose_provider/agv1/base_motion_fused,1789457139.162543,1789457139.1623483,world@09a92303,agv1/base_link,0.6407050495531266,0.8889101666680257,0.0,0.0,0.0,0.736299631214511,0.6766556384700974,0.0,0.0,0.0
/pose_provider/agv1/base_motion_fused,1789457139.174569,1789457139.1743662,world@09a92303,agv1/base_link,0.6411622460329355,0.8889164565568753,0.0,0.0,0.0,0.7370404944362874,0.675848584788866,0.0,0.0,0.0
/pose_provider/agv1/base_motion_fused,1789457139.1826277,1789457139.1823592,world@09a92303,agv1/base_link,0.6411622460329355,0.8889164565568753,0.0,0.0,0.0,0.7370404944362874,0.675848584788866,0.0,0.0,0.0
/pose_provider/agv1/base_motion_fused,1789457139.1964645,1789457139.194348,world@09a92303,agv1/base_link,0.6411622460329355,0.8889164565568753,0.0,0.0,0.0,0.7370404944362874,0.675848584788866,0.0,0.0,0.0
/pose_provider/agv3/base_motion_fused,1789457139.1964946,1789457139.149465,world@09a92303,agv3/base_link,0.8285909995175991,0.508285502254855,0.0,0.0,0.0,0.7456603592186138,0.6663262179217982,0.0,0.0,0.0
/pose_provider/agv3/base_motion_fused,1789457139.1965137,1789457139.1614547,world@09a92303,agv3/base_link,0.8285909995175991,0.508285502254855,0.0,0.0,0.0,0.7456603592186138,0.6663262179217982,0.0,0.0,0.0
/pose_provider/agv3/base_motion_fused,1789457139.1965282,1789457139.169399,world@09a92303,agv3/base_link,0.8285909995175991,0.508285502254855,0.0,0.0,0.0,0.7456603592186138,0.6663262179217982,0.0,0.0,0.0
/pose_provider/agv3/base_motion_fused,1789457139.1965306,1789457139.1814618,world@09a92303,agv3/base_link,0.8289397353687931,0.5083369680477067,0.0,0.0,0.0,0.7442374828303813,0.6679150912730584,0.0,0.0,0.0
/pose_provider/agv3/base_motion_fused,1789457139.1965327,1789457139.1894834,world@09a92303,agv3/base_link,0.8289397353687931,0.5083369680477067,0.0,0.0,0.0,0.7442374828303813,0.6679150912730584,0.0,0.0,0.0
/pose_provider/agv1/base_motion_fused,1789457139.2027013,1789457139.2023537,world@09a92303,agv1/base_link,0.6411622460329355,0.8889164565568753,0.0,0.0,0.0,0.7370404944362874,0.675848584788866,0.0,0.0,0.0
/pose_provider/agv2/base_motion_fused,1789457139.2045972,1789457139.2034252,world@09a92303,agv2/base_link,0.5160828013840049,0.4932478047015413,0.0,0.0,0.0,0.7320369550641149,0.6812649238148542,0.0,0.0,0.0
/pose_provider/agv1/base_motion_fused,1789457139.2145681,1789457139.2143679,world@09a92303,agv1/base_link,0.6415687753093532,0.88890038282407,0.0,0.0,0.0,0.7377067586805217,0.675121276658556,0.0,0.0,0.0
/pose_provider/agv1/base_motion_fused,1789457139.2226934,1789457139.222358,world@09a92303,agv1/base_link,0.6415687753093532,0.88890038282407,0.0,0.0,0.0,0.7377067586805217,0.675121276658556,0.0,0.0,0.0
/pose_provider/agv1/base_motion_fused,1789457139.234561,1789457139.234359,world@09a92303,agv1/base_link,0.6415687753093532,0.88890038282407,0.0,0.0,0.0,0.7377067586805217,0.675121276658556,0.0,0.0,0.0
/pose_provider/agv3/base_motion_fused,1789457139.236523,1789457139.2013876,world@09a92303,agv3/base_link,0.8289397353687931,0.5083369680477067,0.0,0.0,0.0,0.7442374828303813,0.6679150912730584,0.0,0.0,0.0
/pose_provider/agv3/base_motion_fused,1789457139.236528,1789457139.209412,world@09a92303,agv3/base_link,0.8290483059277342,0.5081770489289092,0.0,0.0,0.0,0.744094064582549,0.6680748633596548,0.0,0.0,0.0
/pose_provider/agv3/base_motion_fused,1789457139.2365355,1789457139.2214193,world@09a92303,agv3/base_link,0.8290483059277342,0.5081770489289092,0.0,0.0,0.0,0.744094064582549,0.6680748633596548,0.0,0.0,0.0
/pose_provider/agv3/base_motion_fused,1789457139.236541,1789457139.2294118,world@09a92303,agv3/base_link,0.8290483059277342,0.5081770489289092,0.0,0.0,0.0,0.744094064582549,0.6680748633596548,0.0,0.0,0.0
/pose_provider/agv2/base_motion_fused,1789457139.2369144,1789457139.2362037,world@09a92303,agv2/base_link,0.5166062121668825,0.49327669232711746,0.0,0.0,0.0,0.729533126155953,0.683945478705081,0.0,0.0,0.0
/pose_provider/agv3/base_motion_fused,1789457139.2418685,1789457139.241404,world@09a92303,agv3/base_link,0.8289824129937942,0.5081322205442417,0.0,0.0,0.0,0.7441482396376086,0.668014518887313,0.0,0.0,0.0
/pose_provider/agv1/base_motion_fused,1789457139.242563,1789457139.2423651,world@09a92303,agv1/base_link,0.6417801879339601,0.8888810528585146,0.0,0.0,0.0,0.7380409575771693,0.6747559150823171,0.0,0.0,0.0
/pose_provider/agv1/base_motion_fused,1789457139.2546442,1789457139.2543778,world@09a92303,agv1/base_link,0.6417801879339601,0.8888810528585146,0.0,0.0,0.0,0.7380409575771693,0.6747559150823171,0.0,0.0,0.0
/pose_provider/agv1/base_motion_fused,1789457139.2626004,1789457139.2623594,world@09a92303,agv1/base_link,0.6417801879339601,0.8888810528585146,0.0,0.0,0.0,0.7380409575771693,0.6747559150823171,0.0,0.0,0.0
/pose_provider/agv1/base_motion_fused,1789457139.2746096,1789457139.2743611,world@09a92303,agv1/base_link,0.6417801879339601,0.8888810528585146,0.0,0.0,0.0,0.7380409575771693,0.6747559150823171,0.0,0.0,0.0
/pose_provider/agv2/base_motion_fused,1789457139.2775142,1789457139.2768548,world@09a92303,agv2/base_link,0.5163283486048915,0.4932715739598052,0.0,0.0,0.0,0.730907012563626,0.6824770611422156,0.0,0.0,0.0
/pose_provider/agv1/base_motion_fused,1789457139.2825487,1789457139.2823675,world@09a92303,agv1/base_link,0.641893011259993,0.8888239928582146,0.0,0.0,0.0,0.7382218129665714,0.6745580441002452,0.0,0.0,0.0
/pose_provider/agv3/base_motion_fused,1789457139.288778,1789457139.2494087,world@09a92303,agv3/base_link,0.8289824129937942,0.5081322205442417,0.0,0.0,0.0,0.7441482396376086,0.668014518887313,0.0,0.0,0.0
/pose_provider/agv3/base_motion_fused,1789457139.2887816,1789457139.261411,world@09a92303,agv3/base_link,0.8289824129937942,0.5081322205442417,0.0,0.0,0.0,0.7441482396376086,0.668014518887313,0.0,0.0,0.0
/pose_provider/agv3/base_motion_fused,1789457139.2887897,1789457139.2694066,world@09a92303,agv3/base_link,0.8289824129937942,0.5081322205442417,0.0,0.0,0.0,0.7441482396376086,0.668014518887313,0.0,0.0,0.0
/pose_provider/agv3/base_motion_fused,1789457139.2887962,1789457139.281402,world@09a92303,agv3/base_link,0.8287216379369358,0.50824617311194,0.0,0.0,0.0,0.7450984116363867,0.6669545389132108,0.0,0.0,0.0
/pose_provider/agv1/base_motion_fused,1789457139.2945578,1789457139.2943563,world@09a92303,agv1/base_link,0.641893011259993,0.8888239928582146,0.0,0.0,0.0,0.7382218129665714,0.6745580441002452,0.0,0.0,0.0
/pose_provider/agv3/base_motion_fused,1789457139.2981493,1789457139.2894037,world@09a92303,agv3/base_link,0.8287216379369358,0.50824617311194,0.0,0.0,0.0,0.7450984116363867,0.6669545389132108,0.0,0.0,0.0
/pose_provider/agv2/base_motion_fused,1789457139.2981892,1789457139.2841475,world@09a92303,agv2/base_link,0.5163283486048915,0.4932715739598052,0.0,0.0,0.0,0.730907012563626,0.6824770611422156,0.0,0.0,0.0
/pose_provider/agv2/base_motion_fused,1789457139.2982545,1789457139.2961426,world@09a92303,agv2/base_link,0.5163283486048915,0.4932715739598052,0.0,0.0,0.0,0.730907012563626,0.6824770611422156,0.0,0.0,0.0
/pose_provider/agv1/base_motion_fused,1789457139.3025904,1789457139.3024077,world@09a92303,agv1/base_link,0.6414037845570545,0.8888936161573406,0.0,0.0,0.0,0.7374343399743134,0.675418828747503,0.0,0.0,0.0
/pose_provider/agv2/base_motion_fused,1789457139.3126159,1789457139.3041427,world@09a92303,agv2/base_link,0.5160828802724021,0.49323538378092696,0.0,0.0,0.0,0.732032718383213,0.6812694762107602,0.0,0.0,0.0
/pose_provider/agv3/base_motion_fused,1789457139.3126347,1789457139.3014162,world@09a92303,agv3/base_link,0.8289132128335843,0.5081679198522446,0.0,0.0,0.0,0.7444825026222718,0.6676419723843604,0.0,0.0,0.0
/pose_provider/agv3/base_motion_fused,1789457139.3126645,1789457139.3094082,world@09a92303,agv3/base_link,0.8289132128335843,0.5081679198522446,0.0,0.0,0.0,0.7444825026222718,0.6676419723843604,0.0,0.0,0.0
/pose_provider/agv1/base_motion_fused,1789457139.314625,1789457139.3143563,world@09a92303,agv1/base_link,0.6414037845570545,0.8888936161573406,0.0,0.0,0.0,0.7374343399743134,0.675418828747503,0.0,0.0,0.0
/pose_provider/agv1/base_motion_fused,1789457139.3226302,1789457139.3223815,world@09a92303,agv1/base_link,0.6414037845570545,0.8888936161573406,0.0,0.0,0.0,0.7374343399743134,0.675418828747503,0.0,0.0,0.0
/pose_provider/agv2/base_motion_fused,1789457139.3240647,1789457139.3161356,world@09a92303,agv2/base_link,0.5160828802724021,0.49323538378092696,0.0,0.0,0.0,0.732032718383213,0.6812694762107602,0.0,0.0,0.0
/pose_provider/agv3/base_motion_fused,1789457139.3240764,1789457139.3214061,world@09a92303,agv3/base_link,0.8289132128335843,0.5081679198522446,0.0,0.0,0.0,0.7444825026222718,0.6676419723843604,0.0,0.0,0.0
/pose_provider/agv2/base_motion_fused,1789457139.3333614,1789457139.3241417,world@09a92303,agv2/base_link,0.5160828802724021,0.49323538378092696,0.0,0.0,0.0,0.732032718383213,0.6812694762107602,0.0,0.0,0.0
/pose_provider/agv3/base_motion_fused,1789457139.333388,1789457139.3294127,world@09a92303,agv3/base_link,0.8289132128335843,0.5081679198522446,0.0,0.0,0.0,0.7444825026222718,0.6676419723843604,0.0,0.0,0.0
/pose_provider/agv1/base_motion_fused,1789457139.334644,1789457139.3344185,world@09a92303,agv1/base_link,0.6406072043000256,0.8889869094185072,0.0,0.0,0.0,0.7361305327832283,0.6768395959932313,0.0,0.0,0.0
/pose_provider/agv2/base_motion_fused,1789457139.3374016,1789457139.336153,world@09a92303,agv2/base_link,0.5160828802724021,0.49323538378092696,0.0,0.0,0.0,0.732032718383213,0.6812694762107602,0.0,0.0,0.0
/pose_provider/agv1/base_motion_fused,1789457139.3427715,1789457139.3424697,world@09a92303,agv1/base_link,0.6406072043000256,0.8889869094185072,0.0,0.0,0.0,0.7361305327832283,0.6768395959932313,0.0,0.0,0.0
/pose_provider/agv2/base_motion_fused,1789457139.3487813,1789457139.3441293,world@09a92303,agv2/base_link,0.5160828802724021,0.49323538378092696,0.0,0.0,0.0,0.732032718383213,0.6812694762107602,0.0,0.0,0.0
/pose_provider/agv3/base_motion_fused,1789457139.3488362,1789457139.3414152,world@09a92303,agv3/base_link,0.8290878955612376,0.5081138894573781,0.0,0.0,0.0,0.7438142681367068,0.6683863661956722,0.0,0.0,0.0
/pose_provider/agv3/base_motion_fused,1789457139.349669,1789457139.3494105,world@09a92303,agv3/base_link,0.8290878955612376,0.5081138894573781,0.0,0.0,0.0,0.7438142681367068,0.6683863661956722,0.0,0.0,0.0
/pose_provider/agv1/base_motion_fused,1789457139.354536,1789457139.354359,world@09a92303,agv1/base_link,0.6406072043000256,0.8889869094185072,0.0,0.0,0.0,0.7361305327832283,0.6768395959932313,0.0,0.0,0.0
/pose_provider/agv1/base_motion_fused,1789457139.3626208,1789457139.3623948,world@09a92303,agv1/base_link,0.6406072043000256,0.8889869094185072,0.0,0.0,0.0,0.7361305327832283,0.6768395959932313,0.0,0.0,0.0
/pose_provider/agv3/base_motion_fused,1789457139.363621,1789457139.3614054,world@09a92303,agv3/base_link,0.8290878955612376,0.5081138894573781,0.0,0.0,0.0,0.7438142681367068,0.6683863661956722,0.0,0.0,0.0
/pose_provider/agv2/base_motion_fused,1789457139.3636575,1789457139.356129,world@09a92303,agv2/base_link,0.5160828802724021,0.49323538378092696,0.0,0.0,0.0,0.732032718383213,0.6812694762107602,0.0,0.0,0.0
/pose_provider/agv2/base_motion_fused,1789457139.367274,1789457139.3641443,world@09a92303,agv2/base_link,0.5161712593934618,0.493149715472543,0.0,0.0,0.0,0.7320129791153225,0.6812906856890901,0.0,0.0,0.0
/pose_provider/agv1/base_motion_fused,1789457139.3746743,1789457139.3744142,world@09a92303,agv1/base_link,0.640066795172626,0.8890583953394592,0.0,0.0,0.0,0.7352387766884674,0.677808189131443,0.0,0.0,0.0
/pose_provider/agv2/base_motion_fused,1789457139.3793213,1789457139.376115,world@09a92303,agv2/base_link,0.5161712593934618,0.493149715472543,0.0,0.0,0.0,0.7320129791153225,0.6812906856890901,0.0,0.0,0.0
/pose_provider/agv3/base_motion_fused,1789457139.3793628,1789457139.3694074,world@09a92303,agv3/base_link,0.8289254532088695,0.5080426829415542,0.0,0.0,0.0,0.7443508211290599,0.6677887802924621,0.0,0.0,0.0
/pose_provider/agv3/base_motion_fused,1789457139.3825347,1789457139.3814113,world@09a92303,agv3/base_link,0.8289254532088695,0.5080426829415542,0.0,0.0,0.0,0.7443508211290599,0.6677887802924621,0.0,0.0,0.0
/pose_provider/agv1/base_motion_fused,1789457139.3826253,1789457139.3825214,world@09a92303,agv1/base_link,0.640066795172626,0.8890583953394592,0.0,0.0,0.0,0.7352387766884674,0.677808189131443,0.0,0.0,0.0
/pose_provider/agv2/base_motion_fused,1789457139.385092,1789457139.384138,world@09a92303,agv2/base_link,0.5161712593934618,0.493149715472543,0.0,0.0,0.0,0.7320129791153225,0.6812906856890901,0.0,0.0,0.0
/pose_provider/agv3/base_motion_fused,1789457139.3913703,1789457139.3894033,world@09a92303,agv3/base_link,0.8289254532088695,0.5080426829415542,0.0,0.0,0.0,0.7443508211290599,0.6677887802924621,0.0,0.0,0.0
/pose_provider/agv1/base_motion_fused,1789457139.3946187,1789457139.3944278,world@09a92303,agv1/base_link,0.640066795172626,0.8890583953394592,0.0,0.0,0.0,0.7352387766884674,0.677808189131443,0.0,0.0,0.0
/pose_provider/agv2/base_motion_fused,1789457139.4011533,1789457139.396134,world@09a92303,agv2/base_link,0.5161712593934618,0.493149715472543,0.0,0.0,0.0,0.7320129791153225,0.6812906856890901,0.0,0.0,0.0
/pose_provider/agv1/base_motion_fused,1789457139.4025877,1789457139.402358,world@09a92303,agv1/base_link,0.6404821808493928,0.8889720216868625,0.0,0.0,0.0,0.7359564577078672,0.6770288711407279,0.0,0.0,0.0
/pose_provider/agv3/base_motion_fused,1789457139.4027493,1789457139.4014053,world@09a92303,agv3/base_link,0.8288478736239886,0.5080154345494478,0.0,0.0,0.0,0.744554082975575,0.6675621450654617,0.0,0.0,0.0
/pose_provider/agv2/base_motion_fused,1789457139.4091177,1789457139.4041743,world@09a92303,agv2/base_link,0.5161712593934618,0.493149715472543,0.0,0.0,0.0,0.7320129791153225,0.6812906856890901,0.0,0.0,0.0
/pose_provider/agv3/base_motion_fused,1789457139.4099667,1789457139.4094102,world@09a92303,agv3/base_link,0.8288478736239886,0.5080154345494478,0.0,0.0,0.0,0.744554082975575,0.6675621450654617,0.0,0.0,0.0
/pose_provider/agv1/base_motion_fused,1789457139.4146209,1789457139.4143991,world@09a92303,agv1/base_link,0.6404821808493928,0.8889720216868625,0.0,0.0,0.0,0.7359564577078672,0.6770288711407279,0.0,0.0,0.0
/pose_provider/agv2/base_motion_fused,1789457139.4184563,1789457139.4161468,world@09a92303,agv2/base_link,0.5161712593934618,0.493149715472543,0.0,0.0,0.0,0.7320129791153225,0.6812906856890901,0.0,0.0,0.0
/pose_provider/agv1/base_motion_fused,1789457139.4225993,1789457139.4223602,world@09a92303,agv1/base_link,0.6404821808493928,0.8889720216868625,0.0,0.0,0.0,0.7359564577078672,0.6770288711407279,0.0,0.0,0.0
/pose_provider/agv3/base_motion_fused,1789457139.4252849,1789457139.4214122,world@09a92303,agv3/base_link,0.8288478736239886,0.5080154345494478,0.0,0.0,0.0,0.744554082975575,0.6675621450654617,0.0,0.0,0.0
/pose_provider/agv2/base_motion_fused,1789457139.4253175,1789457139.4241421,world@09a92303,agv2/base_link,0.5161712593934618,0.493149715472543,0.0,0.0,0.0,0.7320129791153225,0.6812906856890901,0.0,0.0,0.0
/pose_provider/agv3/base_motion_fused,1789457139.43107,1789457139.4294105,world@09a92303,agv3/base_link,0.8288478736239886,0.5080154345494478,0.0,0.0,0.0,0.744554082975575,0.6675621450654617,0.0,0.0,0.0
/pose_provider/agv1/base_motion_fused,1789457139.4346025,1789457139.4343622,world@09a92303,agv1/base_link,0.6410157310198537,0.8889235337411181,0.0,0.0,0.0,0.7368274422287108,0.6760808534330016,0.0,0.0,0.0
/pose_provider/agv2/base_motion_fused,1789457139.4378722,1789457139.436132,world@09a92303,agv2/base_link,0.5161712593934618,0.493149715472543,0.0,0.0,0.0,0.7320129791153225,0.6812906856890901,0.0,0.0,0.0
/pose_provider/agv1/base_motion_fused,1789457139.4425297,1789457139.4423454,world@09a92303,agv1/base_link,0.6410157310198537,0.8889235337411181,0.0,0.0,0.0,0.7368274422287108,0.6760808534330016,0.0,0.0,0.0
/pose_provider/agv1/base_motion_fused,1789457139.4545467,1789457139.4543679,world@09a92303,agv1/base_link,0.6410157310198537,0.8889235337411181,0.0,0.0,0.0,0.7368274422287108,0.6760808534330016,0.0,0.0,0.0
/pose_provider/agv2/base_motion_fused,1789457139.4587414,1789457139.4441416,world@09a92303,agv2/base_link,0.5161712593934618,0.493149715472543,0.0,0.0,0.0,0.7320129791153225,0.6812906856890901,0.0,0.0,0.0
/pose_provider/agv2/base_motion_fused,1789457139.4587445,1789457139.456142,world@09a92303,agv2/base_link,0.5161712593934618,0.493149715472543,0.0,0.0,0.0,0.7320129791153225,0.6812906856890901,0.0,0.0,0.0
