topic,bag_stamp,header_stamp,layout_label,data_json
/multi_agv/candidate_B_spatial_composite_state,1789530048.4423463,1789530048.4423463,"candidate_B_v2_spatial_composite:header14+3x32;robots=1,2,3","[1789530048.4416196,1789530048.4421945,1.0,0.85,0.02,1.0,0.0,0.2625,1.0,1.5707963267948966,2.0,2.8,0.05,0.05,1.0,0.17400916003269257,NaN,NaN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.023546674209320127,0.02354663491760959,0.02354665456346486,-2.900092426030041e-07,0.02354665456346486,0.02354665456346486,-2.900092426030041e-07,0.023546674209320127,0.02354663491760959,0.0,0.0,0.0,0.0,0.16,0.0,0.02117582549019535,0.02117578847035052,0.02117582549019535,0.02117578847035052,0.135484339,2.0,0.0,NaN,NaN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.024019166330442515,0.02401916787983293,0.024019167105137722,1.1123927032870272e-08,0.024019167105137722,0.024019167105137722,1.1123927032870272e-08,0.024019166330442515,0.02401916787983293,0.0,0.0,0.0,0.0,0.16,0.0,0.02162687638759578,0.02162687793220169,0.02162687638759578,0.02162687793220169,0.139284482,3.0,0.0,NaN,NaN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.023876379492693056,0.023876381013981117,0.023876380253337087,1.1120295656441598e-08,0.023876380253337087,0.023876380253337087,1.1120295656441598e-08,0.023876379492693056,0.023876381013981117,0.0,0.0,0.0,0.0,0.16,0.0,0.021479078441434183,0.021479079957906256,0.021479078441434183,0.021479079957906256,0.136802843]"
/multi_agv/candidate_B_spatial_composite_state,1789530048.4526083,1789530048.4526083,"candidate_B_v2_spatial_composite:header14+3x32;robots=1,2,3","[1789530048.4516687,1789530048.4524662,1.0,0.85,0.02,1.0,0.0,0.2625,1.0,1.5707963267948966,2.0,2.8,0.05,0.05,1.0,0.17424235617012115,NaN,NaN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.02634228193009125,0.026342240368853173,0.02634226114947221,-3.067604594216763e-07,0.02634226114947221,0.02634226114947221,-3.067604594216763e-07,0.02634228193009125,0.026342240368853173,0.0,0.0,0.0,0.0,0.16,0.0,0.023546674209320127,0.02354663491760959,0.02354667420932013,0.02354663491760959,0.135484339,2.0,0.0,NaN,NaN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.02695285824395338,0.02695285979237603,0.026952859018164705,1.1116978896804561e-08,0.026952859018164705,0.026952859018164705,1.1116978896804561e-08,0.02695285824395338,0.02695285979237603,0.0,0.0,0.0,0.0,0.16,0.0,0.024019166330442515,0.02401916787983293,0.024019166330442515,0.024019167879832933,0.139284482,3.0,0.0,NaN,NaN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.026814063887708302,0.026814065407301094,0.026814064647504698,1.1107903597270436e-08,0.026814064647504698,0.026814064647504698,1.1107903597270436e-08,0.026814063887708302,0.026814065407301094,0.0,0.0,0.0,0.0,0.16,0.0,0.023876379492693056,0.023876381013981117,0.02387637949269306,0.023876381013981117,0.136802843]"
/multi_agv/candidate_B_spatial_composite_state,1789530048.4628427,1789530048.4628427,"candidate_B_v2_spatial_composite:header14+3x32;robots=1,2,3","[1789530048.4617627,1789530048.462657,1.0,0.85,0.02,1.0,0.0,0.2625,1.0,1.5707963267948966,2.0,2.8,0.05,0.05,1.0,0.1744221387855494,NaN,NaN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.029312093293299174,0.02931204858918638,0.029312070941242777,-3.2995778791453733e-07,0.029312070941242777,0.029312070941242777,-3.2995778791453733e-07,0.029312093293299174,0.02931204858918638,0.0,0.0,0.0,0.0,0.16,0.0,0.02634228193009125,0.026342240368853173,0.02634228193009125,0.026342240368853173,0.135484339,2.0,0.0,NaN,NaN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.02984127752892837,0.029841279092903437,0.029841278310915903,1.1228638287996348e-08,0.029841278310915903,0.029841278310915903,1.1228638287996348e-08,0.02984127752892837,0.029841279092903437,0.0,0.0,0.0,0.0,0.16,0.0,0.02695285824395338,0.02695285979237603,0.02695285824395338,0.026952859792376025,0.139284482,3.0,0.0,NaN,NaN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.029564596046310957,0.029564597581470117,0.029564596813890537,1.122169046966263e-08,0.029564596813890537,0.029564596813890537,1.122169046966263e-08,0.029564596046310957,0.029564597581470117,0.0,0.0,0.0,0.0,0.16,0.0,0.026814063887708302,0.026814065407301094,0.026814063887708302,0.026814065407301094,0.136802843]"
/multi_agv/candidate_B_spatial_composite_state,1789530048.472654,1789530048.472654,"candidate_B_v2_spatial_composite:header14+3x32;robots=1,2,3","[1789530048.4716887,1789530048.4724681,1.0,0.85,0.02,1.0,0.0,0.2625,1.0,1.5707963267948966,2.0,2.8,0.05,0.05,1.0,0.17471530809535832,NaN,NaN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.03204722873790118,0.0320471813431045,0.03204720504050284,-3.4981752898004356e-07,0.03204720504050284,0.03204720504050284,-3.4981752898004356e-07,0.03204722873790118,0.0320471813431045,0.0,0.0,0.0,0.0,0.16,0.0,0.029312093293299174,0.02931204858918638,0.02634228193009125,0.026342240368853173,0.135484339,2.0,0.0,NaN,NaN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.03275758287408461,0.03275758443866136,0.032757583656372984,1.123295806878357e-08,0.032757583656372984,0.032757583656372984,1.123295806878357e-08,0.03275758287408461,0.03275758443866136,0.0,0.0,0.0,0.0,0.16,0.0,0.02984127752892837,0.029841279092903437,0.02984127752892837,0.029841279092903433,0.139284482,3.0,0.0,NaN,NaN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.03251937985307167,0.03251938138865801,0.03251938062086484,1.1224813059193947e-08,0.03251938062086484,0.03251938062086484,1.1224813059193947e-08,0.03251937985307167,0.03251938138865801,0.0,0.0,0.0,0.0,0.16,0.0,0.029564596046310957,0.029564597581470117,0.029564596046310957,0.029564597581470113,0.136802843]"
/multi_agv/candidate_B_spatial_composite_state,1789530048.4827728,1789530048.4827728,"candidate_B_v2_spatial_composite:header14+3x32;robots=1,2,3","[1789530048.4816413,1789530048.4824321,1.0,0.85,0.02,1.0,0.0,0.2625,1.0,1.5707963267948966,2.0,2.8,0.05,0.05,1.0,0.17492575486548803,NaN,NaN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.03492929394325404,0.03492924287546178,0.03492926840935791,-3.769276407572822e-07,0.03492926840935791,0.03492926840935791,-3.769276407572822e-07,0.03492929394325404,0.03492924287546178,0.0,0.0,0.0,0.0,0.16,0.0,0.03204722873790118,0.0320471813431045,0.03204722873790118,0.0320471813431045,0.135484339,2.0,0.0,NaN,NaN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.03564752609452567,0.03564752768472707,0.03564752688962637,1.1416931579741717e-08,0.03564752688962637,0.03564752688962637,1.1416931579741717e-08,0.03564752609452567,0.03564752768472707,0.0,0.0,0.0,0.0,0.16,0.0,0.03275758287408461,0.03275758443866136,0.03275758287408461,0.03275758443866136,0.139284482,3.0,0.0,NaN,NaN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.03542608682755673,0.03542608838734673,0.03542608760745173,1.1401736771579962e-08,0.03542608760745173,0.03542608760745173,1.1401736771579962e-08,0.03542608682755673,0.03542608838734673,0.0,0.0,0.0,0.0,0.16,0.0,0.03251937985307167,0.03251938138865801,0.03251937985307167,0.03251938138865801,0.136802843]"
/multi_agv/candidate_B_spatial_composite_state,1789530048.4926126,1789530048.4926126,"candidate_B_v2_spatial_composite:header14+3x32;robots=1,2,3","[1789530048.491618,1789530048.492337,1.0,0.85,0.02,1.0,0.0,0.2625,1.0,1.5707963267948966,2.0,2.8,0.05,0.05,1.0,0.1752888349769602,NaN,NaN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.03797385627260396,0.03797380171434634,0.03797382899347515,-4.026905103771348e-07,0.03797382899347515,0.03797382899347515,-4.026905103771348e-07,0.03797385627260396,0.03797380171434634,0.0,0.0,0.0,0.0,0.16,0.0,0.03492929394325404,0.03492924287546178,0.03492929394325404,0.03492924287546178,0.135484339,2.0,0.0,NaN,NaN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.03887020953129773,0.03887021112411432,0.038870210327706024,1.1435707439105978e-08,0.038870210327706024,0.038870210327706024,1.1435707439105978e-08,0.03887020953129773,0.03887021112411432,0.0,0.0,0.0,0.0,0.16,0.0,0.03564752609452567,0.03564752768472707,0.03564752609452567,0.03564752768472707,0.139284482,3.0,0.0,NaN,NaN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.03865814955188732,0.03865815111458972,0.03865815033323852,1.142302574836934e-08,0.03865815033323852,0.03865815033323852,1.142302574836934e-08,0.03865814955188732,0.03865815111458972,0.0,0.0,0.0,0.0,0.16,0.0,0.03542608682755673,0.03542608838734673,0.03542608682755673,0.03542608838734673,0.136802843]"
/multi_agv/candidate_B_spatial_composite_state,1789530048.5025635,1789530048.5025635,"candidate_B_v2_spatial_composite:header14+3x32;robots=1,2,3","[1789530048.5016463,1789530048.5022829,1.0,0.85,0.02,1.0,0.0,0.2625,1.0,1.5707963267948966,2.0,2.8,0.05,0.05,1.0,0.17555667981146394,NaN,NaN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.04134026893699035,0.0413402096298908,0.04134023928344058,-4.377413654490389e-07,0.04134023928344058,0.04134023928344058,-4.377413654490389e-07,0.04134026893699035,0.0413402096298908,0.0,0.0,0.0,0.0,0.16,0.0,0.03797385627260396,0.03797380171434634,0.03797385627260396,0.03797380171434634,0.135484339,2.0,0.0,NaN,NaN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.04192197059449202,0.0419219722180055,0.04192197140624876,1.1656097313368986e-08,0.04192197140624876,0.04192197140624876,1.1656097313368986e-08,0.04192197059449202,0.0419219722180055,0.0,0.0,0.0,0.0,0.16,0.0,0.03887020953129773,0.03887021112411432,0.03887020953129773,0.038870211124114325,0.139284482,3.0,0.0,NaN,NaN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.041722654534016516,0.041722656126301334,0.041722655330158925,1.1639267013524e-08,0.041722655330158925,0.041722655330158925,1.1639267013524e-08,0.041722654534016516,0.041722656126301334,0.0,0.0,0.0,0.0,0.16,0.0,0.03865814955188732,0.03865815111458972,0.03865814955188732,0.03865815111458972,0.136802843]"
/multi_agv/candidate_B_spatial_composite_state,1789530048.5125759,1789530048.5125759,"candidate_B_v2_spatial_composite:header14+3x32;robots=1,2,3","[1789530048.511646,1789530048.512328,1.0,0.85,0.02,1.0,0.0,0.2625,1.0,1.5707963267948966,2.0,2.8,0.05,0.05,1.0,0.17598763284822708,NaN,NaN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.04443971257274197,0.04443964899286201,0.04443968078280199,-4.69278445223744e-07,0.04443968078280199,0.04443968078280199,-4.69278445223744e-07,0.04443971257274197,0.04443964899286201,0.0,0.0,0.0,0.0,0.16,0.0,0.04134026893699035,0.0413402096298908,0.04134026893699035,0.04134020962989079,0.135484339,2.0,0.0,NaN,NaN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.045288248974897416,0.04528825060324372,0.04528824978907057,1.16907948511878e-08,0.04528824978907057,0.04528824978907057,1.16907948511878e-08,0.045288248974897416,0.04528825060324372,0.0,0.0,0.0,0.0,0.16,0.0,0.04192197059449202,0.0419219722180055,0.04192197059449202,0.0419219722180055,0.139284482,3.0,0.0,NaN,NaN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.045098059873407224,0.04509806147003225,0.04509806067171974,1.167099302632298e-08,0.04509806067171974,0.04509806067171974,1.167099302632298e-08,0.045098059873407224,0.04509806147003225,0.0,0.0,0.0,0.0,0.16,0.0,0.041722654534016516,0.041722656126301334,0.041722654534016516,0.041722656126301334,0.136802843]"
/multi_agv/candidate_B_spatial_composite_state,1789530048.5226305,1789530048.5226305,"candidate_B_v2_spatial_composite:header14+3x32;robots=1,2,3","[1789530048.5216136,1789530048.5222776,1.0,0.85,0.02,1.0,0.0,0.2625,1.0,1.5707963267948966,2.0,2.8,0.05,0.05,1.0,0.17630522404699087,NaN,NaN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.04792578201590916,0.04792571271498382,0.04792574736544649,-5.115050629247767e-07,0.04792574736544649,0.04792574736544649,-5.115050629247767e-07,0.04792578201590916,0.04792571271498382,0.0,0.0,0.0,0.0,0.16,0.0,0.04443971257274197,0.04443964899286201,0.04443971257274197,0.04443964899286201,0.135484339,2.0,0.0,NaN,NaN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.048617078315753376,0.04861707997835098,0.04861707914705218,1.1936703769050461e-08,0.04861707914705218,0.04861707914705218,1.1936703769050461e-08,0.048617078315753376,0.04861707997835098,0.0,0.0,0.0,0.0,0.16,0.0,0.045288248974897416,0.04528825060324372,0.045288248974897416,0.04528825060324373,0.139284482,3.0,0.0,NaN,NaN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.04825712962669339,0.048257131257584504,0.048257130442138946,1.1921470934632857e-08,0.048257130442138946,0.048257130442138946,1.1921470934632857e-08,0.04825712962669339,0.048257131257584504,0.0,0.0,0.0,0.0,0.16,0.0,0.045098059873407224,0.04509806147003225,0.045098059873407224,0.04509806147003225,0.136802843]"
/multi_agv/candidate_B_spatial_composite_state,1789530048.5326107,1789530048.5326107,"candidate_B_v2_spatial_composite:header14+3x32;robots=1,2,3","[1789530048.5316002,1789530048.5323913,1.0,0.85,0.02,1.0,0.0,0.2625,1.0,1.5707963267948966,2.0,2.8,0.05,0.05,1.0,0.17681324905688647,NaN,NaN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.05116299610035155,0.051162921540457915,0.05116295882040473,-5.503211233450438e-07,0.05116295882040473,0.05116295882040473,-5.503211233450438e-07,0.05116299610035155,0.051162921540457915,0.0,0.0,0.0,0.0,0.16,0.0,0.04792578201590916,0.04792571271498382,0.04792578201590916,0.04792571271498382,0.135484339,2.0,0.0,NaN,NaN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0521058191251276,0.052105820789800375,0.05210581995746399,1.1951602581442773e-08,0.05210581995746399,0.05210581995746399,1.1951602581442773e-08,0.0521058191251276,0.052105820789800375,0.0,0.0,0.0,0.0,0.16,0.0,0.048617078315753376,0.04861707997835098,0.048617078315753376,0.04861707997835098,0.139284482,3.0,0.0,NaN,NaN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.05179612905656543,0.05179613068908352,0.051796129872824476,1.1933363789311593e-08,0.051796129872824476,0.051796129872824476,1.1933363789311593e-08,0.05179612905656543,0.05179613068908352,0.0,0.0,0.0,0.0,0.16,0.0,0.04825712962669339,0.048257131257584504,0.04825712962669339,0.048257131257584504,0.136802843]"
