topic,bag_stamp,header_stamp,path_id,path_version,load_s_reference,load_velocity_reference,load_acceleration_reference,load_x_reference,load_y_reference,load_yaw_reference,support_x_reference_1,support_x_reference_2,support_x_reference_3,support_y_reference_1,support_y_reference_2,support_y_reference_3,support_yaw_reference_1,support_yaw_reference_2,support_yaw_reference_3
/multi_agv/path_reference,1788955640.817706,1788955640.817274,circle_r0p7_cw_smooth_entry_exit_baseline,1,0.0,1.1972689927676736e-13,0.0,0.0,0.0,0.0,0.1732050807568877,-0.0866025403784439,-0.0866025403784439,0.0,0.15,-0.15,0.0,0.0,0.0
/multi_agv/path_reference,1788955640.8274343,1788955640.8271234,circle_r0p7_cw_smooth_entry_exit_baseline,1,1.5891949975501716e-17,5.238668159853573e-08,0.0,1.5891949975501716e-17,0.0,0.0,0.17320508075688773,-0.08660254037844389,-0.08660254037844389,0.0,0.15,-0.15,0.0,0.0,0.0
/multi_agv/path_reference,1788955640.8378515,1788955640.8375087,circle_r0p7_cw_smooth_entry_exit_baseline,1,5.219983037180507e-10,4.080481486129321e-07,0.0,5.219983037180507e-10,0.0,0.0,0.173205081278886,-0.0866025398564456,-0.0866025398564456,0.0,0.15,-0.15,0.0,0.0,0.0
/multi_agv/path_reference,1788955640.8476315,1788955640.847284,circle_r0p7_cw_smooth_entry_exit_baseline,1,4.585402974827921e-09,1.3762494538700877e-06,0.0,4.585402974827921e-09,0.0,0.0,0.17320508534229068,-0.08660253579304093,-0.08660253579304093,0.0,0.15,-0.15,0.0,0.0,0.0
/multi_agv/path_reference,1788955640.8579364,1788955640.857696,circle_r0p7_cw_smooth_entry_exit_baseline,1,1.8460882088693718e-08,3.210709370318228e-06,0.0,1.8460882088693718e-08,0.0,0.0,0.1732050992177698,-0.08660252191756182,-0.08660252191756182,0.0,0.15,-0.15,0.0,0.0,0.0
/multi_agv/path_reference,1788955640.867015,1788955640.8667428,circle_r0p7_cw_smooth_entry_exit_baseline,1,5.0289478861094596e-08,6.239652904488684e-06,0.0,5.02894788610946e-08,0.0,0.0,0.17320513104636656,-0.08660249008896505,-0.08660249008896505,0.0,0.15,-0.15,0.0,0.0,0.0
/multi_agv/path_reference,1788955640.877779,1788955640.877452,circle_r0p7_cw_smooth_entry_exit_baseline,1,1.128791875599044e-07,1.0693411314214873e-05,0.0,1.128791875599044e-07,0.0,0.0,0.17320519363607526,-0.08660242749925634,-0.08660242749925634,0.0,0.15,-0.15,0.0,0.0,0.0
/multi_agv/path_reference,1788955640.8873563,1788955640.8869317,circle_r0p7_cw_smooth_entry_exit_baseline,1,2.1951992696264764e-07,1.6906447899136403e-05,0.0,2.1951992696264764e-07,0.0,0.0,0.17320530027681466,-0.08660232085851695,-0.08660232085851695,0.0,0.15,-0.15,0.0,0.0,0.0
/multi_agv/path_reference,1788955640.8971639,1788955640.896876,circle_r0p7_cw_smooth_entry_exit_baseline,1,3.8943079345518617e-07,2.501432930856388e-05,0.0,3.894307934551862e-07,0.0,0.0,0.17320547018768115,-0.08660215094765045,-0.08660215094765045,0.0,0.15,-0.15,0.0,0.0,0.0
/multi_agv/path_reference,1788955640.9078076,1788955640.9073436,circle_r0p7_cw_smooth_entry_exit_baseline,1,6.381115987634704e-07,3.537727503933446e-05,0.0,6.381115987634704e-07,0.0,0.0,0.17320571886848646,-0.08660190226684514,-0.08660190226684514,0.0,0.15,-0.15,0.0,0.0,0.0
/multi_agv/path_reference,1788955640.9175138,1788955640.9171107,circle_r0p7_cw_smooth_entry_exit_baseline,1,9.914603878927436e-07,4.820610198717466e-05,0.0,9.914603878927436e-07,0.0,0.0,0.1732060722172756,-0.08660154891805602,-0.08660154891805602,0.0,0.15,-0.15,0.0,0.0,0.0
/multi_agv/path_reference,1788955640.9280767,1788955640.9278128,circle_r0p7_cw_smooth_entry_exit_baseline,1,1.4728820020277323e-06,6.377389058260685e-05,0.0,1.4728820020277323e-06,0.0,0.0,0.17320655363888973,-0.08660106749644188,-0.08660106749644188,0.0,0.15,-0.15,0.0,0.0,0.0
/multi_agv/path_reference,1788955640.9379008,1788955640.9375505,circle_r0p7_cw_smooth_entry_exit_baseline,1,2.1110152855931637e-06,8.233579668169193e-05,0.0,2.1110152855931637e-06,0.0,0.0,0.1732071917721733,-0.08660042936315832,-0.08660042936315832,0.0,0.15,-0.15,0.0,0.0,0.0
/multi_agv/path_reference,1788955640.9476578,1788955640.9473808,circle_r0p7_cw_smooth_entry_exit_baseline,1,2.9366962745776604e-06,0.0001039591354224118,0.0,2.9366962745776604e-06,0.0,0.0,0.17320801745316228,-0.08659960368216933,-0.08659960368216933,0.0,0.15,-0.15,0.0,0.0,0.0
/multi_agv/path_reference,1788955640.9576712,1788955640.9573674,circle_r0p7_cw_smooth_entry_exit_baseline,1,3.973445282080194e-06,0.00012909770343298214,0.0,3.973445282080194e-06,0.0,0.0,0.17320905420216978,-0.08659856693316183,-0.08659856693316183,0.0,0.15,-0.15,0.0,0.0,0.0
/multi_agv/path_reference,1788955640.9669447,1788955640.9667113,circle_r0p7_cw_smooth_entry_exit_baseline,1,5.267699719807069e-06,0.00015770401479817058,0.0,5.26769971980707e-06,0.0,0.0,0.17321034845660752,-0.0865972726787241,-0.0865972726787241,0.0,0.15,-0.15,0.0,0.0,0.0
/multi_agv/path_reference,1788955640.977987,1788955640.9776688,circle_r0p7_cw_smooth_entry_exit_baseline,1,6.8406723658391005e-06,0.00019064529031016333,0.0,6.8406723658391005e-06,0.0,0.0,0.17321192142925354,-0.08659569970607807,-0.08659569970607807,0.0,0.15,-0.15,0.0,0.0,0.0
/multi_agv/path_reference,1788955640.9873216,1788955640.9869337,circle_r0p7_cw_smooth_entry_exit_baseline,1,8.772221814957164e-06,0.00022665055953458244,0.0,8.772221814957164e-06,0.0,0.0,0.17321385297870265,-0.08659376815662895,-0.08659376815662895,0.0,0.15,-0.15,0.0,0.0,0.0
/multi_agv/path_reference,1788955640.9969707,1788955640.9966252,circle_r0p7_cw_smooth_entry_exit_baseline,1,1.1006553230124258e-05,0.00026748916492013054,0.0,1.1006553230124258e-05,0.0,0.0,0.17321608731011784,-0.08659153382521378,-0.08659153382521378,0.0,0.15,-0.15,0.0,0.0,0.0
